Asset_Number,Asset_Class,Location_1,Location_2,Start_Time,End_Time,Period,Transport_Time
0,RE,0,0,0,768,1,0
1,RE,0,0,0,768,1,0
2,BESS,0,0,0,768,1,0
3,EL_Demand,0,0,0,768,1,0
4,RE,1,1,0,768,1,0
5,RE,1,1,0,768,1,0
6,BESS,1,1,0,768,1,0
7,RE,2,2,0,768,1,0
8,RE,2,2,0,768,1,0
9,BESS,2,2,0,768,1,0
10,EL_Demand,2,2,0,768,1,0
11,EL_Transport,0,1,0,768,1,0
12,EL_Transport,1,2,0,768,1,0
