BRA
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0084854487575016
0.0701386703540329
0.1575332488811745
0.2583968005913006
0.3702274730906993
0.4410656971945842
0.4734878137060062
0.4588887976804429
0.4101826102792819
0.3502164149403914
0.2947499807157072
0.23398074676164
0.1418650432923283
0.0237346999196716
0.0002088947585997
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.008366858581109
0.0654226379582562
0.1475824985615234
0.2376587882132647
0.3236450317616671
0.3934145206434821
0.4255676965572695
0.4250525658798218
0.3860654405457738
0.3304455227634612
0.2699303294153506
0.2078719301542642
0.1246493760506986
0.0231016581733916
0.0001242969491123
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0080707007056978
0.0664838160478119
0.1493670651283323
0.2468567266953374
0.3451355497670082
0.4080737313597827
0.4359876965626849
0.4396746179009848
0.3905685785573193
0.3169609903810704
0.2672251720954176
0.2225024188134771
0.1414278653151064
0.0404375478025792
0.0001955385097938
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0064639934876422
0.0625317250950425
0.1491340792513958
0.2491311601453957
0.3438412958491634
0.4194662376644116
0.4583296335821473
0.4516312301640554
0.397736398038625
0.3297064980822039
0.2645064418299679
0.224641961249148
0.1334130674659997
0.0398854067022748
0.0001288782838351
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0070259485507226
0.0656492499612517
0.1556617342616578
0.25799661813372
0.3614361006869048
0.4382425478394419
0.4445743792242712
0.4349146180265897
0.3849732477743626
0.3275954261394663
0.2694091214017385
0.2236293504747089
0.1474463356951439
0.0406359742942147
0.0002156217861618
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0068574928993323
0.0599953161758382
0.1394323067288213
0.2283531567359345
0.3139477438251704
0.3754144363453459
0.4114544475678601
0.4022485819686202
0.3728242559947758
0.3121943251938718
0.2617445162759287
0.2147833721871512
0.1232810010799747
0.0277647832543776
0.0003367130375889
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0062212473508423
0.0581141599725187
0.1371696756353999
0.2251157404955164
0.3142053580358999
0.362270894603837
0.3792858288740386
0.3757079976309452
0.3418323397457816
0.2952673379610093
0.2501654746697022
0.2146046789636327
0.1228536403235407
0.0297235138031452
0.0001457894149272
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0063172117826151
0.0598684033886568
0.1472281751333452
0.2377883778981341
0.3205263229486828
0.387462281131557
0.4041807625684722
0.3950723370933585
0.3603408833134055
0.3060028922672872
0.2614089951160985
0.2177461320033102
0.1259762599224412
0.0345335111249023
