Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,RE_PV,0,0,12
1,RE_WIND,0,0,13
2,BESS,0,0,1
3,EL_Demand_UM,0,0,14
4,RE_PV,1,1,12
5,RE_WIND,1,1,13
6,BESS,1,1,1
7,EL_Demand_UM,1,1,17
8,EL_Transport,0,1,0
