"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 Dec 2020","44","85.36","0.00","6161.995","0.000"
"USEP","01 Dec 2020","45","75.73","0.00","6023.819","0.000"
"USEP","01 Dec 2020","46","73.75","0.00","5885.211","0.000"
"USEP","01 Dec 2020","47","70.87","0.00","5745.325","0.000"
"USEP","01 Dec 2020","48","70.66","0.00","5628.321","0.000"
"USEP","02 Dec 2020","1","80.78","0.00","5508.574","0.000"
"USEP","02 Dec 2020","2","80.74","0.00","5420.362","0.000"
"USEP","02 Dec 2020","3","80.73","0.00","5312.304","0.000"
"USEP","02 Dec 2020","4","73.97","0.00","5239.404","0.000"
"USEP","02 Dec 2020","5","80.74","0.00","5186.921","0.000"
"USEP","02 Dec 2020","6","77.97","0.00","5160.937","0.000"
"USEP","02 Dec 2020","7","80.74","0.00","5125.258","0.000"
"USEP","02 Dec 2020","8","77.88","0.00","5090.006","0.000"
"USEP","02 Dec 2020","9","79.45","0.00","5099.434","0.000"
"USEP","02 Dec 2020","10","80.73","0.00","5116.347","0.000"
"USEP","02 Dec 2020","11","80.81","0.00","5209.122","0.000"
"USEP","02 Dec 2020","12","82.76","0.00","5380.045","0.000"
"USEP","02 Dec 2020","13","82.76","0.00","5554.989","0.000"
"USEP","02 Dec 2020","14","86.43","0.00","5713.552","0.000"
"USEP","02 Dec 2020","15","73.70","0.00","5870.415","0.000"
"USEP","02 Dec 2020","16","78.95","0.00","6108.567","0.000"
"USEP","02 Dec 2020","17","80.88","0.00","6338.161","0.000"
"USEP","02 Dec 2020","18","167.22","0.00","6508.553","0.000"
"USEP","02 Dec 2020","19","387.34","0.00","6609.022","0.000"
"USEP","02 Dec 2020","20","303.55","0.00","6669.616","0.000"
"USEP","02 Dec 2020","21","245.88","0.00","6670.530","0.000"
"USEP","02 Dec 2020","22","191.50","0.00","6638.444","0.000"
"USEP","02 Dec 2020","23","109.69","0.00","6617.913","0.000"
"USEP","02 Dec 2020","24","75.89","0.00","6560.246","0.000"
"USEP","02 Dec 2020","25","73.84","0.00","6510.829","0.000"
"USEP","02 Dec 2020","26","74.03","0.00","6515.576","0.000"
"USEP","02 Dec 2020","27","78.99","0.00","6591.289","0.000"
"USEP","02 Dec 2020","28","86.45","0.00","6612.148","0.000"
"USEP","02 Dec 2020","29","86.46","0.00","6607.938","0.000"
"USEP","02 Dec 2020","30","80.66","0.00","6596.303","0.000"
"USEP","02 Dec 2020","31","78.65","0.00","6569.068","0.000"
"USEP","02 Dec 2020","32","79.00","0.00","6588.759","0.000"
"USEP","02 Dec 2020","33","78.96","0.00","6584.862","0.000"
"USEP","02 Dec 2020","34","83.72","0.00","6595.717","0.000"
"USEP","02 Dec 2020","35","101.87","0.00","6565.231","0.000"
"USEP","02 Dec 2020","36","74.03","0.00","6482.147","0.000"
"USEP","02 Dec 2020","37","73.81","0.00","6419.267","0.000"
"USEP","02 Dec 2020","38","80.67","0.00","6442.840","0.000"
"USEP","02 Dec 2020","39","95.64","0.00","6459.877","0.000"
"USEP","02 Dec 2020","40","105.72","0.00","6436.667","0.000"
"USEP","02 Dec 2020","41","103.82","0.00","6392.891","0.000"
"USEP","02 Dec 2020","42","101.79","0.00","6353.146","0.000"
"USEP","02 Dec 2020","43","78.76","0.00","6263.721","0.000"
"USEP","02 Dec 2020","44","101.79","0.00","6122.603","0.000"
"USEP","02 Dec 2020","45","78.80","0.00","5970.809","0.000"
"USEP","02 Dec 2020","46","73.82","0.00","5846.057","0.000"
"USEP","02 Dec 2020","47","70.87","0.00","5715.749","0.000"
"USEP","02 Dec 2020","48","70.66","0.00","5588.228","0.000"
"USEP","03 Dec 2020","1","78.76","0.00","5448.979","0.000"
"USEP","03 Dec 2020","2","77.54","0.00","5358.197","0.000"
"USEP","03 Dec 2020","3","76.81","0.00","5267.971","0.000"
"USEP","03 Dec 2020","4","72.83","0.00","5192.204","0.000"
"USEP","03 Dec 2020","5","70.66","0.00","5140.292","0.000"
"USEP","03 Dec 2020","6","70.62","0.00","5101.819","0.000"
"USEP","03 Dec 2020","7","68.61","0.00","5074.589","0.000"
"USEP","03 Dec 2020","8","63.66","0.00","5047.602","0.000"
"USEP","03 Dec 2020","9","65.37","0.00","5058.098","0.000"
"USEP","03 Dec 2020","10","68.60","0.00","5083.097","0.000"
"USEP","03 Dec 2020","11","72.63","0.00","5167.369","0.000"
"USEP","03 Dec 2020","12","77.06","0.00","5333.814","0.000"
"USEP","03 Dec 2020","13","78.70","0.00","5503.917","0.000"
"USEP","03 Dec 2020","14","78.72","0.00","5654.294","0.000"
"USEP","03 Dec 2020","15","70.69","0.00","5809.408","0.000"
"USEP","03 Dec 2020","16","77.46","0.00","6048.197","0.000"
"USEP","03 Dec 2020","17","76.84","0.00","6287.154","0.000"
"USEP","03 Dec 2020","18","97.74","0.00","6448.476","0.000"
"USEP","03 Dec 2020","19","99.85","0.00","6533.343","0.000"
"USEP","03 Dec 2020","20","253.94","0.00","6600.906","0.000"
"USEP","03 Dec 2020","21","334.02","0.00","6655.819","0.000"
"USEP","03 Dec 2020","22","334.51","0.00","6678.825","0.000"
"USEP","03 Dec 2020","23","334.50","0.00","6667.076","0.000"
"USEP","03 Dec 2020","24","99.84","0.00","6611.680","0.000"
"USEP","03 Dec 2020","25","79.64","0.00","6561.985","0.000"
"USEP","03 Dec 2020","26","97.82","0.00","6592.546","0.000"
"USEP","03 Dec 2020","27","474.90","0.00","6665.819","0.000"
"USEP","03 Dec 2020","28","571.93","0.00","6710.136","0.000"
"USEP","03 Dec 2020","29","624.01","0.00","6716.095","0.000"
"USEP","03 Dec 2020","30","617.34","0.00","6711.717","0.000"
"USEP","03 Dec 2020","31","538.29","0.00","6705.693","0.000"
"USEP","03 Dec 2020","32","815.47","0.00","6740.632","0.000"
"USEP","03 Dec 2020","33","460.86","0.00","6681.991","0.000"
"USEP","03 Dec 2020","34","372.92","0.00","6604.802","0.000"
"USEP","03 Dec 2020","35","107.34","0.00","6544.988","0.000"
"USEP","03 Dec 2020","36","79.61","0.00","6441.885","0.000"
"USEP","03 Dec 2020","37","78.64","0.00","6384.512","0.000"
"USEP","03 Dec 2020","38","89.13","0.00","6391.176","0.000"
"USEP","03 Dec 2020","39","97.75","0.00","6406.410","0.000"
"USEP","03 Dec 2020","40","99.76","0.00","6369.746","0.000"
"USEP","03 Dec 2020","41","97.74","0.00","6319.599","0.000"
"USEP","03 Dec 2020","42","89.68","0.00","6272.791","0.000"
"USEP","03 Dec 2020","43","77.60","0.00","6205.343","0.000"
"USEP","03 Dec 2020","44","77.05","0.00","6060.746","0.000"
"USEP","03 Dec 2020","45","76.84","0.00","5917.883","0.000"
"USEP","03 Dec 2020","46","76.83","0.00","5768.222","0.000"
"USEP","03 Dec 2020","47","70.66","0.00","5644.618","0.000"
"USEP","03 Dec 2020","48","68.64","0.00","5515.810","0.000"
"USEP","04 Dec 2020","1","70.65","0.00","5408.950","0.000"
"USEP","04 Dec 2020","2","68.63","0.00","5312.865","0.000"
"USEP","04 Dec 2020","3","68.48","0.00","5244.568","0.000"
"USEP","04 Dec 2020","4","63.32","0.00","5173.422","0.000"
"USEP","04 Dec 2020","5","53.24","0.00","5124.666","0.000"
"USEP","04 Dec 2020","6","52.04","0.00","5070.086","0.000"
"USEP","04 Dec 2020","7","52.03","0.00","5037.403","0.000"
"USEP","04 Dec 2020","8","51.73","0.00","5030.236","0.000"
"USEP","04 Dec 2020","9","52.12","0.00","5026.335","0.000"
"USEP","04 Dec 2020","10","52.03","0.00","5045.136","0.000"
"USEP","04 Dec 2020","11","53.24","0.00","5125.054","0.000"
"USEP","04 Dec 2020","12","70.63","0.00","5294.029","0.000"
"USEP","04 Dec 2020","13","70.64","0.00","5466.737","0.000"
"USEP","04 Dec 2020","14","73.70","0.00","5611.100","0.000"
"USEP","04 Dec 2020","15","70.66","0.00","5781.094","0.000"
"USEP","04 Dec 2020","16","76.84","0.00","6015.663","0.000"
"USEP","04 Dec 2020","17","73.91","0.00","6255.282","0.000"
"USEP","04 Dec 2020","18","73.93","0.00","6405.386","0.000"
"USEP","04 Dec 2020","19","70.69","0.00","6480.840","0.000"
"USEP","04 Dec 2020","20","70.68","0.00","6542.836","0.000"
"USEP","04 Dec 2020","21","75.83","0.00","6584.266","0.000"
"USEP","04 Dec 2020","22","76.87","0.00","6606.263","0.000"
"USEP","04 Dec 2020","23","76.87","0.00","6612.774","0.000"
"USEP","04 Dec 2020","24","75.86","0.00","6574.127","0.000"
"USEP","04 Dec 2020","25","70.68","0.00","6527.369","0.000"
"USEP","04 Dec 2020","26","75.84","0.00","6546.847","0.000"
"USEP","04 Dec 2020","27","77.07","0.00","6621.541","0.000"
"USEP","04 Dec 2020","28","81.11","0.00","6665.023","0.000"
"USEP","04 Dec 2020","29","81.11","0.00","6667.374","0.000"
"USEP","04 Dec 2020","30","89.48","0.00","6697.254","0.000"
"USEP","04 Dec 2020","31","86.46","0.00","6692.860","0.000"
"USEP","04 Dec 2020","32","86.46","0.00","6698.810","0.000"
"USEP","04 Dec 2020","33","81.11","0.00","6674.968","0.000"
"USEP","04 Dec 2020","34","77.24","0.00","6648.558","0.000"
"USEP","04 Dec 2020","35","77.07","0.00","6581.070","0.000"
"USEP","04 Dec 2020","36","70.67","0.00","6453.192","0.000"
"USEP","04 Dec 2020","37","70.67","0.00","6383.910","0.000"
"USEP","04 Dec 2020","38","70.68","0.00","6394.049","0.000"
"USEP","04 Dec 2020","39","70.68","0.00","6391.122","0.000"
"USEP","04 Dec 2020","40","74.19","0.00","6356.491","0.000"
"USEP","04 Dec 2020","41","76.86","0.00","6301.960","0.000"
"USEP","04 Dec 2020","42","77.48","0.00","6241.207","0.000"
"USEP","04 Dec 2020","43","75.82","0.00","6164.425","0.000"
"USEP","04 Dec 2020","44","77.07","0.00","6030.469","0.000"
"USEP","04 Dec 2020","45","73.92","0.00","5903.291","0.000"
"USEP","04 Dec 2020","46","64.68","0.00","5782.143","0.000"
"USEP","04 Dec 2020","47","54.09","0.00","5669.721","0.000"
"USEP","04 Dec 2020","48","52.06","0.00","5489.534","0.000"
"USEP","05 Dec 2020","1","75.91","0.00","5312.189","0.000"
"USEP","05 Dec 2020","2","75.70","0.00","5201.607","0.000"
"USEP","05 Dec 2020","3","75.90","0.00","5206.483","0.000"
"USEP","05 Dec 2020","4","75.52","0.00","5123.648","0.000"
"USEP","05 Dec 2020","5","73.66","0.00","5066.657","0.000"
"USEP","05 Dec 2020","6","73.35","0.00","5015.292","0.000"
"USEP","05 Dec 2020","7","71.46","0.00","4974.090","0.000"
"USEP","05 Dec 2020","8","71.45","0.00","4957.456","0.000"
"USEP","05 Dec 2020","9","71.07","0.00","4951.581","0.000"
"USEP","05 Dec 2020","10","73.34","0.00","4967.908","0.000"
"USEP","05 Dec 2020","11","73.50","0.00","5009.467","0.000"
"USEP","05 Dec 2020","12","73.64","0.00","5072.516","0.000"
"USEP","05 Dec 2020","13","71.13","0.00","5165.714","0.000"
"USEP","05 Dec 2020","14","71.62","0.00","5225.726","0.000"
"USEP","05 Dec 2020","15","69.58","0.00","5324.416","0.000"
"USEP","05 Dec 2020","16","71.66","0.00","5493.480","0.000"
"USEP","05 Dec 2020","17","77.95","0.00","5691.813","0.000"
"USEP","05 Dec 2020","18","77.98","0.00","5826.013","0.000"
"USEP","05 Dec 2020","19","78.86","0.00","5928.221","0.000"
"USEP","05 Dec 2020","20","79.17","0.00","5976.032","0.000"
"USEP","05 Dec 2020","21","80.84","0.00","6033.853","0.000"
"USEP","05 Dec 2020","22","89.54","0.00","6077.008","0.000"
"USEP","05 Dec 2020","23","90.92","0.00","6105.232","0.000"
"USEP","05 Dec 2020","24","86.43","0.00","6059.290","0.000"
"USEP","05 Dec 2020","25","80.01","0.00","5995.798","0.000"
"USEP","05 Dec 2020","26","78.84","0.00","5942.475","0.000"
"USEP","05 Dec 2020","27","78.84","0.00","5952.286","0.000"
"USEP","05 Dec 2020","28","78.84","0.00","5947.092","0.000"
"USEP","05 Dec 2020","29","78.84","0.00","5938.226","0.000"
"USEP","05 Dec 2020","30","78.28","0.00","5935.596","0.000"
"USEP","05 Dec 2020","31","78.83","0.00","5934.036","0.000"
"USEP","05 Dec 2020","32","75.78","0.00","5899.355","0.000"
"USEP","05 Dec 2020","33","71.67","0.00","5887.482","0.000"
"USEP","05 Dec 2020","34","79.05","0.00","5879.744","0.000"
"USEP","05 Dec 2020","35","79.05","0.00","5856.012","0.000"
"USEP","05 Dec 2020","36","77.96","0.00","5826.311","0.000"
"USEP","05 Dec 2020","37","77.96","0.00","5834.546","0.000"
"USEP","05 Dec 2020","38","78.84","0.00","5861.558","0.000"
"USEP","05 Dec 2020","39","79.31","0.00","5942.182","0.000"
"USEP","05 Dec 2020","40","80.86","0.00","5987.001","0.000"
"USEP","05 Dec 2020","41","80.85","0.00","5981.330","0.000"
"USEP","05 Dec 2020","42","80.84","0.00","5978.423","0.000"
"USEP","05 Dec 2020","43","79.09","0.00","5927.431","0.000"
"USEP","05 Dec 2020","44","77.90","0.00","5830.923","0.000"
"USEP","05 Dec 2020","45","75.80","0.00","5719.983","0.000"
"USEP","05 Dec 2020","46","71.67","0.00","5630.160","0.000"
"USEP","05 Dec 2020","47","75.92","0.00","5528.832","0.000"
"USEP","05 Dec 2020","48","75.79","0.00","5417.186","0.000"
"USEP","06 Dec 2020","1","77.95","0.00","5294.208","0.000"
"USEP","06 Dec 2020","2","75.89","0.00","5206.970","0.000"
"USEP","06 Dec 2020","3","75.80","0.00","5175.008","0.000"
"USEP","06 Dec 2020","4","75.80","0.00","5102.624","0.000"
"USEP","06 Dec 2020","5","73.65","0.00","5042.269","0.000"
"USEP","06 Dec 2020","6","70.64","0.00","4995.476","0.000"
"USEP","06 Dec 2020","7","70.61","0.00","4953.584","0.000"
"USEP","06 Dec 2020","8","70.55","0.00","4931.999","0.000"
"USEP","06 Dec 2020","9","70.53","0.00","4925.444","0.000"
"USEP","06 Dec 2020","10","70.55","0.00","4935.593","0.000"
"USEP","06 Dec 2020","11","70.64","0.00","4977.047","0.000"
"USEP","06 Dec 2020","12","70.62","0.00","5001.525","0.000"
"USEP","06 Dec 2020","13","70.55","0.00","5054.560","0.000"
"USEP","06 Dec 2020","14","70.61","0.00","5080.369","0.000"
"USEP","06 Dec 2020","15","68.62","0.00","5130.973","0.000"
"USEP","06 Dec 2020","16","70.64","0.00","5200.081","0.000"
"USEP","06 Dec 2020","17","70.67","0.00","5343.968","0.000"
"USEP","06 Dec 2020","18","71.66","0.00","5449.635","0.000"
"USEP","06 Dec 2020","19","71.67","0.00","5529.145","0.000"
"USEP","06 Dec 2020","20","72.85","0.00","5610.484","0.000"
"USEP","06 Dec 2020","21","73.66","0.00","5676.113","0.000"
"USEP","06 Dec 2020","22","71.68","0.00","5716.837","0.000"
"USEP","06 Dec 2020","23","71.68","0.00","5711.782","0.000"
"USEP","06 Dec 2020","24","71.68","0.00","5693.876","0.000"
"USEP","06 Dec 2020","25","71.67","0.00","5674.125","0.000"
"USEP","06 Dec 2020","26","71.68","0.00","5671.511","0.000"
"USEP","06 Dec 2020","27","73.86","0.00","5708.134","0.000"
"USEP","06 Dec 2020","28","75.70","0.00","5724.257","0.000"
"USEP","06 Dec 2020","29","76.88","0.00","5746.543","0.000"
"USEP","06 Dec 2020","30","75.90","0.00","5730.390","0.000"
"USEP","06 Dec 2020","31","76.88","0.00","5748.128","0.000"
"USEP","06 Dec 2020","32","76.88","0.00","5759.614","0.000"
"USEP","06 Dec 2020","33","77.70","0.00","5786.377","0.000"
"USEP","06 Dec 2020","34","78.48","0.00","5808.971","0.000"
"USEP","06 Dec 2020","35","78.86","0.00","5823.140","0.000"
"USEP","06 Dec 2020","36","78.47","0.00","5829.726","0.000"
"USEP","06 Dec 2020","37","79.08","0.00","5885.201","0.000"
"USEP","06 Dec 2020","38","79.75","0.00","5977.996","0.000"
"USEP","06 Dec 2020","39","85.55","0.00","6049.663","0.000"
"USEP","06 Dec 2020","40","87.74","0.00","6058.400","0.000"
"USEP","06 Dec 2020","41","95.61","0.00","6081.506","0.000"
"USEP","06 Dec 2020","42","95.61","0.00","6080.860","0.000"
"USEP","06 Dec 2020","43","86.73","0.00","6042.158","0.000"
"USEP","06 Dec 2020","44","78.91","0.00","5931.606","0.000"
"USEP","06 Dec 2020","45","75.95","0.00","5810.293","0.000"
"USEP","06 Dec 2020","46","71.70","0.00","5700.177","0.000"
"USEP","06 Dec 2020","47","71.69","0.00","5581.529","0.000"
"USEP","06 Dec 2020","48","68.69","0.00","5371.829","0.000"
"USEP","07 Dec 2020","1","70.64","0.00","5162.886","0.000"
"USEP","07 Dec 2020","2","68.62","0.00","5065.707","0.000"
"USEP","07 Dec 2020","3","70.58","0.00","5120.666","0.000"
"USEP","07 Dec 2020","4","65.69","0.00","5049.227","0.000"
"USEP","07 Dec 2020","5","54.04","0.00","5010.133","0.000"
"USEP","07 Dec 2020","6","50.15","0.00","4970.239","0.000"
"USEP","07 Dec 2020","7","65.64","0.00","4953.664","0.000"
"USEP","07 Dec 2020","8","63.06","0.00","4922.283","0.000"
"USEP","07 Dec 2020","9","51.87","0.00","4927.079","0.000"
"USEP","07 Dec 2020","10","51.37","0.00","4955.025","0.000"
"USEP","07 Dec 2020","11","51.17","0.00","5048.993","0.000"
"USEP","07 Dec 2020","12","65.70","0.00","5238.415","0.000"
"USEP","07 Dec 2020","13","68.61","0.00","5426.554","0.000"
"USEP","07 Dec 2020","14","70.64","0.00","5597.229","0.000"
"USEP","07 Dec 2020","15","70.66","0.00","5781.392","0.000"
"USEP","07 Dec 2020","16","76.88","0.00","6028.893","0.000"
"USEP","07 Dec 2020","17","78.49","0.00","6291.205","0.000"
"USEP","07 Dec 2020","18","94.16","0.00","6459.514","0.000"
"USEP","07 Dec 2020","19","112.87","0.00","6565.554","0.000"
"USEP","07 Dec 2020","20","453.09","0.00","6609.071","0.000"
"USEP","07 Dec 2020","21","265.85","0.00","6656.574","0.000"
"USEP","07 Dec 2020","22","265.52","0.00","6665.426","0.000"
"USEP","07 Dec 2020","23","106.30","0.00","6652.608","0.000"
"USEP","07 Dec 2020","24","79.54","0.00","6615.607","0.000"
"USEP","07 Dec 2020","25","79.13","0.00","6573.436","0.000"
"USEP","07 Dec 2020","26","79.12","0.00","6585.533","0.000"
"USEP","07 Dec 2020","27","85.59","0.00","6659.333","0.000"
"USEP","07 Dec 2020","28","97.83","0.00","6718.178","0.000"
"USEP","07 Dec 2020","29","113.31","0.00","6735.483","0.000"
"USEP","07 Dec 2020","30","102.15","0.00","6728.729","0.000"
"USEP","07 Dec 2020","31","113.30","0.00","6728.654","0.000"
"USEP","07 Dec 2020","32","136.65","0.00","6745.895","0.000"
"USEP","07 Dec 2020","33","135.85","0.00","6745.846","0.000"
"USEP","07 Dec 2020","34","136.49","0.00","6741.104","0.000"
"USEP","07 Dec 2020","35","120.01","0.00","6698.526","0.000"
"USEP","07 Dec 2020","36","88.82","0.00","6589.986","0.000"
"USEP","07 Dec 2020","37","78.91","0.00","6489.448","0.000"
"USEP","07 Dec 2020","38","78.91","0.00","6502.485","0.000"
"USEP","07 Dec 2020","39","79.12","0.00","6523.413","0.000"
"USEP","07 Dec 2020","40","94.24","0.00","6486.357","0.000"
"USEP","07 Dec 2020","41","85.69","0.00","6443.540","0.000"
"USEP","07 Dec 2020","42","85.16","0.00","6390.138","0.000"
"USEP","07 Dec 2020","43","79.12","0.00","6307.969","0.000"
"USEP","07 Dec 2020","44","76.77","0.00","6152.626","0.000"
"USEP","07 Dec 2020","45","70.71","0.00","5981.544","0.000"
"USEP","07 Dec 2020","46","70.66","0.00","5840.128","0.000"
"USEP","07 Dec 2020","47","70.65","0.00","5697.235","0.000"
"USEP","07 Dec 2020","48","68.62","0.00","5529.125","0.000"
"USEP","08 Dec 2020","1","75.82","0.00","5378.345","0.000"
"USEP","08 Dec 2020","2","72.83","0.00","5289.303","0.000"
"USEP","08 Dec 2020","3","72.83","0.00","5259.259","0.000"
"USEP","08 Dec 2020","4","70.63","0.00","5185.206","0.000"
"USEP","08 Dec 2020","5","70.63","0.00","5140.491","0.000"
"USEP","08 Dec 2020","6","70.63","0.00","5107.664","0.000"
"USEP","08 Dec 2020","7","70.55","0.00","5075.294","0.000"
"USEP","08 Dec 2020","8","70.54","0.00","5059.271","0.000"
"USEP","08 Dec 2020","9","70.54","0.00","5056.776","0.000"
"USEP","08 Dec 2020","10","70.54","0.00","5081.094","0.000"
"USEP","08 Dec 2020","11","72.92","0.00","5172.443","0.000"
"USEP","08 Dec 2020","12","77.92","0.00","5349.117","0.000"
"USEP","08 Dec 2020","13","73.65","0.00","5535.109","0.000"
"USEP","08 Dec 2020","14","74.59","0.00","5682.688","0.000"
"USEP","08 Dec 2020","15","70.66","0.00","5842.583","0.000"
"USEP","08 Dec 2020","16","77.99","0.00","6092.335","0.000"
"USEP","08 Dec 2020","17","79.34","0.00","6342.063","0.000"
"USEP","08 Dec 2020","18","79.11","0.00","6496.188","0.000"
"USEP","08 Dec 2020","19","80.78","0.00","6586.970","0.000"
"USEP","08 Dec 2020","20","145.90","0.00","6644.433","0.000"
"USEP","08 Dec 2020","21","153.44","0.00","6677.682","0.000"
"USEP","08 Dec 2020","22","154.98","0.00","6687.836","0.000"
"USEP","08 Dec 2020","23","86.18","0.00","6657.151","0.000"
"USEP","08 Dec 2020","24","80.92","0.00","6619.906","0.000"
"USEP","08 Dec 2020","25","78.92","0.00","6567.925","0.000"
"USEP","08 Dec 2020","26","79.06","0.00","6566.990","0.000"
"USEP","08 Dec 2020","27","80.92","0.00","6639.259","0.000"
"USEP","08 Dec 2020","28","101.28","0.00","6691.340","0.000"
"USEP","08 Dec 2020","29","81.07","0.00","6714.162","0.000"
"USEP","08 Dec 2020","30","111.19","0.00","6708.431","0.000"
"USEP","08 Dec 2020","31","223.45","0.00","6720.330","0.000"
"USEP","08 Dec 2020","32","464.17","0.00","6744.782","0.000"
"USEP","08 Dec 2020","33","200.88","0.00","6756.909","0.000"
"USEP","08 Dec 2020","34","101.27","0.00","6761.909","0.000"
"USEP","08 Dec 2020","35","234.97","0.00","6708.914","0.000"
"USEP","08 Dec 2020","36","109.17","0.00","6611.740","0.000"
"USEP","08 Dec 2020","37","79.11","0.00","6538.915","0.000"
"USEP","08 Dec 2020","38","78.91","0.00","6561.807","0.000"
"USEP","08 Dec 2020","39","85.27","0.00","6566.374","0.000"
"USEP","08 Dec 2020","40","80.97","0.00","6516.475","0.000"
"USEP","08 Dec 2020","41","79.14","0.00","6473.331","0.000"
"USEP","08 Dec 2020","42","79.14","0.00","6418.556","0.000"
"USEP","08 Dec 2020","43","75.88","0.00","6339.946","0.000"
"USEP","08 Dec 2020","44","70.68","0.00","6184.156","0.000"
"USEP","08 Dec 2020","45","70.68","0.00","6019.570","0.000"
"USEP","08 Dec 2020","46","65.75","0.00","5889.669","0.000"
"USEP","08 Dec 2020","47","65.74","0.00","5761.229","0.000"
"USEP","08 Dec 2020","48","61.32","0.00","5610.683","0.000"
"USEP","09 Dec 2020","1","71.83","0.00","5445.838","0.000"
"USEP","09 Dec 2020","2","70.64","0.00","5353.371","0.000"
"USEP","09 Dec 2020","3","70.64","0.00","5316.464","0.000"
"USEP","09 Dec 2020","4","70.56","0.00","5239.916","0.000"
"USEP","09 Dec 2020","5","60.63","0.00","5202.422","0.000"
"USEP","09 Dec 2020","6","58.26","0.00","5156.430","0.000"
"USEP","09 Dec 2020","7","58.00","0.00","5137.539","0.000"
"USEP","09 Dec 2020","8","56.12","0.00","5100.214","0.000"
"USEP","09 Dec 2020","9","56.19","0.00","5107.475","0.000"
"USEP","09 Dec 2020","10","56.19","0.00","5122.107","0.000"
"USEP","09 Dec 2020","11","70.41","0.00","5212.874","0.000"
"USEP","09 Dec 2020","12","70.66","0.00","5371.685","0.000"
"USEP","09 Dec 2020","13","70.63","0.00","5549.234","0.000"
"USEP","09 Dec 2020","14","72.45","0.00","5704.263","0.000"
"USEP","09 Dec 2020","15","63.06","0.00","5856.270","0.000"
"USEP","09 Dec 2020","16","69.66","0.00","6097.266","0.000"
"USEP","09 Dec 2020","17","73.32","0.00","6324.196","0.000"
"USEP","09 Dec 2020","18","74.06","0.00","6473.167","0.000"
"USEP","09 Dec 2020","19","76.50","0.00","6560.022","0.000"
"USEP","09 Dec 2020","20","77.04","0.00","6623.360","0.000"
"USEP","09 Dec 2020","21","77.40","0.00","6694.207","0.000"
"USEP","09 Dec 2020","22","77.53","0.00","6722.467","0.000"
"USEP","09 Dec 2020","23","81.67","0.00","6739.325","0.000"
"USEP","09 Dec 2020","24","77.44","0.00","6695.042","0.000"
