"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 Mar 2020","30","69.64","0.00","5823.463","0.000"
"USEP","01 Mar 2020","31","69.64","0.00","5834.805","0.000"
"USEP","01 Mar 2020","32","69.55","0.00","5849.610","0.000"
"USEP","01 Mar 2020","33","69.56","0.00","5848.338","0.000"
"USEP","01 Mar 2020","34","69.56","0.00","5866.946","0.000"
"USEP","01 Mar 2020","35","69.60","0.00","5891.910","0.000"
"USEP","01 Mar 2020","36","69.65","0.00","5911.740","0.000"
"USEP","01 Mar 2020","37","69.65","0.00","5936.287","0.000"
"USEP","01 Mar 2020","38","74.45","0.00","6038.376","0.000"
"USEP","01 Mar 2020","39","78.54","0.00","6099.641","0.000"
"USEP","01 Mar 2020","40","77.12","0.00","6117.598","0.000"
"USEP","01 Mar 2020","41","79.08","0.00","6157.775","0.000"
"USEP","01 Mar 2020","42","79.11","0.00","6202.282","0.000"
"USEP","01 Mar 2020","43","84.43","0.00","6174.937","0.000"
"USEP","01 Mar 2020","44","79.02","0.00","6077.709","0.000"
"USEP","01 Mar 2020","45","72.54","0.00","5943.360","0.000"
"USEP","01 Mar 2020","46","70.60","0.00","5834.780","0.000"
"USEP","01 Mar 2020","47","69.64","0.00","5702.101","0.000"
"USEP","01 Mar 2020","48","65.74","0.00","5568.900","0.000"
"USEP","02 Mar 2020","1","64.50","0.00","5443.636","0.000"
"USEP","02 Mar 2020","2","63.46","0.00","5351.572","0.000"
"USEP","02 Mar 2020","3","61.51","0.00","5270.645","0.000"
"USEP","02 Mar 2020","4","59.18","0.00","5206.035","0.000"
"USEP","02 Mar 2020","5","58.07","0.00","5158.293","0.000"
"USEP","02 Mar 2020","6","57.85","0.00","5115.338","0.000"
"USEP","02 Mar 2020","7","57.77","0.00","5082.178","0.000"
"USEP","02 Mar 2020","8","57.57","0.00","5065.757","0.000"
"USEP","02 Mar 2020","9","57.58","0.00","5066.935","0.000"
"USEP","02 Mar 2020","10","57.82","0.00","5105.890","0.000"
"USEP","02 Mar 2020","11","59.03","0.00","5198.496","0.000"
"USEP","02 Mar 2020","12","63.45","0.00","5368.221","0.000"
"USEP","02 Mar 2020","13","65.24","0.00","5565.645","0.000"
"USEP","02 Mar 2020","14","73.29","0.00","5751.647","0.000"
"USEP","02 Mar 2020","15","72.44","0.00","5958.811","0.000"
"USEP","02 Mar 2020","16","75.26","0.00","6212.435","0.000"
"USEP","02 Mar 2020","17","79.77","0.00","6471.874","0.000"
"USEP","02 Mar 2020","18","88.56","0.00","6652.936","0.000"
"USEP","02 Mar 2020","19","90.45","0.00","6742.451","0.000"
"USEP","02 Mar 2020","20","96.13","0.00","6802.026","0.000"
"USEP","02 Mar 2020","21","89.69","0.00","6856.448","0.000"
"USEP","02 Mar 2020","22","80.21","0.00","6877.024","0.000"
"USEP","02 Mar 2020","23","84.24","0.00","6878.947","0.000"
"USEP","02 Mar 2020","24","84.25","0.00","6825.768","0.000"
"USEP","02 Mar 2020","25","80.06","0.00","6781.386","0.000"
"USEP","02 Mar 2020","26","80.99","0.00","6784.120","0.000"
"USEP","02 Mar 2020","27","89.97","0.00","6849.013","0.000"
"USEP","02 Mar 2020","28","87.88","0.00","6872.988","0.000"
"USEP","02 Mar 2020","29","84.86","0.00","6876.641","0.000"
"USEP","02 Mar 2020","30","84.89","0.00","6871.020","0.000"
"USEP","02 Mar 2020","31","83.36","0.00","6906.416","0.000"
"USEP","02 Mar 2020","32","83.37","0.00","6910.487","0.000"
"USEP","02 Mar 2020","33","83.44","0.00","6918.956","0.000"
"USEP","02 Mar 2020","34","82.62","0.00","6900.656","0.000"
"USEP","02 Mar 2020","35","80.68","0.00","6845.603","0.000"
"USEP","02 Mar 2020","36","76.38","0.00","6726.199","0.000"
"USEP","02 Mar 2020","37","78.82","0.00","6661.793","0.000"
"USEP","02 Mar 2020","38","78.83","0.00","6660.322","0.000"
"USEP","02 Mar 2020","39","80.68","0.00","6682.617","0.000"
"USEP","02 Mar 2020","40","80.68","0.00","6652.887","0.000"
"USEP","02 Mar 2020","41","82.60","0.00","6613.962","0.000"
"USEP","02 Mar 2020","42","79.67","0.00","6598.679","0.000"
"USEP","02 Mar 2020","43","78.86","0.00","6523.602","0.000"
"USEP","02 Mar 2020","44","76.69","0.00","6389.482","0.000"
"USEP","02 Mar 2020","45","76.48","0.00","6225.134","0.000"
"USEP","02 Mar 2020","46","78.80","0.00","6074.086","0.000"
"USEP","02 Mar 2020","47","72.87","0.00","5922.292","0.000"
"USEP","02 Mar 2020","48","70.79","0.00","5708.865","0.000"
"USEP","03 Mar 2020","1","67.84","0.00","5506.546","0.000"
"USEP","03 Mar 2020","2","75.77","0.00","5401.157","0.000"
"USEP","03 Mar 2020","3","75.83","0.00","5403.970","0.000"
"USEP","03 Mar 2020","4","75.23","0.00","5333.232","0.000"
"USEP","03 Mar 2020","5","74.58","0.00","5278.503","0.000"
"USEP","03 Mar 2020","6","74.06","0.00","5234.981","0.000"
"USEP","03 Mar 2020","7","72.57","0.00","5210.478","0.000"
"USEP","03 Mar 2020","8","70.65","0.00","5196.224","0.000"
"USEP","03 Mar 2020","9","69.96","0.00","5193.516","0.000"
"USEP","03 Mar 2020","10","74.07","0.00","5222.754","0.000"
"USEP","03 Mar 2020","11","75.22","0.00","5318.069","0.000"
"USEP","03 Mar 2020","12","77.29","0.00","5485.772","0.000"
"USEP","03 Mar 2020","13","80.45","0.00","5678.314","0.000"
"USEP","03 Mar 2020","14","91.17","0.00","5853.313","0.000"
"USEP","03 Mar 2020","15","80.77","0.00","6039.559","0.000"
"USEP","03 Mar 2020","16","87.81","0.00","6270.505","0.000"
"USEP","03 Mar 2020","17","95.35","0.00","6532.315","0.000"
"USEP","03 Mar 2020","18","99.57","0.00","6685.122","0.000"
"USEP","03 Mar 2020","19","91.11","0.00","6768.583","0.000"
"USEP","03 Mar 2020","20","99.12","0.00","6837.731","0.000"
"USEP","03 Mar 2020","21","101.34","0.00","6886.541","0.000"
"USEP","03 Mar 2020","22","105.79","0.00","6904.473","0.000"
"USEP","03 Mar 2020","23","101.37","0.00","6895.602","0.000"
"USEP","03 Mar 2020","24","99.00","0.00","6846.682","0.000"
"USEP","03 Mar 2020","25","98.66","0.00","6803.184","0.000"
"USEP","03 Mar 2020","26","99.17","0.00","6809.372","0.000"
"USEP","03 Mar 2020","27","105.97","0.00","6882.222","0.000"
"USEP","03 Mar 2020","28","103.11","0.00","6915.357","0.000"
"USEP","03 Mar 2020","29","105.83","0.00","6925.914","0.000"
"USEP","03 Mar 2020","30","101.72","0.00","6910.735","0.000"
"USEP","03 Mar 2020","31","101.36","0.00","6938.995","0.000"
"USEP","03 Mar 2020","32","98.64","0.00","6952.831","0.000"
"USEP","03 Mar 2020","33","98.61","0.00","6970.017","0.000"
"USEP","03 Mar 2020","34","110.43","0.00","6956.415","0.000"
"USEP","03 Mar 2020","35","101.48","0.00","6885.612","0.000"
"USEP","03 Mar 2020","36","91.90","0.00","6770.283","0.000"
"USEP","03 Mar 2020","37","91.86","0.00","6711.930","0.000"
"USEP","03 Mar 2020","38","102.58","0.00","6716.811","0.000"
"USEP","03 Mar 2020","39","108.91","0.00","6723.018","0.000"
"USEP","03 Mar 2020","40","102.20","0.00","6716.811","0.000"
"USEP","03 Mar 2020","41","91.44","0.00","6664.467","0.000"
"USEP","03 Mar 2020","42","91.06","0.00","6632.157","0.000"
"USEP","03 Mar 2020","43","91.07","0.00","6552.493","0.000"
"USEP","03 Mar 2020","44","86.10","0.00","6417.140","0.000"
"USEP","03 Mar 2020","45","80.49","0.00","6256.017","0.000"
"USEP","03 Mar 2020","46","80.75","0.00","6103.717","0.000"
"USEP","03 Mar 2020","47","81.37","0.00","5956.729","0.000"
"USEP","03 Mar 2020","48","79.36","0.00","5827.529","0.000"
"USEP","04 Mar 2020","1","80.51","0.00","5720.321","0.000"
"USEP","04 Mar 2020","2","79.21","0.00","5614.395","0.000"
"USEP","04 Mar 2020","3","75.85","0.00","5501.035","0.000"
"USEP","04 Mar 2020","4","75.83","0.00","5428.935","0.000"
"USEP","04 Mar 2020","5","70.69","0.00","5382.510","0.000"
"USEP","04 Mar 2020","6","68.58","0.00","5335.867","0.000"
"USEP","04 Mar 2020","7","66.98","0.00","5297.056","0.000"
"USEP","04 Mar 2020","8","67.00","0.00","5281.102","0.000"
"USEP","04 Mar 2020","9","66.98","0.00","5269.254","0.000"
"USEP","04 Mar 2020","10","70.69","0.00","5309.859","0.000"
"USEP","04 Mar 2020","11","70.35","0.00","5394.458","0.000"
"USEP","04 Mar 2020","12","73.97","0.00","5559.671","0.000"
"USEP","04 Mar 2020","13","76.90","0.00","5741.274","0.000"
"USEP","04 Mar 2020","14","78.10","0.00","5909.902","0.000"
"USEP","04 Mar 2020","15","76.03","0.00","6085.432","0.000"
"USEP","04 Mar 2020","16","78.11","0.00","6323.346","0.000"
"USEP","04 Mar 2020","17","79.73","0.00","6587.178","0.000"
"USEP","04 Mar 2020","18","80.11","0.00","6731.229","0.000"
"USEP","04 Mar 2020","19","81.15","0.00","6832.184","0.000"
"USEP","04 Mar 2020","20","81.14","0.00","6888.420","0.000"
"USEP","04 Mar 2020","21","80.66","0.00","6951.325","0.000"
"USEP","04 Mar 2020","22","80.43","0.00","6971.528","0.000"
"USEP","04 Mar 2020","23","80.17","0.00","6960.843","0.000"
"USEP","04 Mar 2020","24","80.13","0.00","6895.945","0.000"
"USEP","04 Mar 2020","25","79.13","0.00","6837.577","0.000"
"USEP","04 Mar 2020","26","80.03","0.00","6872.869","0.000"
"USEP","04 Mar 2020","27","80.14","0.00","6929.288","0.000"
"USEP","04 Mar 2020","28","80.44","0.00","6979.873","0.000"
"USEP","04 Mar 2020","29","98.55","0.00","6971.185","0.000"
"USEP","04 Mar 2020","30","136.44","0.00","6977.100","0.000"
"USEP","04 Mar 2020","31","98.24","0.00","7000.459","0.000"
"USEP","04 Mar 2020","32","98.21","0.00","7006.915","0.000"
"USEP","04 Mar 2020","33","196.65","0.00","7032.416","0.000"
"USEP","04 Mar 2020","34","219.88","0.00","6999.167","0.000"
"USEP","04 Mar 2020","35","145.04","0.00","6930.531","0.000"
"USEP","04 Mar 2020","36","83.71","0.00","6791.068","0.000"
"USEP","04 Mar 2020","37","90.97","0.00","6664.517","0.000"
"USEP","04 Mar 2020","38","83.70","0.00","6580.414","0.000"
"USEP","04 Mar 2020","39","81.10","0.00","6548.810","0.000"
"USEP","04 Mar 2020","40","86.68","0.00","6570.315","0.000"
"USEP","04 Mar 2020","41","91.17","0.00","6592.417","0.000"
"USEP","04 Mar 2020","42","80.70","0.00","6567.050","0.000"
"USEP","04 Mar 2020","43","90.24","0.00","6492.788","0.000"
"USEP","04 Mar 2020","44","83.79","0.00","6365.611","0.000"
"USEP","04 Mar 2020","45","81.26","0.00","6213.116","0.000"
"USEP","04 Mar 2020","46","90.25","0.00","6071.029","0.000"
"USEP","04 Mar 2020","47","83.26","0.00","5925.522","0.000"
"USEP","04 Mar 2020","48","80.16","0.00","5821.465","0.000"
"USEP","05 Mar 2020","1","81.90","0.00","5711.385","0.000"
"USEP","05 Mar 2020","2","76.25","0.00","5599.311","0.000"
"USEP","05 Mar 2020","3","75.71","0.00","5483.326","0.000"
"USEP","05 Mar 2020","4","75.12","0.00","5420.963","0.000"
"USEP","05 Mar 2020","5","74.11","0.00","5366.705","0.000"
"USEP","05 Mar 2020","6","73.78","0.00","5328.506","0.000"
"USEP","05 Mar 2020","7","73.02","0.00","5291.822","0.000"
"USEP","05 Mar 2020","8","73.00","0.00","5284.681","0.000"
"USEP","05 Mar 2020","9","72.99","0.00","5276.510","0.000"
"USEP","05 Mar 2020","10","73.78","0.00","5314.590","0.000"
"USEP","05 Mar 2020","11","74.33","0.00","5387.246","0.000"
"USEP","05 Mar 2020","12","76.15","0.00","5554.154","0.000"
"USEP","05 Mar 2020","13","83.67","0.00","5735.355","0.000"
"USEP","05 Mar 2020","14","90.98","0.00","5912.193","0.000"
"USEP","05 Mar 2020","15","77.60","0.00","6094.338","0.000"
"USEP","05 Mar 2020","16","89.25","0.00","6327.267","0.000"
"USEP","05 Mar 2020","17","98.62","0.00","6576.707","0.000"
"USEP","05 Mar 2020","18","101.55","0.00","6726.453","0.000"
"USEP","05 Mar 2020","19","136.12","0.00","6826.191","0.000"
"USEP","05 Mar 2020","20","124.52","0.00","6884.404","0.000"
"USEP","05 Mar 2020","21","124.40","0.00","6938.016","0.000"
"USEP","05 Mar 2020","22","100.67","0.00","6962.553","0.000"
"USEP","05 Mar 2020","23","97.99","0.00","6931.520","0.000"
"USEP","05 Mar 2020","24","80.98","0.00","6872.710","0.000"
"USEP","05 Mar 2020","25","78.68","0.00","6827.706","0.000"
"USEP","05 Mar 2020","26","89.23","0.00","6850.062","0.000"
"USEP","05 Mar 2020","27","90.00","0.00","6900.273","0.000"
"USEP","05 Mar 2020","28","97.91","0.00","6945.635","0.000"
"USEP","05 Mar 2020","29","98.09","0.00","6951.609","0.000"
"USEP","05 Mar 2020","30","98.12","0.00","6948.582","0.000"
"USEP","05 Mar 2020","31","98.19","0.00","6948.045","0.000"
"USEP","05 Mar 2020","32","506.82","0.00","6928.419","0.000"
"USEP","05 Mar 2020","33","305.36","0.00","6906.655","0.000"
"USEP","05 Mar 2020","34","131.08","0.00","6859.852","0.000"
"USEP","05 Mar 2020","35","113.73","0.00","6780.954","0.000"
"USEP","05 Mar 2020","36","100.92","0.00","6664.278","0.000"
"USEP","05 Mar 2020","37","90.79","0.00","6595.826","0.000"
"USEP","05 Mar 2020","38","98.67","0.00","6614.086","0.000"
"USEP","05 Mar 2020","39","99.18","0.00","6618.837","0.000"
"USEP","05 Mar 2020","40","99.42","0.00","6608.306","0.000"
"USEP","05 Mar 2020","41","90.95","0.00","6565.837","0.000"
"USEP","05 Mar 2020","42","76.57","0.00","6531.301","0.000"
"USEP","05 Mar 2020","43","76.74","0.00","6472.302","0.000"
"USEP","05 Mar 2020","44","73.19","0.00","6346.760","0.000"
"USEP","05 Mar 2020","45","71.14","0.00","6182.019","0.000"
"USEP","05 Mar 2020","46","72.61","0.00","6040.568","0.000"
"USEP","05 Mar 2020","47","71.15","0.00","5895.921","0.000"
"USEP","05 Mar 2020","48","70.81","0.00","5779.573","0.000"
"USEP","06 Mar 2020","1","72.98","0.00","5661.789","0.000"
"USEP","06 Mar 2020","2","70.68","0.00","5554.745","0.000"
"USEP","06 Mar 2020","3","67.93","0.00","5437.940","0.000"
"USEP","06 Mar 2020","4","67.42","0.00","5374.831","0.000"
"USEP","06 Mar 2020","5","68.91","0.00","5320.892","0.000"
"USEP","06 Mar 2020","6","64.39","0.00","5275.233","0.000"
"USEP","06 Mar 2020","7","60.09","0.00","5239.906","0.000"
"USEP","06 Mar 2020","8","59.04","0.00","5222.421","0.000"
"USEP","06 Mar 2020","9","59.13","0.00","5211.453","0.000"
"USEP","06 Mar 2020","10","60.48","0.00","5250.402","0.000"
"USEP","06 Mar 2020","11","66.36","0.00","5345.652","0.000"
"USEP","06 Mar 2020","12","69.56","0.00","5508.087","0.000"
"USEP","06 Mar 2020","13","72.06","0.00","5665.040","0.000"
"USEP","06 Mar 2020","14","74.36","0.00","5834.293","0.000"
"USEP","06 Mar 2020","15","72.59","0.00","6007.627","0.000"
"USEP","06 Mar 2020","16","74.73","0.00","6245.352","0.000"
"USEP","06 Mar 2020","17","75.34","0.00","6488.077","0.000"
"USEP","06 Mar 2020","18","77.91","0.00","6654.591","0.000"
"USEP","06 Mar 2020","19","79.92","0.00","6733.734","0.000"
"USEP","06 Mar 2020","20","85.92","0.00","6790.253","0.000"
"USEP","06 Mar 2020","21","88.16","0.00","6833.044","0.000"
"USEP","06 Mar 2020","22","90.48","0.00","6852.552","0.000"
"USEP","06 Mar 2020","23","89.23","0.00","6834.674","0.000"
"USEP","06 Mar 2020","24","82.14","0.00","6777.465","0.000"
"USEP","06 Mar 2020","25","78.97","0.00","6723.719","0.000"
"USEP","06 Mar 2020","26","78.91","0.00","6739.201","0.000"
"USEP","06 Mar 2020","27","80.24","0.00","6780.357","0.000"
"USEP","06 Mar 2020","28","85.96","0.00","6823.388","0.000"
"USEP","06 Mar 2020","29","85.97","0.00","6837.274","0.000"
"USEP","06 Mar 2020","30","85.97","0.00","6834.356","0.000"
"USEP","06 Mar 2020","31","87.07","0.00","6836.697","0.000"
"USEP","06 Mar 2020","32","86.12","0.00","6827.756","0.000"
"USEP","06 Mar 2020","33","83.92","0.00","6818.119","0.000"
"USEP","06 Mar 2020","34","80.59","0.00","6780.934","0.000"
"USEP","06 Mar 2020","35","78.79","0.00","6729.514","0.000"
"USEP","06 Mar 2020","36","75.31","0.00","6617.977","0.000"
"USEP","06 Mar 2020","37","73.53","0.00","6545.570","0.000"
"USEP","06 Mar 2020","38","74.54","0.00","6553.323","0.000"
"USEP","06 Mar 2020","39","75.29","0.00","6574.077","0.000"
"USEP","06 Mar 2020","40","75.26","0.00","6553.800","0.000"
"USEP","06 Mar 2020","41","74.50","0.00","6513.657","0.000"
"USEP","06 Mar 2020","42","72.52","0.00","6466.293","0.000"
"USEP","06 Mar 2020","43","74.47","0.00","6402.692","0.000"
"USEP","06 Mar 2020","44","73.53","0.00","6291.995","0.000"
"USEP","06 Mar 2020","45","74.54","0.00","6152.274","0.000"
"USEP","06 Mar 2020","46","75.71","0.00","6043.053","0.000"
"USEP","06 Mar 2020","47","74.17","0.00","5920.125","0.000"
"USEP","06 Mar 2020","48","72.39","0.00","5794.324","0.000"
"USEP","07 Mar 2020","1","70.65","0.00","5667.067","0.000"
"USEP","07 Mar 2020","2","67.56","0.00","5559.864","0.000"
"USEP","07 Mar 2020","3","64.62","0.00","5461.389","0.000"
"USEP","07 Mar 2020","4","63.09","0.00","5381.263","0.000"
"USEP","07 Mar 2020","5","64.61","0.00","5327.045","0.000"
"USEP","07 Mar 2020","6","59.84","0.00","5272.872","0.000"
"USEP","07 Mar 2020","7","58.69","0.00","5234.464","0.000"
"USEP","07 Mar 2020","8","57.93","0.00","5202.616","0.000"
"USEP","07 Mar 2020","9","57.67","0.00","5183.461","0.000"
"USEP","07 Mar 2020","10","57.80","0.00","5198.411","0.000"
"USEP","07 Mar 2020","11","58.21","0.00","5232.679","0.000"
"USEP","07 Mar 2020","12","59.26","0.00","5300.833","0.000"
"USEP","07 Mar 2020","13","59.59","0.00","5372.436","0.000"
"USEP","07 Mar 2020","14","62.12","0.00","5463.909","0.000"
"USEP","07 Mar 2020","15","64.14","0.00","5548.066","0.000"
"USEP","07 Mar 2020","16","68.63","0.00","5717.423","0.000"
"USEP","07 Mar 2020","17","70.66","0.00","5922.679","0.000"
"USEP","07 Mar 2020","18","72.29","0.00","6088.981","0.000"
"USEP","07 Mar 2020","19","71.81","0.00","6190.538","0.000"
"USEP","07 Mar 2020","20","73.62","0.00","6260.898","0.000"
"USEP","07 Mar 2020","21","74.88","0.00","6335.587","0.000"
"USEP","07 Mar 2020","22","77.27","0.00","6359.259","0.000"
"USEP","07 Mar 2020","23","77.28","0.00","6345.010","0.000"
"USEP","07 Mar 2020","24","75.42","0.00","6291.056","0.000"
"USEP","07 Mar 2020","25","74.34","0.00","6263.557","0.000"
"USEP","07 Mar 2020","26","73.61","0.00","6229.542","0.000"
"USEP","07 Mar 2020","27","72.36","0.00","6214.344","0.000"
"USEP","07 Mar 2020","28","72.30","0.00","6206.625","0.000"
"USEP","07 Mar 2020","29","71.86","0.00","6198.594","0.000"
"USEP","07 Mar 2020","30","71.79","0.00","6182.645","0.000"
"USEP","07 Mar 2020","31","71.86","0.00","6195.642","0.000"
"USEP","07 Mar 2020","32","72.36","0.00","6203.146","0.000"
"USEP","07 Mar 2020","33","71.20","0.00","6171.512","0.000"
"USEP","07 Mar 2020","34","71.04","0.00","6126.241","0.000"
"USEP","07 Mar 2020","35","70.67","0.00","6075.169","0.000"
"USEP","07 Mar 2020","36","70.06","0.00","6035.553","0.000"
"USEP","07 Mar 2020","37","70.32","0.00","6035.732","0.000"
"USEP","07 Mar 2020","38","70.68","0.00","6071.218","0.000"
"USEP","07 Mar 2020","39","71.80","0.00","6132.642","0.000"
"USEP","07 Mar 2020","40","72.32","0.00","6147.328","0.000"
"USEP","07 Mar 2020","41","70.66","0.00","6043.639","0.000"
"USEP","07 Mar 2020","42","71.21","0.00","6118.562","0.000"
"USEP","07 Mar 2020","43","73.53","0.00","6118.830","0.000"
"USEP","07 Mar 2020","44","70.67","0.00","6036.244","0.000"
"USEP","07 Mar 2020","45","70.66","0.00","5956.421","0.000"
"USEP","07 Mar 2020","46","68.64","0.00","5871.295","0.000"
"USEP","07 Mar 2020","47","68.64","0.00","5768.083","0.000"
"USEP","07 Mar 2020","48","68.63","0.00","5659.438","0.000"
"USEP","08 Mar 2020","1","66.66","0.00","5555.039","0.000"
"USEP","08 Mar 2020","2","64.12","0.00","5441.916","0.000"
"USEP","08 Mar 2020","3","63.11","0.00","5353.356","0.000"
"USEP","08 Mar 2020","4","59.62","0.00","5272.554","0.000"
"USEP","08 Mar 2020","5","58.49","0.00","5215.583","0.000"
"USEP","08 Mar 2020","6","57.17","0.00","5156.663","0.000"
"USEP","08 Mar 2020","7","57.17","0.00","5118.076","0.000"
"USEP","08 Mar 2020","8","56.97","0.00","5090.855","0.000"
"USEP","08 Mar 2020","9","56.51","0.00","5062.641","0.000"
"USEP","08 Mar 2020","10","56.56","0.00","5078.207","0.000"
"USEP","08 Mar 2020","11","57.27","0.00","5103.559","0.000"
"USEP","08 Mar 2020","12","57.76","0.00","5153.955","0.000"
"USEP","08 Mar 2020","13","58.25","0.00","5182.686","0.000"
"USEP","08 Mar 2020","14","58.23","0.00","5220.687","0.000"
"USEP","08 Mar 2020","15","59.13","0.00","5253.742","0.000"
"USEP","08 Mar 2020","16","59.60","0.00","5333.595","0.000"
"USEP","08 Mar 2020","17","63.20","0.00","5457.040","0.000"
"USEP","08 Mar 2020","18","68.61","0.00","5573.085","0.000"
"USEP","08 Mar 2020","19","68.61","0.00","5661.655","0.000"
"USEP","08 Mar 2020","20","68.62","0.00","5754.450","0.000"
"USEP","08 Mar 2020","21","68.63","0.00","5814.592","0.000"
"USEP","08 Mar 2020","22","68.62","0.00","5838.160","0.000"
"USEP","08 Mar 2020","23","68.62","0.00","5832.181","0.000"
"USEP","08 Mar 2020","24","68.62","0.00","5821.217","0.000"
"USEP","08 Mar 2020","25","68.63","0.00","5818.473","0.000"
"USEP","08 Mar 2020","26","68.63","0.00","5831.554","0.000"
"USEP","08 Mar 2020","27","68.63","0.00","5847.518","0.000"
"USEP","08 Mar 2020","28","68.62","0.00","5859.714","0.000"
"USEP","08 Mar 2020","29","68.63","0.00","5883.700","0.000"
"USEP","08 Mar 2020","30","68.66","0.00","5899.370","0.000"
"USEP","08 Mar 2020","31","68.66","0.00","5895.151","0.000"
"USEP","08 Mar 2020","32","70.66","0.00","5926.616","0.000"
"USEP","08 Mar 2020","33","70.66","0.00","5903.520","0.000"
"USEP","08 Mar 2020","34","70.67","0.00","5916.964","0.000"
"USEP","08 Mar 2020","35","70.66","0.00","5906.775","0.000"
"USEP","08 Mar 2020","36","70.67","0.00","5906.631","0.000"
"USEP","08 Mar 2020","37","70.67","0.00","5923.022","0.000"
"USEP","08 Mar 2020","38","73.32","0.00","6029.013","0.000"
"USEP","08 Mar 2020","39","74.88","0.00","6118.552","0.000"
"USEP","08 Mar 2020","40","75.49","0.00","6155.106","0.000"
"USEP","08 Mar 2020","41","76.91","0.00","6174.415","0.000"
"USEP","08 Mar 2020","42","79.22","0.00","6212.301","0.000"
"USEP","08 Mar 2020","43","79.51","0.00","6209.806","0.000"
"USEP","08 Mar 2020","44","75.44","0.00","6118.955","0.000"
"USEP","08 Mar 2020","45","73.71","0.00","6000.674","0.000"
"USEP","08 Mar 2020","46","70.67","0.00","5863.094","0.000"
"USEP","08 Mar 2020","47","69.53","0.00","5730.773","0.000"
"USEP","08 Mar 2020","48","65.05","0.00","5576.196","0.000"
"USEP","09 Mar 2020","1","64.37","0.00","5424.467","0.000"
"USEP","09 Mar 2020","2","62.62","0.00","5321.260","0.000"
"USEP","09 Mar 2020","3","59.62","0.00","5273.399","0.000"
"USEP","09 Mar 2020","4","58.48","0.00","5209.057","0.000"
"USEP","09 Mar 2020","5","57.23","0.00","5149.248","0.000"
"USEP","09 Mar 2020","6","57.07","0.00","5114.488","0.000"
"USEP","09 Mar 2020","7","56.87","0.00","5078.783","0.000"
"USEP","09 Mar 2020","8","56.53","0.00","5059.708","0.000"
"USEP","09 Mar 2020","9","56.53","0.00","5064.738","0.000"
"USEP","09 Mar 2020","10","56.97","0.00","5099.205","0.000"
"USEP","09 Mar 2020","11","57.48","0.00","5193.884","0.000"
"USEP","09 Mar 2020","12","62.61","0.00","5360.548","0.000"
"USEP","09 Mar 2020","13","66.34","0.00","5567.478","0.000"
"USEP","09 Mar 2020","14","70.65","0.00","5752.974","0.000"
"USEP","09 Mar 2020","15","68.69","0.00","5956.833","0.000"
"USEP","09 Mar 2020","16","71.83","0.00","6214.886","0.000"
"USEP","09 Mar 2020","17","75.62","0.00","6473.226","0.000"
"USEP","09 Mar 2020","18","79.48","0.00","6657.131","0.000"
"USEP","09 Mar 2020","19","78.45","0.00","6757.764","0.000"
"USEP","09 Mar 2020","20","83.56","0.00","6829.903","0.000"
"USEP","09 Mar 2020","21","90.21","0.00","6887.446","0.000"
"USEP","09 Mar 2020","22","89.97","0.00","6905.750","0.000"
"USEP","09 Mar 2020","23","89.24","0.00","6890.234","0.000"
"USEP","09 Mar 2020","24","83.57","0.00","6841.985","0.000"
