"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","03 Jul 2020","6","53.28","0.00","5154.546","0.000"
"USEP","03 Jul 2020","7","49.19","0.00","5101.740","0.000"
"USEP","03 Jul 2020","8","47.71","0.00","5067.730","0.000"
"USEP","03 Jul 2020","9","45.26","0.00","5057.989","0.000"
"USEP","03 Jul 2020","10","48.12","0.00","5097.729","0.000"
"USEP","03 Jul 2020","11","53.16","0.00","5165.420","0.000"
"USEP","03 Jul 2020","12","53.70","0.00","5269.974","0.000"
"USEP","03 Jul 2020","13","55.20","0.00","5417.832","0.000"
"USEP","03 Jul 2020","14","56.54","0.00","5552.931","0.000"
"USEP","03 Jul 2020","15","55.25","0.00","5737.825","0.000"
"USEP","03 Jul 2020","16","57.08","0.00","5961.028","0.000"
"USEP","03 Jul 2020","17","56.96","0.00","6163.521","0.000"
"USEP","03 Jul 2020","18","57.90","0.00","6272.866","0.000"
"USEP","03 Jul 2020","19","58.50","0.00","6355.258","0.000"
"USEP","03 Jul 2020","20","60.52","0.00","6426.642","0.000"
"USEP","03 Jul 2020","21","62.26","0.00","6518.334","0.000"
"USEP","03 Jul 2020","22","64.68","0.00","6548.735","0.000"
"USEP","03 Jul 2020","23","63.70","0.00","6524.348","0.000"
"USEP","03 Jul 2020","24","63.69","0.00","6489.468","0.000"
"USEP","03 Jul 2020","25","62.65","0.00","6462.650","0.000"
"USEP","03 Jul 2020","26","63.69","0.00","6484.225","0.000"
"USEP","03 Jul 2020","27","64.65","0.00","6488.519","0.000"
"USEP","03 Jul 2020","28","63.69","0.00","6487.778","0.000"
"USEP","03 Jul 2020","29","64.65","0.00","6510.760","0.000"
"USEP","03 Jul 2020","30","66.03","0.00","6571.806","0.000"
"USEP","03 Jul 2020","31","66.62","0.00","6621.541","0.000"
"USEP","03 Jul 2020","32","66.70","0.00","6634.597","0.000"
"USEP","03 Jul 2020","33","66.45","0.00","6614.667","0.000"
"USEP","03 Jul 2020","34","66.03","0.00","6575.335","0.000"
"USEP","03 Jul 2020","35","65.17","0.00","6536.852","0.000"
"USEP","03 Jul 2020","36","64.65","0.00","6464.022","0.000"
"USEP","03 Jul 2020","37","63.68","0.00","6377.365","0.000"
"USEP","03 Jul 2020","38","62.79","0.00","6325.294","0.000"
"USEP","03 Jul 2020","39","62.50","0.00","6309.519","0.000"
"USEP","03 Jul 2020","40","61.05","0.00","6273.959","0.000"
"USEP","03 Jul 2020","41","60.67","0.00","6239.055","0.000"
"USEP","03 Jul 2020","42","60.47","0.00","6219.538","0.000"
"USEP","03 Jul 2020","43","60.42","0.00","6176.681","0.000"
"USEP","03 Jul 2020","44","66.30","0.00","6084.935","0.000"
"USEP","03 Jul 2020","45","65.59","0.00","5999.039","0.000"
"USEP","03 Jul 2020","46","66.25","0.00","5914.176","0.000"
"USEP","03 Jul 2020","47","64.96","0.00","5820.794","0.000"
"USEP","03 Jul 2020","48","60.26","0.00","5672.191","0.000"
"USEP","04 Jul 2020","1","61.17","0.00","5510.582","0.000"
"USEP","04 Jul 2020","2","59.12","0.00","5416.072","0.000"
"USEP","04 Jul 2020","3","59.47","0.00","5377.923","0.000"
"USEP","04 Jul 2020","4","58.51","0.00","5322.701","0.000"
"USEP","04 Jul 2020","5","56.90","0.00","5257.982","0.000"
"USEP","04 Jul 2020","6","56.44","0.00","5200.772","0.000"
"USEP","04 Jul 2020","7","56.43","0.00","5149.710","0.000"
"USEP","04 Jul 2020","8","56.55","0.00","5134.482","0.000"
"USEP","04 Jul 2020","9","55.96","0.00","5122.534","0.000"
"USEP","04 Jul 2020","10","56.52","0.00","5125.491","0.000"
"USEP","04 Jul 2020","11","56.33","0.00","5147.116","0.000"
"USEP","04 Jul 2020","12","56.82","0.00","5209.325","0.000"
"USEP","04 Jul 2020","13","57.23","0.00","5267.951","0.000"
"USEP","04 Jul 2020","14","57.13","0.00","5332.328","0.000"
"USEP","04 Jul 2020","15","57.80","0.00","5395.591","0.000"
"USEP","04 Jul 2020","16","60.59","0.00","5547.121","0.000"
"USEP","04 Jul 2020","17","60.69","0.00","5664.483","0.000"
"USEP","04 Jul 2020","18","59.75","0.00","5788.062","0.000"
"USEP","04 Jul 2020","19","61.11","0.00","5876.617","0.000"
"USEP","04 Jul 2020","20","63.29","0.00","5970.277","0.000"
"USEP","04 Jul 2020","21","64.28","0.00","6035.608","0.000"
"USEP","04 Jul 2020","22","60.79","0.00","6044.782","0.000"
"USEP","04 Jul 2020","23","62.26","0.00","6039.122","0.000"
"USEP","04 Jul 2020","24","60.76","0.00","6007.617","0.000"
"USEP","04 Jul 2020","25","58.35","0.00","6002.522","0.000"
"USEP","04 Jul 2020","26","57.36","0.00","5964.234","0.000"
"USEP","04 Jul 2020","27","57.29","0.00","5902.675","0.000"
"USEP","04 Jul 2020","28","57.37","0.00","5908.117","0.000"
"USEP","04 Jul 2020","29","57.57","0.00","5906.437","0.000"
"USEP","04 Jul 2020","30","57.47","0.00","5900.523","0.000"
"USEP","04 Jul 2020","31","57.47","0.00","5883.854","0.000"
"USEP","04 Jul 2020","32","57.51","0.00","5899.430","0.000"
"USEP","04 Jul 2020","33","57.29","0.00","5883.466","0.000"
"USEP","04 Jul 2020","34","57.57","0.00","5884.391","0.000"
"USEP","04 Jul 2020","35","63.49","0.00","5917.371","0.000"
"USEP","04 Jul 2020","36","63.77","0.00","5930.696","0.000"
"USEP","04 Jul 2020","37","65.28","0.00","5967.111","0.000"
"USEP","04 Jul 2020","38","66.31","0.00","6007.229","0.000"
"USEP","04 Jul 2020","39","115.80","0.00","6047.228","0.000"
"USEP","04 Jul 2020","40","110.93","0.00","6025.335","0.000"
"USEP","04 Jul 2020","41","89.56","0.00","5980.515","0.000"
"USEP","04 Jul 2020","42","70.46","0.00","5940.880","0.000"
"USEP","04 Jul 2020","43","58.64","0.00","5890.041","0.000"
"USEP","04 Jul 2020","44","58.18","0.00","5798.986","0.000"
"USEP","04 Jul 2020","45","57.50","0.00","5701.519","0.000"
"USEP","04 Jul 2020","46","56.66","0.00","5637.784","0.000"
"USEP","04 Jul 2020","47","56.80","0.00","5566.281","0.000"
"USEP","04 Jul 2020","48","55.89","0.00","5452.234","0.000"
"USEP","05 Jul 2020","1","58.28","0.00","5344.440","0.000"
"USEP","05 Jul 2020","2","56.39","0.00","5226.556","0.000"
"USEP","05 Jul 2020","3","55.89","0.00","5148.806","0.000"
"USEP","05 Jul 2020","4","55.13","0.00","5074.976","0.000"
"USEP","05 Jul 2020","5","54.96","0.00","5018.507","0.000"
"USEP","05 Jul 2020","6","54.95","0.00","4984.691","0.000"
"USEP","05 Jul 2020","7","54.76","0.00","4950.239","0.000"
"USEP","05 Jul 2020","8","54.69","0.00","4921.905","0.000"
"USEP","05 Jul 2020","9","53.70","0.00","4898.800","0.000"
"USEP","05 Jul 2020","10","54.66","0.00","4923.118","0.000"
"USEP","05 Jul 2020","11","54.66","0.00","4941.582","0.000"
"USEP","05 Jul 2020","12","54.78","0.00","5000.178","0.000"
"USEP","05 Jul 2020","13","54.78","0.00","5050.499","0.000"
"USEP","05 Jul 2020","14","54.93","0.00","5087.426","0.000"
"USEP","05 Jul 2020","15","54.97","0.00","5083.823","0.000"
"USEP","05 Jul 2020","16","54.97","0.00","5119.741","0.000"
"USEP","05 Jul 2020","17","55.00","0.00","5211.328","0.000"
"USEP","05 Jul 2020","18","54.93","0.00","5305.490","0.000"
"USEP","05 Jul 2020","19","55.92","0.00","5402.748","0.000"
"USEP","05 Jul 2020","20","56.38","0.00","5470.867","0.000"
"USEP","05 Jul 2020","21","56.38","0.00","5521.262","0.000"
"USEP","05 Jul 2020","22","57.08","0.00","5566.484","0.000"
"USEP","05 Jul 2020","23","57.12","0.00","5587.766","0.000"
"USEP","05 Jul 2020","24","56.41","0.00","5578.567","0.000"
"USEP","05 Jul 2020","25","57.05","0.00","5579.158","0.000"
"USEP","05 Jul 2020","26","57.04","0.00","5597.502","0.000"
"USEP","05 Jul 2020","27","56.38","0.00","5584.212","0.000"
"USEP","05 Jul 2020","28","56.39","0.00","5570.202","0.000"
"USEP","05 Jul 2020","29","56.24","0.00","5574.317","0.000"
"USEP","05 Jul 2020","30","56.49","0.00","5604.888","0.000"
"USEP","05 Jul 2020","31","57.09","0.00","5627.879","0.000"
"USEP","05 Jul 2020","32","57.09","0.00","5645.423","0.000"
"USEP","05 Jul 2020","33","57.16","0.00","5658.176","0.000"
"USEP","05 Jul 2020","34","57.27","0.00","5686.376","0.000"
"USEP","05 Jul 2020","35","57.48","0.00","5733.710","0.000"
"USEP","05 Jul 2020","36","57.46","0.00","5734.615","0.000"
"USEP","05 Jul 2020","37","58.08","0.00","5778.510","0.000"
"USEP","05 Jul 2020","38","58.09","0.00","5814.955","0.000"
"USEP","05 Jul 2020","39","58.41","0.00","5850.759","0.000"
"USEP","05 Jul 2020","40","58.59","0.00","5886.866","0.000"
"USEP","05 Jul 2020","41","61.60","0.00","5909.683","0.000"
"USEP","05 Jul 2020","42","60.85","0.00","5930.448","0.000"
"USEP","05 Jul 2020","43","58.70","0.00","5916.919","0.000"
"USEP","05 Jul 2020","44","57.85","0.00","5847.190","0.000"
"USEP","05 Jul 2020","45","58.14","0.00","5727.746","0.000"
"USEP","05 Jul 2020","46","57.34","0.00","5652.639","0.000"
"USEP","05 Jul 2020","47","57.29","0.00","5542.296","0.000"
"USEP","05 Jul 2020","48","56.08","0.00","5427.121","0.000"
"USEP","06 Jul 2020","1","56.85","0.00","5309.590","0.000"
"USEP","06 Jul 2020","2","56.32","0.00","5205.603","0.000"
"USEP","06 Jul 2020","3","55.55","0.00","5111.128","0.000"
"USEP","06 Jul 2020","4","54.38","0.00","5057.467","0.000"
"USEP","06 Jul 2020","5","52.10","0.00","5002.081","0.000"
"USEP","06 Jul 2020","6","54.24","0.00","4996.068","0.000"
"USEP","06 Jul 2020","7","52.09","0.00","4961.571","0.000"
"USEP","06 Jul 2020","8","50.65","0.00","4937.128","0.000"
"USEP","06 Jul 2020","9","50.26","0.00","4932.596","0.000"
"USEP","06 Jul 2020","10","52.09","0.00","4976.421","0.000"
"USEP","06 Jul 2020","11","54.33","0.00","5065.876","0.000"
"USEP","06 Jul 2020","12","55.56","0.00","5196.572","0.000"
"USEP","06 Jul 2020","13","56.80","0.00","5370.796","0.000"
"USEP","06 Jul 2020","14","57.51","0.00","5504.921","0.000"
"USEP","06 Jul 2020","15","56.57","0.00","5670.348","0.000"
"USEP","06 Jul 2020","16","57.10","0.00","5884.793","0.000"
"USEP","06 Jul 2020","17","57.56","0.00","6138.203","0.000"
"USEP","06 Jul 2020","18","60.07","0.00","6306.915","0.000"
"USEP","06 Jul 2020","19","57.89","0.00","6431.130","0.000"
"USEP","06 Jul 2020","20","59.49","0.00","6483.325","0.000"
"USEP","06 Jul 2020","21","59.96","0.00","6541.037","0.000"
"USEP","06 Jul 2020","22","59.06","0.00","6604.514","0.000"
"USEP","06 Jul 2020","23","58.90","0.00","6606.626","0.000"
"USEP","06 Jul 2020","24","59.97","0.00","6607.913","0.000"
"USEP","06 Jul 2020","25","58.70","0.00","6540.157","0.000"
"USEP","06 Jul 2020","26","58.27","0.00","6469.658","0.000"
"USEP","06 Jul 2020","27","58.27","0.00","6462.516","0.000"
"USEP","06 Jul 2020","28","58.80","0.00","6545.366","0.000"
"USEP","06 Jul 2020","29","61.47","0.00","6612.192","0.000"
"USEP","06 Jul 2020","30","63.68","0.00","6643.966","0.000"
"USEP","06 Jul 2020","31","62.40","0.00","6622.117","0.000"
"USEP","06 Jul 2020","32","59.35","0.00","6591.567","0.000"
"USEP","06 Jul 2020","33","59.13","0.00","6575.240","0.000"
"USEP","06 Jul 2020","34","59.19","0.00","6552.368","0.000"
"USEP","06 Jul 2020","35","58.96","0.00","6507.991","0.000"
"USEP","06 Jul 2020","36","58.50","0.00","6430.126","0.000"
"USEP","06 Jul 2020","37","58.35","0.00","6390.824","0.000"
"USEP","06 Jul 2020","38","58.52","0.00","6379.248","0.000"
"USEP","06 Jul 2020","39","58.51","0.00","6383.637","0.000"
"USEP","06 Jul 2020","40","59.39","0.00","6368.861","0.000"
"USEP","06 Jul 2020","41","59.69","0.00","6337.063","0.000"
"USEP","06 Jul 2020","42","58.05","0.00","6280.669","0.000"
"USEP","06 Jul 2020","43","60.25","0.00","6215.656","0.000"
"USEP","06 Jul 2020","44","59.37","0.00","6094.408","0.000"
"USEP","06 Jul 2020","45","58.56","0.00","5943.971","0.000"
"USEP","06 Jul 2020","46","57.81","0.00","5806.098","0.000"
"USEP","06 Jul 2020","47","56.09","0.00","5683.115","0.000"
"USEP","06 Jul 2020","48","55.21","0.00","5549.915","0.000"
"USEP","07 Jul 2020","1","56.32","0.00","5429.899","0.000"
"USEP","07 Jul 2020","2","55.64","0.00","5332.134","0.000"
"USEP","07 Jul 2020","3","54.14","0.00","5228.693","0.000"
"USEP","07 Jul 2020","4","47.80","0.00","5152.846","0.000"
"USEP","07 Jul 2020","5","43.19","0.00","5103.012","0.000"
"USEP","07 Jul 2020","6","42.37","0.00","5076.497","0.000"
"USEP","07 Jul 2020","7","41.78","0.00","5049.500","0.000"
"USEP","07 Jul 2020","8","41.76","0.00","5039.013","0.000"
"USEP","07 Jul 2020","9","41.76","0.00","5036.017","0.000"
"USEP","07 Jul 2020","10","42.29","0.00","5071.825","0.000"
"USEP","07 Jul 2020","11","48.62","0.00","5147.240","0.000"
"USEP","07 Jul 2020","12","55.49","0.00","5291.614","0.000"
"USEP","07 Jul 2020","13","55.83","0.00","5443.353","0.000"
"USEP","07 Jul 2020","14","57.18","0.00","5593.188","0.000"
"USEP","07 Jul 2020","15","55.67","0.00","5745.151","0.000"
"USEP","07 Jul 2020","16","57.03","0.00","5976.813","0.000"
"USEP","07 Jul 2020","17","57.02","0.00","6191.855","0.000"
"USEP","07 Jul 2020","18","62.55","0.00","6343.052","0.000"
"USEP","07 Jul 2020","19","58.38","0.00","6399.670","0.000"
"USEP","07 Jul 2020","20","61.06","0.00","6474.499","0.000"
"USEP","07 Jul 2020","21","59.77","0.00","6516.172","0.000"
"USEP","07 Jul 2020","22","58.62","0.00","6550.018","0.000"
"USEP","07 Jul 2020","23","58.30","0.00","6547.428","0.000"
"USEP","07 Jul 2020","24","58.47","0.00","6543.552","0.000"
"USEP","07 Jul 2020","25","58.21","0.00","6501.187","0.000"
"USEP","07 Jul 2020","26","58.63","0.00","6523.374","0.000"
"USEP","07 Jul 2020","27","58.41","0.00","6547.031","0.000"
"USEP","07 Jul 2020","28","58.57","0.00","6571.548","0.000"
"USEP","07 Jul 2020","29","60.66","0.00","6610.319","0.000"
"USEP","07 Jul 2020","30","60.77","0.00","6617.013","0.000"
"USEP","07 Jul 2020","31","60.04","0.00","6606.392","0.000"
"USEP","07 Jul 2020","32","58.70","0.00","6578.615","0.000"
"USEP","07 Jul 2020","33","58.71","0.00","6556.161","0.000"
"USEP","07 Jul 2020","34","58.74","0.00","6512.062","0.000"
"USEP","07 Jul 2020","35","58.49","0.00","6460.349","0.000"
"USEP","07 Jul 2020","36","57.90","0.00","6357.331","0.000"
"USEP","07 Jul 2020","37","57.47","0.00","6287.751","0.000"
"USEP","07 Jul 2020","38","57.72","0.00","6281.414","0.000"
"USEP","07 Jul 2020","39","57.81","0.00","6288.397","0.000"
"USEP","07 Jul 2020","40","56.98","0.00","6250.431","0.000"
"USEP","07 Jul 2020","41","57.51","0.00","6230.183","0.000"
"USEP","07 Jul 2020","42","56.07","0.00","6188.261","0.000"
"USEP","07 Jul 2020","43","59.69","0.00","6145.047","0.000"
"USEP","07 Jul 2020","44","57.03","0.00","6013.263","0.000"
"USEP","07 Jul 2020","45","55.49","0.00","5838.006","0.000"
"USEP","07 Jul 2020","46","49.95","0.00","5684.313","0.000"
"USEP","07 Jul 2020","47","47.90","0.00","5560.178","0.000"
"USEP","07 Jul 2020","48","45.37","0.00","5442.453","0.000"
"USEP","08 Jul 2020","1","55.36","0.00","5322.920","0.000"
"USEP","08 Jul 2020","2","48.61","0.00","5223.023","0.000"
"USEP","08 Jul 2020","3","45.70","0.00","5142.603","0.000"
"USEP","08 Jul 2020","4","44.41","0.00","5081.805","0.000"
"USEP","08 Jul 2020","5","42.31","0.00","5023.596","0.000"
"USEP","08 Jul 2020","6","41.80","0.00","4981.237","0.000"
"USEP","08 Jul 2020","7","31.71","0.00","4968.191","0.000"
"USEP","08 Jul 2020","8","31.62","0.00","4967.376","0.000"
"USEP","08 Jul 2020","9","31.61","0.00","4971.362","0.000"
"USEP","08 Jul 2020","10","42.31","0.00","4999.348","0.000"
"USEP","08 Jul 2020","11","44.34","0.00","5073.570","0.000"
"USEP","08 Jul 2020","12","47.62","0.00","5209.226","0.000"
"USEP","08 Jul 2020","13","55.25","0.00","5361.825","0.000"
"USEP","08 Jul 2020","14","55.96","0.00","5490.001","0.000"
"USEP","08 Jul 2020","15","50.93","0.00","5656.635","0.000"
"USEP","08 Jul 2020","16","56.05","0.00","5876.742","0.000"
"USEP","08 Jul 2020","17","56.08","0.00","6087.211","0.000"
"USEP","08 Jul 2020","18","58.78","0.00","6223.364","0.000"
"USEP","08 Jul 2020","19","56.21","0.00","6297.755","0.000"
"USEP","08 Jul 2020","20","57.05","0.00","6367.281","0.000"
"USEP","08 Jul 2020","21","57.20","0.00","6399.630","0.000"
"USEP","08 Jul 2020","22","57.76","0.00","6417.329","0.000"
"USEP","08 Jul 2020","23","57.34","0.00","6433.521","0.000"
"USEP","08 Jul 2020","24","57.01","0.00","6389.482","0.000"
"USEP","08 Jul 2020","25","57.02","0.00","6367.952","0.000"
"USEP","08 Jul 2020","26","57.22","0.00","6401.266","0.000"
"USEP","08 Jul 2020","27","57.91","0.00","6439.415","0.000"
"USEP","08 Jul 2020","28","58.01","0.00","6450.180","0.000"
"USEP","08 Jul 2020","29","58.09","0.00","6478.405","0.000"
"USEP","08 Jul 2020","30","58.17","0.00","6493.529","0.000"
"USEP","08 Jul 2020","31","58.10","0.00","6480.935","0.000"
"USEP","08 Jul 2020","32","58.19","0.00","6488.410","0.000"
"USEP","08 Jul 2020","33","58.25","0.00","6474.553","0.000"
"USEP","08 Jul 2020","34","58.42","0.00","6454.325","0.000"
"USEP","08 Jul 2020","35","56.96","0.00","6369.597","0.000"
"USEP","08 Jul 2020","36","56.16","0.00","6242.792","0.000"
"USEP","08 Jul 2020","37","56.18","0.00","6176.602","0.000"
"USEP","08 Jul 2020","38","56.68","0.00","6212.942","0.000"
"USEP","08 Jul 2020","39","56.66","0.00","6224.140","0.000"
"USEP","08 Jul 2020","40","56.35","0.00","6222.624","0.000"
"USEP","08 Jul 2020","41","57.52","0.00","6196.641","0.000"
"USEP","08 Jul 2020","42","56.28","0.00","6165.076","0.000"
"USEP","08 Jul 2020","43","58.72","0.00","6117.921","0.000"
"USEP","08 Jul 2020","44","57.08","0.00","6012.805","0.000"
"USEP","08 Jul 2020","45","55.90","0.00","5871.016","0.000"
"USEP","08 Jul 2020","46","53.55","0.00","5749.465","0.000"
"USEP","08 Jul 2020","47","49.44","0.00","5620.976","0.000"
"USEP","08 Jul 2020","48","46.28","0.00","5490.558","0.000"
"USEP","09 Jul 2020","1","55.43","0.00","5354.126","0.000"
"USEP","09 Jul 2020","2","53.28","0.00","5250.557","0.000"
"USEP","09 Jul 2020","3","44.53","0.00","5176.851","0.000"
"USEP","09 Jul 2020","4","41.93","0.00","5114.711","0.000"
"USEP","09 Jul 2020","5","38.87","0.00","5049.391","0.000"
"USEP","09 Jul 2020","6","34.13","0.00","4992.579","0.000"
"USEP","09 Jul 2020","7","33.81","0.00","4960.035","0.000"
"USEP","09 Jul 2020","8","31.00","0.00","4939.564","0.000"
"USEP","09 Jul 2020","9","31.01","0.00","4932.069","0.000"
"USEP","09 Jul 2020","10","32.14","0.00","4953.843","0.000"
"USEP","09 Jul 2020","11","34.55","0.00","5021.922","0.000"
"USEP","09 Jul 2020","12","39.61","0.00","5142.628","0.000"
"USEP","09 Jul 2020","13","44.29","0.00","5293.547","0.000"
"USEP","09 Jul 2020","14","53.07","0.00","5435.818","0.000"
"USEP","09 Jul 2020","15","44.95","0.00","5604.942","0.000"
"USEP","09 Jul 2020","16","52.92","0.00","5814.458","0.000"
"USEP","09 Jul 2020","17","50.45","0.00","6009.804","0.000"
"USEP","09 Jul 2020","18","57.59","0.00","6146.195","0.000"
"USEP","09 Jul 2020","19","58.10","0.00","6222.539","0.000"
"USEP","09 Jul 2020","20","59.71","0.00","6290.738","0.000"
"USEP","09 Jul 2020","21","61.13","0.00","6353.892","0.000"
"USEP","09 Jul 2020","22","61.11","0.00","6366.913","0.000"
"USEP","09 Jul 2020","23","60.84","0.00","6344.563","0.000"
"USEP","09 Jul 2020","24","61.08","0.00","6320.796","0.000"
