"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","04 Jan 2020","32","82.62","0.00","5964.159","0.000"
"USEP","04 Jan 2020","33","82.63","0.00","5949.994","0.000"
"USEP","04 Jan 2020","34","80.77","0.00","5905.567","0.000"
"USEP","04 Jan 2020","35","80.76","0.00","5882.969","0.000"
"USEP","04 Jan 2020","36","80.77","0.00","5876.359","0.000"
"USEP","04 Jan 2020","37","80.76","0.00","5899.032","0.000"
"USEP","04 Jan 2020","38","84.55","0.00","5965.233","0.000"
"USEP","04 Jan 2020","39","85.80","0.00","6007.105","0.000"
"USEP","04 Jan 2020","40","89.06","0.00","6024.714","0.000"
"USEP","04 Jan 2020","41","89.07","0.00","6024.018","0.000"
"USEP","04 Jan 2020","42","89.07","0.00","6023.168","0.000"
"USEP","04 Jan 2020","43","84.71","0.00","5976.654","0.000"
"USEP","04 Jan 2020","44","80.75","0.00","5913.018","0.000"
"USEP","04 Jan 2020","45","80.76","0.00","5811.729","0.000"
"USEP","04 Jan 2020","46","75.70","0.00","5719.784","0.000"
"USEP","04 Jan 2020","47","78.69","0.00","5633.197","0.000"
"USEP","04 Jan 2020","48","69.95","0.00","5486.418","0.000"
"USEP","05 Jan 2020","1","72.28","0.00","5337.422","0.000"
"USEP","05 Jan 2020","2","70.52","0.00","5249.488","0.000"
"USEP","05 Jan 2020","3","67.19","0.00","5212.760","0.000"
"USEP","05 Jan 2020","4","65.40","0.00","5139.641","0.000"
"USEP","05 Jan 2020","5","62.06","0.00","5080.334","0.000"
"USEP","05 Jan 2020","6","61.00","0.00","5034.998","0.000"
"USEP","05 Jan 2020","7","60.12","0.00","5000.844","0.000"
"USEP","05 Jan 2020","8","59.83","0.00","4964.702","0.000"
"USEP","05 Jan 2020","9","59.58","0.00","4946.760","0.000"
"USEP","05 Jan 2020","10","65.16","0.00","4964.245","0.000"
"USEP","05 Jan 2020","11","65.22","0.00","4990.576","0.000"
"USEP","05 Jan 2020","12","65.31","0.00","5037.194","0.000"
"USEP","05 Jan 2020","13","65.24","0.00","5074.246","0.000"
"USEP","05 Jan 2020","14","65.24","0.00","5106.933","0.000"
"USEP","05 Jan 2020","15","66.78","0.00","5159.064","0.000"
"USEP","05 Jan 2020","16","68.91","0.00","5236.710","0.000"
"USEP","05 Jan 2020","17","72.05","0.00","5381.844","0.000"
"USEP","05 Jan 2020","18","75.85","0.00","5483.908","0.000"
"USEP","05 Jan 2020","19","77.67","0.00","5574.730","0.000"
"USEP","05 Jan 2020","20","78.69","0.00","5664.349","0.000"
"USEP","05 Jan 2020","21","78.71","0.00","5730.450","0.000"
"USEP","05 Jan 2020","22","79.72","0.00","5763.207","0.000"
"USEP","05 Jan 2020","23","79.72","0.00","5764.464","0.000"
"USEP","05 Jan 2020","24","78.71","0.00","5732.940","0.000"
"USEP","05 Jan 2020","25","78.46","0.00","5704.437","0.000"
"USEP","05 Jan 2020","26","78.70","0.00","5713.731","0.000"
"USEP","05 Jan 2020","27","78.70","0.00","5729.098","0.000"
"USEP","05 Jan 2020","28","78.70","0.00","5748.471","0.000"
"USEP","05 Jan 2020","29","77.70","0.00","5741.399","0.000"
"USEP","05 Jan 2020","30","76.24","0.00","5734.341","0.000"
"USEP","05 Jan 2020","31","77.45","0.00","5739.291","0.000"
"USEP","05 Jan 2020","32","77.70","0.00","5736.573","0.000"
"USEP","05 Jan 2020","33","78.46","0.00","5738.327","0.000"
"USEP","05 Jan 2020","34","78.71","0.00","5758.242","0.000"
"USEP","05 Jan 2020","35","78.69","0.00","5763.903","0.000"
"USEP","05 Jan 2020","36","79.32","0.00","5791.114","0.000"
"USEP","05 Jan 2020","37","79.32","0.00","5842.001","0.000"
"USEP","05 Jan 2020","38","80.75","0.00","5937.803","0.000"
"USEP","05 Jan 2020","39","80.76","0.00","6020.897","0.000"
"USEP","05 Jan 2020","40","83.74","0.00","6051.671","0.000"
"USEP","05 Jan 2020","41","84.85","0.00","6068.554","0.000"
"USEP","05 Jan 2020","42","86.88","0.00","6083.812","0.000"
"USEP","05 Jan 2020","43","85.86","0.00","6062.182","0.000"
"USEP","05 Jan 2020","44","81.78","0.00","5993.517","0.000"
"USEP","05 Jan 2020","45","80.75","0.00","5869.222","0.000"
"USEP","05 Jan 2020","46","77.71","0.00","5760.513","0.000"
"USEP","05 Jan 2020","47","75.70","0.00","5641.879","0.000"
"USEP","05 Jan 2020","48","72.32","0.00","5534.776","0.000"
"USEP","06 Jan 2020","1","76.03","0.00","5445.569","0.000"
"USEP","06 Jan 2020","2","70.19","0.00","5336.150","0.000"
"USEP","06 Jan 2020","3","65.18","0.00","5212.750","0.000"
"USEP","06 Jan 2020","4","63.86","0.00","5140.933","0.000"
"USEP","06 Jan 2020","5","63.41","0.00","5103.449","0.000"
"USEP","06 Jan 2020","6","62.91","0.00","5063.759","0.000"
"USEP","06 Jan 2020","7","61.71","0.00","5029.396","0.000"
"USEP","06 Jan 2020","8","61.72","0.00","5014.521","0.000"
"USEP","06 Jan 2020","9","61.71","0.00","5013.592","0.000"
"USEP","06 Jan 2020","10","61.80","0.00","5055.673","0.000"
"USEP","06 Jan 2020","11","62.21","0.00","5138.717","0.000"
"USEP","06 Jan 2020","12","63.85","0.00","5300.227","0.000"
"USEP","06 Jan 2020","13","70.52","0.00","5506.571","0.000"
"USEP","06 Jan 2020","14","75.67","0.00","5705.809","0.000"
"USEP","06 Jan 2020","15","75.69","0.00","5927.222","0.000"
"USEP","06 Jan 2020","16","80.75","0.00","6169.470","0.000"
"USEP","06 Jan 2020","17","82.70","0.00","6414.729","0.000"
"USEP","06 Jan 2020","18","83.14","0.00","6569.624","0.000"
"USEP","06 Jan 2020","19","84.74","0.00","6679.685","0.000"
"USEP","06 Jan 2020","20","85.85","0.00","6735.593","0.000"
"USEP","06 Jan 2020","21","87.23","0.00","6781.172","0.000"
"USEP","06 Jan 2020","22","88.62","0.00","6794.268","0.000"
"USEP","06 Jan 2020","23","86.94","0.00","6767.888","0.000"
"USEP","06 Jan 2020","24","84.76","0.00","6734.623","0.000"
"USEP","06 Jan 2020","25","83.08","0.00","6693.989","0.000"
"USEP","06 Jan 2020","26","84.81","0.00","6730.299","0.000"
"USEP","06 Jan 2020","27","84.82","0.00","6747.048","0.000"
"USEP","06 Jan 2020","28","84.90","0.00","6787.131","0.000"
"USEP","06 Jan 2020","29","84.90","0.00","6805.794","0.000"
"USEP","06 Jan 2020","30","85.91","0.00","6821.872","0.000"
"USEP","06 Jan 2020","31","86.93","0.00","6829.361","0.000"
"USEP","06 Jan 2020","32","86.74","0.00","6831.235","0.000"
"USEP","06 Jan 2020","33","85.91","0.00","6825.619","0.000"
"USEP","06 Jan 2020","34","84.89","0.00","6781.659","0.000"
"USEP","06 Jan 2020","35","83.82","0.00","6707.428","0.000"
"USEP","06 Jan 2020","36","82.73","0.00","6605.418","0.000"
"USEP","06 Jan 2020","37","80.78","0.00","6510.481","0.000"
"USEP","06 Jan 2020","38","80.77","0.00","6526.713","0.000"
"USEP","06 Jan 2020","39","80.78","0.00","6522.350","0.000"
"USEP","06 Jan 2020","40","80.77","0.00","6485.313","0.000"
"USEP","06 Jan 2020","41","80.77","0.00","6447.566","0.000"
"USEP","06 Jan 2020","42","78.76","0.00","6401.594","0.000"
"USEP","06 Jan 2020","43","77.07","0.00","6327.178","0.000"
"USEP","06 Jan 2020","44","75.71","0.00","6198.768","0.000"
"USEP","06 Jan 2020","45","73.94","0.00","6028.292","0.000"
"USEP","06 Jan 2020","46","66.17","0.00","5877.870","0.000"
"USEP","06 Jan 2020","47","64.38","0.00","5715.172","0.000"
"USEP","06 Jan 2020","48","61.87","0.00","5516.993","0.000"
"USEP","07 Jan 2020","1","60.81","0.00","5322.800","0.000"
"USEP","07 Jan 2020","2","59.92","0.00","5224.469","0.000"
"USEP","07 Jan 2020","3","59.92","0.00","5203.754","0.000"
"USEP","07 Jan 2020","4","55.47","0.00","5130.784","0.000"
"USEP","07 Jan 2020","5","55.42","0.00","5089.444","0.000"
"USEP","07 Jan 2020","6","49.80","0.00","5039.958","0.000"
"USEP","07 Jan 2020","7","45.34","0.00","5012.976","0.000"
"USEP","07 Jan 2020","8","45.34","0.00","5005.690","0.000"
"USEP","07 Jan 2020","9","45.33","0.00","4998.930","0.000"
"USEP","07 Jan 2020","10","49.77","0.00","5041.792","0.000"
"USEP","07 Jan 2020","11","58.50","0.00","5128.985","0.000"
"USEP","07 Jan 2020","12","60.32","0.00","5280.938","0.000"
"USEP","07 Jan 2020","13","61.66","0.00","5480.822","0.000"
"USEP","07 Jan 2020","14","66.66","0.00","5674.840","0.000"
"USEP","07 Jan 2020","15","67.91","0.00","5895.677","0.000"
"USEP","07 Jan 2020","16","70.65","0.00","6141.509","0.000"
"USEP","07 Jan 2020","17","75.70","0.00","6370.476","0.000"
"USEP","07 Jan 2020","18","81.25","0.00","6535.913","0.000"
"USEP","07 Jan 2020","19","84.30","0.00","6637.783","0.000"
"USEP","07 Jan 2020","20","82.74","0.00","6679.511","0.000"
"USEP","07 Jan 2020","21","85.35","0.00","6711.026","0.000"
"USEP","07 Jan 2020","22","86.79","0.00","6734.156","0.000"
"USEP","07 Jan 2020","23","84.63","0.00","6712.954","0.000"
"USEP","07 Jan 2020","24","83.02","0.00","6682.742","0.000"
"USEP","07 Jan 2020","25","81.74","0.00","6651.306","0.000"
"USEP","07 Jan 2020","26","88.00","0.00","6701.468","0.000"
"USEP","07 Jan 2020","27","88.00","0.00","6734.554","0.000"
"USEP","07 Jan 2020","28","88.00","0.00","6753.161","0.000"
"USEP","07 Jan 2020","29","88.22","0.00","6756.616","0.000"
"USEP","07 Jan 2020","30","87.99","0.00","6748.435","0.000"
"USEP","07 Jan 2020","31","88.77","0.00","6774.378","0.000"
"USEP","07 Jan 2020","32","88.77","0.00","6778.528","0.000"
"USEP","07 Jan 2020","33","88.22","0.00","6761.496","0.000"
"USEP","07 Jan 2020","34","87.91","0.00","6710.643","0.000"
"USEP","07 Jan 2020","35","84.13","0.00","6673.979","0.000"
"USEP","07 Jan 2020","36","82.31","0.00","6579.455","0.000"
"USEP","07 Jan 2020","37","81.26","0.00","6498.096","0.000"
"USEP","07 Jan 2020","38","82.28","0.00","6523.528","0.000"
"USEP","07 Jan 2020","39","85.82","0.00","6539.069","0.000"
"USEP","07 Jan 2020","40","83.32","0.00","6497.266","0.000"
"USEP","07 Jan 2020","41","85.12","0.00","6443.625","0.000"
"USEP","07 Jan 2020","42","78.96","0.00","6390.714","0.000"
"USEP","07 Jan 2020","43","77.08","0.00","6312.422","0.000"
"USEP","07 Jan 2020","44","75.23","0.00","6183.818","0.000"
"USEP","07 Jan 2020","45","71.05","0.00","6021.448","0.000"
"USEP","07 Jan 2020","46","69.64","0.00","5868.099","0.000"
"USEP","07 Jan 2020","47","68.00","0.00","5704.750","0.000"
"USEP","07 Jan 2020","48","65.31","0.00","5573.716","0.000"
"USEP","08 Jan 2020","1","53.16","0.00","5463.660","0.000"
"USEP","08 Jan 2020","2","69.26","0.00","5371.889","0.000"
"USEP","08 Jan 2020","3","54.58","0.00","5258.851","0.000"
"USEP","08 Jan 2020","4","52.86","0.00","5199.425","0.000"
"USEP","08 Jan 2020","5","51.83","0.00","5145.660","0.000"
"USEP","08 Jan 2020","6","51.80","0.00","5105.611","0.000"
"USEP","08 Jan 2020","7","51.77","0.00","5073.123","0.000"
"USEP","08 Jan 2020","8","51.73","0.00","5065.921","0.000"
"USEP","08 Jan 2020","9","51.78","0.00","5056.016","0.000"
"USEP","08 Jan 2020","10","51.83","0.00","5104.513","0.000"
"USEP","08 Jan 2020","11","52.84","0.00","5186.106","0.000"
"USEP","08 Jan 2020","12","68.93","0.00","5340.126","0.000"
"USEP","08 Jan 2020","13","73.37","0.00","5535.318","0.000"
"USEP","08 Jan 2020","14","80.30","0.00","5723.755","0.000"
"USEP","08 Jan 2020","15","80.83","0.00","5930.815","0.000"
"USEP","08 Jan 2020","16","88.84","0.00","6178.103","0.000"
"USEP","08 Jan 2020","17","92.70","0.00","6408.656","0.000"
"USEP","08 Jan 2020","18","93.62","0.00","6581.925","0.000"
"USEP","08 Jan 2020","19","92.17","0.00","6666.544","0.000"
"USEP","08 Jan 2020","20","92.20","0.00","6737.009","0.000"
"USEP","08 Jan 2020","21","92.20","0.00","6806.788","0.000"
"USEP","08 Jan 2020","22","90.16","0.00","6823.482","0.000"
"USEP","08 Jan 2020","23","90.02","0.00","6805.983","0.000"
"USEP","08 Jan 2020","24","89.86","0.00","6757.252","0.000"
"USEP","08 Jan 2020","25","87.98","0.00","6718.019","0.000"
"USEP","08 Jan 2020","26","89.86","0.00","6733.450","0.000"
"USEP","08 Jan 2020","27","90.02","0.00","6774.701","0.000"
"USEP","08 Jan 2020","28","90.02","0.00","6794.914","0.000"
"USEP","08 Jan 2020","29","90.02","0.00","6788.866","0.000"
"USEP","08 Jan 2020","30","89.97","0.00","6773.742","0.000"
"USEP","08 Jan 2020","31","90.02","0.00","6797.742","0.000"
"USEP","08 Jan 2020","32","89.98","0.00","6767.147","0.000"
"USEP","08 Jan 2020","33","90.02","0.00","6777.683","0.000"
"USEP","08 Jan 2020","34","90.02","0.00","6759.772","0.000"
"USEP","08 Jan 2020","35","89.71","0.00","6712.904","0.000"
"USEP","08 Jan 2020","36","83.81","0.00","6615.060","0.000"
"USEP","08 Jan 2020","37","83.82","0.00","6564.848","0.000"
"USEP","08 Jan 2020","38","85.09","0.00","6567.517","0.000"
"USEP","08 Jan 2020","39","89.84","0.00","6592.412","0.000"
"USEP","08 Jan 2020","40","87.97","0.00","6565.718","0.000"
"USEP","08 Jan 2020","41","89.83","0.00","6515.899","0.000"
"USEP","08 Jan 2020","42","83.81","0.00","6482.078","0.000"
"USEP","08 Jan 2020","43","82.65","0.00","6397.126","0.000"
"USEP","08 Jan 2020","44","79.40","0.00","6267.026","0.000"
"USEP","08 Jan 2020","45","78.74","0.00","6107.404","0.000"
"USEP","08 Jan 2020","46","72.57","0.00","5961.724","0.000"
"USEP","08 Jan 2020","47","71.40","0.00","5812.102","0.000"
"USEP","08 Jan 2020","48","60.47","0.00","5632.904","0.000"
"USEP","09 Jan 2020","1","52.89","0.00","5461.548","0.000"
"USEP","09 Jan 2020","2","52.24","0.00","5356.358","0.000"
"USEP","09 Jan 2020","3","52.09","0.00","5315.480","0.000"
"USEP","09 Jan 2020","4","50.96","0.00","5245.249","0.000"
"USEP","09 Jan 2020","5","49.86","0.00","5190.802","0.000"
"USEP","09 Jan 2020","6","49.73","0.00","5147.146","0.000"
"USEP","09 Jan 2020","7","49.73","0.00","5115.616","0.000"
"USEP","09 Jan 2020","8","49.22","0.00","5100.900","0.000"
"USEP","09 Jan 2020","9","49.70","0.00","5100.368","0.000"
"USEP","09 Jan 2020","10","49.73","0.00","5135.953","0.000"
"USEP","09 Jan 2020","11","51.04","0.00","5219.797","0.000"
"USEP","09 Jan 2020","12","52.75","0.00","5379.995","0.000"
"USEP","09 Jan 2020","13","56.75","0.00","5573.527","0.000"
"USEP","09 Jan 2020","14","63.60","0.00","5759.564","0.000"
"USEP","09 Jan 2020","15","65.98","0.00","5963.756","0.000"
"USEP","09 Jan 2020","16","74.26","0.00","6206.799","0.000"
"USEP","09 Jan 2020","17","79.19","0.00","6453.495","0.000"
"USEP","09 Jan 2020","18","87.54","0.00","6609.687","0.000"
"USEP","09 Jan 2020","19","90.71","0.00","6699.510","0.000"
"USEP","09 Jan 2020","20","90.96","0.00","6745.880","0.000"
"USEP","09 Jan 2020","21","92.20","0.00","6771.714","0.000"
"USEP","09 Jan 2020","22","92.75","0.00","6791.997","0.000"
"USEP","09 Jan 2020","23","92.20","0.00","6782.942","0.000"
"USEP","09 Jan 2020","24","89.87","0.00","6733.908","0.000"
