"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 Nov 2020","39","164.17","0.00","5995.122","0.000"
"USEP","01 Nov 2020","40","165.21","0.00","6036.309","0.000"
"USEP","01 Nov 2020","41","169.06","0.00","6060.860","0.000"
"USEP","01 Nov 2020","42","169.08","0.00","6078.673","0.000"
"USEP","01 Nov 2020","43","169.25","0.00","6032.556","0.000"
"USEP","01 Nov 2020","44","163.48","0.00","5945.974","0.000"
"USEP","01 Nov 2020","45","128.42","0.00","5825.725","0.000"
"USEP","01 Nov 2020","46","96.43","0.00","5689.040","0.000"
"USEP","01 Nov 2020","47","104.17","0.00","5563.716","0.000"
"USEP","01 Nov 2020","48","87.57","0.00","5362.377","0.000"
"USEP","02 Nov 2020","1","65.24","0.00","5164.839","0.000"
"USEP","02 Nov 2020","2","62.60","0.00","5046.304","0.000"
"USEP","02 Nov 2020","3","64.59","0.00","5056.274","0.000"
"USEP","02 Nov 2020","4","63.44","0.00","4985.606","0.000"
"USEP","02 Nov 2020","5","62.55","0.00","4938.550","0.000"
"USEP","02 Nov 2020","6","60.57","0.00","4897.403","0.000"
"USEP","02 Nov 2020","7","60.86","0.00","4861.962","0.000"
"USEP","02 Nov 2020","8","56.27","0.00","4863.339","0.000"
"USEP","02 Nov 2020","9","56.34","0.00","4867.166","0.000"
"USEP","02 Nov 2020","10","59.37","0.00","4894.784","0.000"
"USEP","02 Nov 2020","11","59.38","0.00","4984.547","0.000"
"USEP","02 Nov 2020","12","62.56","0.00","5158.731","0.000"
"USEP","02 Nov 2020","13","65.27","0.00","5356.278","0.000"
"USEP","02 Nov 2020","14","75.64","0.00","5569.223","0.000"
"USEP","02 Nov 2020","15","67.07","0.00","5768.694","0.000"
"USEP","02 Nov 2020","16","77.75","0.00","6010.643","0.000"
"USEP","02 Nov 2020","17","87.76","0.00","6243.572","0.000"
"USEP","02 Nov 2020","18","95.69","0.00","6419.336","0.000"
"USEP","02 Nov 2020","19","144.74","0.00","6520.565","0.000"
"USEP","02 Nov 2020","20","238.72","0.00","6573.858","0.000"
"USEP","02 Nov 2020","21","464.70","0.00","6630.566","0.000"
"USEP","02 Nov 2020","22","605.01","0.00","6658.950","0.000"
"USEP","02 Nov 2020","23","604.52","0.00","6644.681","0.000"
"USEP","02 Nov 2020","24","296.47","0.00","6588.302","0.000"
"USEP","02 Nov 2020","25","139.20","0.00","6539.248","0.000"
"USEP","02 Nov 2020","26","139.21","0.00","6550.977","0.000"
"USEP","02 Nov 2020","27","166.43","0.00","6636.958","0.000"
"USEP","02 Nov 2020","28","169.18","0.00","6701.394","0.000"
"USEP","02 Nov 2020","29","139.21","0.00","6716.463","0.000"
"USEP","02 Nov 2020","30","144.79","0.00","6711.553","0.000"
"USEP","02 Nov 2020","31","154.07","0.00","6722.238","0.000"
"USEP","02 Nov 2020","32","149.03","0.00","6717.154","0.000"
"USEP","02 Nov 2020","33","144.01","0.00","6697.085","0.000"
"USEP","02 Nov 2020","34","135.03","0.00","6628.320","0.000"
"USEP","02 Nov 2020","35","118.78","0.00","6526.430","0.000"
"USEP","02 Nov 2020","36","101.11","0.00","6407.538","0.000"
"USEP","02 Nov 2020","37","91.30","0.00","6323.709","0.000"
"USEP","02 Nov 2020","38","100.66","0.00","6320.921","0.000"
"USEP","02 Nov 2020","39","93.82","0.00","6319.166","0.000"
"USEP","02 Nov 2020","40","101.14","0.00","6292.134","0.000"
"USEP","02 Nov 2020","41","92.13","0.00","6246.102","0.000"
"USEP","02 Nov 2020","42","83.54","0.00","6199.881","0.000"
"USEP","02 Nov 2020","43","75.79","0.00","6134.585","0.000"
"USEP","02 Nov 2020","44","65.50","0.00","5977.335","0.000"
"USEP","02 Nov 2020","45","62.60","0.00","5823.558","0.000"
"USEP","02 Nov 2020","46","61.17","0.00","5674.483","0.000"
"USEP","02 Nov 2020","47","60.02","0.00","5514.449","0.000"
"USEP","02 Nov 2020","48","57.38","0.00","5407.385","0.000"
"USEP","03 Nov 2020","1","57.64","0.00","5334.748","0.000"
"USEP","03 Nov 2020","2","55.83","0.00","5239.483","0.000"
"USEP","03 Nov 2020","3","52.64","0.00","5123.782","0.000"
"USEP","03 Nov 2020","4","50.75","0.00","5058.575","0.000"
"USEP","03 Nov 2020","5","50.43","0.00","5016.325","0.000"
"USEP","03 Nov 2020","6","50.43","0.00","4992.852","0.000"
"USEP","03 Nov 2020","7","49.77","0.00","4962.326","0.000"
"USEP","03 Nov 2020","8","49.60","0.00","4941.387","0.000"
"USEP","03 Nov 2020","9","49.76","0.00","4940.369","0.000"
"USEP","03 Nov 2020","10","49.77","0.00","4972.401","0.000"
"USEP","03 Nov 2020","11","50.58","0.00","5056.095","0.000"
"USEP","03 Nov 2020","12","55.65","0.00","5224.812","0.000"
"USEP","03 Nov 2020","13","58.87","0.00","5413.190","0.000"
"USEP","03 Nov 2020","14","60.55","0.00","5583.532","0.000"
"USEP","03 Nov 2020","15","59.56","0.00","5778.162","0.000"
"USEP","03 Nov 2020","16","65.14","0.00","6022.159","0.000"
"USEP","03 Nov 2020","17","69.89","0.00","6257.533","0.000"
"USEP","03 Nov 2020","18","74.87","0.00","6415.520","0.000"
"USEP","03 Nov 2020","19","77.80","0.00","6509.080","0.000"
"USEP","03 Nov 2020","20","77.75","0.00","6578.367","0.000"
"USEP","03 Nov 2020","21","77.75","0.00","6630.795","0.000"
"USEP","03 Nov 2020","22","77.80","0.00","6652.405","0.000"
"USEP","03 Nov 2020","23","77.81","0.00","6629.592","0.000"
"USEP","03 Nov 2020","24","75.77","0.00","6571.095","0.000"
"USEP","03 Nov 2020","25","71.34","0.00","6514.452","0.000"
"USEP","03 Nov 2020","26","75.65","0.00","6530.158","0.000"
"USEP","03 Nov 2020","27","77.65","0.00","6612.953","0.000"
"USEP","03 Nov 2020","28","77.81","0.00","6631.829","0.000"
"USEP","03 Nov 2020","29","76.43","0.00","6621.516","0.000"
"USEP","03 Nov 2020","30","75.79","0.00","6602.416","0.000"
"USEP","03 Nov 2020","31","77.65","0.00","6609.891","0.000"
"USEP","03 Nov 2020","32","77.81","0.00","6637.137","0.000"
"USEP","03 Nov 2020","33","77.66","0.00","6640.253","0.000"
"USEP","03 Nov 2020","34","75.67","0.00","6623.718","0.000"
"USEP","03 Nov 2020","35","71.45","0.00","6558.531","0.000"
"USEP","03 Nov 2020","36","67.12","0.00","6469.121","0.000"
"USEP","03 Nov 2020","37","64.56","0.00","6392.568","0.000"
"USEP","03 Nov 2020","38","66.90","0.00","6419.108","0.000"
"USEP","03 Nov 2020","39","71.63","0.00","6442.586","0.000"
"USEP","03 Nov 2020","40","71.21","0.00","6415.032","0.000"
"USEP","03 Nov 2020","41","76.40","0.00","6357.927","0.000"
"USEP","03 Nov 2020","42","75.72","0.00","6303.327","0.000"
"USEP","03 Nov 2020","43","67.26","0.00","6221.158","0.000"
"USEP","03 Nov 2020","44","64.19","0.00","6070.696","0.000"
"USEP","03 Nov 2020","45","63.63","0.00","5922.401","0.000"
"USEP","03 Nov 2020","46","60.73","0.00","5785.343","0.000"
"USEP","03 Nov 2020","47","59.80","0.00","5644.325","0.000"
"USEP","03 Nov 2020","48","57.76","0.00","5475.027","0.000"
"USEP","04 Nov 2020","1","59.91","0.00","5324.689","0.000"
"USEP","04 Nov 2020","2","58.36","0.00","5231.596","0.000"
"USEP","04 Nov 2020","3","56.47","0.00","5181.180","0.000"
"USEP","04 Nov 2020","4","55.48","0.00","5117.037","0.000"
"USEP","04 Nov 2020","5","50.20","0.00","5060.111","0.000"
"USEP","04 Nov 2020","6","49.77","0.00","5030.067","0.000"
"USEP","04 Nov 2020","7","49.29","0.00","4993.598","0.000"
"USEP","04 Nov 2020","8","48.95","0.00","4975.134","0.000"
"USEP","04 Nov 2020","9","46.68","0.00","4979.696","0.000"
"USEP","04 Nov 2020","10","49.17","0.00","5004.462","0.000"
"USEP","04 Nov 2020","11","51.89","0.00","5078.932","0.000"
"USEP","04 Nov 2020","12","56.84","0.00","5245.641","0.000"
"USEP","04 Nov 2020","13","62.05","0.00","5431.718","0.000"
"USEP","04 Nov 2020","14","61.52","0.00","5559.909","0.000"
"USEP","04 Nov 2020","15","60.56","0.00","5719.665","0.000"
"USEP","04 Nov 2020","16","60.57","0.00","5940.000","0.000"
"USEP","04 Nov 2020","17","60.74","0.00","6177.526","0.000"
"USEP","04 Nov 2020","18","64.18","0.00","6337.754","0.000"
"USEP","04 Nov 2020","19","64.51","0.00","6419.446","0.000"
"USEP","04 Nov 2020","20","66.59","0.00","6495.934","0.000"
"USEP","04 Nov 2020","21","67.21","0.00","6533.318","0.000"
"USEP","04 Nov 2020","22","66.60","0.00","6551.166","0.000"
"USEP","04 Nov 2020","23","66.61","0.00","6533.274","0.000"
"USEP","04 Nov 2020","24","63.89","0.00","6481.770","0.000"
"USEP","04 Nov 2020","25","62.56","0.00","6427.045","0.000"
"USEP","04 Nov 2020","26","62.21","0.00","6425.678","0.000"
"USEP","04 Nov 2020","27","63.50","0.00","6467.565","0.000"
"USEP","04 Nov 2020","28","61.85","0.00","6482.411","0.000"
"USEP","04 Nov 2020","29","60.59","0.00","6473.524","0.000"
"USEP","04 Nov 2020","30","59.83","0.00","6431.831","0.000"
"USEP","04 Nov 2020","31","57.81","0.00","6409.014","0.000"
"USEP","04 Nov 2020","32","57.60","0.00","6404.218","0.000"
"USEP","04 Nov 2020","33","60.26","0.00","6396.996","0.000"
"USEP","04 Nov 2020","34","60.25","0.00","6375.183","0.000"
"USEP","04 Nov 2020","35","59.31","0.00","6312.109","0.000"
"USEP","04 Nov 2020","36","58.11","0.00","6235.730","0.000"
"USEP","04 Nov 2020","37","57.67","0.00","6179.807","0.000"
"USEP","04 Nov 2020","38","58.44","0.00","6206.342","0.000"
"USEP","04 Nov 2020","39","59.34","0.00","6231.311","0.000"
"USEP","04 Nov 2020","40","60.05","0.00","6231.451","0.000"
"USEP","04 Nov 2020","41","59.81","0.00","6174.430","0.000"
"USEP","04 Nov 2020","42","59.57","0.00","6135.863","0.000"
"USEP","04 Nov 2020","43","57.59","0.00","6045.011","0.000"
"USEP","04 Nov 2020","44","57.59","0.00","5897.347","0.000"
"USEP","04 Nov 2020","45","57.72","0.00","5734.744","0.000"
"USEP","04 Nov 2020","46","55.66","0.00","5587.811","0.000"
"USEP","04 Nov 2020","47","51.66","0.00","5435.575","0.000"
"USEP","04 Nov 2020","48","49.75","0.00","5296.454","0.000"
"USEP","05 Nov 2020","1","49.69","0.00","5160.764","0.000"
"USEP","05 Nov 2020","2","48.63","0.00","5069.256","0.000"
"USEP","05 Nov 2020","3","47.96","0.00","5000.715","0.000"
"USEP","05 Nov 2020","4","46.21","0.00","4942.571","0.000"
"USEP","05 Nov 2020","5","45.68","0.00","4890.227","0.000"
"USEP","05 Nov 2020","6","44.53","0.00","4853.200","0.000"
"USEP","05 Nov 2020","7","40.17","0.00","4826.581","0.000"
"USEP","05 Nov 2020","8","40.17","0.00","4817.550","0.000"
"USEP","05 Nov 2020","9","40.17","0.00","4816.536","0.000"
"USEP","05 Nov 2020","10","40.68","0.00","4843.946","0.000"
"USEP","05 Nov 2020","11","46.17","0.00","4927.666","0.000"
"USEP","05 Nov 2020","12","49.08","0.00","5089.091","0.000"
"USEP","05 Nov 2020","13","54.43","0.00","5268.205","0.000"
"USEP","05 Nov 2020","14","57.08","0.00","5441.424","0.000"
"USEP","05 Nov 2020","15","55.54","0.00","5618.709","0.000"
"USEP","05 Nov 2020","16","57.32","0.00","5861.643","0.000"
"USEP","05 Nov 2020","17","57.34","0.00","6090.690","0.000"
"USEP","05 Nov 2020","18","59.32","0.00","6240.456","0.000"
"USEP","05 Nov 2020","19","60.03","0.00","6323.425","0.000"
"USEP","05 Nov 2020","20","60.59","0.00","6379.691","0.000"
"USEP","05 Nov 2020","21","61.62","0.00","6441.160","0.000"
"USEP","05 Nov 2020","22","62.28","0.00","6453.550","0.000"
"USEP","05 Nov 2020","23","62.22","0.00","6442.800","0.000"
"USEP","05 Nov 2020","24","60.57","0.00","6377.002","0.000"
"USEP","05 Nov 2020","25","60.25","0.00","6328.087","0.000"
"USEP","05 Nov 2020","26","60.95","0.00","6363.573","0.000"
"USEP","05 Nov 2020","27","61.31","0.00","6452.571","0.000"
"USEP","05 Nov 2020","28","61.73","0.00","6510.153","0.000"
"USEP","05 Nov 2020","29","60.62","0.00","6541.057","0.000"
"USEP","05 Nov 2020","30","61.87","0.00","6529.412","0.000"
"USEP","05 Nov 2020","31","61.87","0.00","6521.455","0.000"
"USEP","05 Nov 2020","32","62.33","0.00","6553.661","0.000"
"USEP","05 Nov 2020","33","62.33","0.00","6557.607","0.000"
"USEP","05 Nov 2020","34","62.08","0.00","6529.800","0.000"
"USEP","05 Nov 2020","35","62.04","0.00","6468.266","0.000"
"USEP","05 Nov 2020","36","61.18","0.00","6386.321","0.000"
"USEP","05 Nov 2020","37","61.29","0.00","6335.706","0.000"
"USEP","05 Nov 2020","38","63.51","0.00","6358.046","0.000"
"USEP","05 Nov 2020","39","67.16","0.00","6372.440","0.000"
"USEP","05 Nov 2020","40","66.96","0.00","6362.316","0.000"
"USEP","05 Nov 2020","41","67.25","0.00","6332.938","0.000"
"USEP","05 Nov 2020","42","62.57","0.00","6289.321","0.000"
"USEP","05 Nov 2020","43","60.60","0.00","6216.272","0.000"
"USEP","05 Nov 2020","44","58.37","0.00","6064.985","0.000"
"USEP","05 Nov 2020","45","59.33","0.00","5914.906","0.000"
"USEP","05 Nov 2020","46","58.34","0.00","5800.676","0.000"
"USEP","05 Nov 2020","47","58.33","0.00","5663.027","0.000"
"USEP","05 Nov 2020","48","57.02","0.00","5554.671","0.000"
"USEP","06 Nov 2020","1","59.52","0.00","5472.293","0.000"
"USEP","06 Nov 2020","2","58.47","0.00","5356.939","0.000"
"USEP","06 Nov 2020","3","54.62","0.00","5226.208","0.000"
"USEP","06 Nov 2020","4","55.65","0.00","5154.690","0.000"
"USEP","06 Nov 2020","5","50.42","0.00","5104.185","0.000"
"USEP","06 Nov 2020","6","45.94","0.00","5070.782","0.000"
"USEP","06 Nov 2020","7","42.59","0.00","5036.215","0.000"
"USEP","06 Nov 2020","8","41.61","0.00","5009.328","0.000"
"USEP","06 Nov 2020","9","42.58","0.00","5010.853","0.000"
"USEP","06 Nov 2020","10","42.59","0.00","5021.315","0.000"
"USEP","06 Nov 2020","11","48.09","0.00","5107.744","0.000"
"USEP","06 Nov 2020","12","57.87","0.00","5257.987","0.000"
"USEP","06 Nov 2020","13","59.03","0.00","5436.236","0.000"
"USEP","06 Nov 2020","14","60.46","0.00","5611.085","0.000"
"USEP","06 Nov 2020","15","58.55","0.00","5790.671","0.000"
"USEP","06 Nov 2020","16","59.59","0.00","6036.274","0.000"
"USEP","06 Nov 2020","17","59.57","0.00","6267.891","0.000"
"USEP","06 Nov 2020","18","60.72","0.00","6411.966","0.000"
"USEP","06 Nov 2020","19","61.87","0.00","6514.696","0.000"
"USEP","06 Nov 2020","20","62.35","0.00","6579.037","0.000"
"USEP","06 Nov 2020","21","63.41","0.00","6641.167","0.000"
"USEP","06 Nov 2020","22","64.27","0.00","6654.736","0.000"
"USEP","06 Nov 2020","23","63.88","0.00","6634.647","0.000"
"USEP","06 Nov 2020","24","62.23","0.00","6586.299","0.000"
"USEP","06 Nov 2020","25","61.26","0.00","6544.571","0.000"
"USEP","06 Nov 2020","26","62.44","0.00","6558.457","0.000"
"USEP","06 Nov 2020","27","63.46","0.00","6616.298","0.000"
"USEP","06 Nov 2020","28","63.38","0.00","6626.829","0.000"
"USEP","06 Nov 2020","29","63.34","0.00","6627.664","0.000"
"USEP","06 Nov 2020","30","63.33","0.00","6612.232","0.000"
"USEP","06 Nov 2020","31","67.60","0.00","6643.136","0.000"
"USEP","06 Nov 2020","32","69.09","0.00","6658.781","0.000"
"USEP","06 Nov 2020","33","66.75","0.00","6646.490","0.000"
"USEP","06 Nov 2020","34","66.06","0.00","6634.040","0.000"
"USEP","06 Nov 2020","35","66.74","0.00","6590.150","0.000"
"USEP","06 Nov 2020","36","61.89","0.00","6495.999","0.000"
"USEP","06 Nov 2020","37","62.86","0.00","6431.100","0.000"
"USEP","06 Nov 2020","38","64.14","0.00","6438.213","0.000"
"USEP","06 Nov 2020","39","80.85","0.00","6440.389","0.000"
"USEP","06 Nov 2020","40","101.25","0.00","6419.555","0.000"
"USEP","06 Nov 2020","41","94.57","0.00","6363.817","0.000"
"USEP","06 Nov 2020","42","92.54","0.00","6310.747","0.000"
"USEP","06 Nov 2020","43","90.28","0.00","6256.484","0.000"
"USEP","06 Nov 2020","44","78.24","0.00","6138.164","0.000"
"USEP","06 Nov 2020","45","75.08","0.00","6017.760","0.000"
"USEP","06 Nov 2020","46","64.66","0.00","5902.009","0.000"
"USEP","06 Nov 2020","47","64.64","0.00","5791.054","0.000"
"USEP","06 Nov 2020","48","64.04","0.00","5680.844","0.000"
"USEP","07 Nov 2020","1","81.06","0.00","5571.976","0.000"
"USEP","07 Nov 2020","2","76.39","0.00","5477.303","0.000"
"USEP","07 Nov 2020","3","71.70","0.00","5385.775","0.000"
"USEP","07 Nov 2020","4","70.61","0.00","5297.727","0.000"
"USEP","07 Nov 2020","5","69.36","0.00","5223.758","0.000"
"USEP","07 Nov 2020","6","66.73","0.00","5169.158","0.000"
"USEP","07 Nov 2020","7","66.73","0.00","5156.728","0.000"
"USEP","07 Nov 2020","8","64.98","0.00","5136.460","0.000"
"USEP","07 Nov 2020","9","61.52","0.00","5119.915","0.000"
"USEP","07 Nov 2020","10","60.33","0.00","5106.297","0.000"
"USEP","07 Nov 2020","11","60.52","0.00","5139.030","0.000"
"USEP","07 Nov 2020","12","60.99","0.00","5205.513","0.000"
"USEP","07 Nov 2020","13","59.57","0.00","5268.970","0.000"
"USEP","07 Nov 2020","14","59.57","0.00","5352.784","0.000"
"USEP","07 Nov 2020","15","58.14","0.00","5435.654","0.000"
"USEP","07 Nov 2020","16","59.57","0.00","5599.535","0.000"
"USEP","07 Nov 2020","17","60.56","0.00","5765.001","0.000"
"USEP","07 Nov 2020","18","62.26","0.00","5903.441","0.000"
"USEP","07 Nov 2020","19","64.73","0.00","6001.847","0.000"
"USEP","07 Nov 2020","20","66.76","0.00","6061.149","0.000"
"USEP","07 Nov 2020","21","67.83","0.00","6095.004","0.000"
"USEP","07 Nov 2020","22","68.89","0.00","6125.267","0.000"
"USEP","07 Nov 2020","23","69.40","0.00","6147.204","0.000"
"USEP","07 Nov 2020","24","67.83","0.00","6111.992","0.000"
"USEP","07 Nov 2020","25","64.74","0.00","6049.052","0.000"
"USEP","07 Nov 2020","26","62.62","0.00","5986.643","0.000"
"USEP","07 Nov 2020","27","61.58","0.00","5954.159","0.000"
"USEP","07 Nov 2020","28","60.59","0.00","5930.920","0.000"
"USEP","07 Nov 2020","29","60.56","0.00","5888.883","0.000"
"USEP","07 Nov 2020","30","60.51","0.00","5878.441","0.000"
"USEP","07 Nov 2020","31","59.55","0.00","5843.328","0.000"
"USEP","07 Nov 2020","32","59.33","0.00","5823.960","0.000"
"USEP","07 Nov 2020","33","64.67","0.00","5791.879","0.000"
"USEP","07 Nov 2020","34","64.67","0.00","5777.854","0.000"
"USEP","07 Nov 2020","35","64.66","0.00","5764.375","0.000"
"USEP","07 Nov 2020","36","61.59","0.00","5737.482","0.000"
"USEP","07 Nov 2020","37","62.63","0.00","5765.498","0.000"
"USEP","07 Nov 2020","38","66.83","0.00","5835.734","0.000"
"USEP","07 Nov 2020","39","69.61","0.00","5909.121","0.000"
"USEP","07 Nov 2020","40","69.92","0.00","5936.894","0.000"
"USEP","07 Nov 2020","41","69.87","0.00","5928.141","0.000"
"USEP","07 Nov 2020","42","69.41","0.00","5906.308","0.000"
"USEP","07 Nov 2020","43","68.89","0.00","5877.249","0.000"
"USEP","07 Nov 2020","44","66.76","0.00","5812.882","0.000"
"USEP","07 Nov 2020","45","62.62","0.00","5696.385","0.000"
"USEP","07 Nov 2020","46","60.59","0.00","5587.662","0.000"
"USEP","07 Nov 2020","47","65.63","0.00","5496.462","0.000"
"USEP","07 Nov 2020","48","65.62","0.00","5421.241","0.000"
"USEP","08 Nov 2020","1","64.61","0.00","5314.401","0.000"
"USEP","08 Nov 2020","2","63.61","0.00","5221.462","0.000"
"USEP","08 Nov 2020","3","61.52","0.00","5097.625","0.000"
"USEP","08 Nov 2020","4","57.91","0.00","5035.430","0.000"
"USEP","08 Nov 2020","5","57.90","0.00","4973.201","0.000"
"USEP","08 Nov 2020","6","57.38","0.00","4927.775","0.000"
"USEP","08 Nov 2020","7","56.46","0.00","4895.932","0.000"
"USEP","08 Nov 2020","8","56.45","0.00","4864.134","0.000"
"USEP","08 Nov 2020","9","55.18","0.00","4851.570","0.000"
"USEP","08 Nov 2020","10","56.44","0.00","4855.745","0.000"
"USEP","08 Nov 2020","11","56.47","0.00","4888.005","0.000"
"USEP","08 Nov 2020","12","56.54","0.00","4935.662","0.000"
"USEP","08 Nov 2020","13","57.47","0.00","4973.906","0.000"
"USEP","08 Nov 2020","14","57.89","0.00","5020.117","0.000"
"USEP","08 Nov 2020","15","58.50","0.00","5058.148","0.000"
"USEP","08 Nov 2020","16","57.44","0.00","5129.711","0.000"
"USEP","08 Nov 2020","17","59.20","0.00","5241.337","0.000"
"USEP","08 Nov 2020","18","59.56","0.00","5348.113","0.000"
"USEP","08 Nov 2020","19","60.07","0.00","5436.340","0.000"
"USEP","08 Nov 2020","20","60.59","0.00","5510.204","0.000"
"USEP","08 Nov 2020","21","60.59","0.00","5553.195","0.000"
"USEP","08 Nov 2020","22","60.59","0.00","5606.016","0.000"
"USEP","08 Nov 2020","23","60.62","0.00","5622.243","0.000"
"USEP","08 Nov 2020","24","60.59","0.00","5617.432","0.000"
"USEP","08 Nov 2020","25","60.59","0.00","5612.800","0.000"
"USEP","08 Nov 2020","26","60.58","0.00","5612.069","0.000"
"USEP","08 Nov 2020","27","60.59","0.00","5642.391","0.000"
"USEP","08 Nov 2020","28","60.61","0.00","5676.883","0.000"
"USEP","08 Nov 2020","29","62.24","0.00","5696.982","0.000"
"USEP","08 Nov 2020","30","60.62","0.00","5668.161","0.000"
"USEP","08 Nov 2020","31","60.59","0.00","5629.554","0.000"
"USEP","08 Nov 2020","32","60.58","0.00","5602.169","0.000"
"USEP","08 Nov 2020","33","59.51","0.00","5577.866","0.000"
"USEP","08 Nov 2020","34","59.57","0.00","5576.087","0.000"
"USEP","08 Nov 2020","35","60.59","0.00","5622.581","0.000"
"USEP","08 Nov 2020","36","60.59","0.00","5631.492","0.000"
"USEP","08 Nov 2020","37","60.62","0.00","5691.619","0.000"
"USEP","08 Nov 2020","38","66.76","0.00","5802.654","0.000"
"USEP","08 Nov 2020","39","69.41","0.00","5893.177","0.000"
"USEP","08 Nov 2020","40","70.19","0.00","5952.902","0.000"
"USEP","08 Nov 2020","41","73.54","0.00","6000.684","0.000"
"USEP","08 Nov 2020","42","70.96","0.00","5996.648","0.000"
"USEP","08 Nov 2020","43","69.94","0.00","5955.248","0.000"
"USEP","08 Nov 2020","44","67.57","0.00","5863.417","0.000"
"USEP","08 Nov 2020","45","63.62","0.00","5743.004","0.000"
"USEP","08 Nov 2020","46","61.59","0.00","5629.519","0.000"
"USEP","08 Nov 2020","47","63.63","0.00","5498.336","0.000"
"USEP","08 Nov 2020","48","62.23","0.00","5300.763","0.000"
"USEP","09 Nov 2020","1","60.50","0.00","5095.348","0.000"
"USEP","09 Nov 2020","2","58.49","0.00","4995.556","0.000"
"USEP","09 Nov 2020","3","59.98","0.00","5007.031","0.000"
"USEP","09 Nov 2020","4","58.63","0.00","4948.768","0.000"
"USEP","09 Nov 2020","5","58.39","0.00","4907.184","0.000"
"USEP","09 Nov 2020","6","57.43","0.00","4852.643","0.000"
"USEP","09 Nov 2020","7","57.42","0.00","4836.814","0.000"
"USEP","09 Nov 2020","8","56.66","0.00","4833.633","0.000"
"USEP","09 Nov 2020","9","57.42","0.00","4838.876","0.000"
"USEP","09 Nov 2020","10","57.44","0.00","4852.529","0.000"
"USEP","09 Nov 2020","11","58.48","0.00","4938.923","0.000"
"USEP","09 Nov 2020","12","60.49","0.00","5122.962","0.000"
"USEP","09 Nov 2020","13","62.53","0.00","5312.647","0.000"
"USEP","09 Nov 2020","14","64.71","0.00","5507.008","0.000"
"USEP","09 Nov 2020","15","64.75","0.00","5706.634","0.000"
"USEP","09 Nov 2020","16","64.76","0.00","5960.362","0.000"
"USEP","09 Nov 2020","17","65.68","0.00","6204.632","0.000"
"USEP","09 Nov 2020","18","69.86","0.00","6379.378","0.000"
"USEP","09 Nov 2020","19","76.81","0.00","6489.259","0.000"
"USEP","09 Nov 2020","20","76.39","0.00","6538.373","0.000"
"USEP","09 Nov 2020","21","77.53","0.00","6564.043","0.000"
"USEP","09 Nov 2020","22","79.72","0.00","6588.853","0.000"
"USEP","09 Nov 2020","23","74.22","0.00","6567.870","0.000"
"USEP","09 Nov 2020","24","69.95","0.00","6518.021","0.000"
