"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","02 Aug 2020","27","58.73","0.00","5654.866","0.000"
"USEP","02 Aug 2020","28","58.72","0.00","5635.955","0.000"
"USEP","02 Aug 2020","29","58.81","0.00","5652.888","0.000"
"USEP","02 Aug 2020","30","58.76","0.00","5677.390","0.000"
"USEP","02 Aug 2020","31","59.56","0.00","5692.976","0.000"
"USEP","02 Aug 2020","32","60.11","0.00","5706.912","0.000"
"USEP","02 Aug 2020","33","60.20","0.00","5721.206","0.000"
"USEP","02 Aug 2020","34","60.28","0.00","5755.926","0.000"
"USEP","02 Aug 2020","35","60.60","0.00","5792.187","0.000"
"USEP","02 Aug 2020","36","60.70","0.00","5797.908","0.000"
"USEP","02 Aug 2020","37","60.75","0.00","5840.660","0.000"
"USEP","02 Aug 2020","38","61.23","0.00","5922.918","0.000"
"USEP","02 Aug 2020","39","61.69","0.00","6005.977","0.000"
"USEP","02 Aug 2020","40","62.64","0.00","6069.503","0.000"
"USEP","02 Aug 2020","41","62.67","0.00","6107.250","0.000"
"USEP","02 Aug 2020","42","62.65","0.00","6099.800","0.000"
"USEP","02 Aug 2020","43","62.65","0.00","6069.444","0.000"
"USEP","02 Aug 2020","44","61.64","0.00","5978.428","0.000"
"USEP","02 Aug 2020","45","60.66","0.00","5891.855","0.000"
"USEP","02 Aug 2020","46","60.34","0.00","5802.023","0.000"
"USEP","02 Aug 2020","47","60.21","0.00","5703.999","0.000"
"USEP","02 Aug 2020","48","59.61","0.00","5588.467","0.000"
"USEP","03 Aug 2020","1","59.75","0.00","5460.683","0.000"
"USEP","03 Aug 2020","2","58.64","0.00","5367.704","0.000"
"USEP","03 Aug 2020","3","57.74","0.00","5287.757","0.000"
"USEP","03 Aug 2020","4","57.64","0.00","5236.909","0.000"
"USEP","03 Aug 2020","5","56.48","0.00","5180.320","0.000"
"USEP","03 Aug 2020","6","56.27","0.00","5130.198","0.000"
"USEP","03 Aug 2020","7","53.48","0.00","5101.859","0.000"
"USEP","03 Aug 2020","8","53.42","0.00","5074.703","0.000"
"USEP","03 Aug 2020","9","50.39","0.00","5056.309","0.000"
"USEP","03 Aug 2020","10","50.39","0.00","5096.377","0.000"
"USEP","03 Aug 2020","11","53.43","0.00","5154.884","0.000"
"USEP","03 Aug 2020","12","57.48","0.00","5291.753","0.000"
"USEP","03 Aug 2020","13","58.64","0.00","5464.918","0.000"
"USEP","03 Aug 2020","14","60.20","0.00","5657.008","0.000"
"USEP","03 Aug 2020","15","58.82","0.00","5872.169","0.000"
"USEP","03 Aug 2020","16","61.41","0.00","6130.207","0.000"
"USEP","03 Aug 2020","17","59.82","0.00","6344.598","0.000"
"USEP","03 Aug 2020","18","67.74","0.00","6482.873","0.000"
"USEP","03 Aug 2020","19","68.25","0.00","6558.203","0.000"
"USEP","03 Aug 2020","20","68.86","0.00","6620.895","0.000"
"USEP","03 Aug 2020","21","69.70","0.00","6681.251","0.000"
"USEP","03 Aug 2020","22","69.70","0.00","6689.521","0.000"
"USEP","03 Aug 2020","23","69.22","0.00","6647.584","0.000"
"USEP","03 Aug 2020","24","68.89","0.00","6625.442","0.000"
"USEP","03 Aug 2020","25","68.90","0.00","6605.423","0.000"
"USEP","03 Aug 2020","26","68.90","0.00","6622.649","0.000"
"USEP","03 Aug 2020","27","69.52","0.00","6659.904","0.000"
"USEP","03 Aug 2020","28","69.94","0.00","6690.067","0.000"
"USEP","03 Aug 2020","29","69.90","0.00","6685.892","0.000"
"USEP","03 Aug 2020","30","72.36","0.00","6705.907","0.000"
"USEP","03 Aug 2020","31","72.84","0.00","6706.935","0.000"
"USEP","03 Aug 2020","32","78.40","0.00","6730.290","0.000"
"USEP","03 Aug 2020","33","76.40","0.00","6714.753","0.000"
"USEP","03 Aug 2020","34","72.37","0.00","6698.064","0.000"
"USEP","03 Aug 2020","35","72.26","0.00","6692.085","0.000"
"USEP","03 Aug 2020","36","69.68","0.00","6613.708","0.000"
"USEP","03 Aug 2020","37","68.89","0.00","6525.431","0.000"
"USEP","03 Aug 2020","38","68.88","0.00","6487.535","0.000"
"USEP","03 Aug 2020","39","68.83","0.00","6469.688","0.000"
"USEP","03 Aug 2020","40","68.87","0.00","6460.031","0.000"
"USEP","03 Aug 2020","41","67.65","0.00","6424.590","0.000"
"USEP","03 Aug 2020","42","63.94","0.00","6393.875","0.000"
"USEP","03 Aug 2020","43","62.76","0.00","6324.802","0.000"
"USEP","03 Aug 2020","44","60.29","0.00","6195.711","0.000"
"USEP","03 Aug 2020","45","57.84","0.00","6054.469","0.000"
"USEP","03 Aug 2020","46","57.37","0.00","5940.711","0.000"
"USEP","03 Aug 2020","47","56.50","0.00","5842.717","0.000"
"USEP","03 Aug 2020","48","55.57","0.00","5717.786","0.000"
"USEP","04 Aug 2020","1","60.11","0.00","5610.012","0.000"
"USEP","04 Aug 2020","2","59.46","0.00","5503.117","0.000"
"USEP","04 Aug 2020","3","58.67","0.00","5428.224","0.000"
"USEP","04 Aug 2020","4","58.02","0.00","5360.602","0.000"
"USEP","04 Aug 2020","5","57.56","0.00","5303.253","0.000"
"USEP","04 Aug 2020","6","56.54","0.00","5253.727","0.000"
"USEP","04 Aug 2020","7","53.51","0.00","5216.060","0.000"
"USEP","04 Aug 2020","8","53.51","0.00","5200.553","0.000"
"USEP","04 Aug 2020","9","56.47","0.00","5223.783","0.000"
"USEP","04 Aug 2020","10","57.21","0.00","5263.210","0.000"
"USEP","04 Aug 2020","11","58.00","0.00","5324.217","0.000"
"USEP","04 Aug 2020","12","59.42","0.00","5447.667","0.000"
"USEP","04 Aug 2020","13","59.63","0.00","5604.261","0.000"
"USEP","04 Aug 2020","14","63.65","0.00","5784.936","0.000"
"USEP","04 Aug 2020","15","60.38","0.00","5970.034","0.000"
"USEP","04 Aug 2020","16","62.66","0.00","6190.488","0.000"
"USEP","04 Aug 2020","17","60.38","0.00","6381.331","0.000"
"USEP","04 Aug 2020","18","66.52","0.00","6510.367","0.000"
"USEP","04 Aug 2020","19","68.84","0.00","6553.124","0.000"
"USEP","04 Aug 2020","20","68.85","0.00","6597.108","0.000"
"USEP","04 Aug 2020","21","68.83","0.00","6596.552","0.000"
"USEP","04 Aug 2020","22","68.82","0.00","6593.833","0.000"
"USEP","04 Aug 2020","23","68.85","0.00","6589.296","0.000"
"USEP","04 Aug 2020","24","66.49","0.00","6564.411","0.000"
"USEP","04 Aug 2020","25","65.77","0.00","6519.676","0.000"
"USEP","04 Aug 2020","26","64.45","0.00","6503.334","0.000"
"USEP","04 Aug 2020","27","66.49","0.00","6566.284","0.000"
"USEP","04 Aug 2020","28","66.49","0.00","6564.381","0.000"
"USEP","04 Aug 2020","29","66.49","0.00","6535.943","0.000"
"USEP","04 Aug 2020","30","68.82","0.00","6563.069","0.000"
"USEP","04 Aug 2020","31","68.83","0.00","6560.624","0.000"
"USEP","04 Aug 2020","32","68.83","0.00","6585.677","0.000"
"USEP","04 Aug 2020","33","68.82","0.00","6570.593","0.000"
"USEP","04 Aug 2020","34","68.82","0.00","6570.971","0.000"
"USEP","04 Aug 2020","35","67.15","0.00","6506.997","0.000"
"USEP","04 Aug 2020","36","65.52","0.00","6425.971","0.000"
"USEP","04 Aug 2020","37","62.00","0.00","6369.448","0.000"
"USEP","04 Aug 2020","38","62.02","0.00","6364.403","0.000"
"USEP","04 Aug 2020","39","62.67","0.00","6377.867","0.000"
"USEP","04 Aug 2020","40","62.53","0.00","6357.221","0.000"
"USEP","04 Aug 2020","41","61.39","0.00","6317.819","0.000"
"USEP","04 Aug 2020","42","59.94","0.00","6280.003","0.000"
"USEP","04 Aug 2020","43","61.15","0.00","6220.596","0.000"
"USEP","04 Aug 2020","44","59.95","0.00","6108.269","0.000"
"USEP","04 Aug 2020","45","59.25","0.00","5970.342","0.000"
"USEP","04 Aug 2020","46","58.31","0.00","5846.887","0.000"
"USEP","04 Aug 2020","47","57.08","0.00","5726.663","0.000"
"USEP","04 Aug 2020","48","55.30","0.00","5597.383","0.000"
"USEP","05 Aug 2020","1","57.54","0.00","5485.265","0.000"
"USEP","05 Aug 2020","2","57.43","0.00","5374.155","0.000"
"USEP","05 Aug 2020","3","54.49","0.00","5299.019","0.000"
"USEP","05 Aug 2020","4","52.60","0.00","5237.510","0.000"
"USEP","05 Aug 2020","5","49.39","0.00","5178.268","0.000"
"USEP","05 Aug 2020","6","44.28","0.00","5150.187","0.000"
"USEP","05 Aug 2020","7","41.95","0.00","5115.979","0.000"
"USEP","05 Aug 2020","8","41.95","0.00","5103.539","0.000"
"USEP","05 Aug 2020","9","41.95","0.00","5107.977","0.000"
"USEP","05 Aug 2020","10","49.39","0.00","5149.318","0.000"
"USEP","05 Aug 2020","11","52.55","0.00","5223.569","0.000"
"USEP","05 Aug 2020","12","57.43","0.00","5352.113","0.000"
"USEP","05 Aug 2020","13","57.51","0.00","5518.464","0.000"
"USEP","05 Aug 2020","14","58.90","0.00","5679.890","0.000"
"USEP","05 Aug 2020","15","57.54","0.00","5902.422","0.000"
"USEP","05 Aug 2020","16","59.74","0.00","6140.236","0.000"
"USEP","05 Aug 2020","17","59.74","0.00","6327.829","0.000"
"USEP","05 Aug 2020","18","64.22","0.00","6446.701","0.000"
"USEP","05 Aug 2020","19","66.50","0.00","6529.233","0.000"
"USEP","05 Aug 2020","20","68.85","0.00","6609.250","0.000"
"USEP","05 Aug 2020","21","69.19","0.00","6643.568","0.000"
"USEP","05 Aug 2020","22","69.20","0.00","6655.610","0.000"
"USEP","05 Aug 2020","23","69.21","0.00","6658.562","0.000"
"USEP","05 Aug 2020","24","68.87","0.00","6635.994","0.000"
"USEP","05 Aug 2020","25","68.85","0.00","6606.551","0.000"
"USEP","05 Aug 2020","26","68.90","0.00","6635.353","0.000"
"USEP","05 Aug 2020","27","69.69","0.00","6681.822","0.000"
"USEP","05 Aug 2020","28","69.69","0.00","6703.501","0.000"
"USEP","05 Aug 2020","29","69.51","0.00","6677.921","0.000"
"USEP","05 Aug 2020","30","69.69","0.00","6684.690","0.000"
"USEP","05 Aug 2020","31","69.93","0.00","6715.310","0.000"
"USEP","05 Aug 2020","32","74.94","0.00","6739.390","0.000"
"USEP","05 Aug 2020","33","71.55","0.00","6718.247","0.000"
"USEP","05 Aug 2020","34","69.99","0.00","6700.638","0.000"
"USEP","05 Aug 2020","35","69.82","0.00","6665.640","0.000"
"USEP","05 Aug 2020","36","68.88","0.00","6571.612","0.000"
"USEP","05 Aug 2020","37","68.83","0.00","6503.886","0.000"
"USEP","05 Aug 2020","38","68.53","0.00","6490.050","0.000"
"USEP","05 Aug 2020","39","69.63","0.00","6485.572","0.000"
"USEP","05 Aug 2020","40","69.57","0.00","6468.967","0.000"
"USEP","05 Aug 2020","41","69.48","0.00","6441.388","0.000"
"USEP","05 Aug 2020","42","66.51","0.00","6392.076","0.000"
"USEP","05 Aug 2020","43","64.71","0.00","6329.663","0.000"
"USEP","05 Aug 2020","44","63.68","0.00","6221.675","0.000"
"USEP","05 Aug 2020","45","62.67","0.00","6099.040","0.000"
"USEP","05 Aug 2020","46","60.78","0.00","5983.318","0.000"
"USEP","05 Aug 2020","47","59.86","0.00","5854.471","0.000"
"USEP","05 Aug 2020","48","59.60","0.00","5716.837","0.000"
"USEP","06 Aug 2020","1","59.80","0.00","5588.979","0.000"
"USEP","06 Aug 2020","2","59.05","0.00","5491.283","0.000"
"USEP","06 Aug 2020","3","58.36","0.00","5425.013","0.000"
"USEP","06 Aug 2020","4","58.33","0.00","5366.899","0.000"
"USEP","06 Aug 2020","5","57.78","0.00","5296.037","0.000"
"USEP","06 Aug 2020","6","57.51","0.00","5255.477","0.000"
"USEP","06 Aug 2020","7","56.47","0.00","5221.353","0.000"
"USEP","06 Aug 2020","8","56.44","0.00","5195.156","0.000"
"USEP","06 Aug 2020","9","56.44","0.00","5198.804","0.000"
"USEP","06 Aug 2020","10","57.61","0.00","5231.680","0.000"
"USEP","06 Aug 2020","11","57.89","0.00","5302.329","0.000"
"USEP","06 Aug 2020","12","58.67","0.00","5433.110","0.000"
"USEP","06 Aug 2020","13","59.77","0.00","5601.314","0.000"
"USEP","06 Aug 2020","14","63.51","0.00","5786.049","0.000"
"USEP","06 Aug 2020","15","61.68","0.00","5981.494","0.000"
"USEP","06 Aug 2020","16","68.45","0.00","6208.996","0.000"
"USEP","06 Aug 2020","17","66.49","0.00","6409.903","0.000"
"USEP","06 Aug 2020","18","69.64","0.00","6541.479","0.000"
"USEP","06 Aug 2020","19","69.95","0.00","6608.132","0.000"
"USEP","06 Aug 2020","20","78.14","0.00","6678.318","0.000"
"USEP","06 Aug 2020","21","79.24","0.00","6709.555","0.000"
"USEP","06 Aug 2020","22","80.25","0.00","6727.342","0.000"
"USEP","06 Aug 2020","23","78.10","0.00","6699.182","0.000"
"USEP","06 Aug 2020","24","71.77","0.00","6664.502","0.000"
"USEP","06 Aug 2020","25","69.92","0.00","6639.806","0.000"
"USEP","06 Aug 2020","26","70.48","0.00","6653.140","0.000"
"USEP","06 Aug 2020","27","78.16","0.00","6700.251","0.000"
"USEP","06 Aug 2020","28","80.26","0.00","6750.831","0.000"
"USEP","06 Aug 2020","29","167.03","0.00","6785.208","0.000"
"USEP","06 Aug 2020","30","172.10","0.00","6799.651","0.000"
"USEP","06 Aug 2020","31","232.01","0.00","6818.109","0.000"
"USEP","06 Aug 2020","32","183.55","0.00","6810.923","0.000"
"USEP","06 Aug 2020","33","175.33","0.00","6765.030","0.000"
"USEP","06 Aug 2020","34","175.31","0.00","6719.738","0.000"
"USEP","06 Aug 2020","35","181.17","0.00","6681.757","0.000"
"USEP","06 Aug 2020","36","110.90","0.00","6614.300","0.000"
"USEP","06 Aug 2020","37","70.56","0.00","6543.875","0.000"
"USEP","06 Aug 2020","38","70.42","0.00","6525.446","0.000"
"USEP","06 Aug 2020","39","74.32","0.00","6515.128","0.000"
"USEP","06 Aug 2020","40","74.47","0.00","6514.671","0.000"
"USEP","06 Aug 2020","41","71.22","0.00","6489.707","0.000"
"USEP","06 Aug 2020","42","69.57","0.00","6452.024","0.000"
"USEP","06 Aug 2020","43","68.82","0.00","6391.003","0.000"
"USEP","06 Aug 2020","44","64.73","0.00","6278.715","0.000"
"USEP","06 Aug 2020","45","63.66","0.00","6143.462","0.000"
"USEP","06 Aug 2020","46","61.57","0.00","6019.684","0.000"
"USEP","06 Aug 2020","47","60.37","0.00","5895.205","0.000"
"USEP","06 Aug 2020","48","59.39","0.00","5688.990","0.000"
"USEP","07 Aug 2020","1","59.19","0.00","5515.935","0.000"
"USEP","07 Aug 2020","2","58.70","0.00","5417.842","0.000"
"USEP","07 Aug 2020","3","59.95","0.00","5453.626","0.000"
"USEP","07 Aug 2020","4","58.69","0.00","5378.191","0.000"
"USEP","07 Aug 2020","5","58.75","0.00","5324.769","0.000"
"USEP","07 Aug 2020","6","58.52","0.00","5268.757","0.000"
"USEP","07 Aug 2020","7","58.42","0.00","5234.305","0.000"
"USEP","07 Aug 2020","8","57.70","0.00","5206.289","0.000"
"USEP","07 Aug 2020","9","57.70","0.00","5200.568","0.000"
"USEP","07 Aug 2020","10","58.42","0.00","5225.214","0.000"
"USEP","07 Aug 2020","11","58.52","0.00","5288.557","0.000"
"USEP","07 Aug 2020","12","58.89","0.00","5414.899","0.000"
"USEP","07 Aug 2020","13","59.52","0.00","5567.717","0.000"
"USEP","07 Aug 2020","14","60.44","0.00","5742.586","0.000"
"USEP","07 Aug 2020","15","61.59","0.00","5949.348","0.000"
"USEP","07 Aug 2020","16","67.49","0.00","6183.838","0.000"
"USEP","07 Aug 2020","17","65.39","0.00","6380.054","0.000"
"USEP","07 Aug 2020","18","69.85","0.00","6499.488","0.000"
"USEP","07 Aug 2020","19","70.15","0.00","6571.443","0.000"
"USEP","07 Aug 2020","20","70.67","0.00","6656.704","0.000"
"USEP","07 Aug 2020","21","71.00","0.00","6696.976","0.000"
"USEP","07 Aug 2020","22","71.93","0.00","6707.686","0.000"
"USEP","07 Aug 2020","23","70.91","0.00","6701.126","0.000"
"USEP","07 Aug 2020","24","70.48","0.00","6667.280","0.000"
"USEP","07 Aug 2020","25","70.47","0.00","6657.047","0.000"
"USEP","07 Aug 2020","26","70.68","0.00","6671.688","0.000"
"USEP","07 Aug 2020","27","70.92","0.00","6719.246","0.000"
"USEP","07 Aug 2020","28","77.12","0.00","6779.781","0.000"
"USEP","07 Aug 2020","29","98.64","0.00","6794.830","0.000"
"USEP","07 Aug 2020","30","101.62","0.00","6818.810","0.000"
"USEP","07 Aug 2020","31","101.60","0.00","6824.391","0.000"
"USEP","07 Aug 2020","32","105.96","0.00","6823.666","0.000"
"USEP","07 Aug 2020","33","216.17","0.00","6795.257","0.000"
"USEP","07 Aug 2020","34","113.85","0.00","6760.979","0.000"
"USEP","07 Aug 2020","35","85.12","0.00","6730.200","0.000"
"USEP","07 Aug 2020","36","71.43","0.00","6673.443","0.000"
"USEP","07 Aug 2020","37","70.15","0.00","6617.167","0.000"
"USEP","07 Aug 2020","38","68.74","0.00","6573.899","0.000"
"USEP","07 Aug 2020","39","69.30","0.00","6560.087","0.000"
"USEP","07 Aug 2020","40","70.44","0.00","6544.571","0.000"
"USEP","07 Aug 2020","41","69.83","0.00","6501.843","0.000"
"USEP","07 Aug 2020","42","79.51","0.00","6483.092","0.000"
"USEP","07 Aug 2020","43","70.84","0.00","6430.146","0.000"
"USEP","07 Aug 2020","44","69.87","0.00","6327.794","0.000"
"USEP","07 Aug 2020","45","69.84","0.00","6191.005","0.000"
"USEP","07 Aug 2020","46","75.45","0.00","6080.452","0.000"
"USEP","07 Aug 2020","47","63.66","0.00","5968.051","0.000"
"USEP","07 Aug 2020","48","63.63","0.00","5786.775","0.000"
"USEP","08 Aug 2020","1","70.13","0.00","5633.063","0.000"
"USEP","08 Aug 2020","2","64.76","0.00","5528.504","0.000"
"USEP","08 Aug 2020","3","66.88","0.00","5504.245","0.000"
"USEP","08 Aug 2020","4","60.85","0.00","5411.599","0.000"
"USEP","08 Aug 2020","5","60.57","0.00","5345.434","0.000"
"USEP","08 Aug 2020","6","60.02","0.00","5291.231","0.000"
"USEP","08 Aug 2020","7","59.06","0.00","5256.073","0.000"
"USEP","08 Aug 2020","8","58.92","0.00","5231.099","0.000"
"USEP","08 Aug 2020","9","58.09","0.00","5213.674","0.000"
"USEP","08 Aug 2020","10","59.06","0.00","5211.721","0.000"
"USEP","08 Aug 2020","11","57.33","0.00","5246.561","0.000"
"USEP","08 Aug 2020","12","57.96","0.00","5297.429","0.000"
"USEP","08 Aug 2020","13","58.58","0.00","5375.607","0.000"
"USEP","08 Aug 2020","14","58.63","0.00","5425.674","0.000"
"USEP","08 Aug 2020","15","60.79","0.00","5497.839","0.000"
"USEP","08 Aug 2020","16","64.80","0.00","5633.102","0.000"
"USEP","08 Aug 2020","17","62.61","0.00","5758.784","0.000"
"USEP","08 Aug 2020","18","62.62","0.00","5879.495","0.000"
"USEP","08 Aug 2020","19","62.60","0.00","5982.921","0.000"
"USEP","08 Aug 2020","20","64.73","0.00","6067.560","0.000"
"USEP","08 Aug 2020","21","67.47","0.00","6119.641","0.000"
"USEP","08 Aug 2020","22","68.07","0.00","6155.256","0.000"
"USEP","08 Aug 2020","23","67.99","0.00","6153.377","0.000"
"USEP","08 Aug 2020","24","67.43","0.00","6125.386","0.000"
"USEP","08 Aug 2020","25","62.62","0.00","6064.265","0.000"
"USEP","08 Aug 2020","26","62.61","0.00","6020.484","0.000"
"USEP","08 Aug 2020","27","62.62","0.00","6027.551","0.000"
"USEP","08 Aug 2020","28","62.62","0.00","6013.238","0.000"
"USEP","08 Aug 2020","29","62.61","0.00","6016.950","0.000"
"USEP","08 Aug 2020","30","62.61","0.00","6006.156","0.000"
"USEP","08 Aug 2020","31","62.62","0.00","6026.657","0.000"
"USEP","08 Aug 2020","32","62.62","0.00","6007.254","0.000"
"USEP","08 Aug 2020","33","62.62","0.00","6015.584","0.000"
"USEP","08 Aug 2020","34","62.62","0.00","6026.960","0.000"
"USEP","08 Aug 2020","35","63.40","0.00","6040.434","0.000"
"USEP","08 Aug 2020","36","63.01","0.00","6028.093","0.000"
"USEP","08 Aug 2020","37","62.92","0.00","6023.382","0.000"
"USEP","08 Aug 2020","38","63.02","0.00","6033.515","0.000"
"USEP","08 Aug 2020","39","69.54","0.00","6089.219","0.000"
"USEP","08 Aug 2020","40","69.81","0.00","6118.289","0.000"
"USEP","08 Aug 2020","41","73.53","0.00","6157.020","0.000"
"USEP","08 Aug 2020","42","70.86","0.00","6151.076","0.000"
"USEP","08 Aug 2020","43","70.45","0.00","6120.610","0.000"
"USEP","08 Aug 2020","44","64.29","0.00","6040.782","0.000"
"USEP","08 Aug 2020","45","62.64","0.00","5962.345","0.000"
"USEP","08 Aug 2020","46","70.83","0.00","5891.259","0.000"
"USEP","08 Aug 2020","47","70.36","0.00","5811.113","0.000"
"USEP","08 Aug 2020","48","67.73","0.00","5717.354","0.000"
"USEP","09 Aug 2020","1","74.78","0.00","5609.256","0.000"
"USEP","09 Aug 2020","2","70.92","0.00","5509.011","0.000"
"USEP","09 Aug 2020","3","70.43","0.00","5413.145","0.000"
"USEP","09 Aug 2020","4","68.85","0.00","5342.089","0.000"
"USEP","09 Aug 2020","5","67.78","0.00","5295.431","0.000"
"USEP","09 Aug 2020","6","65.74","0.00","5244.369","0.000"
"USEP","09 Aug 2020","7","64.66","0.00","5205.573","0.000"
"USEP","09 Aug 2020","8","62.75","0.00","5164.128","0.000"
"USEP","09 Aug 2020","9","61.85","0.00","5141.321","0.000"
"USEP","09 Aug 2020","10","61.57","0.00","5138.776","0.000"
"USEP","09 Aug 2020","11","62.41","0.00","5158.736","0.000"
"USEP","09 Aug 2020","12","63.85","0.00","5205.220","0.000"
"USEP","09 Aug 2020","13","64.49","0.00","5263.538","0.000"
"USEP","09 Aug 2020","14","65.67","0.00","5284.651","0.000"
"USEP","09 Aug 2020","15","67.71","0.00","5283.796","0.000"
"USEP","09 Aug 2020","16","67.68","0.00","5329.371","0.000"
"USEP","09 Aug 2020","17","62.21","0.00","5408.021","0.000"
"USEP","09 Aug 2020","18","62.62","0.00","5481.458","0.000"
"USEP","09 Aug 2020","19","62.62","0.00","5558.418","0.000"
"USEP","09 Aug 2020","20","65.68","0.00","5655.318","0.000"
"USEP","09 Aug 2020","21","65.68","0.00","5720.763","0.000"
"USEP","09 Aug 2020","22","67.74","0.00","5761.224","0.000"
"USEP","09 Aug 2020","23","65.72","0.00","5766.055","0.000"
"USEP","09 Aug 2020","24","64.83","0.00","5721.971","0.000"
