KEN
0.0
0.0
0.0
0.0
0.0086993601355667
0.1063032064004239
0.2289194869354698
0.3419666305851449
0.4538741459919991
0.4846250769567135
0.4994020727883922
0.4325636723056493
0.3788321302658242
0.3207840082750443
0.2629570137596776
0.2193374259110557
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0078434411063036
0.0956771907257513
0.2125796520033628
0.336593724400365
0.441686408938736
0.4366530074990487
0.4668001667156637
0.4348184983828795
0.3487199623581001
0.286095235342792
0.2376418469334604
0.2032907914365946
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0060141087395188
0.0862600810624881
0.1835620214891521
0.2823510407381844
0.3901755871918548
0.4456432274004959
0.4441434559803033
0.4122657898272417
0.3285852424529815
0.2618666960849776
0.2140063973739951
0.2008703618992812
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.005022842877889
0.0714679824679774
0.1742209630426362
0.2354561228320222
0.3093520660243414
0.3798363506596356
0.3961038561340629
0.3901688103800383
0.3287289646384806
0.2701060827929042
0.2047091033995755
0.203284495326204
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0049553711798679
0.0858986320900896
0.2133979556517778
0.3135151094469615
0.3873793076836382
0.4231591795067426
0.4142379456464257
0.3901327904156463
0.3395613206667068
0.2836373089853216
0.252218679016653
0.2121437152719875
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0056616992560989
0.0881123860379554
0.196007225128131
0.3109063216263071
0.4172969044636818
0.4610303593211709
0.4800463749570934
0.4149586969806298
0.353679912136687
0.2744281495474617
0.2285628403661951
0.2398905966242145
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0056332406412071
0.0944769447050178
0.2114391244334183
0.3343408203716694
0.4262688279940005
0.4654261403095945
0.4682227297862925
0.415599035242979
0.3748225118261884
0.3185300003448247
0.2483452262838933
0.2226006313452713
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0066341823586235
0.098614961102955
0.2240091029299812
0.3450103205582375
0.4428659645288528
0.5095123442320033
0.4745789270192724
0.4425410636176201
0.3901642141951552
0.3151083536117806
0.2623737852742443
0.234246798097329
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0055383623950806
0.0896431323729756
0.2043206276379009
0.3317280659696409
0.4479441919311869
0.4845404513926372
0.5098549405099522
0.4720830825760965
0.3941664985483687
0.3427955588351574
0.2741321647604508
