country_1,country_2,country_3,country_4,collaboration_emissions,technology_name,technology_cost
KH,TH,VN,,39.64498292999272,Openfield PV [VN],1.4003908766940962
KH,TH,VN,,39.64498292999272,Onshore wind [VN],9.60754969565775
KH,TH,VN,,39.64498292999272,Offshore wind [VN],1.4537471222956064
KH,TH,VN,,39.64498292999272,Fossil fuel powerplant [VN],0.4155217085759823
KH,TH,VN,,39.64498292999272,Battery storage [VN],0.9245857449608098
KH,TH,VN,,39.64498292999272,Electric High Temp. Heating [VN],0.5130685162124654
KH,TH,VN,,39.64498292999272,Electricity to Ammonia [VN],0.2089495951185062
KH,TH,VN,,39.64498292999272,Ammonia storage [VN],0.6444678428707274
KH,TH,VN,,39.64498292999272,Ammonia to electricity [VN],0.3772154467302367
KH,TH,VN,,39.64498292999272,Ammonia High Temp. Heating [VN],0.0119723410301237
KH,TH,VN,,39.64498292999272,Fossil High Temp. Heating [VN],1.7237669882669495
KH,TH,VN,,39.64498292999272,Electricity Demand [VN],0.0
KH,TH,VN,,39.64498292999272,High Temp. Heating Demand [VN],0.0
KH,TH,VN,,39.64498292999272,Rooftop PV [TH],1.1172234734049272e-09
KH,TH,VN,,39.64498292999272,Openfield PV [TH],2.9655410823519293
KH,TH,VN,,39.64498292999272,Onshore wind [TH],9.335115044920746
KH,TH,VN,,39.64498292999272,Offshore wind [TH],1.959202616292415e-09
KH,TH,VN,,39.64498292999272,Fossil fuel powerplant [TH],1.2765443333610271
KH,TH,VN,,39.64498292999272,Battery storage [TH],1.619295464852181
KH,TH,VN,,39.64498292999272,Electric High Temp. Heating [TH],0.3729733818469493
KH,TH,VN,,39.64498292999272,Electricity to Ammonia [TH],0.0687148471435773
KH,TH,VN,,39.64498292999272,Ammonia storage [TH],0.1373066290682092
KH,TH,VN,,39.64498292999272,Ammonia to electricity [TH],0.1021331219550228
KH,TH,VN,,39.64498292999272,Ammonia High Temp. Heating [TH],0.002736605991003
KH,TH,VN,,39.64498292999272,Fossil High Temp. Heating [TH],1.5686453119796906
KH,TH,VN,,39.64498292999272,Electricity Demand [TH],0.0
KH,TH,VN,,39.64498292999272,High Temp. Heating Demand [TH],0.0
KH,TH,VN,,39.64498292999272,Rooftop PV [KH],1.0924210713085595e-09
KH,TH,VN,,39.64498292999272,Openfield PV [KH],0.4084871702752456
KH,TH,VN,,39.64498292999272,Onshore wind [KH],1.2549030730380308
KH,TH,VN,,39.64498292999272,Offshore wind [KH],4.477353899527432e-09
KH,TH,VN,,39.64498292999272,Fossil fuel powerplant [KH],8.509456224865876e-07
KH,TH,VN,,39.64498292999272,Battery storage [KH],0.0133207254579805
