"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","03 Feb 2019","15","85.64","0.00","5074.251","0.000"
"USEP","03 Feb 2019","16","87.07","0.00","5165.485","0.000"
"USEP","03 Feb 2019","17","88.66","0.00","5274.760","0.000"
"USEP","03 Feb 2019","18","89.29","0.00","5393.290","0.000"
"USEP","03 Feb 2019","19","89.79","0.00","5471.443","0.000"
"USEP","03 Feb 2019","20","89.79","0.00","5570.356","0.000"
"USEP","03 Feb 2019","21","90.80","0.00","5633.316","0.000"
"USEP","03 Feb 2019","22","89.76","0.00","5657.808","0.000"
"USEP","03 Feb 2019","23","89.77","0.00","5665.681","0.000"
"USEP","03 Feb 2019","24","89.77","0.00","5633.122","0.000"
"USEP","03 Feb 2019","25","89.76","0.00","5620.961","0.000"
"USEP","03 Feb 2019","26","89.77","0.00","5621.239","0.000"
"USEP","03 Feb 2019","27","88.76","0.00","5648.082","0.000"
"USEP","03 Feb 2019","28","88.76","0.00","5663.062","0.000"
"USEP","03 Feb 2019","29","88.76","0.00","5663.633","0.000"
"USEP","03 Feb 2019","30","88.76","0.00","5662.937","0.000"
"USEP","03 Feb 2019","31","88.77","0.00","5660.581","0.000"
"USEP","03 Feb 2019","32","88.76","0.00","5662.028","0.000"
"USEP","03 Feb 2019","33","88.76","0.00","5650.552","0.000"
"USEP","03 Feb 2019","34","88.76","0.00","5663.345","0.000"
"USEP","03 Feb 2019","35","89.77","0.00","5662.167","0.000"
"USEP","03 Feb 2019","36","89.77","0.00","5663.429","0.000"
"USEP","03 Feb 2019","37","89.77","0.00","5696.336","0.000"
"USEP","03 Feb 2019","38","89.79","0.00","5762.337","0.000"
"USEP","03 Feb 2019","39","93.91","0.00","5820.417","0.000"
"USEP","03 Feb 2019","40","97.41","0.00","5867.140","0.000"
"USEP","03 Feb 2019","41","97.41","0.00","5870.614","0.000"
"USEP","03 Feb 2019","42","99.57","0.00","5887.049","0.000"
"USEP","03 Feb 2019","43","98.87","0.00","5854.784","0.000"
"USEP","03 Feb 2019","44","95.73","0.00","5761.577","0.000"
"USEP","03 Feb 2019","45","93.86","0.00","5664.736","0.000"
"USEP","03 Feb 2019","46","90.79","0.00","5564.382","0.000"
"USEP","03 Feb 2019","47","89.61","0.00","5459.948","0.000"
"USEP","03 Feb 2019","48","87.83","0.00","5373.102","0.000"
"USEP","04 Feb 2019","1","93.74","0.00","5307.627","0.000"
"USEP","04 Feb 2019","2","91.24","0.00","5264.751","0.000"
"USEP","04 Feb 2019","3","88.31","0.00","5195.668","0.000"
"USEP","04 Feb 2019","4","85.67","0.00","5095.855","0.000"
"USEP","04 Feb 2019","5","82.42","0.00","5015.997","0.000"
"USEP","04 Feb 2019","6","79.77","0.00","4948.291","0.000"
"USEP","04 Feb 2019","7","78.82","0.00","4898.134","0.000"
"USEP","04 Feb 2019","8","76.89","0.00","4860.650","0.000"
"USEP","04 Feb 2019","9","76.88","0.00","4844.731","0.000"
"USEP","04 Feb 2019","10","76.89","0.00","4863.006","0.000"
"USEP","04 Feb 2019","11","79.47","0.00","4945.672","0.000"
"USEP","04 Feb 2019","12","82.48","0.00","5083.664","0.000"
"USEP","04 Feb 2019","13","85.67","0.00","5227.769","0.000"
"USEP","04 Feb 2019","14","88.69","0.00","5341.264","0.000"
"USEP","04 Feb 2019","15","80.71","0.00","5481.960","0.000"
"USEP","04 Feb 2019","16","80.66","0.00","5655.020","0.000"
"USEP","04 Feb 2019","17","80.76","0.00","5828.354","0.000"
"USEP","04 Feb 2019","18","84.63","0.00","5943.653","0.000"
"USEP","04 Feb 2019","19","85.77","0.00","6014.003","0.000"
"USEP","04 Feb 2019","20","86.48","0.00","6062.570","0.000"
"USEP","04 Feb 2019","21","88.84","0.00","6098.846","0.000"
"USEP","04 Feb 2019","22","88.85","0.00","6098.901","0.000"
"USEP","04 Feb 2019","23","87.41","0.00","6083.245","0.000"
"USEP","04 Feb 2019","24","85.78","0.00","6044.365","0.000"
"USEP","04 Feb 2019","25","85.66","0.00","5998.030","0.000"
"USEP","04 Feb 2019","26","85.68","0.00","5989.337","0.000"
"USEP","04 Feb 2019","27","85.68","0.00","6003.849","0.000"
"USEP","04 Feb 2019","28","85.79","0.00","6016.702","0.000"
"USEP","04 Feb 2019","29","85.66","0.00","5976.172","0.000"
"USEP","04 Feb 2019","30","88.72","0.00","5943.464","0.000"
"USEP","04 Feb 2019","31","88.72","0.00","5942.604","0.000"
"USEP","04 Feb 2019","32","88.79","0.00","5957.241","0.000"
"USEP","04 Feb 2019","33","88.79","0.00","5953.643","0.000"
"USEP","04 Feb 2019","34","88.80","0.00","5948.762","0.000"
"USEP","04 Feb 2019","35","88.80","0.00","5918.629","0.000"
"USEP","04 Feb 2019","36","88.80","0.00","5859.123","0.000"
"USEP","04 Feb 2019","37","85.81","0.00","5828.408","0.000"
"USEP","04 Feb 2019","38","90.85","0.00","5868.800","0.000"
"USEP","04 Feb 2019","39","92.12","0.00","5870.256","0.000"
"USEP","04 Feb 2019","40","88.84","0.00","5814.159","0.000"
"USEP","04 Feb 2019","41","85.80","0.00","5735.817","0.000"
"USEP","04 Feb 2019","42","93.82","0.00","5699.835","0.000"
"USEP","04 Feb 2019","43","93.86","0.00","5694.551","0.000"
"USEP","04 Feb 2019","44","95.38","0.00","5651.074","0.000"
"USEP","04 Feb 2019","45","98.60","0.00","5606.602","0.000"
"USEP","04 Feb 2019","46","97.86","0.00","5574.635","0.000"
"USEP","04 Feb 2019","47","96.27","0.00","5537.529","0.000"
"USEP","04 Feb 2019","48","93.81","0.00","5419.929","0.000"
"USEP","05 Feb 2019","1","91.77","0.00","5289.988","0.000"
"USEP","05 Feb 2019","2","88.76","0.00","5190.479","0.000"
"USEP","05 Feb 2019","3","88.54","0.00","5140.093","0.000"
"USEP","05 Feb 2019","4","84.56","0.00","5052.219","0.000"
"USEP","05 Feb 2019","5","82.68","0.00","4963.077","0.000"
"USEP","05 Feb 2019","6","81.60","0.00","4897.855","0.000"
"USEP","05 Feb 2019","7","80.65","0.00","4831.138","0.000"
"USEP","05 Feb 2019","8","79.46","0.00","4787.690","0.000"
"USEP","05 Feb 2019","9","76.88","0.00","4765.082","0.000"
"USEP","05 Feb 2019","10","74.59","0.00","4752.239","0.000"
"USEP","05 Feb 2019","11","75.54","0.00","4771.926","0.000"
"USEP","05 Feb 2019","12","74.88","0.00","4820.453","0.000"
"USEP","05 Feb 2019","13","75.57","0.00","4866.530","0.000"
"USEP","05 Feb 2019","14","74.58","0.00","4884.894","0.000"
"USEP","05 Feb 2019","15","74.58","0.00","4900.852","0.000"
"USEP","05 Feb 2019","16","75.65","0.00","4971.332","0.000"
"USEP","05 Feb 2019","17","77.09","0.00","5065.131","0.000"
"USEP","05 Feb 2019","18","80.43","0.00","5148.348","0.000"
"USEP","05 Feb 2019","19","82.16","0.00","5212.755","0.000"
"USEP","05 Feb 2019","20","82.16","0.00","5241.034","0.000"
"USEP","05 Feb 2019","21","82.78","0.00","5265.134","0.000"
"USEP","05 Feb 2019","22","82.21","0.00","5280.943","0.000"
"USEP","05 Feb 2019","23","81.73","0.00","5267.693","0.000"
"USEP","05 Feb 2019","24","80.47","0.00","5241.128","0.000"
"USEP","05 Feb 2019","25","79.62","0.00","5226.904","0.000"
"USEP","05 Feb 2019","26","79.62","0.00","5219.077","0.000"
"USEP","05 Feb 2019","27","79.62","0.00","5228.251","0.000"
"USEP","05 Feb 2019","28","79.61","0.00","5237.600","0.000"
"USEP","05 Feb 2019","29","79.66","0.00","5235.269","0.000"
"USEP","05 Feb 2019","30","79.66","0.00","5235.428","0.000"
"USEP","05 Feb 2019","31","79.61","0.00","5236.099","0.000"
"USEP","05 Feb 2019","32","81.58","0.00","5275.670","0.000"
"USEP","05 Feb 2019","33","81.72","0.00","5288.284","0.000"
"USEP","05 Feb 2019","34","82.69","0.00","5298.214","0.000"
"USEP","05 Feb 2019","35","82.28","0.00","5288.965","0.000"
"USEP","05 Feb 2019","36","82.93","0.00","5302.737","0.000"
"USEP","05 Feb 2019","37","84.84","0.00","5371.571","0.000"
"USEP","05 Feb 2019","38","88.78","0.00","5471.075","0.000"
"USEP","05 Feb 2019","39","92.32","0.00","5519.622","0.000"
"USEP","05 Feb 2019","40","91.64","0.00","5505.234","0.000"
"USEP","05 Feb 2019","41","91.64","0.00","5503.698","0.000"
"USEP","05 Feb 2019","42","94.33","0.00","5540.506","0.000"
"USEP","05 Feb 2019","43","96.46","0.00","5564.964","0.000"
"USEP","05 Feb 2019","44","96.46","0.00","5522.748","0.000"
"USEP","05 Feb 2019","45","94.33","0.00","5457.547","0.000"
"USEP","05 Feb 2019","46","91.42","0.00","5389.110","0.000"
"USEP","05 Feb 2019","47","94.23","0.00","5327.119","0.000"
"USEP","05 Feb 2019","48","91.61","0.00","5213.396","0.000"
"USEP","06 Feb 2019","1","82.69","0.00","5087.451","0.000"
"USEP","06 Feb 2019","2","81.67","0.00","4981.058","0.000"
"USEP","06 Feb 2019","3","80.69","0.00","4928.237","0.000"
"USEP","06 Feb 2019","4","79.57","0.00","4872.752","0.000"
"USEP","06 Feb 2019","5","76.93","0.00","4802.933","0.000"
"USEP","06 Feb 2019","6","74.57","0.00","4750.555","0.000"
"USEP","06 Feb 2019","7","73.11","0.00","4701.078","0.000"
"USEP","06 Feb 2019","8","72.57","0.00","4671.045","0.000"
"USEP","06 Feb 2019","9","72.57","0.00","4652.521","0.000"
"USEP","06 Feb 2019","10","72.57","0.00","4646.975","0.000"
"USEP","06 Feb 2019","11","72.57","0.00","4670.080","0.000"
"USEP","06 Feb 2019","12","72.57","0.00","4728.359","0.000"
"USEP","06 Feb 2019","13","72.94","0.00","4783.391","0.000"
"USEP","06 Feb 2019","14","73.11","0.00","4796.656","0.000"
"USEP","06 Feb 2019","15","73.11","0.00","4804.782","0.000"
"USEP","06 Feb 2019","16","73.53","0.00","4875.645","0.000"
"USEP","06 Feb 2019","17","76.00","0.00","4995.924","0.000"
"USEP","06 Feb 2019","18","76.89","0.00","5096.581","0.000"
"USEP","06 Feb 2019","19","81.01","0.00","5184.282","0.000"
"USEP","06 Feb 2019","20","82.16","0.00","5244.260","0.000"
"USEP","06 Feb 2019","21","83.71","0.00","5281.072","0.000"
"USEP","06 Feb 2019","22","83.12","0.00","5311.732","0.000"
"USEP","06 Feb 2019","23","83.57","0.00","5321.896","0.000"
"USEP","06 Feb 2019","24","79.62","0.00","5300.271","0.000"
"USEP","06 Feb 2019","25","79.51","0.00","5282.842","0.000"
"USEP","06 Feb 2019","26","75.54","0.00","5279.725","0.000"
"USEP","06 Feb 2019","27","75.63","0.00","5286.490","0.000"
"USEP","06 Feb 2019","28","76.98","0.00","5299.864","0.000"
"USEP","06 Feb 2019","29","75.74","0.00","5292.891","0.000"
"USEP","06 Feb 2019","30","76.98","0.00","5300.783","0.000"
"USEP","06 Feb 2019","31","76.99","0.00","5319.898","0.000"
"USEP","06 Feb 2019","32","78.00","0.00","5343.734","0.000"
"USEP","06 Feb 2019","33","78.10","0.00","5332.397","0.000"
"USEP","06 Feb 2019","34","78.90","0.00","5349.678","0.000"
"USEP","06 Feb 2019","35","79.53","0.00","5374.488","0.000"
"USEP","06 Feb 2019","36","80.31","0.00","5405.377","0.000"
"USEP","06 Feb 2019","37","81.73","0.00","5449.998","0.000"
"USEP","06 Feb 2019","38","84.41","0.00","5543.946","0.000"
"USEP","06 Feb 2019","39","84.92","0.00","5591.459","0.000"
"USEP","06 Feb 2019","40","96.69","0.00","5595.981","0.000"
"USEP","06 Feb 2019","41","100.79","0.00","5605.598","0.000"
"USEP","06 Feb 2019","42","104.27","0.00","5636.725","0.000"
"USEP","06 Feb 2019","43","104.29","0.00","5657.167","0.000"
"USEP","06 Feb 2019","44","104.25","0.00","5623.182","0.000"
"USEP","06 Feb 2019","45","98.87","0.00","5566.291","0.000"
"USEP","06 Feb 2019","46","97.85","0.00","5500.438","0.000"
"USEP","06 Feb 2019","47","98.86","0.00","5433.621","0.000"
"USEP","06 Feb 2019","48","96.88","0.00","5317.786","0.000"
"USEP","07 Feb 2019","1","89.27","0.00","5216.055","0.000"
"USEP","07 Feb 2019","2","87.45","0.00","5127.380","0.000"
"USEP","07 Feb 2019","3","81.70","0.00","5035.808","0.000"
"USEP","07 Feb 2019","4","79.39","0.00","4934.325","0.000"
"USEP","07 Feb 2019","5","77.70","0.00","4885.893","0.000"
"USEP","07 Feb 2019","6","77.65","0.00","4844.701","0.000"
"USEP","07 Feb 2019","7","76.86","0.00","4807.362","0.000"
"USEP","07 Feb 2019","8","73.58","0.00","4790.658","0.000"
"USEP","07 Feb 2019","9","73.58","0.00","4784.897","0.000"
"USEP","07 Feb 2019","10","73.58","0.00","4805.667","0.000"
"USEP","07 Feb 2019","11","72.93","0.00","4876.499","0.000"
"USEP","07 Feb 2019","12","72.84","0.00","5019.670","0.000"
"USEP","07 Feb 2019","13","73.21","0.00","5186.200","0.000"
"USEP","07 Feb 2019","14","76.98","0.00","5347.084","0.000"
"USEP","07 Feb 2019","15","77.01","0.00","5527.271","0.000"
"USEP","07 Feb 2019","16","79.19","0.00","5753.640","0.000"
"USEP","07 Feb 2019","17","85.11","0.00","5989.178","0.000"
"USEP","07 Feb 2019","18","86.89","0.00","6155.584","0.000"
"USEP","07 Feb 2019","19","87.52","0.00","6255.202","0.000"
"USEP","07 Feb 2019","20","87.83","0.00","6314.966","0.000"
"USEP","07 Feb 2019","21","90.56","0.00","6361.913","0.000"
"USEP","07 Feb 2019","22","90.86","0.00","6379.760","0.000"
"USEP","07 Feb 2019","23","90.28","0.00","6360.010","0.000"
"USEP","07 Feb 2019","24","88.24","0.00","6300.608","0.000"
"USEP","07 Feb 2019","25","87.82","0.00","6264.536","0.000"
"USEP","07 Feb 2019","26","89.14","0.00","6289.336","0.000"
"USEP","07 Feb 2019","27","89.94","0.00","6349.761","0.000"
"USEP","07 Feb 2019","28","90.57","0.00","6383.721","0.000"
"USEP","07 Feb 2019","29","87.83","0.00","6374.805","0.000"
"USEP","07 Feb 2019","30","87.80","0.00","6358.186","0.000"
"USEP","07 Feb 2019","31","87.81","0.00","6370.024","0.000"
"USEP","07 Feb 2019","32","83.60","0.00","6284.058","0.000"
"USEP","07 Feb 2019","33","83.79","0.00","6348.753","0.000"
"USEP","07 Feb 2019","34","83.27","0.00","6325.881","0.000"
"USEP","07 Feb 2019","35","79.44","0.00","6275.579","0.000"
"USEP","07 Feb 2019","36","77.70","0.00","6165.623","0.000"
"USEP","07 Feb 2019","37","75.07","0.00","6084.741","0.000"
"USEP","07 Feb 2019","38","75.67","0.00","6089.244","0.000"
"USEP","07 Feb 2019","39","77.74","0.00","6117.324","0.000"
"USEP","07 Feb 2019","40","78.69","0.00","6090.069","0.000"
"USEP","07 Feb 2019","41","78.69","0.00","6045.145","0.000"
"USEP","07 Feb 2019","42","84.80","0.00","6013.203","0.000"
"USEP","07 Feb 2019","43","93.87","0.00","5967.191","0.000"
"USEP","07 Feb 2019","44","93.83","0.00","5857.657","0.000"
"USEP","07 Feb 2019","45","87.77","0.00","5722.383","0.000"
"USEP","07 Feb 2019","46","85.74","0.00","5605.062","0.000"
"USEP","07 Feb 2019","47","82.72","0.00","5461.876","0.000"
"USEP","07 Feb 2019","48","79.67","0.00","5360.418","0.000"
"USEP","08 Feb 2019","1","83.48","0.00","5273.036","0.000"
"USEP","08 Feb 2019","2","81.17","0.00","5160.157","0.000"
"USEP","08 Feb 2019","3","78.57","0.00","5071.115","0.000"
"USEP","08 Feb 2019","4","77.95","0.00","5002.454","0.000"
"USEP","08 Feb 2019","5","75.52","0.00","4949.712","0.000"
"USEP","08 Feb 2019","6","74.11","0.00","4923.118","0.000"
"USEP","08 Feb 2019","7","73.00","0.00","4877.677","0.000"
"USEP","08 Feb 2019","8","72.98","0.00","4843.648","0.000"
"USEP","08 Feb 2019","9","72.97","0.00","4845.169","0.000"
"USEP","08 Feb 2019","10","72.99","0.00","4873.850","0.000"
"USEP","08 Feb 2019","11","74.52","0.00","4962.520","0.000"
"USEP","08 Feb 2019","12","80.61","0.00","5104.265","0.000"
"USEP","08 Feb 2019","13","83.17","0.00","5277.111","0.000"
"USEP","08 Feb 2019","14","85.68","0.00","5428.502","0.000"
"USEP","08 Feb 2019","15","81.13","0.00","5597.815","0.000"
"USEP","08 Feb 2019","16","85.78","0.00","5833.105","0.000"
"USEP","08 Feb 2019","17","92.85","0.00","6076.267","0.000"
"USEP","08 Feb 2019","18","88.84","0.00","6254.889","0.000"
"USEP","08 Feb 2019","19","92.87","0.00","6354.374","0.000"
"USEP","08 Feb 2019","20","93.19","0.00","6420.793","0.000"
"USEP","08 Feb 2019","21","94.88","0.00","6484.657","0.000"
"USEP","08 Feb 2019","22","95.94","0.00","6518.413","0.000"
"USEP","08 Feb 2019","23","94.89","0.00","6504.716","0.000"
"USEP","08 Feb 2019","24","88.77","0.00","6398.676","0.000"
"USEP","08 Feb 2019","25","86.52","0.00","6332.436","0.000"
"USEP","08 Feb 2019","26","86.66","0.00","6358.434","0.000"
"USEP","08 Feb 2019","27","90.54","0.00","6439.654","0.000"
"USEP","08 Feb 2019","28","90.84","0.00","6477.719","0.000"
"USEP","08 Feb 2019","29","93.87","0.00","6486.919","0.000"
"USEP","08 Feb 2019","30","92.97","0.00","6485.870","0.000"
"USEP","08 Feb 2019","31","92.87","0.00","6479.742","0.000"
"USEP","08 Feb 2019","32","93.86","0.00","6500.899","0.000"
"USEP","08 Feb 2019","33","93.86","0.00","6502.057","0.000"
"USEP","08 Feb 2019","34","90.87","0.00","6473.698","0.000"
"USEP","08 Feb 2019","35","86.58","0.00","6379.129","0.000"
"USEP","08 Feb 2019","36","84.65","0.00","6269.277","0.000"
"USEP","08 Feb 2019","37","84.37","0.00","6197.525","0.000"
"USEP","08 Feb 2019","38","84.42","0.00","6187.605","0.000"
"USEP","08 Feb 2019","39","85.79","0.00","6196.000","0.000"
"USEP","08 Feb 2019","40","85.80","0.00","6173.113","0.000"
"USEP","08 Feb 2019","41","86.64","0.00","6108.349","0.000"
"USEP","08 Feb 2019","42","108.40","0.00","6052.526","0.000"
"USEP","08 Feb 2019","43","104.67","0.00","6000.206","0.000"
"USEP","08 Feb 2019","44","93.87","0.00","5898.585","0.000"
"USEP","08 Feb 2019","45","93.86","0.00","5775.557","0.000"
"USEP","08 Feb 2019","46","87.32","0.00","5665.422","0.000"
"USEP","08 Feb 2019","47","86.60","0.00","5564.571","0.000"
"USEP","08 Feb 2019","48","84.73","0.00","5460.191","0.000"
"USEP","09 Feb 2019","1","88.95","0.00","5370.304","0.000"
"USEP","09 Feb 2019","2","86.20","0.00","5272.410","0.000"
"USEP","09 Feb 2019","3","85.67","0.00","5177.368","0.000"
"USEP","09 Feb 2019","4","84.71","0.00","5108.608","0.000"
"USEP","09 Feb 2019","5","82.67","0.00","5035.982","0.000"
"USEP","09 Feb 2019","6","82.64","0.00","4995.690","0.000"
"USEP","09 Feb 2019","7","82.39","0.00","4958.718","0.000"
"USEP","09 Feb 2019","8","80.46","0.00","4937.511","0.000"
"USEP","09 Feb 2019","9","79.93","0.00","4912.358","0.000"
"USEP","09 Feb 2019","10","79.93","0.00","4928.933","0.000"
"USEP","09 Feb 2019","11","80.46","0.00","4956.954","0.000"
"USEP","09 Feb 2019","12","82.38","0.00","5020.480","0.000"
"USEP","09 Feb 2019","13","82.66","0.00","5104.518","0.000"
"USEP","09 Feb 2019","14","84.67","0.00","5174.113","0.000"
"USEP","09 Feb 2019","15","85.64","0.00","5267.450","0.000"
"USEP","09 Feb 2019","16","85.92","0.00","5428.691","0.000"
"USEP","09 Feb 2019","17","90.29","0.00","5637.292","0.000"
"USEP","09 Feb 2019","18","88.81","0.00","5811.292","0.000"
"USEP","09 Feb 2019","19","90.82","0.00","5907.879","0.000"
"USEP","09 Feb 2019","20","92.86","0.00","6000.942","0.000"
"USEP","09 Feb 2019","21","98.15","0.00","6057.083","0.000"
"USEP","09 Feb 2019","22","98.91","0.00","6088.205","0.000"
"USEP","09 Feb 2019","23","98.96","0.00","6093.603","0.000"
"USEP","09 Feb 2019","24","96.85","0.00","6030.842","0.000"
