"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","05 Mar 2019","46","97.75","0.00","5885.106","0.000"
"USEP","05 Mar 2019","47","94.84","0.00","5742.661","0.000"
"USEP","05 Mar 2019","48","89.91","0.00","5587.448","0.000"
"USEP","06 Mar 2019","1","99.73","0.00","5465.240","0.000"
"USEP","06 Mar 2019","2","94.76","0.00","5361.005","0.000"
"USEP","06 Mar 2019","3","93.48","0.00","5273.930","0.000"
"USEP","06 Mar 2019","4","92.69","0.00","5217.024","0.000"
"USEP","06 Mar 2019","5","89.44","0.00","5150.520","0.000"
"USEP","06 Mar 2019","6","87.65","0.00","5108.534","0.000"
"USEP","06 Mar 2019","7","87.15","0.00","5084.916","0.000"
"USEP","06 Mar 2019","8","86.74","0.00","5058.868","0.000"
"USEP","06 Mar 2019","9","86.62","0.00","5062.029","0.000"
"USEP","06 Mar 2019","10","86.75","0.00","5088.350","0.000"
"USEP","06 Mar 2019","11","88.28","0.00","5178.357","0.000"
"USEP","06 Mar 2019","12","94.62","0.00","5338.361","0.000"
"USEP","06 Mar 2019","13","102.11","0.00","5527.286","0.000"
"USEP","06 Mar 2019","14","105.98","0.00","5685.217","0.000"
"USEP","06 Mar 2019","15","94.83","0.00","5856.300","0.000"
"USEP","06 Mar 2019","16","100.98","0.00","6104.139","0.000"
"USEP","06 Mar 2019","17","115.64","0.00","6374.477","0.000"
"USEP","06 Mar 2019","18","115.54","0.00","6547.910","0.000"
"USEP","06 Mar 2019","19","115.34","0.00","6643.856","0.000"
"USEP","06 Mar 2019","20","114.76","0.00","6698.337","0.000"
"USEP","06 Mar 2019","21","115.39","0.00","6750.701","0.000"
"USEP","06 Mar 2019","22","115.62","0.00","6786.773","0.000"
"USEP","06 Mar 2019","23","115.41","0.00","6775.501","0.000"
"USEP","06 Mar 2019","24","114.18","0.00","6721.125","0.000"
"USEP","06 Mar 2019","25","106.12","0.00","6688.835","0.000"
"USEP","06 Mar 2019","26","107.54","0.00","6701.916","0.000"
"USEP","06 Mar 2019","27","115.37","0.00","6749.528","0.000"
"USEP","06 Mar 2019","28","115.69","0.00","6806.022","0.000"
"USEP","06 Mar 2019","29","115.72","0.00","6823.457","0.000"
"USEP","06 Mar 2019","30","115.73","0.00","6816.256","0.000"
"USEP","06 Mar 2019","31","115.71","0.00","6801.803","0.000"
"USEP","06 Mar 2019","32","115.72","0.00","6807.747","0.000"
"USEP","06 Mar 2019","33","115.59","0.00","6788.732","0.000"
"USEP","06 Mar 2019","34","115.32","0.00","6752.391","0.000"
"USEP","06 Mar 2019","35","106.09","0.00","6688.551","0.000"
"USEP","06 Mar 2019","36","98.98","0.00","6570.027","0.000"
"USEP","06 Mar 2019","37","96.88","0.00","6483.295","0.000"
"USEP","06 Mar 2019","38","98.97","0.00","6481.844","0.000"
"USEP","06 Mar 2019","39","100.99","0.00","6480.810","0.000"
"USEP","06 Mar 2019","40","106.08","0.00","6468.664","0.000"
"USEP","06 Mar 2019","41","106.11","0.00","6420.206","0.000"
"USEP","06 Mar 2019","42","115.99","0.00","6377.027","0.000"
"USEP","06 Mar 2019","43","115.38","0.00","6313.804","0.000"
"USEP","06 Mar 2019","44","111.13","0.00","6187.436","0.000"
"USEP","06 Mar 2019","45","110.52","0.00","6042.581","0.000"
"USEP","06 Mar 2019","46","105.97","0.00","5909.340","0.000"
"USEP","06 Mar 2019","47","98.79","0.00","5759.832","0.000"
"USEP","06 Mar 2019","48","92.81","0.00","5581.226","0.000"
"USEP","07 Mar 2019","1","95.07","0.00","5429.099","0.000"
"USEP","07 Mar 2019","2","93.32","0.00","5318.785","0.000"
"USEP","07 Mar 2019","3","92.70","0.00","5265.198","0.000"
"USEP","07 Mar 2019","4","90.89","0.00","5197.313","0.000"
"USEP","07 Mar 2019","5","89.43","0.00","5144.387","0.000"
"USEP","07 Mar 2019","6","89.28","0.00","5119.990","0.000"
"USEP","07 Mar 2019","7","88.27","0.00","5080.036","0.000"
"USEP","07 Mar 2019","8","88.14","0.00","5060.424","0.000"
"USEP","07 Mar 2019","9","87.65","0.00","5046.111","0.000"
"USEP","07 Mar 2019","10","88.25","0.00","5080.334","0.000"
"USEP","07 Mar 2019","11","89.39","0.00","5161.310","0.000"
"USEP","07 Mar 2019","12","92.81","0.00","5317.825","0.000"
"USEP","07 Mar 2019","13","97.73","0.00","5505.657","0.000"
"USEP","07 Mar 2019","14","97.82","0.00","5650.796","0.000"
"USEP","07 Mar 2019","15","92.97","0.00","5826.848","0.000"
"USEP","07 Mar 2019","16","94.90","0.00","6077.236","0.000"
"USEP","07 Mar 2019","17","106.11","0.00","6353.235","0.000"
"USEP","07 Mar 2019","18","105.92","0.00","6534.805","0.000"
"USEP","07 Mar 2019","19","101.03","0.00","6628.116","0.000"
"USEP","07 Mar 2019","20","105.98","0.00","6691.424","0.000"
"USEP","07 Mar 2019","21","115.34","0.00","6753.067","0.000"
"USEP","07 Mar 2019","22","115.37","0.00","6774.373","0.000"
"USEP","07 Mar 2019","23","111.47","0.00","6752.073","0.000"
"USEP","07 Mar 2019","24","106.13","0.00","6700.619","0.000"
"USEP","07 Mar 2019","25","101.02","0.00","6654.880","0.000"
"USEP","07 Mar 2019","26","103.99","0.00","6674.148","0.000"
"USEP","07 Mar 2019","27","111.47","0.00","6724.818","0.000"
"USEP","07 Mar 2019","28","114.67","0.00","6756.138","0.000"
"USEP","07 Mar 2019","29","115.36","0.00","6773.340","0.000"
"USEP","07 Mar 2019","30","115.37","0.00","6770.606","0.000"
"USEP","07 Mar 2019","31","115.38","0.00","6778.906","0.000"
"USEP","07 Mar 2019","32","115.40","0.00","6801.803","0.000"
"USEP","07 Mar 2019","33","115.39","0.00","6807.026","0.000"
"USEP","07 Mar 2019","34","115.39","0.00","6792.504","0.000"
"USEP","07 Mar 2019","35","113.61","0.00","6725.518","0.000"
"USEP","07 Mar 2019","36","98.99","0.00","6600.920","0.000"
"USEP","07 Mar 2019","37","101.70","0.00","6503.230","0.000"
"USEP","07 Mar 2019","38","98.98","0.00","6490.557","0.000"
"USEP","07 Mar 2019","39","101.71","0.00","6486.183","0.000"
"USEP","07 Mar 2019","40","106.13","0.00","6460.911","0.000"
"USEP","07 Mar 2019","41","106.13","0.00","6415.261","0.000"
"USEP","07 Mar 2019","42","116.23","0.00","6371.003","0.000"
"USEP","07 Mar 2019","43","115.62","0.00","6305.131","0.000"
"USEP","07 Mar 2019","44","111.64","0.00","6184.201","0.000"
"USEP","07 Mar 2019","45","111.09","0.00","6049.539","0.000"
"USEP","07 Mar 2019","46","111.08","0.00","5939.707","0.000"
"USEP","07 Mar 2019","47","113.76","0.00","5812.400","0.000"
"USEP","07 Mar 2019","48","111.01","0.00","5657.614","0.000"
"USEP","08 Mar 2019","1","112.17","0.00","5523.941","0.000"
"USEP","08 Mar 2019","2","110.98","0.00","5415.123","0.000"
"USEP","08 Mar 2019","3","110.94","0.00","5342.536","0.000"
"USEP","08 Mar 2019","4","105.94","0.00","5271.430","0.000"
"USEP","08 Mar 2019","5","100.88","0.00","5204.355","0.000"
"USEP","08 Mar 2019","6","98.54","0.00","5154.148","0.000"
"USEP","08 Mar 2019","7","94.76","0.00","5123.200","0.000"
"USEP","08 Mar 2019","8","94.73","0.00","5101.158","0.000"
"USEP","08 Mar 2019","9","94.76","0.00","5096.223","0.000"
"USEP","08 Mar 2019","10","94.78","0.00","5109.418","0.000"
"USEP","08 Mar 2019","11","100.84","0.00","5203.426","0.000"
"USEP","08 Mar 2019","12","105.94","0.00","5356.994","0.000"
"USEP","08 Mar 2019","13","110.96","0.00","5532.087","0.000"
"USEP","08 Mar 2019","14","113.30","0.00","5685.938","0.000"
"USEP","08 Mar 2019","15","106.00","0.00","5851.534","0.000"
"USEP","08 Mar 2019","16","113.45","0.00","6093.901","0.000"
"USEP","08 Mar 2019","17","124.91","0.00","6360.661","0.000"
"USEP","08 Mar 2019","18","114.82","0.00","6518.170","0.000"
"USEP","08 Mar 2019","19","112.81","0.00","6627.927","0.000"
"USEP","08 Mar 2019","20","111.78","0.00","6689.083","0.000"
"USEP","08 Mar 2019","21","110.20","0.00","6744.782","0.000"
"USEP","08 Mar 2019","22","111.81","0.00","6779.214","0.000"
"USEP","08 Mar 2019","23","111.80","0.00","6771.545","0.000"
"USEP","08 Mar 2019","24","103.08","0.00","6705.504","0.000"
"USEP","08 Mar 2019","25","102.11","0.00","6681.176","0.000"
"USEP","08 Mar 2019","26","103.10","0.00","6678.457","0.000"
"USEP","08 Mar 2019","27","106.12","0.00","6736.596","0.000"
"USEP","08 Mar 2019","28","110.07","0.00","6771.143","0.000"
"USEP","08 Mar 2019","29","110.91","0.00","6782.907","0.000"
"USEP","08 Mar 2019","30","106.14","0.00","6778.548","0.000"
"USEP","08 Mar 2019","31","110.40","0.00","6791.137","0.000"
"USEP","08 Mar 2019","32","111.81","0.00","6808.150","0.000"
"USEP","08 Mar 2019","33","106.13","0.00","6799.005","0.000"
"USEP","08 Mar 2019","34","106.11","0.00","6772.072","0.000"
"USEP","08 Mar 2019","35","102.11","0.00","6709.316","0.000"
"USEP","08 Mar 2019","36","98.98","0.00","6583.078","0.000"
"USEP","08 Mar 2019","37","99.01","0.00","6504.368","0.000"
"USEP","08 Mar 2019","38","100.99","0.00","6491.332","0.000"
"USEP","08 Mar 2019","39","104.89","0.00","6476.074","0.000"
"USEP","08 Mar 2019","40","111.13","0.00","6434.654","0.000"
"USEP","08 Mar 2019","41","106.11","0.00","6369.035","0.000"
"USEP","08 Mar 2019","42","113.97","0.00","6324.335","0.000"
"USEP","08 Mar 2019","43","113.96","0.00","6257.245","0.000"
"USEP","08 Mar 2019","44","112.35","0.00","6152.741","0.000"
"USEP","08 Mar 2019","45","111.76","0.00","6019.937","0.000"
"USEP","08 Mar 2019","46","111.70","0.00","5906.989","0.000"
"USEP","08 Mar 2019","47","112.22","0.00","5789.329","0.000"
"USEP","08 Mar 2019","48","110.27","0.00","5665.770","0.000"
"USEP","09 Mar 2019","1","114.39","0.00","5565.227","0.000"
"USEP","09 Mar 2019","2","113.27","0.00","5460.971","0.000"
"USEP","09 Mar 2019","3","111.62","0.00","5366.367","0.000"
"USEP","09 Mar 2019","4","107.09","0.00","5292.598","0.000"
"USEP","09 Mar 2019","5","105.97","0.00","5220.766","0.000"
"USEP","09 Mar 2019","6","100.96","0.00","5165.942","0.000"
"USEP","09 Mar 2019","7","102.62","0.00","5128.772","0.000"
"USEP","09 Mar 2019","8","98.06","0.00","5092.312","0.000"
"USEP","09 Mar 2019","9","98.03","0.00","5074.027","0.000"
"USEP","09 Mar 2019","10","100.60","0.00","5090.721","0.000"
"USEP","09 Mar 2019","11","98.06","0.00","5118.429","0.000"
"USEP","09 Mar 2019","12","100.44","0.00","5175.728","0.000"
"USEP","09 Mar 2019","13","100.42","0.00","5253.827","0.000"
"USEP","09 Mar 2019","14","100.44","0.00","5324.918","0.000"
"USEP","09 Mar 2019","15","102.62","0.00","5408.389","0.000"
"USEP","09 Mar 2019","16","107.01","0.00","5569.457","0.000"
"USEP","09 Mar 2019","17","112.32","0.00","5791.834","0.000"
"USEP","09 Mar 2019","18","106.00","0.00","5960.601","0.000"
"USEP","09 Mar 2019","19","111.75","0.00","6064.752","0.000"
"USEP","09 Mar 2019","20","111.76","0.00","6150.186","0.000"
"USEP","09 Mar 2019","21","113.49","0.00","6237.574","0.000"
"USEP","09 Mar 2019","22","114.03","0.00","6273.656","0.000"
"USEP","09 Mar 2019","23","113.89","0.00","6264.074","0.000"
"USEP","09 Mar 2019","24","112.88","0.00","6209.205","0.000"
