"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","02 Sep 2019","19","93.27","0.00","6893.440","0.000"
"USEP","02 Sep 2019","20","94.29","0.00","6963.074","0.000"
"USEP","02 Sep 2019","21","95.14","0.00","7021.541","0.000"
"USEP","02 Sep 2019","22","94.36","0.00","7041.382","0.000"
"USEP","02 Sep 2019","23","94.30","0.00","7039.066","0.000"
"USEP","02 Sep 2019","24","94.38","0.00","6990.245","0.000"
"USEP","02 Sep 2019","25","94.30","0.00","6940.481","0.000"
"USEP","02 Sep 2019","26","91.72","0.00","6936.669","0.000"
"USEP","02 Sep 2019","27","94.30","0.00","6992.556","0.000"
"USEP","02 Sep 2019","28","94.46","0.00","7020.811","0.000"
"USEP","02 Sep 2019","29","94.35","0.00","7012.466","0.000"
"USEP","02 Sep 2019","30","94.35","0.00","7012.551","0.000"
"USEP","02 Sep 2019","31","94.30","0.00","7031.173","0.000"
"USEP","02 Sep 2019","32","94.30","0.00","7042.038","0.000"
"USEP","02 Sep 2019","33","94.30","0.00","7032.928","0.000"
"USEP","02 Sep 2019","34","91.63","0.00","6999.142","0.000"
"USEP","02 Sep 2019","35","87.19","0.00","6918.871","0.000"
"USEP","02 Sep 2019","36","85.21","0.00","6794.621","0.000"
"USEP","02 Sep 2019","37","87.81","0.00","6729.315","0.000"
"USEP","02 Sep 2019","38","92.46","0.00","6752.853","0.000"
"USEP","02 Sep 2019","39","95.54","0.00","6773.966","0.000"
"USEP","02 Sep 2019","40","96.98","0.00","6754.826","0.000"
"USEP","02 Sep 2019","41","129.97","0.00","6712.641","0.000"
"USEP","02 Sep 2019","42","140.76","0.00","6679.441","0.000"
"USEP","02 Sep 2019","43","118.84","0.00","6619.757","0.000"
"USEP","02 Sep 2019","44","106.75","0.00","6503.195","0.000"
"USEP","02 Sep 2019","45","95.44","0.00","6355.780","0.000"
"USEP","02 Sep 2019","46","94.18","0.00","6217.972","0.000"
"USEP","02 Sep 2019","47","85.97","0.00","6063.266","0.000"
"USEP","02 Sep 2019","48","80.93","0.00","5938.047","0.000"
"USEP","03 Sep 2019","1","81.78","0.00","5809.542","0.000"
"USEP","03 Sep 2019","2","78.00","0.00","5690.406","0.000"
"USEP","03 Sep 2019","3","76.70","0.00","5603.163","0.000"
"USEP","03 Sep 2019","4","71.41","0.00","5527.649","0.000"
"USEP","03 Sep 2019","5","70.38","0.00","5475.752","0.000"
"USEP","03 Sep 2019","6","69.82","0.00","5433.766","0.000"
"USEP","03 Sep 2019","7","69.18","0.00","5385.114","0.000"
"USEP","03 Sep 2019","8","68.90","0.00","5364.931","0.000"
"USEP","03 Sep 2019","9","68.90","0.00","5363.172","0.000"
"USEP","03 Sep 2019","10","69.39","0.00","5386.605","0.000"
"USEP","03 Sep 2019","11","71.39","0.00","5458.804","0.000"
"USEP","03 Sep 2019","12","71.74","0.00","5596.588","0.000"
"USEP","03 Sep 2019","13","80.71","0.00","5778.475","0.000"
"USEP","03 Sep 2019","14","82.20","0.00","5942.490","0.000"
"USEP","03 Sep 2019","15","82.55","0.00","6132.394","0.000"
"USEP","03 Sep 2019","16","85.93","0.00","6371.033","0.000"
"USEP","03 Sep 2019","17","94.25","0.00","6680.271","0.000"
"USEP","03 Sep 2019","18","95.24","0.00","6835.917","0.000"
"USEP","03 Sep 2019","19","96.43","0.00","6945.918","0.000"
"USEP","03 Sep 2019","20","96.53","0.00","7002.417","0.000"
"USEP","03 Sep 2019","21","100.63","0.00","7055.268","0.000"
"USEP","03 Sep 2019","22","100.20","0.00","7059.597","0.000"
"USEP","03 Sep 2019","23","98.53","0.00","7035.040","0.000"
"USEP","03 Sep 2019","24","95.53","0.00","6984.972","0.000"
"USEP","03 Sep 2019","25","95.44","0.00","6934.909","0.000"
"USEP","03 Sep 2019","26","95.52","0.00","6970.997","0.000"
"USEP","03 Sep 2019","27","100.17","0.00","7036.138","0.000"
"USEP","03 Sep 2019","28","104.61","0.00","7078.846","0.000"
"USEP","03 Sep 2019","29","100.17","0.00","7048.037","0.000"
"USEP","03 Sep 2019","30","100.17","0.00","7051.620","0.000"
"USEP","03 Sep 2019","31","100.67","0.00","7052.654","0.000"
"USEP","03 Sep 2019","32","100.15","0.00","7068.970","0.000"
"USEP","03 Sep 2019","33","101.08","0.00","7085.048","0.000"
"USEP","03 Sep 2019","34","100.67","0.00","7062.574","0.000"
"USEP","03 Sep 2019","35","96.54","0.00","7005.165","0.000"
"USEP","03 Sep 2019","36","94.40","0.00","6876.179","0.000"
"USEP","03 Sep 2019","37","93.46","0.00","6797.782","0.000"
"USEP","03 Sep 2019","38","94.25","0.00","6810.073","0.000"
"USEP","03 Sep 2019","39","95.29","0.00","6842.393","0.000"
"USEP","03 Sep 2019","40","94.43","0.00","6814.620","0.000"
"USEP","03 Sep 2019","41","94.42","0.00","6771.918","0.000"
"USEP","03 Sep 2019","42","106.81","0.00","6743.972","0.000"
"USEP","03 Sep 2019","43","104.05","0.00","6676.927","0.000"
"USEP","03 Sep 2019","44","93.82","0.00","6564.356","0.000"
"USEP","03 Sep 2019","45","88.31","0.00","6407.513","0.000"
"USEP","03 Sep 2019","46","88.30","0.00","6277.324","0.000"
"USEP","03 Sep 2019","47","88.12","0.00","6129.645","0.000"
"USEP","03 Sep 2019","48","84.95","0.00","5967.757","0.000"
"USEP","04 Sep 2019","1","81.91","0.00","5803.389","0.000"
"USEP","04 Sep 2019","2","84.40","0.00","5691.937","0.000"
"USEP","04 Sep 2019","3","96.00","0.00","5627.869","0.000"
"USEP","04 Sep 2019","4","92.06","0.00","5553.985","0.000"
"USEP","04 Sep 2019","5","91.64","0.00","5507.361","0.000"
"USEP","04 Sep 2019","6","88.14","0.00","5448.318","0.000"
"USEP","04 Sep 2019","7","87.99","0.00","5413.150","0.000"
"USEP","04 Sep 2019","8","84.92","0.00","5379.200","0.000"
"USEP","04 Sep 2019","9","83.80","0.00","5369.896","0.000"
"USEP","04 Sep 2019","10","85.19","0.00","5391.476","0.000"
"USEP","04 Sep 2019","11","84.96","0.00","5466.399","0.000"
"USEP","04 Sep 2019","12","89.43","0.00","5610.573","0.000"
"USEP","04 Sep 2019","13","91.70","0.00","5799.463","0.000"
"USEP","04 Sep 2019","14","88.01","0.00","5962.966","0.000"
"USEP","04 Sep 2019","15","81.90","0.00","6144.779","0.000"
"USEP","04 Sep 2019","16","88.28","0.00","6395.262","0.000"
"USEP","04 Sep 2019","17","86.62","0.00","6629.523","0.000"
"USEP","04 Sep 2019","18","87.89","0.00","6783.777","0.000"
"USEP","04 Sep 2019","19","88.19","0.00","6851.085","0.000"
"USEP","04 Sep 2019","20","88.31","0.00","6875.269","0.000"
"USEP","04 Sep 2019","21","88.35","0.00","6906.034","0.000"
"USEP","04 Sep 2019","22","91.71","0.00","6905.248","0.000"
"USEP","04 Sep 2019","23","88.29","0.00","6890.835","0.000"
"USEP","04 Sep 2019","24","88.18","0.00","6835.932","0.000"
"USEP","04 Sep 2019","25","88.17","0.00","6809.969","0.000"
"USEP","04 Sep 2019","26","87.06","0.00","6798.100","0.000"
"USEP","04 Sep 2019","27","88.30","0.00","6863.973","0.000"
"USEP","04 Sep 2019","28","88.33","0.00","6892.977","0.000"
"USEP","04 Sep 2019","29","89.06","0.00","6908.061","0.000"
"USEP","04 Sep 2019","30","89.08","0.00","6934.373","0.000"
"USEP","04 Sep 2019","31","89.38","0.00","6946.102","0.000"
"USEP","04 Sep 2019","32","89.07","0.00","6942.409","0.000"
"USEP","04 Sep 2019","33","89.04","0.00","6928.264","0.000"
"USEP","04 Sep 2019","34","89.05","0.00","6930.521","0.000"
"USEP","04 Sep 2019","35","88.35","0.00","6871.338","0.000"
"USEP","04 Sep 2019","36","87.05","0.00","6749.996","0.000"
"USEP","04 Sep 2019","37","86.12","0.00","6673.368","0.000"
"USEP","04 Sep 2019","38","86.78","0.00","6696.737","0.000"
"USEP","04 Sep 2019","39","88.09","0.00","6702.433","0.000"
"USEP","04 Sep 2019","40","86.00","0.00","6671.315","0.000"
"USEP","04 Sep 2019","41","86.01","0.00","6645.258","0.000"
"USEP","04 Sep 2019","42","84.56","0.00","6601.040","0.000"
"USEP","04 Sep 2019","43","88.18","0.00","6548.283","0.000"
"USEP","04 Sep 2019","44","87.45","0.00","6421.866","0.000"
"USEP","04 Sep 2019","45","84.47","0.00","6287.716","0.000"
"USEP","04 Sep 2019","46","84.06","0.00","6158.486","0.000"
"USEP","04 Sep 2019","47","83.53","0.00","6027.894","0.000"
"USEP","04 Sep 2019","48","78.78","0.00","5880.529","0.000"
"USEP","05 Sep 2019","1","78.41","0.00","5757.730","0.000"
"USEP","05 Sep 2019","2","73.77","0.00","5630.190","0.000"
"USEP","05 Sep 2019","3","77.71","0.00","5553.279","0.000"
"USEP","05 Sep 2019","4","73.31","0.00","5482.556","0.000"
"USEP","05 Sep 2019","5","73.13","0.00","5435.714","0.000"
"USEP","05 Sep 2019","6","72.08","0.00","5374.941","0.000"
"USEP","05 Sep 2019","7","71.74","0.00","5351.895","0.000"
"USEP","05 Sep 2019","8","71.64","0.00","5315.077","0.000"
"USEP","05 Sep 2019","9","71.66","0.00","5309.466","0.000"
"USEP","05 Sep 2019","10","71.65","0.00","5329.445","0.000"
"USEP","05 Sep 2019","11","72.02","0.00","5409.736","0.000"
"USEP","05 Sep 2019","12","73.52","0.00","5552.981","0.000"
"USEP","05 Sep 2019","13","80.23","0.00","5742.422","0.000"
"USEP","05 Sep 2019","14","77.21","0.00","5900.036","0.000"
"USEP","05 Sep 2019","15","75.08","0.00","6096.605","0.000"
"USEP","05 Sep 2019","16","78.90","0.00","6360.810","0.000"
"USEP","05 Sep 2019","17","86.00","0.00","6627.739","0.000"
"USEP","05 Sep 2019","18","87.53","0.00","6785.536","0.000"
"USEP","05 Sep 2019","19","88.28","0.00","6880.617","0.000"
"USEP","05 Sep 2019","20","88.34","0.00","6939.855","0.000"
"USEP","05 Sep 2019","21","89.06","0.00","6997.894","0.000"
"USEP","05 Sep 2019","22","89.36","0.00","7026.750","0.000"
"USEP","05 Sep 2019","23","89.06","0.00","6997.263","0.000"
"USEP","05 Sep 2019","24","88.31","0.00","6927.380","0.000"
"USEP","05 Sep 2019","25","88.10","0.00","6859.216","0.000"
"USEP","05 Sep 2019","26","88.10","0.00","6874.887","0.000"
"USEP","05 Sep 2019","27","88.36","0.00","6938.006","0.000"
"USEP","05 Sep 2019","28","88.35","0.00","6947.329","0.000"
"USEP","05 Sep 2019","29","88.33","0.00","6951.932","0.000"
"USEP","05 Sep 2019","30","88.30","0.00","6941.042","0.000"
"USEP","05 Sep 2019","31","88.35","0.00","6953.095","0.000"
"USEP","05 Sep 2019","32","89.36","0.00","6976.434","0.000"
"USEP","05 Sep 2019","33","89.31","0.00","6972.791","0.000"
"USEP","05 Sep 2019","34","89.06","0.00","6948.284","0.000"
"USEP","05 Sep 2019","35","88.31","0.00","6880.811","0.000"
"USEP","05 Sep 2019","36","84.05","0.00","6778.667","0.000"
"USEP","05 Sep 2019","37","83.24","0.00","6717.318","0.000"
"USEP","05 Sep 2019","38","84.49","0.00","6751.447","0.000"
"USEP","05 Sep 2019","39","86.02","0.00","6755.169","0.000"
"USEP","05 Sep 2019","40","86.52","0.00","6745.329","0.000"
"USEP","05 Sep 2019","41","86.00","0.00","6699.908","0.000"
"USEP","05 Sep 2019","42","85.44","0.00","6678.293","0.000"
"USEP","05 Sep 2019","43","85.08","0.00","6607.983","0.000"
"USEP","05 Sep 2019","44","82.03","0.00","6482.684","0.000"
"USEP","05 Sep 2019","45","83.27","0.00","6338.778","0.000"
"USEP","05 Sep 2019","46","83.25","0.00","6208.822","0.000"
"USEP","05 Sep 2019","47","82.03","0.00","6066.725","0.000"
"USEP","05 Sep 2019","48","78.64","0.00","5954.055","0.000"
"USEP","06 Sep 2019","1","80.92","0.00","5839.337","0.000"
"USEP","06 Sep 2019","2","91.67","0.00","5739.485","0.000"
"USEP","06 Sep 2019","3","81.27","0.00","5620.846","0.000"
"USEP","06 Sep 2019","4","77.95","0.00","5554.298","0.000"
"USEP","06 Sep 2019","5","73.53","0.00","5486.696","0.000"
"USEP","06 Sep 2019","6","72.73","0.00","5444.694","0.000"
"USEP","06 Sep 2019","7","70.93","0.00","5402.931","0.000"
"USEP","06 Sep 2019","8","69.91","0.00","5371.089","0.000"
"USEP","06 Sep 2019","9","69.91","0.00","5357.391","0.000"
"USEP","06 Sep 2019","10","69.91","0.00","5373.176","0.000"
"USEP","06 Sep 2019","11","71.94","0.00","5444.038","0.000"
"USEP","06 Sep 2019","12","72.96","0.00","5567.786","0.000"
"USEP","06 Sep 2019","13","81.11","0.00","5748.699","0.000"
"USEP","06 Sep 2019","14","82.05","0.00","5879.067","0.000"
"USEP","06 Sep 2019","15","86.00","0.00","6048.674","0.000"
"USEP","06 Sep 2019","16","91.26","0.00","6308.639","0.000"
"USEP","06 Sep 2019","17","92.84","0.00","6591.487","0.000"
"USEP","06 Sep 2019","18","101.18","0.00","6775.074","0.000"
"USEP","06 Sep 2019","19","104.20","0.00","6867.998","0.000"
"USEP","06 Sep 2019","20","117.46","0.00","6944.099","0.000"
"USEP","06 Sep 2019","21","123.97","0.00","6989.341","0.000"
"USEP","06 Sep 2019","22","141.12","0.00","7016.288","0.000"
"USEP","06 Sep 2019","23","123.99","0.00","6997.034","0.000"
"USEP","06 Sep 2019","24","106.41","0.00","6947.940","0.000"
"USEP","06 Sep 2019","25","104.25","0.00","6884.310","0.000"
"USEP","06 Sep 2019","26","104.39","0.00","6897.883","0.000"
"USEP","06 Sep 2019","27","106.41","0.00","6938.244","0.000"
"USEP","06 Sep 2019","28","159.78","0.00","6985.534","0.000"
"USEP","06 Sep 2019","29","139.34","0.00","6980.822","0.000"
"USEP","06 Sep 2019","30","115.85","0.00","6977.214","0.000"
"USEP","06 Sep 2019","31","113.89","0.00","6970.316","0.000"
"USEP","06 Sep 2019","32","114.10","0.00","6973.566","0.000"
"USEP","06 Sep 2019","33","119.87","0.00","6944.670","0.000"
"USEP","06 Sep 2019","34","115.84","0.00","6921.684","0.000"
"USEP","06 Sep 2019","35","104.20","0.00","6844.634","0.000"
"USEP","06 Sep 2019","36","92.81","0.00","6739.200","0.000"
"USEP","06 Sep 2019","37","91.90","0.00","6661.649","0.000"
"USEP","06 Sep 2019","38","92.37","0.00","6664.482","0.000"
"USEP","06 Sep 2019","39","92.40","0.00","6663.637","0.000"
"USEP","06 Sep 2019","40","92.33","0.00","6645.089","0.000"
"USEP","06 Sep 2019","41","92.73","0.00","6606.208","0.000"
"USEP","06 Sep 2019","42","92.98","0.00","6569.147","0.000"
"USEP","06 Sep 2019","43","91.91","0.00","6520.421","0.000"
"USEP","06 Sep 2019","44","92.09","0.00","6409.088","0.000"
"USEP","06 Sep 2019","45","91.06","0.00","6293.392","0.000"
"USEP","06 Sep 2019","46","91.73","0.00","6183.709","0.000"
"USEP","06 Sep 2019","47","88.68","0.00","6076.083","0.000"
"USEP","06 Sep 2019","48","87.86","0.00","5954.413","0.000"
"USEP","07 Sep 2019","1","92.30","0.00","5842.369","0.000"
"USEP","07 Sep 2019","2","87.85","0.00","5729.744","0.000"
"USEP","07 Sep 2019","3","83.14","0.00","5639.305","0.000"
"USEP","07 Sep 2019","4","80.20","0.00","5552.588","0.000"
"USEP","07 Sep 2019","5","79.05","0.00","5493.395","0.000"
"USEP","07 Sep 2019","6","72.87","0.00","5416.047","0.000"
"USEP","07 Sep 2019","7","71.00","0.00","5378.295","0.000"
"USEP","07 Sep 2019","8","69.98","0.00","5340.473","0.000"
"USEP","07 Sep 2019","9","69.49","0.00","5309.585","0.000"
"USEP","07 Sep 2019","10","69.63","0.00","5310.420","0.000"
"USEP","07 Sep 2019","11","69.57","0.00","5339.500","0.000"
"USEP","07 Sep 2019","12","69.99","0.00","5396.510","0.000"
"USEP","07 Sep 2019","13","71.00","0.00","5468.407","0.000"
"USEP","07 Sep 2019","14","71.69","0.00","5542.355","0.000"
"USEP","07 Sep 2019","15","72.02","0.00","5620.916","0.000"
"USEP","07 Sep 2019","16","76.83","0.00","5792.833","0.000"
"USEP","07 Sep 2019","17","79.58","0.00","6010.658","0.000"
"USEP","07 Sep 2019","18","79.58","0.00","6165.012","0.000"
"USEP","07 Sep 2019","19","80.86","0.00","6267.011","0.000"
"USEP","07 Sep 2019","20","80.87","0.00","6353.643","0.000"
"USEP","07 Sep 2019","21","80.97","0.00","6417.602","0.000"
"USEP","07 Sep 2019","22","80.93","0.00","6440.479","0.000"
"USEP","07 Sep 2019","23","80.93","0.00","6436.920","0.000"
"USEP","07 Sep 2019","24","80.88","0.00","6376.709","0.000"
"USEP","07 Sep 2019","25","80.88","0.00","6331.288","0.000"
"USEP","07 Sep 2019","26","79.95","0.00","6289.460","0.000"
"USEP","07 Sep 2019","27","79.61","0.00","6267.751","0.000"
"USEP","07 Sep 2019","28","79.09","0.00","6250.019","0.000"
"USEP","07 Sep 2019","29","79.09","0.00","6227.708","0.000"
"USEP","07 Sep 2019","30","79.91","0.00","6215.159","0.000"
"USEP","07 Sep 2019","31","86.67","0.00","6195.895","0.000"
"USEP","07 Sep 2019","32","85.00","0.00","6190.403","0.000"
"USEP","07 Sep 2019","33","85.01","0.00","6178.356","0.000"
"USEP","07 Sep 2019","34","84.72","0.00","6148.288","0.000"
"USEP","07 Sep 2019","35","84.69","0.00","6129.248","0.000"
"USEP","07 Sep 2019","36","84.70","0.00","6127.528","0.000"
"USEP","07 Sep 2019","37","84.99","0.00","6151.359","0.000"
"USEP","07 Sep 2019","38","90.69","0.00","6209.419","0.000"
"USEP","07 Sep 2019","39","94.31","0.00","6256.529","0.000"
"USEP","07 Sep 2019","40","92.25","0.00","6250.754","0.000"
"USEP","07 Sep 2019","41","92.33","0.00","6243.056","0.000"
"USEP","07 Sep 2019","42","93.54","0.00","6247.086","0.000"
"USEP","07 Sep 2019","43","92.33","0.00","6231.247","0.000"
"USEP","07 Sep 2019","44","90.69","0.00","6144.495","0.000"
"USEP","07 Sep 2019","45","91.03","0.00","6058.833","0.000"
"USEP","07 Sep 2019","46","90.71","0.00","5979.959","0.000"
"USEP","07 Sep 2019","47","88.97","0.00","5889.684","0.000"
"USEP","07 Sep 2019","48","85.64","0.00","5754.683","0.000"
"USEP","08 Sep 2019","1","82.16","0.00","5618.799","0.000"
"USEP","08 Sep 2019","2","80.89","0.00","5513.708","0.000"
"USEP","08 Sep 2019","3","81.57","0.00","5462.656","0.000"
"USEP","08 Sep 2019","4","76.30","0.00","5382.590","0.000"
"USEP","08 Sep 2019","5","76.27","0.00","5335.951","0.000"
"USEP","08 Sep 2019","6","70.70","0.00","5289.283","0.000"
"USEP","08 Sep 2019","7","68.49","0.00","5235.448","0.000"
"USEP","08 Sep 2019","8","68.48","0.00","5201.622","0.000"
"USEP","08 Sep 2019","9","68.32","0.00","5185.241","0.000"
"USEP","08 Sep 2019","10","68.46","0.00","5200.335","0.000"
"USEP","08 Sep 2019","11","68.71","0.00","5232.441","0.000"
"USEP","08 Sep 2019","12","69.73","0.00","5276.545","0.000"
"USEP","08 Sep 2019","13","69.54","0.00","5325.141","0.000"
"USEP","08 Sep 2019","14","69.94","0.00","5354.534","0.000"
"USEP","08 Sep 2019","15","70.85","0.00","5394.319","0.000"
"USEP","08 Sep 2019","16","76.55","0.00","5474.142","0.000"
"USEP","08 Sep 2019","17","77.55","0.00","5576.300","0.000"
"USEP","08 Sep 2019","18","81.91","0.00","5689.084","0.000"
"USEP","08 Sep 2019","19","82.09","0.00","5799.100","0.000"
"USEP","08 Sep 2019","20","82.67","0.00","5870.549","0.000"
"USEP","08 Sep 2019","21","83.90","0.00","5938.340","0.000"
"USEP","08 Sep 2019","22","109.19","0.00","5964.070","0.000"
"USEP","08 Sep 2019","23","104.10","0.00","5949.657","0.000"
"USEP","08 Sep 2019","24","104.09","0.00","5930.646","0.000"
"USEP","08 Sep 2019","25","99.01","0.00","5912.948","0.000"
"USEP","08 Sep 2019","26","103.08","0.00","5925.721","0.000"
"USEP","08 Sep 2019","27","103.54","0.00","5943.519","0.000"
"USEP","08 Sep 2019","28","108.09","0.00","5969.979","0.000"
"USEP","08 Sep 2019","29","108.36","0.00","5963.210","0.000"
"USEP","08 Sep 2019","30","106.65","0.00","5960.948","0.000"
"USEP","08 Sep 2019","31","104.08","0.00","5957.788","0.000"
"USEP","08 Sep 2019","32","102.01","0.00","5947.331","0.000"
"USEP","08 Sep 2019","33","101.89","0.00","5938.017","0.000"
"USEP","08 Sep 2019","34","101.89","0.00","5924.747","0.000"
"USEP","08 Sep 2019","35","98.99","0.00","5944.597","0.000"
"USEP","08 Sep 2019","36","101.88","0.00","5955.422","0.000"
"USEP","08 Sep 2019","37","101.89","0.00","6010.763","0.000"
"USEP","08 Sep 2019","38","109.17","0.00","6128.040","0.000"
"USEP","08 Sep 2019","39","109.16","0.00","6204.364","0.000"
"USEP","08 Sep 2019","40","100.03","0.00","6240.869","0.000"
"USEP","08 Sep 2019","41","103.08","0.00","6253.060","0.000"
"USEP","08 Sep 2019","42","107.98","0.00","6298.948","0.000"
"USEP","08 Sep 2019","43","107.27","0.00","6290.042","0.000"
"USEP","08 Sep 2019","44","97.84","0.00","6203.584","0.000"
"USEP","08 Sep 2019","45","92.60","0.00","6074.140","0.000"
"USEP","08 Sep 2019","46","91.04","0.00","5987.747","0.000"
"USEP","08 Sep 2019","47","91.00","0.00","5873.133","0.000"
"USEP","08 Sep 2019","48","88.63","0.00","5758.605","0.000"
"USEP","09 Sep 2019","1","91.62","0.00","5644.523","0.000"
"USEP","09 Sep 2019","2","83.12","0.00","5534.721","0.000"
"USEP","09 Sep 2019","3","80.36","0.00","5448.348","0.000"
"USEP","09 Sep 2019","4","75.79","0.00","5365.170","0.000"
"USEP","09 Sep 2019","5","75.27","0.00","5325.678","0.000"
"USEP","09 Sep 2019","6","71.85","0.00","5281.569","0.000"
"USEP","09 Sep 2019","7","71.79","0.00","5259.408","0.000"
"USEP","09 Sep 2019","8","69.59","0.00","5239.777","0.000"
"USEP","09 Sep 2019","9","69.57","0.00","5234.031","0.000"
"USEP","09 Sep 2019","10","69.53","0.00","5264.492","0.000"
"USEP","09 Sep 2019","11","71.85","0.00","5339.862","0.000"
"USEP","09 Sep 2019","12","78.93","0.00","5497.958","0.000"
"USEP","09 Sep 2019","13","82.77","0.00","5694.189","0.000"
"USEP","09 Sep 2019","14","80.54","0.00","5856.524","0.000"
"USEP","09 Sep 2019","15","81.98","0.00","6040.488","0.000"
"USEP","09 Sep 2019","16","92.12","0.00","6320.463","0.000"
"USEP","09 Sep 2019","17","101.17","0.00","6647.812","0.000"
"USEP","09 Sep 2019","18","99.00","0.00","6821.007","0.000"
"USEP","09 Sep 2019","19","97.95","0.00","6919.204","0.000"
"USEP","09 Sep 2019","20","90.69","0.00","6982.457","0.000"
"USEP","09 Sep 2019","21","95.20","0.00","7043.628","0.000"
"USEP","09 Sep 2019","22","95.35","0.00","7039.677","0.000"
"USEP","09 Sep 2019","23","97.79","0.00","7043.961","0.000"
"USEP","09 Sep 2019","24","95.17","0.00","6983.869","0.000"
