"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","02 Dec 2019","31","93.13","0.00","6783.816","0.000"
"USEP","02 Dec 2019","32","84.85","0.00","6746.775","0.000"
"USEP","02 Dec 2019","33","83.93","0.00","6693.447","0.000"
"USEP","02 Dec 2019","34","81.85","0.00","6630.681","0.000"
"USEP","02 Dec 2019","35","75.54","0.00","6549.208","0.000"
"USEP","02 Dec 2019","36","75.53","0.00","6448.013","0.000"
"USEP","02 Dec 2019","37","75.53","0.00","6376.689","0.000"
"USEP","02 Dec 2019","38","76.53","0.00","6392.156","0.000"
"USEP","02 Dec 2019","39","81.83","0.00","6418.174","0.000"
"USEP","02 Dec 2019","40","86.55","0.00","6395.118","0.000"
"USEP","02 Dec 2019","41","81.80","0.00","6341.715","0.000"
"USEP","02 Dec 2019","42","74.25","0.00","6286.797","0.000"
"USEP","02 Dec 2019","43","74.25","0.00","6214.075","0.000"
"USEP","02 Dec 2019","44","83.73","0.00","6068.499","0.000"
"USEP","02 Dec 2019","45","97.81","0.00","5915.145","0.000"
"USEP","02 Dec 2019","46","78.95","0.00","5761.612","0.000"
"USEP","02 Dec 2019","47","62.97","0.00","5608.869","0.000"
"USEP","02 Dec 2019","48","60.56","0.00","5457.622","0.000"
"USEP","03 Dec 2019","1","59.09","0.00","5317.279","0.000"
"USEP","03 Dec 2019","2","57.48","0.00","5223.251","0.000"
"USEP","03 Dec 2019","3","56.18","0.00","5152.434","0.000"
"USEP","03 Dec 2019","4","55.26","0.00","5083.480","0.000"
"USEP","03 Dec 2019","5","54.73","0.00","5046.553","0.000"
"USEP","03 Dec 2019","6","54.31","0.00","5001.798","0.000"
"USEP","03 Dec 2019","7","54.31","0.00","4973.514","0.000"
"USEP","03 Dec 2019","8","54.24","0.00","4956.785","0.000"
"USEP","03 Dec 2019","9","54.23","0.00","4957.958","0.000"
"USEP","03 Dec 2019","10","54.31","0.00","4997.648","0.000"
"USEP","03 Dec 2019","11","54.74","0.00","5059.132","0.000"
"USEP","03 Dec 2019","12","57.08","0.00","5207.675","0.000"
"USEP","03 Dec 2019","13","60.54","0.00","5399.512","0.000"
"USEP","03 Dec 2019","14","62.14","0.00","5583.507","0.000"
"USEP","03 Dec 2019","15","62.97","0.00","5766.711","0.000"
"USEP","03 Dec 2019","16","77.15","0.00","6042.775","0.000"
"USEP","03 Dec 2019","17","82.43","0.00","6319.479","0.000"
"USEP","03 Dec 2019","18","82.88","0.00","6488.882","0.000"
"USEP","03 Dec 2019","19","83.18","0.00","6560.653","0.000"
"USEP","03 Dec 2019","20","83.20","0.00","6624.066","0.000"
"USEP","03 Dec 2019","21","80.87","0.00","6653.115","0.000"
"USEP","03 Dec 2019","22","79.85","0.00","6669.109","0.000"
"USEP","03 Dec 2019","23","80.41","0.00","6695.067","0.000"
"USEP","03 Dec 2019","24","76.44","0.00","6656.018","0.000"
"USEP","03 Dec 2019","25","75.77","0.00","6606.079","0.000"
"USEP","03 Dec 2019","26","76.03","0.00","6594.723","0.000"
"USEP","03 Dec 2019","27","98.73","0.00","6648.125","0.000"
"USEP","03 Dec 2019","28","81.42","0.00","6667.270","0.000"
"USEP","03 Dec 2019","29","80.47","0.00","6670.933","0.000"
"USEP","03 Dec 2019","30","90.99","0.00","6676.390","0.000"
"USEP","03 Dec 2019","31","84.60","0.00","6683.099","0.000"
"USEP","03 Dec 2019","32","83.40","0.00","6677.120","0.000"
"USEP","03 Dec 2019","33","83.66","0.00","6677.776","0.000"
"USEP","03 Dec 2019","34","76.83","0.00","6627.763","0.000"
"USEP","03 Dec 2019","35","82.84","0.00","6563.079","0.000"
"USEP","03 Dec 2019","36","81.74","0.00","6446.483","0.000"
"USEP","03 Dec 2019","37","92.86","0.00","6403.562","0.000"
"USEP","03 Dec 2019","38","93.63","0.00","6405.411","0.000"
"USEP","03 Dec 2019","39","162.44","0.00","6432.910","0.000"
"USEP","03 Dec 2019","40","211.65","0.00","6399.630","0.000"
"USEP","03 Dec 2019","41","181.27","0.00","6364.547","0.000"
"USEP","03 Dec 2019","42","161.12","0.00","6298.213","0.000"
"USEP","03 Dec 2019","43","160.40","0.00","6221.650","0.000"
"USEP","03 Dec 2019","44","122.78","0.00","6087.306","0.000"
"USEP","03 Dec 2019","45","81.77","0.00","5931.218","0.000"
"USEP","03 Dec 2019","46","70.55","0.00","5785.816","0.000"
"USEP","03 Dec 2019","47","57.55","0.00","5640.955","0.000"
"USEP","03 Dec 2019","48","56.21","0.00","5501.830","0.000"
"USEP","04 Dec 2019","1","54.25","0.00","5378.271","0.000"
"USEP","04 Dec 2019","2","52.65","0.00","5271.093","0.000"
"USEP","04 Dec 2019","3","48.06","0.00","5186.279","0.000"
"USEP","04 Dec 2019","4","44.55","0.00","5114.821","0.000"
"USEP","04 Dec 2019","5","46.69","0.00","5055.862","0.000"
"USEP","04 Dec 2019","6","46.67","0.00","5021.275","0.000"
"USEP","04 Dec 2019","7","45.37","0.00","4998.727","0.000"
"USEP","04 Dec 2019","8","45.25","0.00","4982.012","0.000"
"USEP","04 Dec 2019","9","45.25","0.00","4976.675","0.000"
"USEP","04 Dec 2019","10","45.27","0.00","5002.678","0.000"
"USEP","04 Dec 2019","11","46.67","0.00","5085.821","0.000"
"USEP","04 Dec 2019","12","48.60","0.00","5236.760","0.000"
"USEP","04 Dec 2019","13","52.64","0.00","5416.067","0.000"
"USEP","04 Dec 2019","14","54.24","0.00","5573.408","0.000"
"USEP","04 Dec 2019","15","54.67","0.00","5753.650","0.000"
"USEP","04 Dec 2019","16","58.72","0.00","6018.044","0.000"
"USEP","04 Dec 2019","17","59.84","0.00","6279.520","0.000"
"USEP","04 Dec 2019","18","60.94","0.00","6445.151","0.000"
"USEP","04 Dec 2019","19","69.00","0.00","6543.408","0.000"
"USEP","04 Dec 2019","20","73.40","0.00","6610.741","0.000"
"USEP","04 Dec 2019","21","76.10","0.00","6672.016","0.000"
"USEP","04 Dec 2019","22","76.59","0.00","6704.441","0.000"
"USEP","04 Dec 2019","23","74.66","0.00","6702.065","0.000"
"USEP","04 Dec 2019","24","70.33","0.00","6635.785","0.000"
"USEP","04 Dec 2019","25","65.35","0.00","6591.214","0.000"
"USEP","04 Dec 2019","26","69.12","0.00","6594.231","0.000"
"USEP","04 Dec 2019","27","69.13","0.00","6630.706","0.000"
"USEP","04 Dec 2019","28","71.14","0.00","6673.413","0.000"
"USEP","04 Dec 2019","29","71.18","0.00","6683.591","0.000"
"USEP","04 Dec 2019","30","70.13","0.00","6676.231","0.000"
"USEP","04 Dec 2019","31","70.13","0.00","6668.070","0.000"
"USEP","04 Dec 2019","32","70.10","0.00","6666.181","0.000"
"USEP","04 Dec 2019","33","70.13","0.00","6652.092","0.000"
"USEP","04 Dec 2019","34","74.23","0.00","6616.765","0.000"
"USEP","04 Dec 2019","35","70.74","0.00","6555.703","0.000"
"USEP","04 Dec 2019","36","62.91","0.00","6465.717","0.000"
"USEP","04 Dec 2019","37","64.96","0.00","6412.165","0.000"
"USEP","04 Dec 2019","38","65.32","0.00","6419.983","0.000"
"USEP","04 Dec 2019","39","70.17","0.00","6439.803","0.000"
"USEP","04 Dec 2019","40","75.53","0.00","6417.736","0.000"
"USEP","04 Dec 2019","41","75.35","0.00","6376.401","0.000"
"USEP","04 Dec 2019","42","75.32","0.00","6324.544","0.000"
"USEP","04 Dec 2019","43","75.16","0.00","6248.846","0.000"
"USEP","04 Dec 2019","44","81.77","0.00","6114.293","0.000"
"USEP","04 Dec 2019","45","74.15","0.00","5957.291","0.000"
"USEP","04 Dec 2019","46","74.05","0.00","5812.410","0.000"
"USEP","04 Dec 2019","47","68.91","0.00","5662.743","0.000"
"USEP","04 Dec 2019","48","64.49","0.00","5526.262","0.000"
"USEP","05 Dec 2019","1","66.26","0.00","5398.041","0.000"
"USEP","05 Dec 2019","2","62.72","0.00","5291.937","0.000"
"USEP","05 Dec 2019","3","55.68","0.00","5205.489","0.000"
"USEP","05 Dec 2019","4","54.66","0.00","5129.448","0.000"
"USEP","05 Dec 2019","5","53.64","0.00","5083.480","0.000"
"USEP","05 Dec 2019","6","52.52","0.00","5038.904","0.000"
"USEP","05 Dec 2019","7","52.52","0.00","5009.884","0.000"
"USEP","05 Dec 2019","8","51.53","0.00","4993.617","0.000"
"USEP","05 Dec 2019","9","51.53","0.00","4992.976","0.000"
"USEP","05 Dec 2019","10","52.51","0.00","5021.539","0.000"
"USEP","05 Dec 2019","11","53.64","0.00","5098.425","0.000"
"USEP","05 Dec 2019","12","58.68","0.00","5246.953","0.000"
"USEP","05 Dec 2019","13","64.84","0.00","5430.903","0.000"
"USEP","05 Dec 2019","14","66.34","0.00","5595.738","0.000"
"USEP","05 Dec 2019","15","66.26","0.00","5768.098","0.000"
"USEP","05 Dec 2019","16","70.43","0.00","6026.960","0.000"
"USEP","05 Dec 2019","17","73.72","0.00","6292.323","0.000"
"USEP","05 Dec 2019","18","74.12","0.00","6458.117","0.000"
"USEP","05 Dec 2019","19","79.81","0.00","6551.509","0.000"
"USEP","05 Dec 2019","20","70.30","0.00","6614.613","0.000"
"USEP","05 Dec 2019","21","66.43","0.00","6666.067","0.000"
"USEP","05 Dec 2019","22","66.47","0.00","6679.496","0.000"
"USEP","05 Dec 2019","23","71.08","0.00","6662.111","0.000"
"USEP","05 Dec 2019","24","70.69","0.00","6607.804","0.000"
"USEP","05 Dec 2019","25","63.47","0.00","6566.294","0.000"
"USEP","05 Dec 2019","26","63.47","0.00","6555.519","0.000"
"USEP","05 Dec 2019","27","70.36","0.00","6620.930","0.000"
"USEP","05 Dec 2019","28","71.48","0.00","6647.713","0.000"
"USEP","05 Dec 2019","29","69.78","0.00","6641.252","0.000"
"USEP","05 Dec 2019","30","68.98","0.00","6631.163","0.000"
"USEP","05 Dec 2019","31","72.70","0.00","6624.558","0.000"
"USEP","05 Dec 2019","32","72.69","0.00","6634.364","0.000"
"USEP","05 Dec 2019","33","71.48","0.00","6620.766","0.000"
"USEP","05 Dec 2019","34","70.15","0.00","6608.450","0.000"
"USEP","05 Dec 2019","35","63.96","0.00","6546.529","0.000"
"USEP","05 Dec 2019","36","74.68","0.00","6449.311","0.000"
"USEP","05 Dec 2019","37","122.00","0.00","6402.762","0.000"
"USEP","05 Dec 2019","38","166.25","0.00","6411.330","0.000"
"USEP","05 Dec 2019","39","226.64","0.00","6424.451","0.000"
"USEP","05 Dec 2019","40","242.10","0.00","6399.302","0.000"
"USEP","05 Dec 2019","41","246.87","0.00","6357.435","0.000"
"USEP","05 Dec 2019","42","226.28","0.00","6312.477","0.000"
"USEP","05 Dec 2019","43","183.88","0.00","6230.740","0.000"
"USEP","05 Dec 2019","44","109.94","0.00","6104.919","0.000"
"USEP","05 Dec 2019","45","94.71","0.00","5948.176","0.000"
"USEP","05 Dec 2019","46","90.85","0.00","5812.206","0.000"
"USEP","05 Dec 2019","47","71.89","0.00","5662.296","0.000"
"USEP","05 Dec 2019","48","63.13","0.00","5500.125","0.000"
"USEP","06 Dec 2019","1","58.49","0.00","5352.606","0.000"
"USEP","06 Dec 2019","2","56.28","0.00","5256.307","0.000"
"USEP","06 Dec 2019","3","55.64","0.00","5196.408","0.000"
"USEP","06 Dec 2019","4","54.57","0.00","5121.158","0.000"
"USEP","06 Dec 2019","5","54.03","0.00","5067.074","0.000"
"USEP","06 Dec 2019","6","52.69","0.00","5024.561","0.000"
"USEP","06 Dec 2019","7","51.34","0.00","4991.619","0.000"
"USEP","06 Dec 2019","8","50.46","0.00","4975.109","0.000"
"USEP","06 Dec 2019","9","49.59","0.00","4973.887","0.000"
"USEP","06 Dec 2019","10","51.29","0.00","5000.059","0.000"
"USEP","06 Dec 2019","11","54.03","0.00","5074.589","0.000"
"USEP","06 Dec 2019","12","56.35","0.00","5219.981","0.000"
"USEP","06 Dec 2019","13","61.92","0.00","5400.869","0.000"
"USEP","06 Dec 2019","14","62.61","0.00","5555.148","0.000"
"USEP","06 Dec 2019","15","62.63","0.00","5731.444","0.000"
"USEP","06 Dec 2019","16","65.58","0.00","5987.289","0.000"
"USEP","06 Dec 2019","17","78.58","0.00","6242.400","0.000"
"USEP","06 Dec 2019","18","78.84","0.00","6401.877","0.000"
"USEP","06 Dec 2019","19","90.69","0.00","6497.500","0.000"
"USEP","06 Dec 2019","20","103.33","0.00","6564.480","0.000"
"USEP","06 Dec 2019","21","156.48","0.00","6623.435","0.000"
"USEP","06 Dec 2019","22","125.84","0.00","6643.240","0.000"
"USEP","06 Dec 2019","23","105.14","0.00","6631.118","0.000"
"USEP","06 Dec 2019","24","125.83","0.00","6581.831","0.000"
"USEP","06 Dec 2019","25","90.70","0.00","6551.300","0.000"
"USEP","06 Dec 2019","26","83.28","0.00","6549.113","0.000"
"USEP","06 Dec 2019","27","83.80","0.00","6601.716","0.000"
"USEP","06 Dec 2019","28","75.92","0.00","6626.645","0.000"
"USEP","06 Dec 2019","29","76.76","0.00","6651.127","0.000"
"USEP","06 Dec 2019","30","77.08","0.00","6654.099","0.000"
"USEP","06 Dec 2019","31","77.06","0.00","6678.606","0.000"
"USEP","06 Dec 2019","32","76.21","0.00","6688.159","0.000"
"USEP","06 Dec 2019","33","83.52","0.00","6679.506","0.000"
"USEP","06 Dec 2019","34","86.26","0.00","6656.614","0.000"
"USEP","06 Dec 2019","35","83.51","0.00","6582.328","0.000"
"USEP","06 Dec 2019","36","75.32","0.00","6489.140","0.000"
"USEP","06 Dec 2019","37","75.87","0.00","6422.150","0.000"
"USEP","06 Dec 2019","38","75.87","0.00","6428.978","0.000"
"USEP","06 Dec 2019","39","79.32","0.00","6411.489","0.000"
"USEP","06 Dec 2019","40","79.31","0.00","6374.487","0.000"
"USEP","06 Dec 2019","41","77.81","0.00","6320.011","0.000"
"USEP","06 Dec 2019","42","77.54","0.00","6261.564","0.000"
"USEP","06 Dec 2019","43","76.10","0.00","6181.895","0.000"
"USEP","06 Dec 2019","44","77.74","0.00","6059.016","0.000"
"USEP","06 Dec 2019","45","71.54","0.00","5926.163","0.000"
"USEP","06 Dec 2019","46","66.15","0.00","5803.732","0.000"
"USEP","06 Dec 2019","47","63.56","0.00","5677.072","0.000"
"USEP","06 Dec 2019","48","63.50","0.00","5561.768","0.000"
"USEP","07 Dec 2019","1","65.86","0.00","5440.127","0.000"
"USEP","07 Dec 2019","2","65.49","0.00","5341.995","0.000"
"USEP","07 Dec 2019","3","61.80","0.00","5253.032","0.000"
"USEP","07 Dec 2019","4","56.48","0.00","5178.198","0.000"
"USEP","07 Dec 2019","5","55.56","0.00","5115.546","0.000"
"USEP","07 Dec 2019","6","54.54","0.00","5071.686","0.000"
"USEP","07 Dec 2019","7","54.54","0.00","5040.852","0.000"
"USEP","07 Dec 2019","8","53.51","0.00","5018.209","0.000"
"USEP","07 Dec 2019","9","52.60","0.00","5010.173","0.000"
"USEP","07 Dec 2019","10","54.70","0.00","5020.028","0.000"
"USEP","07 Dec 2019","11","54.74","0.00","5053.168","0.000"
"USEP","07 Dec 2019","12","55.45","0.00","5119.930","0.000"
"USEP","07 Dec 2019","13","55.56","0.00","5198.217","0.000"
"USEP","07 Dec 2019","14","56.48","0.00","5274.293","0.000"
"USEP","07 Dec 2019","15","62.91","0.00","5354.733","0.000"
"USEP","07 Dec 2019","16","66.12","0.00","5527.669","0.000"
"USEP","07 Dec 2019","17","66.97","0.00","5740.559","0.000"
"USEP","07 Dec 2019","18","72.03","0.00","5899.037","0.000"
"USEP","07 Dec 2019","19","78.20","0.00","6015.524","0.000"
"USEP","07 Dec 2019","20","77.19","0.00","6109.909","0.000"
"USEP","07 Dec 2019","21","76.13","0.00","6176.209","0.000"
"USEP","07 Dec 2019","22","72.07","0.00","6205.800","0.000"
"USEP","07 Dec 2019","23","72.05","0.00","6210.119","0.000"
"USEP","07 Dec 2019","24","69.59","0.00","6171.229","0.000"
"USEP","07 Dec 2019","25","66.14","0.00","6116.107","0.000"
"USEP","07 Dec 2019","26","63.55","0.00","6084.204","0.000"
"USEP","07 Dec 2019","27","63.55","0.00","6051.209","0.000"
"USEP","07 Dec 2019","28","63.55","0.00","6016.001","0.000"
"USEP","07 Dec 2019","29","63.55","0.00","6009.018","0.000"
"USEP","07 Dec 2019","30","63.55","0.00","5985.490","0.000"
"USEP","07 Dec 2019","31","61.84","0.00","5951.143","0.000"
"USEP","07 Dec 2019","32","61.08","0.00","5945.561","0.000"
"USEP","07 Dec 2019","33","63.56","0.00","5918.853","0.000"
"USEP","07 Dec 2019","34","63.56","0.00","5869.148","0.000"
"USEP","07 Dec 2019","35","63.57","0.00","5844.273","0.000"
"USEP","07 Dec 2019","36","65.59","0.00","5835.501","0.000"
"USEP","07 Dec 2019","37","65.56","0.00","5846.549","0.000"
"USEP","07 Dec 2019","38","65.79","0.00","5926.541","0.000"
"USEP","07 Dec 2019","39","69.27","0.00","5987.538","0.000"
"USEP","07 Dec 2019","40","69.43","0.00","6014.838","0.000"
"USEP","07 Dec 2019","41","68.94","0.00","6004.297","0.000"
"USEP","07 Dec 2019","42","68.01","0.00","5983.368","0.000"
"USEP","07 Dec 2019","43","66.99","0.00","5952.887","0.000"
"USEP","07 Dec 2019","44","65.58","0.00","5872.159","0.000"
"USEP","07 Dec 2019","45","65.57","0.00","5761.313","0.000"
"USEP","07 Dec 2019","46","63.58","0.00","5677.798","0.000"
"USEP","07 Dec 2019","47","63.48","0.00","5573.010","0.000"
"USEP","07 Dec 2019","48","61.82","0.00","5457.875","0.000"
"USEP","08 Dec 2019","1","60.77","0.00","5323.014","0.000"
"USEP","08 Dec 2019","2","60.73","0.00","5238.107","0.000"
"USEP","08 Dec 2019","3","57.45","0.00","5173.447","0.000"
"USEP","08 Dec 2019","4","56.28","0.00","5101.019","0.000"
"USEP","08 Dec 2019","5","56.12","0.00","5052.696","0.000"
"USEP","08 Dec 2019","6","55.41","0.00","4998.846","0.000"
"USEP","08 Dec 2019","7","55.41","0.00","4967.898","0.000"
"USEP","08 Dec 2019","8","54.04","0.00","4933.123","0.000"
"USEP","08 Dec 2019","9","52.22","0.00","4927.785","0.000"
"USEP","08 Dec 2019","10","53.44","0.00","4935.955","0.000"
"USEP","08 Dec 2019","11","55.05","0.00","4972.560","0.000"
"USEP","08 Dec 2019","12","54.11","0.00","5011.470","0.000"
"USEP","08 Dec 2019","13","52.32","0.00","5046.632","0.000"
"USEP","08 Dec 2019","14","54.11","0.00","5090.299","0.000"
"USEP","08 Dec 2019","15","56.03","0.00","5125.168","0.000"
"USEP","08 Dec 2019","16","56.99","0.00","5209.962","0.000"
"USEP","08 Dec 2019","17","59.30","0.00","5347.377","0.000"
"USEP","08 Dec 2019","18","60.92","0.00","5467.601","0.000"
"USEP","08 Dec 2019","19","63.47","0.00","5573.164","0.000"
"USEP","08 Dec 2019","20","63.54","0.00","5660.447","0.000"
"USEP","08 Dec 2019","21","64.85","0.00","5725.415","0.000"
"USEP","08 Dec 2019","22","63.74","0.00","5751.513","0.000"
"USEP","08 Dec 2019","23","63.54","0.00","5738.332","0.000"
"USEP","08 Dec 2019","24","62.57","0.00","5707.145","0.000"
"USEP","08 Dec 2019","25","63.54","0.00","5674.860","0.000"
"USEP","08 Dec 2019","26","63.54","0.00","5663.653","0.000"
"USEP","08 Dec 2019","27","63.54","0.00","5666.347","0.000"
"USEP","08 Dec 2019","28","63.53","0.00","5674.299","0.000"
"USEP","08 Dec 2019","29","63.53","0.00","5663.549","0.000"
"USEP","08 Dec 2019","30","60.73","0.00","5629.156","0.000"
"USEP","08 Dec 2019","31","60.53","0.00","5612.358","0.000"
"USEP","08 Dec 2019","32","60.73","0.00","5633.545","0.000"
"USEP","08 Dec 2019","33","60.73","0.00","5628.560","0.000"
"USEP","08 Dec 2019","34","60.53","0.00","5606.230","0.000"
"USEP","08 Dec 2019","35","60.53","0.00","5601.160","0.000"
"USEP","08 Dec 2019","36","60.73","0.00","5614.480","0.000"
"USEP","08 Dec 2019","37","63.54","0.00","5683.175","0.000"
"USEP","08 Dec 2019","38","68.45","0.00","5786.482","0.000"
"USEP","08 Dec 2019","39","70.48","0.00","5868.596","0.000"
"USEP","08 Dec 2019","40","71.26","0.00","5904.579","0.000"
"USEP","08 Dec 2019","41","75.07","0.00","5951.953","0.000"
"USEP","08 Dec 2019","42","71.26","0.00","5942.624","0.000"
"USEP","08 Dec 2019","43","68.95","0.00","5897.889","0.000"
"USEP","08 Dec 2019","44","68.92","0.00","5795.939","0.000"
"USEP","08 Dec 2019","45","68.81","0.00","5679.418","0.000"
"USEP","08 Dec 2019","46","63.84","0.00","5567.424","0.000"
"USEP","08 Dec 2019","47","68.44","0.00","5446.573","0.000"
"USEP","08 Dec 2019","48","64.83","0.00","5355.955","0.000"
"USEP","09 Dec 2019","1","64.90","0.00","5271.739","0.000"
"USEP","09 Dec 2019","2","63.55","0.00","5165.768","0.000"
"USEP","09 Dec 2019","3","58.67","0.00","5062.765","0.000"
"USEP","09 Dec 2019","4","56.88","0.00","4996.833","0.000"
"USEP","09 Dec 2019","5","56.57","0.00","4949.936","0.000"
"USEP","09 Dec 2019","6","55.97","0.00","4920.066","0.000"
"USEP","09 Dec 2019","7","55.13","0.00","4895.425","0.000"
"USEP","09 Dec 2019","8","50.35","0.00","4885.401","0.000"
"USEP","09 Dec 2019","9","48.51","0.00","4882.324","0.000"
"USEP","09 Dec 2019","10","48.57","0.00","4911.841","0.000"
"USEP","09 Dec 2019","11","55.13","0.00","4995.014","0.000"
"USEP","09 Dec 2019","12","57.77","0.00","5144.884","0.000"
"USEP","09 Dec 2019","13","64.58","0.00","5340.076","0.000"
"USEP","09 Dec 2019","14","68.84","0.00","5508.922","0.000"
"USEP","09 Dec 2019","15","64.80","0.00","5710.947","0.000"
"USEP","09 Dec 2019","16","71.26","0.00","5999.536","0.000"
"USEP","09 Dec 2019","17","75.52","0.00","6275.738","0.000"
"USEP","09 Dec 2019","18","75.54","0.00","6451.477","0.000"
"USEP","09 Dec 2019","19","80.00","0.00","6567.159","0.000"
"USEP","09 Dec 2019","20","79.99","0.00","6628.370","0.000"
"USEP","09 Dec 2019","21","84.20","0.00","6683.447","0.000"
"USEP","09 Dec 2019","22","82.77","0.00","6689.267","0.000"
"USEP","09 Dec 2019","23","81.06","0.00","6661.544","0.000"
"USEP","09 Dec 2019","24","80.04","0.00","6589.330","0.000"
