"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","04 Apr 2019","19","91.33","0.00","6548.094","0.000"
"USEP","04 Apr 2019","20","91.89","0.00","6614.260","0.000"
"USEP","04 Apr 2019","21","92.86","0.00","6680.818","0.000"
"USEP","04 Apr 2019","22","94.06","0.00","6732.864","0.000"
"USEP","04 Apr 2019","23","91.93","0.00","6729.499","0.000"
"USEP","04 Apr 2019","24","91.88","0.00","6690.917","0.000"
"USEP","04 Apr 2019","25","91.87","0.00","6663.880","0.000"
"USEP","04 Apr 2019","26","91.91","0.00","6678.920","0.000"
"USEP","04 Apr 2019","27","91.90","0.00","6735.995","0.000"
"USEP","04 Apr 2019","28","91.93","0.00","6778.613","0.000"
"USEP","04 Apr 2019","29","91.93","0.00","6794.576","0.000"
"USEP","04 Apr 2019","30","92.16","0.00","6814.685","0.000"
"USEP","04 Apr 2019","31","91.97","0.00","6812.518","0.000"
"USEP","04 Apr 2019","32","92.44","0.00","6836.985","0.000"
"USEP","04 Apr 2019","33","92.90","0.00","6833.954","0.000"
"USEP","04 Apr 2019","34","91.94","0.00","6792.151","0.000"
"USEP","04 Apr 2019","35","95.35","0.00","6711.215","0.000"
"USEP","04 Apr 2019","36","91.76","0.00","6557.249","0.000"
"USEP","04 Apr 2019","37","90.52","0.00","6448.729","0.000"
"USEP","04 Apr 2019","38","90.74","0.00","6445.374","0.000"
"USEP","04 Apr 2019","39","91.89","0.00","6477.088","0.000"
"USEP","04 Apr 2019","40","93.08","0.00","6474.851","0.000"
"USEP","04 Apr 2019","41","93.09","0.00","6437.810","0.000"
"USEP","04 Apr 2019","42","99.25","0.00","6398.184","0.000"
"USEP","04 Apr 2019","43","96.94","0.00","6328.251","0.000"
"USEP","04 Apr 2019","44","95.93","0.00","6207.793","0.000"
"USEP","04 Apr 2019","45","92.89","0.00","6057.530","0.000"
"USEP","04 Apr 2019","46","91.47","0.00","5936.342","0.000"
"USEP","04 Apr 2019","47","89.45","0.00","5791.392","0.000"
"USEP","04 Apr 2019","48","86.14","0.00","5645.339","0.000"
"USEP","05 Apr 2019","1","91.75","0.00","5512.610","0.000"
"USEP","05 Apr 2019","2","89.08","0.00","5405.949","0.000"
"USEP","05 Apr 2019","3","85.30","0.00","5300.281","0.000"
"USEP","05 Apr 2019","4","82.69","0.00","5230.065","0.000"
"USEP","05 Apr 2019","5","93.17","0.00","5160.431","0.000"
"USEP","05 Apr 2019","6","92.67","0.00","5120.944","0.000"
"USEP","05 Apr 2019","7","91.66","0.00","5085.910","0.000"
"USEP","05 Apr 2019","8","90.54","0.00","5061.831","0.000"
"USEP","05 Apr 2019","9","91.68","0.00","5069.156","0.000"
"USEP","05 Apr 2019","10","89.63","0.00","5090.155","0.000"
"USEP","05 Apr 2019","11","91.70","0.00","5174.530","0.000"
"USEP","05 Apr 2019","12","92.28","0.00","5313.924","0.000"
"USEP","05 Apr 2019","13","95.78","0.00","5467.785","0.000"
"USEP","05 Apr 2019","14","95.59","0.00","5633.237","0.000"
"USEP","05 Apr 2019","15","95.80","0.00","5827.976","0.000"
"USEP","05 Apr 2019","16","96.90","0.00","6079.523","0.000"
"USEP","05 Apr 2019","17","103.09","0.00","6333.475","0.000"
"USEP","05 Apr 2019","18","101.01","0.00","6501.585","0.000"
"USEP","05 Apr 2019","19","101.28","0.00","6615.199","0.000"
"USEP","05 Apr 2019","20","100.97","0.00","6676.027","0.000"
"USEP","05 Apr 2019","21","100.99","0.00","6738.440","0.000"
"USEP","05 Apr 2019","22","95.93","0.00","6760.944","0.000"
"USEP","05 Apr 2019","23","92.58","0.00","6759.662","0.000"
"USEP","05 Apr 2019","24","92.45","0.00","6692.378","0.000"
"USEP","05 Apr 2019","25","92.22","0.00","6659.139","0.000"
"USEP","05 Apr 2019","26","91.80","0.00","6667.742","0.000"
"USEP","05 Apr 2019","27","92.52","0.00","6731.045","0.000"
"USEP","05 Apr 2019","28","93.09","0.00","6768.076","0.000"
"USEP","05 Apr 2019","29","93.09","0.00","6786.386","0.000"
"USEP","05 Apr 2019","30","93.01","0.00","6784.040","0.000"
"USEP","05 Apr 2019","31","93.06","0.00","6803.950","0.000"
"USEP","05 Apr 2019","32","93.92","0.00","6806.713","0.000"
"USEP","05 Apr 2019","33","92.91","0.00","6794.174","0.000"
"USEP","05 Apr 2019","34","92.72","0.00","6738.729","0.000"
"USEP","05 Apr 2019","35","91.88","0.00","6636.580","0.000"
"USEP","05 Apr 2019","36","87.38","0.00","6505.308","0.000"
"USEP","05 Apr 2019","37","85.92","0.00","6418.328","0.000"
"USEP","05 Apr 2019","38","85.93","0.00","6403.895","0.000"
"USEP","05 Apr 2019","39","88.18","0.00","6438.600","0.000"
"USEP","05 Apr 2019","40","88.61","0.00","6423.805","0.000"
"USEP","05 Apr 2019","41","91.78","0.00","6373.593","0.000"
"USEP","05 Apr 2019","42","93.44","0.00","6332.789","0.000"
"USEP","05 Apr 2019","43","95.86","0.00","6268.159","0.000"
"USEP","05 Apr 2019","44","92.24","0.00","6161.886","0.000"
"USEP","05 Apr 2019","45","90.19","0.00","6026.309","0.000"
"USEP","05 Apr 2019","46","86.23","0.00","5911.422","0.000"
"USEP","05 Apr 2019","47","87.40","0.00","5788.604","0.000"
"USEP","05 Apr 2019","48","82.56","0.00","5650.492","0.000"
"USEP","06 Apr 2019","1","87.31","0.00","5506.700","0.000"
"USEP","06 Apr 2019","2","82.54","0.00","5405.064","0.000"
"USEP","06 Apr 2019","3","88.08","0.00","5333.024","0.000"
"USEP","06 Apr 2019","4","92.80","0.00","5250.850","0.000"
"USEP","06 Apr 2019","5","91.71","0.00","5181.533","0.000"
"USEP","06 Apr 2019","6","87.66","0.00","5139.462","0.000"
"USEP","06 Apr 2019","7","86.65","0.00","5086.969","0.000"
"USEP","06 Apr 2019","8","85.95","0.00","5056.145","0.000"
"USEP","06 Apr 2019","9","85.86","0.00","5044.266","0.000"
"USEP","06 Apr 2019","10","85.97","0.00","5049.892","0.000"
"USEP","06 Apr 2019","11","85.85","0.00","5073.773","0.000"
"USEP","06 Apr 2019","12","87.30","0.00","5131.728","0.000"
"USEP","06 Apr 2019","13","87.67","0.00","5201.284","0.000"
"USEP","06 Apr 2019","14","89.30","0.00","5263.155","0.000"
"USEP","06 Apr 2019","15","91.72","0.00","5356.527","0.000"
"USEP","06 Apr 2019","16","92.80","0.00","5510.447","0.000"
"USEP","06 Apr 2019","17","95.77","0.00","5734.416","0.000"
"USEP","06 Apr 2019","18","91.83","0.00","5891.716","0.000"
"USEP","06 Apr 2019","19","94.00","0.00","6009.301","0.000"
"USEP","06 Apr 2019","20","95.89","0.00","6101.574","0.000"
"USEP","06 Apr 2019","21","100.86","0.00","6168.649","0.000"
"USEP","06 Apr 2019","22","100.42","0.00","6189.195","0.000"
"USEP","06 Apr 2019","23","100.51","0.00","6186.353","0.000"
"USEP","06 Apr 2019","24","95.88","0.00","6131.688","0.000"
"USEP","06 Apr 2019","25","95.87","0.00","6080.318","0.000"
"USEP","06 Apr 2019","26","94.40","0.00","6037.685","0.000"
"USEP","06 Apr 2019","27","92.83","0.00","6008.422","0.000"
"USEP","06 Apr 2019","28","94.29","0.00","6003.685","0.000"
"USEP","06 Apr 2019","29","92.84","0.00","5996.494","0.000"
"USEP","06 Apr 2019","30","93.05","0.00","6000.216","0.000"
"USEP","06 Apr 2019","31","92.84","0.00","5985.759","0.000"
"USEP","06 Apr 2019","32","92.83","0.00","5967.578","0.000"
"USEP","06 Apr 2019","33","92.57","0.00","5932.833","0.000"
"USEP","06 Apr 2019","34","91.84","0.00","5903.405","0.000"
"USEP","06 Apr 2019","35","91.83","0.00","5885.504","0.000"
"USEP","06 Apr 2019","36","92.03","0.00","5867.259","0.000"
"USEP","06 Apr 2019","37","92.84","0.00","5897.332","0.000"
"USEP","06 Apr 2019","38","95.87","0.00","5976.932","0.000"
"USEP","06 Apr 2019","39","97.62","0.00","6014.540","0.000"
"USEP","06 Apr 2019","40","100.21","0.00","6034.837","0.000"
"USEP","06 Apr 2019","41","100.54","0.00","6026.065","0.000"
"USEP","06 Apr 2019","42","100.93","0.00","6013.183","0.000"
"USEP","06 Apr 2019","43","100.94","0.00","5992.677","0.000"
"USEP","06 Apr 2019","44","96.90","0.00","5924.961","0.000"
"USEP","06 Apr 2019","45","94.69","0.00","5836.311","0.000"
"USEP","06 Apr 2019","46","92.85","0.00","5740.415","0.000"
"USEP","06 Apr 2019","47","92.82","0.00","5649.493","0.000"
"USEP","06 Apr 2019","48","100.89","0.00","5552.653","0.000"
"USEP","07 Apr 2019","1","97.03","0.00","5441.205","0.000"
"USEP","07 Apr 2019","2","94.72","0.00","5326.895","0.000"
"USEP","07 Apr 2019","3","92.80","0.00","5231.198","0.000"
"USEP","07 Apr 2019","4","89.75","0.00","5151.440","0.000"
"USEP","07 Apr 2019","5","87.73","0.00","5086.854","0.000"
"USEP","07 Apr 2019","6","87.72","0.00","5028.079","0.000"
"USEP","07 Apr 2019","7","85.72","0.00","4980.998","0.000"
"USEP","07 Apr 2019","8","85.71","0.00","4959.255","0.000"
"USEP","07 Apr 2019","9","84.61","0.00","4929.231","0.000"
"USEP","07 Apr 2019","10","83.69","0.00","4928.356","0.000"
"USEP","07 Apr 2019","11","83.70","0.00","4960.835","0.000"
"USEP","07 Apr 2019","12","83.70","0.00","5001.554","0.000"
"USEP","07 Apr 2019","13","82.95","0.00","5034.098","0.000"
"USEP","07 Apr 2019","14","83.26","0.00","5066.795","0.000"
"USEP","07 Apr 2019","15","83.71","0.00","5106.277","0.000"
"USEP","07 Apr 2019","16","84.73","0.00","5179.679","0.000"
"USEP","07 Apr 2019","17","86.71","0.00","5302.677","0.000"
"USEP","07 Apr 2019","18","86.58","0.00","5411.768","0.000"
"USEP","07 Apr 2019","19","88.05","0.00","5519.831","0.000"
"USEP","07 Apr 2019","20","90.80","0.00","5585.082","0.000"
"USEP","07 Apr 2019","21","92.22","0.00","5667.077","0.000"
"USEP","07 Apr 2019","22","88.73","0.00","5708.169","0.000"
"USEP","07 Apr 2019","23","94.83","0.00","5708.587","0.000"
"USEP","07 Apr 2019","24","94.85","0.00","5695.804","0.000"
"USEP","07 Apr 2019","25","91.34","0.00","5676.669","0.000"
"USEP","07 Apr 2019","26","91.81","0.00","5693.970","0.000"
"USEP","07 Apr 2019","27","92.81","0.00","5715.306","0.000"
"USEP","07 Apr 2019","28","92.83","0.00","5731.016","0.000"
"USEP","07 Apr 2019","29","90.60","0.00","5745.265","0.000"
"USEP","07 Apr 2019","30","89.31","0.00","5755.260","0.000"
"USEP","07 Apr 2019","31","89.37","0.00","5760.329","0.000"
"USEP","07 Apr 2019","32","90.57","0.00","5773.858","0.000"
"USEP","07 Apr 2019","33","89.06","0.00","5786.382","0.000"
"USEP","07 Apr 2019","34","88.83","0.00","5777.053","0.000"
"USEP","07 Apr 2019","35","88.84","0.00","5796.188","0.000"
"USEP","07 Apr 2019","36","88.39","0.00","5796.044","0.000"
"USEP","07 Apr 2019","37","88.83","0.00","5843.135","0.000"
"USEP","07 Apr 2019","38","90.67","0.00","5942.087","0.000"
"USEP","07 Apr 2019","39","96.06","0.00","6019.535","0.000"
"USEP","07 Apr 2019","40","96.94","0.00","6026.975","0.000"
"USEP","07 Apr 2019","41","98.54","0.00","6057.590","0.000"
"USEP","07 Apr 2019","42","100.94","0.00","6085.919","0.000"
"USEP","07 Apr 2019","43","101.95","0.00","6086.491","0.000"
"USEP","07 Apr 2019","44","97.93","0.00","6014.316","0.000"
"USEP","07 Apr 2019","45","92.91","0.00","5909.221","0.000"
"USEP","07 Apr 2019","46","88.30","0.00","5815.278","0.000"
"USEP","07 Apr 2019","47","92.86","0.00","5686.664","0.000"
"USEP","07 Apr 2019","48","92.85","0.00","5552.449","0.000"
"USEP","08 Apr 2019","1","95.48","0.00","5409.850","0.000"
"USEP","08 Apr 2019","2","95.42","0.00","5309.759","0.000"
"USEP","08 Apr 2019","3","95.43","0.00","5260.154","0.000"
"USEP","08 Apr 2019","4","95.43","0.00","5206.557","0.000"
"USEP","08 Apr 2019","5","95.14","0.00","5151.465","0.000"
"USEP","08 Apr 2019","6","94.11","0.00","5119.308","0.000"
"USEP","08 Apr 2019","7","93.36","0.00","5074.166","0.000"
"USEP","08 Apr 2019","8","93.15","0.00","5057.149","0.000"
"USEP","08 Apr 2019","9","92.34","0.00","5060.489","0.000"
"USEP","08 Apr 2019","10","93.15","0.00","5089.837","0.000"
"USEP","08 Apr 2019","11","94.03","0.00","5175.112","0.000"
"USEP","08 Apr 2019","12","97.23","0.00","5333.943","0.000"
"USEP","08 Apr 2019","13","94.85","0.00","5525.278","0.000"
"USEP","08 Apr 2019","14","97.91","0.00","5699.010","0.000"
"USEP","08 Apr 2019","15","90.10","0.00","5899.803","0.000"
"USEP","08 Apr 2019","16","103.74","0.00","6178.634","0.000"
"USEP","08 Apr 2019","17","111.06","0.00","6441.866","0.000"
"USEP","08 Apr 2019","18","112.42","0.00","6647.489","0.000"
"USEP","08 Apr 2019","19","112.77","0.00","6756.447","0.000"
"USEP","08 Apr 2019","20","112.83","0.00","6827.478","0.000"
"USEP","08 Apr 2019","21","112.87","0.00","6884.459","0.000"
"USEP","08 Apr 2019","22","112.66","0.00","6913.732","0.000"
"USEP","08 Apr 2019","23","112.22","0.00","6902.609","0.000"
"USEP","08 Apr 2019","24","102.03","0.00","6844.744","0.000"
"USEP","08 Apr 2019","25","99.38","0.00","6811.539","0.000"
"USEP","08 Apr 2019","26","93.35","0.00","6811.062","0.000"
"USEP","08 Apr 2019","27","95.73","0.00","6881.825","0.000"
"USEP","08 Apr 2019","28","96.07","0.00","6896.004","0.000"
"USEP","08 Apr 2019","29","97.99","0.00","6908.061","0.000"
"USEP","08 Apr 2019","30","97.98","0.00","6910.840","0.000"
"USEP","08 Apr 2019","31","99.14","0.00","6935.834","0.000"
"USEP","08 Apr 2019","32","99.22","0.00","6942.638","0.000"
"USEP","08 Apr 2019","33","104.06","0.00","6958.830","0.000"
"USEP","08 Apr 2019","34","100.10","0.00","6935.705","0.000"
"USEP","08 Apr 2019","35","97.99","0.00","6867.263","0.000"
"USEP","08 Apr 2019","36","95.53","0.00","6748.241","0.000"
"USEP","08 Apr 2019","37","95.57","0.00","6662.538","0.000"
"USEP","08 Apr 2019","38","95.77","0.00","6648.722","0.000"
"USEP","08 Apr 2019","39","97.75","0.00","6663.870","0.000"
"USEP","08 Apr 2019","40","97.94","0.00","6622.093","0.000"
"USEP","08 Apr 2019","41","104.84","0.00","6582.909","0.000"
"USEP","08 Apr 2019","42","112.98","0.00","6548.119","0.000"
"USEP","08 Apr 2019","43","112.63","0.00","6478.812","0.000"
"USEP","08 Apr 2019","44","104.01","0.00","6353.921","0.000"
"USEP","08 Apr 2019","45","100.50","0.00","6205.840","0.000"
"USEP","08 Apr 2019","46","108.05","0.00","6068.494","0.000"
"USEP","08 Apr 2019","47","101.98","0.00","5928.112","0.000"
"USEP","08 Apr 2019","48","93.59","0.00","5767.655","0.000"
"USEP","09 Apr 2019","1","110.72","0.00","5618.744","0.000"
"USEP","09 Apr 2019","2","109.99","0.00","5518.549","0.000"
"USEP","09 Apr 2019","3","108.25","0.00","5439.004","0.000"
"USEP","09 Apr 2019","4","103.69","0.00","5368.877","0.000"
"USEP","09 Apr 2019","5","97.21","0.00","5320.584","0.000"
"USEP","09 Apr 2019","6","96.83","0.00","5273.294","0.000"
"USEP","09 Apr 2019","7","96.82","0.00","5241.213","0.000"
"USEP","09 Apr 2019","8","95.72","0.00","5219.757","0.000"
"USEP","09 Apr 2019","9","95.66","0.00","5223.768","0.000"
"USEP","09 Apr 2019","10","96.93","0.00","5248.633","0.000"
"USEP","09 Apr 2019","11","96.86","0.00","5328.660","0.000"
"USEP","09 Apr 2019","12","106.85","0.00","5477.655","0.000"
"USEP","09 Apr 2019","13","112.01","0.00","5662.723","0.000"
"USEP","09 Apr 2019","14","113.50","0.00","5830.928","0.000"
"USEP","09 Apr 2019","15","101.51","0.00","6003.879","0.000"
"USEP","09 Apr 2019","16","101.59","0.00","6263.765","0.000"
"USEP","09 Apr 2019","17","104.16","0.00","6537.682","0.000"
"USEP","09 Apr 2019","18","108.41","0.00","6710.861","0.000"
"USEP","09 Apr 2019","19","111.65","0.00","6814.938","0.000"
"USEP","09 Apr 2019","20","112.37","0.00","6869.986","0.000"
"USEP","09 Apr 2019","21","121.72","0.00","6932.707","0.000"
"USEP","09 Apr 2019","22","125.79","0.00","6946.449","0.000"
"USEP","09 Apr 2019","23","125.79","0.00","6918.205","0.000"
"USEP","09 Apr 2019","24","112.29","0.00","6866.577","0.000"
