"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","04 May 2019","8","78.32","0.00","5294.765","0.000"
"USEP","04 May 2019","9","77.66","0.00","5276.236","0.000"
"USEP","04 May 2019","10","77.72","0.00","5272.673","0.000"
"USEP","04 May 2019","11","77.95","0.00","5297.995","0.000"
"USEP","04 May 2019","12","78.68","0.00","5353.247","0.000"
"USEP","04 May 2019","13","79.19","0.00","5406.515","0.000"
"USEP","04 May 2019","14","79.60","0.00","5465.161","0.000"
"USEP","04 May 2019","15","79.09","0.00","5538.260","0.000"
"USEP","04 May 2019","16","80.27","0.00","5722.508","0.000"
"USEP","04 May 2019","17","81.77","0.00","5939.692","0.000"
"USEP","04 May 2019","18","81.80","0.00","6125.023","0.000"
"USEP","04 May 2019","19","86.12","0.00","6248.493","0.000"
"USEP","04 May 2019","20","87.00","0.00","6357.704","0.000"
"USEP","04 May 2019","21","91.07","0.00","6442.944","0.000"
"USEP","04 May 2019","22","91.59","0.00","6479.309","0.000"
"USEP","04 May 2019","23","91.58","0.00","6474.563","0.000"
"USEP","04 May 2019","24","87.86","0.00","6406.315","0.000"
"USEP","04 May 2019","25","88.80","0.00","6348.136","0.000"
"USEP","04 May 2019","26","85.81","0.00","6309.529","0.000"
"USEP","04 May 2019","27","85.81","0.00","6288.829","0.000"
"USEP","04 May 2019","28","85.81","0.00","6256.017","0.000"
"USEP","04 May 2019","29","83.77","0.00","6187.188","0.000"
"USEP","04 May 2019","30","82.76","0.00","6128.224","0.000"
"USEP","04 May 2019","31","82.24","0.00","6123.567","0.000"
"USEP","04 May 2019","32","82.29","0.00","6119.327","0.000"
"USEP","04 May 2019","33","82.27","0.00","6101.594","0.000"
"USEP","04 May 2019","34","81.69","0.00","6047.938","0.000"
"USEP","04 May 2019","35","81.30","0.00","6002.498","0.000"
"USEP","04 May 2019","36","81.29","0.00","5989.282","0.000"
"USEP","04 May 2019","37","81.32","0.00","6011.727","0.000"
"USEP","04 May 2019","38","81.78","0.00","6091.565","0.000"
"USEP","04 May 2019","39","82.85","0.00","6159.679","0.000"
"USEP","04 May 2019","40","84.85","0.00","6191.974","0.000"
"USEP","04 May 2019","41","84.81","0.00","6205.184","0.000"
"USEP","04 May 2019","42","85.84","0.00","6184.206","0.000"
"USEP","04 May 2019","43","85.84","0.00","6145.281","0.000"
"USEP","04 May 2019","44","90.89","0.00","6094.711","0.000"
"USEP","04 May 2019","45","92.94","0.00","6009.595","0.000"
"USEP","04 May 2019","46","88.39","0.00","5928.857","0.000"
"USEP","04 May 2019","47","85.81","0.00","5835.113","0.000"
"USEP","04 May 2019","48","101.84","0.00","5774.121","0.000"
"USEP","05 May 2019","1","106.02","0.00","5693.085","0.000"
"USEP","05 May 2019","2","98.66","0.00","5595.937","0.000"
"USEP","05 May 2019","3","96.01","0.00","5460.206","0.000"
"USEP","05 May 2019","4","86.80","0.00","5380.785","0.000"
"USEP","05 May 2019","5","86.77","0.00","5329.604","0.000"
"USEP","05 May 2019","6","83.78","0.00","5264.244","0.000"
"USEP","05 May 2019","7","83.44","0.00","5216.770","0.000"
"USEP","05 May 2019","8","83.28","0.00","5180.698","0.000"
"USEP","05 May 2019","9","82.64","0.00","5148.189","0.000"
"USEP","05 May 2019","10","82.64","0.00","5156.986","0.000"
"USEP","05 May 2019","11","82.77","0.00","5180.798","0.000"
"USEP","05 May 2019","12","83.44","0.00","5217.223","0.000"
"USEP","05 May 2019","13","83.62","0.00","5238.181","0.000"
"USEP","05 May 2019","14","83.62","0.00","5263.707","0.000"
"USEP","05 May 2019","15","84.62","0.00","5315.002","0.000"
"USEP","05 May 2019","16","84.92","0.00","5380.119","0.000"
"USEP","05 May 2019","17","85.13","0.00","5486.507","0.000"
"USEP","05 May 2019","18","85.43","0.00","5577.488","0.000"
"USEP","05 May 2019","19","85.83","0.00","5694.248","0.000"
"USEP","05 May 2019","20","87.33","0.00","5774.211","0.000"
"USEP","05 May 2019","21","92.29","0.00","5869.764","0.000"
"USEP","05 May 2019","22","88.94","0.00","5897.258","0.000"
"USEP","05 May 2019","23","89.65","0.00","5903.515","0.000"
"USEP","05 May 2019","24","89.03","0.00","5871.722","0.000"
"USEP","05 May 2019","25","87.04","0.00","5828.056","0.000"
"USEP","05 May 2019","26","87.04","0.00","5856.434","0.000"
"USEP","05 May 2019","27","85.84","0.00","5892.387","0.000"
"USEP","05 May 2019","28","86.28","0.00","5881.533","0.000"
"USEP","05 May 2019","29","86.13","0.00","5887.855","0.000"
"USEP","05 May 2019","30","86.00","0.00","5877.626","0.000"
"USEP","05 May 2019","31","86.38","0.00","5899.370","0.000"
"USEP","05 May 2019","32","86.48","0.00","5900.290","0.000"
"USEP","05 May 2019","33","86.46","0.00","5898.123","0.000"
"USEP","05 May 2019","34","85.84","0.00","5894.852","0.000"
"USEP","05 May 2019","35","85.83","0.00","5895.285","0.000"
"USEP","05 May 2019","36","85.82","0.00","5899.271","0.000"
"USEP","05 May 2019","37","86.35","0.00","5928.420","0.000"
"USEP","05 May 2019","38","88.38","0.00","6013.968","0.000"
"USEP","05 May 2019","39","90.92","0.00","6086.600","0.000"
"USEP","05 May 2019","40","93.94","0.00","6119.978","0.000"
"USEP","05 May 2019","41","99.35","0.00","6175.851","0.000"
"USEP","05 May 2019","42","101.05","0.00","6205.179","0.000"
"USEP","05 May 2019","43","101.00","0.00","6219.652","0.000"
"USEP","05 May 2019","44","100.99","0.00","6156.230","0.000"
"USEP","05 May 2019","45","93.81","0.00","6043.480","0.000"
"USEP","05 May 2019","46","88.91","0.00","5931.620","0.000"
"USEP","05 May 2019","47","106.01","0.00","5818.130","0.000"
"USEP","05 May 2019","48","88.83","0.00","5624.002","0.000"
"USEP","06 May 2019","1","88.33","0.00","5430.948","0.000"
"USEP","06 May 2019","2","85.78","0.00","5325.539","0.000"
"USEP","06 May 2019","3","85.78","0.00","5320.469","0.000"
"USEP","06 May 2019","4","82.65","0.00","5254.463","0.000"
"USEP","06 May 2019","5","81.07","0.00","5194.599","0.000"
"USEP","06 May 2019","6","78.99","0.00","5156.549","0.000"
"USEP","06 May 2019","7","78.67","0.00","5118.931","0.000"
"USEP","06 May 2019","8","78.66","0.00","5112.838","0.000"
"USEP","06 May 2019","9","78.42","0.00","5114.364","0.000"
"USEP","06 May 2019","10","78.77","0.00","5147.404","0.000"
"USEP","06 May 2019","11","81.24","0.00","5231.835","0.000"
"USEP","06 May 2019","12","84.23","0.00","5382.207","0.000"
"USEP","06 May 2019","13","88.35","0.00","5575.247","0.000"
"USEP","06 May 2019","14","100.38","0.00","5755.856","0.000"
"USEP","06 May 2019","15","81.18","0.00","5968.210","0.000"
"USEP","06 May 2019","16","84.20","0.00","6245.680","0.000"
"USEP","06 May 2019","17","86.72","0.00","6517.484","0.000"
"USEP","06 May 2019","18","85.85","0.00","6714.917","0.000"
"USEP","06 May 2019","19","85.05","0.00","6812.180","0.000"
"USEP","06 May 2019","20","89.04","0.00","6877.501","0.000"
"USEP","06 May 2019","21","88.95","0.00","6916.665","0.000"
"USEP","06 May 2019","22","88.73","0.00","6930.049","0.000"
"USEP","06 May 2019","23","88.70","0.00","6940.113","0.000"
"USEP","06 May 2019","24","85.73","0.00","6887.083","0.000"
"USEP","06 May 2019","25","83.88","0.00","6845.509","0.000"
"USEP","06 May 2019","26","83.90","0.00","6857.462","0.000"
"USEP","06 May 2019","27","87.97","0.00","6910.904","0.000"
"USEP","06 May 2019","28","88.69","0.00","6938.682","0.000"
"USEP","06 May 2019","29","88.92","0.00","6943.418","0.000"
"USEP","06 May 2019","30","89.56","0.00","6947.613","0.000"
"USEP","06 May 2019","31","89.54","0.00","6941.510","0.000"
"USEP","06 May 2019","32","89.55","0.00","6953.631","0.000"
"USEP","06 May 2019","33","88.83","0.00","6930.064","0.000"
"USEP","06 May 2019","34","87.98","0.00","6910.696","0.000"
"USEP","06 May 2019","35","83.85","0.00","6837.348","0.000"
"USEP","06 May 2019","36","83.84","0.00","6726.915","0.000"
"USEP","06 May 2019","37","83.04","0.00","6641.923","0.000"
"USEP","06 May 2019","38","83.83","0.00","6655.585","0.000"
"USEP","06 May 2019","39","83.86","0.00","6665.729","0.000"
"USEP","06 May 2019","40","83.88","0.00","6652.748","0.000"
"USEP","06 May 2019","41","84.40","0.00","6609.056","0.000"
"USEP","06 May 2019","42","90.97","0.00","6577.050","0.000"
"USEP","06 May 2019","43","93.29","0.00","6531.688","0.000"
"USEP","06 May 2019","44","95.96","0.00","6423.645","0.000"
"USEP","06 May 2019","45","89.94","0.00","6294.381","0.000"
"USEP","06 May 2019","46","88.43","0.00","6173.292","0.000"
"USEP","06 May 2019","47","84.57","0.00","6034.430","0.000"
"USEP","06 May 2019","48","81.33","0.00","5956.068","0.000"
"USEP","07 May 2019","1","102.14","0.00","5876.016","0.000"
"USEP","07 May 2019","2","98.88","0.00","5774.370","0.000"
"USEP","07 May 2019","3","90.47","0.00","5606.438","0.000"
"USEP","07 May 2019","4","82.78","0.00","5525.412","0.000"
"USEP","07 May 2019","5","80.27","0.00","5465.593","0.000"
"USEP","07 May 2019","6","79.55","0.00","5407.067","0.000"
"USEP","07 May 2019","7","78.91","0.00","5373.161","0.000"
"USEP","07 May 2019","8","73.41","0.00","5351.487","0.000"
"USEP","07 May 2019","9","73.41","0.00","5353.485","0.000"
"USEP","07 May 2019","10","78.17","0.00","5373.986","0.000"
"USEP","07 May 2019","11","79.00","0.00","5451.677","0.000"
"USEP","07 May 2019","12","82.76","0.00","5599.068","0.000"
"USEP","07 May 2019","13","82.85","0.00","5769.022","0.000"
"USEP","07 May 2019","14","90.52","0.00","5929.175","0.000"
"USEP","07 May 2019","15","79.86","0.00","6117.011","0.000"
"USEP","07 May 2019","16","80.89","0.00","6361.506","0.000"
"USEP","07 May 2019","17","85.90","0.00","6609.022","0.000"
"USEP","07 May 2019","18","85.91","0.00","6784.960","0.000"
"USEP","07 May 2019","19","91.90","0.00","6912.803","0.000"
"USEP","07 May 2019","20","92.48","0.00","6977.880","0.000"
"USEP","07 May 2019","21","94.36","0.00","7047.162","0.000"
"USEP","07 May 2019","22","99.46","0.00","7075.913","0.000"
"USEP","07 May 2019","23","99.44","0.00","7070.923","0.000"
"USEP","07 May 2019","24","94.36","0.00","7022.565","0.000"
"USEP","07 May 2019","25","93.85","0.00","6988.332","0.000"
"USEP","07 May 2019","26","92.08","0.00","6974.192","0.000"
"USEP","07 May 2019","27","92.09","0.00","6969.555","0.000"
"USEP","07 May 2019","28","92.09","0.00","7006.383","0.000"
"USEP","07 May 2019","29","93.87","0.00","7022.332","0.000"
"USEP","07 May 2019","30","93.86","0.00","7023.942","0.000"
"USEP","07 May 2019","31","93.86","0.00","7017.779","0.000"
"USEP","07 May 2019","32","92.10","0.00","7015.533","0.000"
"USEP","07 May 2019","33","92.09","0.00","7009.027","0.000"
"USEP","07 May 2019","34","92.03","0.00","6993.053","0.000"
"USEP","07 May 2019","35","91.50","0.00","6953.527","0.000"
"USEP","07 May 2019","36","90.90","0.00","6836.757","0.000"
"USEP","07 May 2019","37","89.88","0.00","6759.280","0.000"
"USEP","07 May 2019","38","86.51","0.00","6781.381","0.000"
"USEP","07 May 2019","39","109.39","0.00","6777.897","0.000"
"USEP","07 May 2019","40","113.66","0.00","6772.713","0.000"
"USEP","07 May 2019","41","100.89","0.00","6722.775","0.000"
"USEP","07 May 2019","42","94.96","0.00","6706.170","0.000"
"USEP","07 May 2019","43","100.48","0.00","6665.217","0.000"
"USEP","07 May 2019","44","93.97","0.00","6561.006","0.000"
"USEP","07 May 2019","45","95.98","0.00","6432.616","0.000"
"USEP","07 May 2019","46","92.90","0.00","6300.017","0.000"
"USEP","07 May 2019","47","92.54","0.00","6171.512","0.000"
"USEP","07 May 2019","48","89.25","0.00","6049.956","0.000"
"USEP","08 May 2019","1","111.08","0.00","5964.363","0.000"
"USEP","08 May 2019","2","103.96","0.00","5848.646","0.000"
"USEP","08 May 2019","3","97.81","0.00","5732.010","0.000"
"USEP","08 May 2019","4","95.32","0.00","5638.291","0.000"
"USEP","08 May 2019","5","85.81","0.00","5585.241","0.000"
"USEP","08 May 2019","6","83.82","0.00","5517.624","0.000"
"USEP","08 May 2019","7","81.86","0.00","5465.161","0.000"
"USEP","08 May 2019","8","81.80","0.00","5427.662","0.000"
"USEP","08 May 2019","9","80.19","0.00","5350.394","0.000"
"USEP","08 May 2019","10","79.18","0.00","5324.083","0.000"
"USEP","08 May 2019","11","79.18","0.00","5371.452","0.000"
"USEP","08 May 2019","12","82.77","0.00","5507.645","0.000"
"USEP","08 May 2019","13","83.60","0.00","5677.370","0.000"
"USEP","08 May 2019","14","84.63","0.00","5844.422","0.000"
"USEP","08 May 2019","15","82.63","0.00","6023.769","0.000"
"USEP","08 May 2019","16","85.40","0.00","6276.514","0.000"
"USEP","08 May 2019","17","87.37","0.00","6537.011","0.000"
"USEP","08 May 2019","18","92.01","0.00","6725.359","0.000"
"USEP","08 May 2019","19","93.37","0.00","6828.184","0.000"
"USEP","08 May 2019","20","93.42","0.00","6877.983","0.000"
"USEP","08 May 2019","21","93.70","0.00","6925.228","0.000"
"USEP","08 May 2019","22","94.22","0.00","6949.551","0.000"
"USEP","08 May 2019","23","90.91","0.00","6895.403","0.000"
"USEP","08 May 2019","24","88.35","0.00","6789.070","0.000"
"USEP","08 May 2019","25","86.24","0.00","6719.211","0.000"
"USEP","08 May 2019","26","86.24","0.00","6718.327","0.000"
"USEP","08 May 2019","27","86.91","0.00","6745.607","0.000"
"USEP","08 May 2019","28","87.78","0.00","6777.445","0.000"
"USEP","08 May 2019","29","88.35","0.00","6791.773","0.000"
"USEP","08 May 2019","30","87.79","0.00","6774.965","0.000"
"USEP","08 May 2019","31","88.33","0.00","6783.563","0.000"
"USEP","08 May 2019","32","85.84","0.00","6793.985","0.000"
"USEP","08 May 2019","33","85.84","0.00","6789.815","0.000"
"USEP","08 May 2019","34","85.73","0.00","6777.997","0.000"
"USEP","08 May 2019","35","83.50","0.00","6738.450","0.000"
"USEP","08 May 2019","36","82.57","0.00","6649.880","0.000"
"USEP","08 May 2019","37","81.85","0.00","6578.864","0.000"
"USEP","08 May 2019","38","81.85","0.00","6592.978","0.000"
"USEP","08 May 2019","39","83.82","0.00","6618.986","0.000"
"USEP","08 May 2019","40","89.86","0.00","6614.548","0.000"
"USEP","08 May 2019","41","87.53","0.00","6568.382","0.000"
"USEP","08 May 2019","42","92.68","0.00","6539.939","0.000"
"USEP","08 May 2019","43","95.96","0.00","6485.611","0.000"
"USEP","08 May 2019","44","93.94","0.00","6369.622","0.000"
"USEP","08 May 2019","45","91.96","0.00","6226.476","0.000"
"USEP","08 May 2019","46","85.88","0.00","6088.076","0.000"
"USEP","08 May 2019","47","85.92","0.00","5944.880","0.000"
"USEP","08 May 2019","48","78.77","0.00","5772.352","0.000"
"USEP","09 May 2019","1","85.15","0.00","5606.369","0.000"
"USEP","09 May 2019","2","83.74","0.00","5497.983","0.000"
"USEP","09 May 2019","3","83.12","0.00","5439.054","0.000"
"USEP","09 May 2019","4","82.72","0.00","5364.106","0.000"
"USEP","09 May 2019","5","80.77","0.00","5306.703","0.000"
"USEP","09 May 2019","6","80.14","0.00","5261.650","0.000"
"USEP","09 May 2019","7","74.43","0.00","5230.860","0.000"
"USEP","09 May 2019","8","78.84","0.00","5215.453","0.000"
"USEP","09 May 2019","9","74.43","0.00","5216.681","0.000"
"USEP","09 May 2019","10","80.13","0.00","5241.760","0.000"
"USEP","09 May 2019","11","80.14","0.00","5323.302","0.000"
"USEP","09 May 2019","12","79.22","0.00","5471.513","0.000"
"USEP","09 May 2019","13","80.25","0.00","5647.426","0.000"
"USEP","09 May 2019","14","80.69","0.00","5809.786","0.000"
"USEP","09 May 2019","15","70.63","0.00","6005.296","0.000"
"USEP","09 May 2019","16","80.76","0.00","6273.631","0.000"
"USEP","09 May 2019","17","83.05","0.00","6530.297","0.000"
"USEP","09 May 2019","18","82.98","0.00","6717.591","0.000"
"USEP","09 May 2019","19","82.97","0.00","6823.721","0.000"
"USEP","09 May 2019","20","89.73","0.00","6900.775","0.000"
"USEP","09 May 2019","21","89.94","0.00","6956.926","0.000"
"USEP","09 May 2019","22","91.04","0.00","6985.916","0.000"
"USEP","09 May 2019","23","92.79","0.00","6975.340","0.000"
"USEP","09 May 2019","24","90.64","0.00","6917.877","0.000"
"USEP","09 May 2019","25","89.34","0.00","6871.298","0.000"
"USEP","09 May 2019","26","89.82","0.00","6897.257","0.000"
"USEP","09 May 2019","27","90.58","0.00","6947.131","0.000"
"USEP","09 May 2019","28","92.15","0.00","6992.556","0.000"
"USEP","09 May 2019","29","92.78","0.00","7000.081","0.000"
"USEP","09 May 2019","30","90.93","0.00","6989.579","0.000"
"USEP","09 May 2019","31","90.95","0.00","6990.156","0.000"
"USEP","09 May 2019","32","91.04","0.00","6998.307","0.000"
"USEP","09 May 2019","33","92.79","0.00","7000.165","0.000"
"USEP","09 May 2019","34","91.25","0.00","6955.694","0.000"
"USEP","09 May 2019","35","90.61","0.00","6895.229","0.000"
"USEP","09 May 2019","36","88.22","0.00","6788.836","0.000"
"USEP","09 May 2019","37","87.90","0.00","6690.698","0.000"
"USEP","09 May 2019","38","87.90","0.00","6701.016","0.000"
"USEP","09 May 2019","39","88.80","0.00","6740.980","0.000"
"USEP","09 May 2019","40","90.94","0.00","6717.323","0.000"
"USEP","09 May 2019","41","90.81","0.00","6680.967","0.000"
"USEP","09 May 2019","42","94.64","0.00","6653.637","0.000"
"USEP","09 May 2019","43","99.02","0.00","6603.132","0.000"
"USEP","09 May 2019","44","94.16","0.00","6494.041","0.000"
"USEP","09 May 2019","45","92.76","0.00","6357.738","0.000"
"USEP","09 May 2019","46","90.98","0.00","6250.863","0.000"
"USEP","09 May 2019","47","90.92","0.00","6108.344","0.000"
"USEP","09 May 2019","48","87.71","0.00","5962.171","0.000"
"USEP","10 May 2019","1","99.37","0.00","5808.504","0.000"
