"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","02 Oct 2019","42","87.30","0.00","6330.408","0.000"
"USEP","02 Oct 2019","43","89.09","0.00","6263.462","0.000"
"USEP","02 Oct 2019","44","87.50","0.00","6139.183","0.000"
"USEP","02 Oct 2019","45","85.84","0.00","5983.830","0.000"
"USEP","02 Oct 2019","46","83.14","0.00","5841.241","0.000"
"USEP","02 Oct 2019","47","80.60","0.00","5681.744","0.000"
"USEP","02 Oct 2019","48","78.83","0.00","5528.618","0.000"
"USEP","03 Oct 2019","1","77.87","0.00","5393.583","0.000"
"USEP","03 Oct 2019","2","70.60","0.00","5284.134","0.000"
"USEP","03 Oct 2019","3","69.53","0.00","5187.766","0.000"
"USEP","03 Oct 2019","4","65.31","0.00","5122.788","0.000"
"USEP","03 Oct 2019","5","40.26","0.00","5070.066","0.000"
"USEP","03 Oct 2019","6","38.29","0.00","5025.401","0.000"
"USEP","03 Oct 2019","7","38.22","0.00","4997.757","0.000"
"USEP","03 Oct 2019","8","36.27","0.00","4988.682","0.000"
"USEP","03 Oct 2019","9","36.27","0.00","4989.139","0.000"
"USEP","03 Oct 2019","10","38.30","0.00","5021.802","0.000"
"USEP","03 Oct 2019","11","65.29","0.00","5091.005","0.000"
"USEP","03 Oct 2019","12","69.56","0.00","5233.196","0.000"
"USEP","03 Oct 2019","13","77.61","0.00","5419.959","0.000"
"USEP","03 Oct 2019","14","79.33","0.00","5592.657","0.000"
"USEP","03 Oct 2019","15","81.12","0.00","5801.963","0.000"
"USEP","03 Oct 2019","16","82.89","0.00","6065.771","0.000"
"USEP","03 Oct 2019","17","88.08","0.00","6306.393","0.000"
"USEP","03 Oct 2019","18","89.18","0.00","6461.731","0.000"
"USEP","03 Oct 2019","19","89.19","0.00","6557.020","0.000"
"USEP","03 Oct 2019","20","90.35","0.00","6619.926","0.000"
"USEP","03 Oct 2019","21","91.56","0.00","6671.678","0.000"
"USEP","03 Oct 2019","22","92.97","0.00","6706.145","0.000"
"USEP","03 Oct 2019","23","92.85","0.00","6728.252","0.000"
"USEP","03 Oct 2019","24","91.59","0.00","6699.466","0.000"
"USEP","03 Oct 2019","25","91.39","0.00","6664.104","0.000"
"USEP","03 Oct 2019","26","91.39","0.00","6661.361","0.000"
"USEP","03 Oct 2019","27","92.45","0.00","6719.087","0.000"
"USEP","03 Oct 2019","28","91.60","0.00","6740.766","0.000"
"USEP","03 Oct 2019","29","91.38","0.00","6736.080","0.000"
"USEP","03 Oct 2019","30","91.61","0.00","6730.354","0.000"
"USEP","03 Oct 2019","31","93.02","0.00","6741.417","0.000"
"USEP","03 Oct 2019","32","92.99","0.00","6744.901","0.000"
"USEP","03 Oct 2019","33","93.28","0.00","6747.804","0.000"
"USEP","03 Oct 2019","34","92.85","0.00","6730.538","0.000"
"USEP","03 Oct 2019","35","91.07","0.00","6650.476","0.000"
"USEP","03 Oct 2019","36","89.23","0.00","6524.059","0.000"
"USEP","03 Oct 2019","37","89.07","0.00","6475.319","0.000"
"USEP","03 Oct 2019","38","89.19","0.00","6496.103","0.000"
"USEP","03 Oct 2019","39","89.25","0.00","6516.306","0.000"
"USEP","03 Oct 2019","40","89.25","0.00","6497.276","0.000"
"USEP","03 Oct 2019","41","91.01","0.00","6466.328","0.000"
"USEP","03 Oct 2019","42","91.00","0.00","6432.751","0.000"
"USEP","03 Oct 2019","43","90.25","0.00","6385.759","0.000"
"USEP","03 Oct 2019","44","88.95","0.00","6266.534","0.000"
"USEP","03 Oct 2019","45","89.05","0.00","6106.868","0.000"
"USEP","03 Oct 2019","46","84.69","0.00","5987.871","0.000"
"USEP","03 Oct 2019","47","82.12","0.00","5840.958","0.000"
"USEP","03 Oct 2019","48","80.41","0.00","5684.254","0.000"
"USEP","04 Oct 2019","1","81.83","0.00","5547.176","0.000"
"USEP","04 Oct 2019","2","79.50","0.00","5431.703","0.000"
"USEP","04 Oct 2019","3","78.08","0.00","5336.582","0.000"
"USEP","04 Oct 2019","4","76.75","0.00","5267.370","0.000"
"USEP","04 Oct 2019","5","76.74","0.00","5220.980","0.000"
"USEP","04 Oct 2019","6","75.23","0.00","5175.027","0.000"
"USEP","04 Oct 2019","7","65.53","0.00","5124.443","0.000"
"USEP","04 Oct 2019","8","40.25","0.00","5098.325","0.000"
"USEP","04 Oct 2019","9","40.25","0.00","5096.805","0.000"
"USEP","04 Oct 2019","10","65.55","0.00","5122.162","0.000"
"USEP","04 Oct 2019","11","75.42","0.00","5190.867","0.000"
"USEP","04 Oct 2019","12","77.93","0.00","5330.931","0.000"
"USEP","04 Oct 2019","13","79.21","0.00","5514.632","0.000"
"USEP","04 Oct 2019","14","80.52","0.00","5678.195","0.000"
"USEP","04 Oct 2019","15","81.35","0.00","5868.193","0.000"
"USEP","04 Oct 2019","16","82.58","0.00","6123.771","0.000"
"USEP","04 Oct 2019","17","89.10","0.00","6378.975","0.000"
"USEP","04 Oct 2019","18","90.25","0.00","6551.101","0.000"
"USEP","04 Oct 2019","19","90.37","0.00","6630.651","0.000"
"USEP","04 Oct 2019","20","91.30","0.00","6687.856","0.000"
"USEP","04 Oct 2019","21","91.46","0.00","6739.817","0.000"
"USEP","04 Oct 2019","22","91.49","0.00","6762.937","0.000"
"USEP","04 Oct 2019","23","91.49","0.00","6752.664","0.000"
"USEP","04 Oct 2019","24","90.36","0.00","6689.928","0.000"
"USEP","04 Oct 2019","25","90.28","0.00","6636.883","0.000"
"USEP","04 Oct 2019","26","90.28","0.00","6650.089","0.000"
"USEP","04 Oct 2019","27","91.38","0.00","6701.926","0.000"
"USEP","04 Oct 2019","28","91.45","0.00","6728.714","0.000"
"USEP","04 Oct 2019","29","91.40","0.00","6716.756","0.000"
"USEP","04 Oct 2019","30","90.91","0.00","6689.292","0.000"
"USEP","04 Oct 2019","31","90.91","0.00","6680.599","0.000"
"USEP","04 Oct 2019","32","90.38","0.00","6677.881","0.000"
"USEP","04 Oct 2019","33","90.38","0.00","6660.377","0.000"
"USEP","04 Oct 2019","34","90.39","0.00","6637.872","0.000"
"USEP","04 Oct 2019","35","89.21","0.00","6570.877","0.000"
"USEP","04 Oct 2019","36","86.30","0.00","6487.754","0.000"
"USEP","04 Oct 2019","37","85.96","0.00","6448.615","0.000"
"USEP","04 Oct 2019","38","86.23","0.00","6468.192","0.000"
"USEP","04 Oct 2019","39","86.62","0.00","6475.696","0.000"
"USEP","04 Oct 2019","40","85.96","0.00","6444.987","0.000"
"USEP","04 Oct 2019","41","89.18","0.00","6411.693","0.000"
"USEP","04 Oct 2019","42","88.98","0.00","6356.546","0.000"
"USEP","04 Oct 2019","43","88.94","0.00","6290.539","0.000"
"USEP","04 Oct 2019","44","85.90","0.00","6178.396","0.000"
"USEP","04 Oct 2019","45","85.92","0.00","6043.634","0.000"
"USEP","04 Oct 2019","46","90.13","0.00","5925.438","0.000"
"USEP","04 Oct 2019","47","88.89","0.00","5810.298","0.000"
"USEP","04 Oct 2019","48","82.12","0.00","5689.343","0.000"
"USEP","05 Oct 2019","1","87.74","0.00","5583.616","0.000"
"USEP","05 Oct 2019","2","83.83","0.00","5468.128","0.000"
"USEP","05 Oct 2019","3","81.95","0.00","5376.153","0.000"
"USEP","05 Oct 2019","4","80.19","0.00","5289.064","0.000"
"USEP","05 Oct 2019","5","79.48","0.00","5227.332","0.000"
"USEP","05 Oct 2019","6","79.36","0.00","5175.057","0.000"
"USEP","05 Oct 2019","7","78.85","0.00","5133.349","0.000"
"USEP","05 Oct 2019","8","78.75","0.00","5111.799","0.000"
"USEP","05 Oct 2019","9","78.09","0.00","5095.577","0.000"
"USEP","05 Oct 2019","10","77.81","0.00","5095.527","0.000"
"USEP","05 Oct 2019","11","78.76","0.00","5134.805","0.000"
"USEP","05 Oct 2019","12","79.12","0.00","5192.909","0.000"
"USEP","05 Oct 2019","13","79.02","0.00","5260.173","0.000"
"USEP","05 Oct 2019","14","78.99","0.00","5336.304","0.000"
"USEP","05 Oct 2019","15","81.23","0.00","5418.662","0.000"
"USEP","05 Oct 2019","16","82.48","0.00","5599.132","0.000"
"USEP","05 Oct 2019","17","85.10","0.00","5813.956","0.000"
"USEP","05 Oct 2019","18","87.03","0.00","5967.966","0.000"
"USEP","05 Oct 2019","19","91.97","0.00","6106.962","0.000"
"USEP","05 Oct 2019","20","95.43","0.00","6186.457","0.000"
"USEP","05 Oct 2019","21","96.05","0.00","6258.075","0.000"
"USEP","05 Oct 2019","22","96.70","0.00","6288.591","0.000"
"USEP","05 Oct 2019","23","96.06","0.00","6265.793","0.000"
"USEP","05 Oct 2019","24","94.02","0.00","6222.008","0.000"
"USEP","05 Oct 2019","25","91.64","0.00","6164.132","0.000"
"USEP","05 Oct 2019","26","88.96","0.00","6120.053","0.000"
"USEP","05 Oct 2019","27","88.96","0.00","6109.874","0.000"
"USEP","05 Oct 2019","28","88.31","0.00","6088.991","0.000"
"USEP","05 Oct 2019","29","88.31","0.00","6072.426","0.000"
"USEP","05 Oct 2019","30","88.37","0.00","6069.801","0.000"
"USEP","05 Oct 2019","31","88.97","0.00","6073.216","0.000"
"USEP","05 Oct 2019","32","88.98","0.00","6070.582","0.000"
"USEP","05 Oct 2019","33","87.97","0.00","6030.856","0.000"
"USEP","05 Oct 2019","34","87.96","0.00","5992.374","0.000"
"USEP","05 Oct 2019","35","88.23","0.00","5983.721","0.000"
"USEP","05 Oct 2019","36","88.98","0.00","5980.018","0.000"
"USEP","05 Oct 2019","37","88.97","0.00","5987.667","0.000"
"USEP","05 Oct 2019","38","92.12","0.00","6056.492","0.000"
"USEP","05 Oct 2019","39","93.80","0.00","6093.096","0.000"
"USEP","05 Oct 2019","40","94.04","0.00","6098.518","0.000"
"USEP","05 Oct 2019","41","94.04","0.00","6085.417","0.000"
"USEP","05 Oct 2019","42","94.04","0.00","6083.633","0.000"
"USEP","05 Oct 2019","43","95.44","0.00","6072.252","0.000"
"USEP","05 Oct 2019","44","91.01","0.00","5973.975","0.000"
"USEP","05 Oct 2019","45","90.96","0.00","5864.277","0.000"
"USEP","05 Oct 2019","46","85.91","0.00","5751.289","0.000"
"USEP","05 Oct 2019","47","84.10","0.00","5634.996","0.000"
"USEP","05 Oct 2019","48","83.81","0.00","5507.625","0.000"
"USEP","06 Oct 2019","1","80.12","0.00","5379.294","0.000"
"USEP","06 Oct 2019","2","77.36","0.00","5278.632","0.000"
"USEP","06 Oct 2019","3","77.25","0.00","5207.934","0.000"
"USEP","06 Oct 2019","4","76.88","0.00","5135.322","0.000"
"USEP","06 Oct 2019","5","76.56","0.00","5085.945","0.000"
"USEP","06 Oct 2019","6","76.35","0.00","5033.348","0.000"
"USEP","06 Oct 2019","7","72.92","0.00","4994.726","0.000"
"USEP","06 Oct 2019","8","70.26","0.00","4969.612","0.000"
"USEP","06 Oct 2019","9","65.53","0.00","4949.807","0.000"
"USEP","06 Oct 2019","10","70.26","0.00","4962.113","0.000"
"USEP","06 Oct 2019","11","72.92","0.00","4995.277","0.000"
"USEP","06 Oct 2019","12","75.69","0.00","5039.242","0.000"
"USEP","06 Oct 2019","13","76.85","0.00","5084.573","0.000"
"USEP","06 Oct 2019","14","76.86","0.00","5115.810","0.000"
"USEP","06 Oct 2019","15","76.96","0.00","5157.791","0.000"
"USEP","06 Oct 2019","16","77.46","0.00","5243.862","0.000"
"USEP","06 Oct 2019","17","78.84","0.00","5353.749","0.000"
"USEP","06 Oct 2019","18","81.11","0.00","5482.929","0.000"
"USEP","06 Oct 2019","19","80.78","0.00","5570.202","0.000"
"USEP","06 Oct 2019","20","82.82","0.00","5661.590","0.000"
"USEP","06 Oct 2019","21","82.95","0.00","5733.089","0.000"
"USEP","06 Oct 2019","22","82.80","0.00","5754.768","0.000"
"USEP","06 Oct 2019","23","82.80","0.00","5747.084","0.000"
"USEP","06 Oct 2019","24","81.59","0.00","5709.745","0.000"
"USEP","06 Oct 2019","25","80.78","0.00","5687.111","0.000"
"USEP","06 Oct 2019","26","80.84","0.00","5691.545","0.000"
"USEP","06 Oct 2019","27","81.96","0.00","5712.816","0.000"
"USEP","06 Oct 2019","28","82.80","0.00","5727.204","0.000"
"USEP","06 Oct 2019","29","82.86","0.00","5744.018","0.000"
"USEP","06 Oct 2019","30","82.98","0.00","5756.010","0.000"
"USEP","06 Oct 2019","31","82.99","0.00","5767.620","0.000"
"USEP","06 Oct 2019","32","83.26","0.00","5777.009","0.000"
"USEP","06 Oct 2019","33","83.36","0.00","5790.482","0.000"
"USEP","06 Oct 2019","34","83.36","0.00","5778.137","0.000"
"USEP","06 Oct 2019","35","83.88","0.00","5803.792","0.000"
"USEP","06 Oct 2019","36","83.87","0.00","5804.369","0.000"
"USEP","06 Oct 2019","37","85.90","0.00","5858.482","0.000"
"USEP","06 Oct 2019","38","84.18","0.00","5945.149","0.000"
"USEP","06 Oct 2019","39","87.07","0.00","6025.544","0.000"
"USEP","06 Oct 2019","40","87.31","0.00","6059.394","0.000"
"USEP","06 Oct 2019","41","91.01","0.00","6083.971","0.000"
"USEP","06 Oct 2019","42","91.01","0.00","6107.196","0.000"
"USEP","06 Oct 2019","43","91.02","0.00","6085.636","0.000"
"USEP","06 Oct 2019","44","91.02","0.00","6006.454","0.000"
"USEP","06 Oct 2019","45","87.88","0.00","5887.790","0.000"
"USEP","06 Oct 2019","46","85.91","0.00","5773.256","0.000"
"USEP","06 Oct 2019","47","84.10","0.00","5665.164","0.000"
"USEP","06 Oct 2019","48","80.23","0.00","5542.688","0.000"
"USEP","07 Oct 2019","1","81.92","0.00","5431.196","0.000"
"USEP","07 Oct 2019","2","80.29","0.00","5331.090","0.000"
"USEP","07 Oct 2019","3","77.46","0.00","5226.994","0.000"
"USEP","07 Oct 2019","4","77.28","0.00","5163.815","0.000"
"USEP","07 Oct 2019","5","73.96","0.00","5109.985","0.000"
"USEP","07 Oct 2019","6","65.55","0.00","5067.392","0.000"
"USEP","07 Oct 2019","7","59.07","0.00","5044.948","0.000"
"USEP","07 Oct 2019","8","59.07","0.00","5027.687","0.000"
"USEP","07 Oct 2019","9","59.07","0.00","5017.121","0.000"
"USEP","07 Oct 2019","10","59.07","0.00","5051.816","0.000"
"USEP","07 Oct 2019","11","59.09","0.00","5128.240","0.000"
"USEP","07 Oct 2019","12","73.98","0.00","5281.187","0.000"
"USEP","07 Oct 2019","13","77.41","0.00","5473.675","0.000"
"USEP","07 Oct 2019","14","79.02","0.00","5676.317","0.000"
"USEP","07 Oct 2019","15","80.81","0.00","5894.818","0.000"
"USEP","07 Oct 2019","16","84.16","0.00","6177.362","0.000"
"USEP","07 Oct 2019","17","87.76","0.00","6444.902","0.000"
"USEP","07 Oct 2019","18","89.44","0.00","6628.946","0.000"
"USEP","07 Oct 2019","19","92.66","0.00","6750.239","0.000"
"USEP","07 Oct 2019","20","103.97","0.00","6818.268","0.000"
"USEP","07 Oct 2019","21","203.15","0.00","6890.671","0.000"
"USEP","07 Oct 2019","22","118.18","0.00","6896.337","0.000"
"USEP","07 Oct 2019","23","107.57","0.00","6860.056","0.000"
"USEP","07 Oct 2019","24","92.43","0.00","6767.306","0.000"
"USEP","07 Oct 2019","25","87.91","0.00","6680.659","0.000"
"USEP","07 Oct 2019","26","87.70","0.00","6668.085","0.000"
"USEP","07 Oct 2019","27","94.58","0.00","6745.443","0.000"
"USEP","07 Oct 2019","28","93.66","0.00","6780.894","0.000"
"USEP","07 Oct 2019","29","110.24","0.00","6807.404","0.000"
"USEP","07 Oct 2019","30","97.42","0.00","6823.517","0.000"
"USEP","07 Oct 2019","31","94.41","0.00","6794.209","0.000"
"USEP","07 Oct 2019","32","89.48","0.00","6753.022","0.000"
"USEP","07 Oct 2019","33","87.66","0.00","6716.453","0.000"
"USEP","07 Oct 2019","34","86.35","0.00","6665.600","0.000"
"USEP","07 Oct 2019","35","85.36","0.00","6591.925","0.000"
"USEP","07 Oct 2019","36","84.18","0.00","6493.295","0.000"
"USEP","07 Oct 2019","37","83.93","0.00","6435.951","0.000"
"USEP","07 Oct 2019","38","84.19","0.00","6485.388","0.000"
"USEP","07 Oct 2019","39","84.20","0.00","6505.024","0.000"
"USEP","07 Oct 2019","40","84.15","0.00","6494.826","0.000"
"USEP","07 Oct 2019","41","83.96","0.00","6466.383","0.000"
"USEP","07 Oct 2019","42","83.97","0.00","6414.207","0.000"
"USEP","07 Oct 2019","43","84.14","0.00","6344.767","0.000"
"USEP","07 Oct 2019","44","85.93","0.00","6197.421","0.000"
"USEP","07 Oct 2019","45","83.84","0.00","6041.249","0.000"
"USEP","07 Oct 2019","46","79.54","0.00","5884.719","0.000"
"USEP","07 Oct 2019","47","79.12","0.00","5743.208","0.000"
"USEP","07 Oct 2019","48","77.86","0.00","5566.484","0.000"
"USEP","08 Oct 2019","1","77.81","0.00","5399.791","0.000"
"USEP","08 Oct 2019","2","75.46","0.00","5287.538","0.000"
"USEP","08 Oct 2019","3","75.04","0.00","5246.138","0.000"
"USEP","08 Oct 2019","4","74.35","0.00","5179.401","0.000"
"USEP","08 Oct 2019","5","70.36","0.00","5140.615","0.000"
"USEP","08 Oct 2019","6","64.89","0.00","5099.588","0.000"
"USEP","08 Oct 2019","7","40.24","0.00","5069.261","0.000"
"USEP","08 Oct 2019","8","38.32","0.00","5049.754","0.000"
"USEP","08 Oct 2019","9","38.32","0.00","5042.065","0.000"
"USEP","08 Oct 2019","10","40.24","0.00","5072.914","0.000"
"USEP","08 Oct 2019","11","56.39","0.00","5140.362","0.000"
"USEP","08 Oct 2019","12","75.72","0.00","5283.567","0.000"
"USEP","08 Oct 2019","13","78.87","0.00","5477.502","0.000"
"USEP","08 Oct 2019","14","79.51","0.00","5653.827","0.000"
"USEP","08 Oct 2019","15","80.81","0.00","5873.859","0.000"
"USEP","08 Oct 2019","16","82.92","0.00","6132.801","0.000"
"USEP","08 Oct 2019","17","85.95","0.00","6376.754","0.000"
"USEP","08 Oct 2019","18","86.67","0.00","6552.706","0.000"
"USEP","08 Oct 2019","19","87.19","0.00","6658.170","0.000"
"USEP","08 Oct 2019","20","89.77","0.00","6744.941","0.000"
"USEP","08 Oct 2019","21","106.64","0.00","6799.492","0.000"
"USEP","08 Oct 2019","22","107.58","0.00","6818.199","0.000"
"USEP","08 Oct 2019","23","93.89","0.00","6801.549","0.000"
"USEP","08 Oct 2019","24","88.40","0.00","6736.696","0.000"
"USEP","08 Oct 2019","25","87.22","0.00","6672.414","0.000"
"USEP","08 Oct 2019","26","86.07","0.00","6664.904","0.000"
"USEP","08 Oct 2019","27","87.32","0.00","6706.235","0.000"
"USEP","08 Oct 2019","28","88.38","0.00","6738.937","0.000"
"USEP","08 Oct 2019","29","89.44","0.00","6752.495","0.000"
"USEP","08 Oct 2019","30","89.41","0.00","6755.030","0.000"
"USEP","08 Oct 2019","31","89.48","0.00","6760.343","0.000"
"USEP","08 Oct 2019","32","91.26","0.00","6775.392","0.000"
"USEP","08 Oct 2019","33","93.33","0.00","6785.168","0.000"
"USEP","08 Oct 2019","34","93.33","0.00","6771.113","0.000"
"USEP","08 Oct 2019","35","87.50","0.00","6710.911","0.000"
"USEP","08 Oct 2019","36","84.75","0.00","6583.511","0.000"
"USEP","08 Oct 2019","37","84.28","0.00","6524.288","0.000"
"USEP","08 Oct 2019","38","85.22","0.00","6554.789","0.000"
"USEP","08 Oct 2019","39","85.34","0.00","6568.153","0.000"
"USEP","08 Oct 2019","40","84.70","0.00","6523.195","0.000"
"USEP","08 Oct 2019","41","86.99","0.00","6487.649","0.000"
"USEP","08 Oct 2019","42","86.99","0.00","6427.925","0.000"
"USEP","08 Oct 2019","43","85.98","0.00","6355.204","0.000"
"USEP","08 Oct 2019","44","85.19","0.00","6228.881","0.000"
"USEP","08 Oct 2019","45","81.68","0.00","6074.811","0.000"
"USEP","08 Oct 2019","46","78.79","0.00","5929.304","0.000"
"USEP","08 Oct 2019","47","76.69","0.00","5775.761","0.000"
"USEP","08 Oct 2019","48","73.18","0.00","5599.053","0.000"
"USEP","09 Oct 2019","1","78.12","0.00","5421.713","0.000"
"USEP","09 Oct 2019","2","73.66","0.00","5291.475","0.000"
"USEP","09 Oct 2019","3","59.22","0.00","5218.256","0.000"
"USEP","09 Oct 2019","4","56.51","0.00","5143.528","0.000"
"USEP","09 Oct 2019","5","55.09","0.00","5094.136","0.000"
"USEP","09 Oct 2019","6","40.25","0.00","5073.217","0.000"
"USEP","09 Oct 2019","7","38.32","0.00","5041.141","0.000"
"USEP","09 Oct 2019","8","38.32","0.00","5021.847","0.000"
"USEP","09 Oct 2019","9","38.32","0.00","5016.032","0.000"
"USEP","09 Oct 2019","10","38.32","0.00","5042.413","0.000"
"USEP","09 Oct 2019","11","56.60","0.00","5119.065","0.000"
"USEP","09 Oct 2019","12","70.94","0.00","5257.669","0.000"
"USEP","09 Oct 2019","13","78.23","0.00","5440.251","0.000"
"USEP","09 Oct 2019","14","79.44","0.00","5613.098","0.000"
"USEP","09 Oct 2019","15","80.86","0.00","5814.358","0.000"
"USEP","09 Oct 2019","16","82.58","0.00","6085.571","0.000"
"USEP","09 Oct 2019","17","84.75","0.00","6320.786","0.000"
"USEP","09 Oct 2019","18","86.71","0.00","6494.423","0.000"
"USEP","09 Oct 2019","19","86.67","0.00","6594.912","0.000"
"USEP","09 Oct 2019","20","88.44","0.00","6678.204","0.000"
"USEP","09 Oct 2019","21","92.24","0.00","6739.012","0.000"
"USEP","09 Oct 2019","22","95.30","0.00","6773.265","0.000"
"USEP","09 Oct 2019","23","93.36","0.00","6767.753","0.000"
"USEP","09 Oct 2019","24","91.27","0.00","6722.994","0.000"
