"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","04 Jun 2019","15","84.45","0.00","5859.963","0.000"
"USEP","04 Jun 2019","16","87.91","0.00","6139.456","0.000"
"USEP","04 Jun 2019","17","89.95","0.00","6447.805","0.000"
"USEP","04 Jun 2019","18","91.65","0.00","6619.036","0.000"
"USEP","04 Jun 2019","19","89.68","0.00","6722.308","0.000"
"USEP","04 Jun 2019","20","90.73","0.00","6780.248","0.000"
"USEP","04 Jun 2019","21","92.03","0.00","6852.194","0.000"
"USEP","04 Jun 2019","22","93.89","0.00","6890.885","0.000"
"USEP","04 Jun 2019","23","93.89","0.00","6890.691","0.000"
"USEP","04 Jun 2019","24","92.04","0.00","6834.237","0.000"
"USEP","04 Jun 2019","25","92.04","0.00","6787.842","0.000"
"USEP","04 Jun 2019","26","92.02","0.00","6806.529","0.000"
"USEP","04 Jun 2019","27","92.07","0.00","6850.240","0.000"
"USEP","04 Jun 2019","28","92.87","0.00","6880.195","0.000"
"USEP","04 Jun 2019","29","91.05","0.00","6875.607","0.000"
"USEP","04 Jun 2019","30","90.62","0.00","6847.457","0.000"
"USEP","04 Jun 2019","31","89.02","0.00","6823.109","0.000"
"USEP","04 Jun 2019","32","88.92","0.00","6810.456","0.000"
"USEP","04 Jun 2019","33","88.92","0.00","6788.717","0.000"
"USEP","04 Jun 2019","34","88.68","0.00","6754.175","0.000"
"USEP","04 Jun 2019","35","87.83","0.00","6668.776","0.000"
"USEP","04 Jun 2019","36","83.81","0.00","6542.975","0.000"
"USEP","04 Jun 2019","37","82.24","0.00","6474.782","0.000"
"USEP","04 Jun 2019","38","82.25","0.00","6472.779","0.000"
"USEP","04 Jun 2019","39","82.12","0.00","6494.319","0.000"
"USEP","04 Jun 2019","40","82.90","0.00","6489.727","0.000"
"USEP","04 Jun 2019","41","82.55","0.00","6431.647","0.000"
"USEP","04 Jun 2019","42","85.15","0.00","6384.770","0.000"
"USEP","04 Jun 2019","43","81.28","0.00","6322.839","0.000"
"USEP","04 Jun 2019","44","78.83","0.00","6204.568","0.000"
"USEP","04 Jun 2019","45","78.86","0.00","6063.400","0.000"
"USEP","04 Jun 2019","46","77.84","0.00","5935.989","0.000"
"USEP","04 Jun 2019","47","77.76","0.00","5798.429","0.000"
"USEP","04 Jun 2019","48","76.69","0.00","5589.953","0.000"
"USEP","05 Jun 2019","1","82.22","0.00","5405.665","0.000"
"USEP","05 Jun 2019","2","81.42","0.00","5331.468","0.000"
"USEP","05 Jun 2019","3","81.61","0.00","5353.565","0.000"
"USEP","05 Jun 2019","4","81.02","0.00","5279.800","0.000"
"USEP","05 Jun 2019","5","80.65","0.00","5218.366","0.000"
"USEP","05 Jun 2019","6","79.31","0.00","5164.382","0.000"
"USEP","05 Jun 2019","7","79.29","0.00","5119.274","0.000"
"USEP","05 Jun 2019","8","77.71","0.00","5092.968","0.000"
"USEP","05 Jun 2019","9","77.71","0.00","5068.903","0.000"
"USEP","05 Jun 2019","10","77.71","0.00","5071.885","0.000"
"USEP","05 Jun 2019","11","77.72","0.00","5100.284","0.000"
"USEP","05 Jun 2019","12","79.50","0.00","5149.760","0.000"
"USEP","05 Jun 2019","13","78.67","0.00","5170.505","0.000"
"USEP","05 Jun 2019","14","79.61","0.00","5216.278","0.000"
"USEP","05 Jun 2019","15","80.75","0.00","5279.954","0.000"
"USEP","05 Jun 2019","16","82.34","0.00","5372.923","0.000"
"USEP","05 Jun 2019","17","82.78","0.00","5469.326","0.000"
"USEP","05 Jun 2019","18","83.56","0.00","5574.765","0.000"
"USEP","05 Jun 2019","19","83.11","0.00","5681.505","0.000"
"USEP","05 Jun 2019","20","84.43","0.00","5771.114","0.000"
"USEP","05 Jun 2019","21","88.07","0.00","5841.922","0.000"
"USEP","05 Jun 2019","22","87.27","0.00","5878.441","0.000"
"USEP","05 Jun 2019","23","87.17","0.00","5875.534","0.000"
"USEP","05 Jun 2019","24","86.95","0.00","5855.251","0.000"
"USEP","05 Jun 2019","25","86.87","0.00","5832.837","0.000"
"USEP","05 Jun 2019","26","86.87","0.00","5838.915","0.000"
"USEP","05 Jun 2019","27","86.88","0.00","5856.370","0.000"
"USEP","05 Jun 2019","28","87.00","0.00","5862.155","0.000"
"USEP","05 Jun 2019","29","87.06","0.00","5884.997","0.000"
"USEP","05 Jun 2019","30","87.55","0.00","5912.725","0.000"
"USEP","05 Jun 2019","31","87.75","0.00","5932.048","0.000"
"USEP","05 Jun 2019","32","87.75","0.00","5923.922","0.000"
"USEP","05 Jun 2019","33","87.90","0.00","5918.037","0.000"
"USEP","05 Jun 2019","34","87.75","0.00","5891.175","0.000"
"USEP","05 Jun 2019","35","87.46","0.00","5871.593","0.000"
"USEP","05 Jun 2019","36","87.46","0.00","5864.297","0.000"
"USEP","05 Jun 2019","37","87.90","0.00","5910.041","0.000"
"USEP","05 Jun 2019","38","88.97","0.00","6008.114","0.000"
"USEP","05 Jun 2019","39","90.92","0.00","6086.053","0.000"
"USEP","05 Jun 2019","40","95.00","0.00","6109.879","0.000"
"USEP","05 Jun 2019","41","95.00","0.00","6122.722","0.000"
"USEP","05 Jun 2019","42","96.56","0.00","6166.572","0.000"
"USEP","05 Jun 2019","43","96.69","0.00","6164.375","0.000"
"USEP","05 Jun 2019","44","95.53","0.00","6103.806","0.000"
"USEP","05 Jun 2019","45","95.53","0.00","5996.663","0.000"
"USEP","05 Jun 2019","46","92.99","0.00","5889.763","0.000"
"USEP","05 Jun 2019","47","97.87","0.00","5774.956","0.000"
"USEP","05 Jun 2019","48","96.41","0.00","5685.680","0.000"
"USEP","06 Jun 2019","1","96.56","0.00","5604.614","0.000"
"USEP","06 Jun 2019","2","94.77","0.00","5505.110","0.000"
"USEP","06 Jun 2019","3","90.71","0.00","5378.812","0.000"
"USEP","06 Jun 2019","4","87.76","0.00","5290.212","0.000"
"USEP","06 Jun 2019","5","86.93","0.00","5237.470","0.000"
"USEP","06 Jun 2019","6","83.79","0.00","5198.183","0.000"
"USEP","06 Jun 2019","7","83.09","0.00","5162.563","0.000"
"USEP","06 Jun 2019","8","82.77","0.00","5141.371","0.000"
"USEP","06 Jun 2019","9","82.77","0.00","5135.243","0.000"
"USEP","06 Jun 2019","10","82.77","0.00","5160.575","0.000"
"USEP","06 Jun 2019","11","83.78","0.00","5228.718","0.000"
"USEP","06 Jun 2019","12","87.83","0.00","5370.855","0.000"
"USEP","06 Jun 2019","13","90.71","0.00","5539.979","0.000"
"USEP","06 Jun 2019","14","92.26","0.00","5683.513","0.000"
"USEP","06 Jun 2019","15","87.87","0.00","5864.282","0.000"
"USEP","06 Jun 2019","16","93.95","0.00","6148.725","0.000"
"USEP","06 Jun 2019","17","96.69","0.00","6444.987","0.000"
"USEP","06 Jun 2019","18","99.78","0.00","6637.167","0.000"
"USEP","06 Jun 2019","19","100.86","0.00","6730.608","0.000"
"USEP","06 Jun 2019","20","100.87","0.00","6820.550","0.000"
"USEP","06 Jun 2019","21","102.11","0.00","6881.556","0.000"
"USEP","06 Jun 2019","22","102.11","0.00","6879.583","0.000"
"USEP","06 Jun 2019","23","100.55","0.00","6832.184","0.000"
"USEP","06 Jun 2019","24","99.63","0.00","6746.999","0.000"
"USEP","06 Jun 2019","25","97.80","0.00","6691.916","0.000"
"USEP","06 Jun 2019","26","97.04","0.00","6707.502","0.000"
"USEP","06 Jun 2019","27","97.90","0.00","6741.880","0.000"
"USEP","06 Jun 2019","28","98.15","0.00","6759.573","0.000"
"USEP","06 Jun 2019","29","98.20","0.00","6754.364","0.000"
"USEP","06 Jun 2019","30","96.75","0.00","6723.332","0.000"
"USEP","06 Jun 2019","31","96.58","0.00","6687.577","0.000"
"USEP","06 Jun 2019","32","96.23","0.00","6669.805","0.000"
"USEP","06 Jun 2019","33","94.66","0.00","6639.622","0.000"
"USEP","06 Jun 2019","34","94.14","0.00","6597.267","0.000"
"USEP","06 Jun 2019","35","90.86","0.00","6534.054","0.000"
"USEP","06 Jun 2019","36","85.56","0.00","6421.956","0.000"
"USEP","06 Jun 2019","37","84.67","0.00","6348.186","0.000"
"USEP","06 Jun 2019","38","83.59","0.00","6369.343","0.000"
"USEP","06 Jun 2019","39","83.41","0.00","6407.428","0.000"
"USEP","06 Jun 2019","40","83.28","0.00","6405.445","0.000"
"USEP","06 Jun 2019","41","85.67","0.00","6390.724","0.000"
"USEP","06 Jun 2019","42","86.12","0.00","6356.739","0.000"
"USEP","06 Jun 2019","43","89.32","0.00","6294.505","0.000"
"USEP","06 Jun 2019","44","86.39","0.00","6181.775","0.000"
"USEP","06 Jun 2019","45","86.34","0.00","6042.953","0.000"
"USEP","06 Jun 2019","46","84.78","0.00","5916.079","0.000"
"USEP","06 Jun 2019","47","85.62","0.00","5785.050","0.000"
"USEP","06 Jun 2019","48","83.13","0.00","5535.944","0.000"
"USEP","07 Jun 2019","1","82.76","0.00","5308.840","0.000"
"USEP","07 Jun 2019","2","81.51","0.00","5196.741","0.000"
"USEP","07 Jun 2019","3","82.74","0.00","5227.347","0.000"
"USEP","07 Jun 2019","4","81.20","0.00","5158.418","0.000"
"USEP","07 Jun 2019","5","81.21","0.00","5116.391","0.000"
"USEP","07 Jun 2019","6","80.70","0.00","5070.170","0.000"
"USEP","07 Jun 2019","7","80.65","0.00","5043.208","0.000"
"USEP","07 Jun 2019","8","80.62","0.00","5025.247","0.000"
"USEP","07 Jun 2019","9","80.61","0.00","5016.599","0.000"
"USEP","07 Jun 2019","10","80.61","0.00","5021.479","0.000"
"USEP","07 Jun 2019","11","80.98","0.00","5089.424","0.000"
"USEP","07 Jun 2019","12","82.08","0.00","5214.792","0.000"
"USEP","07 Jun 2019","13","83.22","0.00","5378.574","0.000"
"USEP","07 Jun 2019","14","83.79","0.00","5516.178","0.000"
"USEP","07 Jun 2019","15","82.79","0.00","5697.156","0.000"
"USEP","07 Jun 2019","16","85.38","0.00","5984.124","0.000"
"USEP","07 Jun 2019","17","88.55","0.00","6286.190","0.000"
"USEP","07 Jun 2019","18","89.95","0.00","6465.473","0.000"
"USEP","07 Jun 2019","19","89.00","0.00","6557.229","0.000"
"USEP","07 Jun 2019","20","89.39","0.00","6601.716","0.000"
"USEP","07 Jun 2019","21","90.69","0.00","6658.508","0.000"
"USEP","07 Jun 2019","22","90.96","0.00","6688.040","0.000"
"USEP","07 Jun 2019","23","91.67","0.00","6680.212","0.000"
"USEP","07 Jun 2019","24","90.68","0.00","6634.205","0.000"
"USEP","07 Jun 2019","25","88.37","0.00","6551.852","0.000"
"USEP","07 Jun 2019","26","88.37","0.00","6548.800","0.000"
"USEP","07 Jun 2019","27","89.38","0.00","6578.928","0.000"
"USEP","07 Jun 2019","28","90.67","0.00","6618.738","0.000"
"USEP","07 Jun 2019","29","89.38","0.00","6614.697","0.000"
"USEP","07 Jun 2019","30","89.38","0.00","6605.021","0.000"
"USEP","07 Jun 2019","31","90.64","0.00","6605.687","0.000"
"USEP","07 Jun 2019","32","89.36","0.00","6590.454","0.000"
"USEP","07 Jun 2019","33","88.33","0.00","6554.650","0.000"
"USEP","07 Jun 2019","34","84.88","0.00","6499.006","0.000"
"USEP","07 Jun 2019","35","83.72","0.00","6415.291","0.000"
"USEP","07 Jun 2019","36","83.51","0.00","6309.514","0.000"
"USEP","07 Jun 2019","37","81.52","0.00","6228.747","0.000"
"USEP","07 Jun 2019","38","82.61","0.00","6237.092","0.000"
"USEP","07 Jun 2019","39","81.96","0.00","6261.504","0.000"
"USEP","07 Jun 2019","40","82.15","0.00","6238.289","0.000"
"USEP","07 Jun 2019","41","81.94","0.00","6212.539","0.000"
"USEP","07 Jun 2019","42","82.48","0.00","6164.594","0.000"
"USEP","07 Jun 2019","43","85.59","0.00","6097.320","0.000"
"USEP","07 Jun 2019","44","82.84","0.00","5991.588","0.000"
"USEP","07 Jun 2019","45","82.77","0.00","5858.651","0.000"
"USEP","07 Jun 2019","46","82.60","0.00","5749.117","0.000"
"USEP","07 Jun 2019","47","83.84","0.00","5630.294","0.000"
"USEP","07 Jun 2019","48","84.04","0.00","5591.513","0.000"
"USEP","08 Jun 2019","1","89.71","0.00","5541.803","0.000"
"USEP","08 Jun 2019","2","87.82","0.00","5445.778","0.000"
"USEP","08 Jun 2019","3","83.09","0.00","5255.800","0.000"
"USEP","08 Jun 2019","4","81.37","0.00","5172.070","0.000"
"USEP","08 Jun 2019","5","81.19","0.00","5101.923","0.000"
"USEP","08 Jun 2019","6","80.80","0.00","5060.638","0.000"
"USEP","08 Jun 2019","7","80.48","0.00","5016.817","0.000"
"USEP","08 Jun 2019","8","80.53","0.00","5008.900","0.000"
"USEP","08 Jun 2019","9","80.52","0.00","4999.064","0.000"
"USEP","08 Jun 2019","10","80.52","0.00","5003.095","0.000"
"USEP","08 Jun 2019","11","80.69","0.00","5042.075","0.000"
"USEP","08 Jun 2019","12","81.17","0.00","5090.164","0.000"
"USEP","08 Jun 2019","13","81.20","0.00","5161.544","0.000"
"USEP","08 Jun 2019","14","81.36","0.00","5221.293","0.000"
"USEP","08 Jun 2019","15","81.94","0.00","5315.022","0.000"
"USEP","08 Jun 2019","16","83.40","0.00","5500.194","0.000"
"USEP","08 Jun 2019","17","87.34","0.00","5721.712","0.000"
"USEP","08 Jun 2019","18","87.62","0.00","5894.405","0.000"
"USEP","08 Jun 2019","19","87.91","0.00","6003.332","0.000"
"USEP","08 Jun 2019","20","89.68","0.00","6096.868","0.000"
"USEP","08 Jun 2019","21","90.45","0.00","6186.074","0.000"
"USEP","08 Jun 2019","22","95.28","0.00","6218.180","0.000"
"USEP","08 Jun 2019","23","95.64","0.00","6226.639","0.000"
"USEP","08 Jun 2019","24","93.93","0.00","6185.577","0.000"
"USEP","08 Jun 2019","25","89.89","0.00","6125.008","0.000"
"USEP","08 Jun 2019","26","89.64","0.00","6067.242","0.000"
"USEP","08 Jun 2019","27","89.29","0.00","6016.090","0.000"
"USEP","08 Jun 2019","28","87.98","0.00","6003.158","0.000"
"USEP","08 Jun 2019","29","87.75","0.00","5977.861","0.000"
"USEP","08 Jun 2019","30","86.78","0.00","5937.574","0.000"
"USEP","08 Jun 2019","31","86.32","0.00","5916.357","0.000"
"USEP","08 Jun 2019","32","85.85","0.00","5878.506","0.000"
"USEP","08 Jun 2019","33","85.84","0.00","5854.998","0.000"
"USEP","08 Jun 2019","34","84.84","0.00","5805.710","0.000"
"USEP","08 Jun 2019","35","84.83","0.00","5784.434","0.000"
"USEP","08 Jun 2019","36","84.76","0.00","5774.583","0.000"
"USEP","08 Jun 2019","37","82.93","0.00","5801.655","0.000"
"USEP","08 Jun 2019","38","83.96","0.00","5876.120","0.000"
"USEP","08 Jun 2019","39","84.82","0.00","5929.200","0.000"
"USEP","08 Jun 2019","40","85.86","0.00","5964.840","0.000"
"USEP","08 Jun 2019","41","88.13","0.00","6012.144","0.000"
"USEP","08 Jun 2019","42","88.14","0.00","6008.491","0.000"
"USEP","08 Jun 2019","43","86.55","0.00","5978.288","0.000"
"USEP","08 Jun 2019","44","85.84","0.00","5928.832","0.000"
"USEP","08 Jun 2019","45","84.84","0.00","5827.320","0.000"
"USEP","08 Jun 2019","46","85.99","0.00","5745.136","0.000"
"USEP","08 Jun 2019","47","90.72","0.00","5638.564","0.000"
"USEP","08 Jun 2019","48","90.72","0.00","5533.116","0.000"
"USEP","09 Jun 2019","1","93.94","0.00","5449.893","0.000"
"USEP","09 Jun 2019","2","93.84","0.00","5360.493","0.000"
"USEP","09 Jun 2019","3","97.92","0.00","5258.354","0.000"
"USEP","09 Jun 2019","4","95.26","0.00","5186.960","0.000"
"USEP","09 Jun 2019","5","93.10","0.00","5113.986","0.000"
"USEP","09 Jun 2019","6","92.54","0.00","5069.315","0.000"
"USEP","09 Jun 2019","7","90.69","0.00","5024.759","0.000"
"USEP","09 Jun 2019","8","84.75","0.00","4992.012","0.000"
"USEP","09 Jun 2019","9","84.64","0.00","4966.242","0.000"
"USEP","09 Jun 2019","10","83.06","0.00","4968.608","0.000"
"USEP","09 Jun 2019","11","82.71","0.00","5003.160","0.000"
"USEP","09 Jun 2019","12","83.06","0.00","5057.835","0.000"
"USEP","09 Jun 2019","13","80.99","0.00","5072.481","0.000"
"USEP","09 Jun 2019","14","81.27","0.00","5098.708","0.000"
"USEP","09 Jun 2019","15","82.40","0.00","5162.284","0.000"
"USEP","09 Jun 2019","16","83.69","0.00","5254.900","0.000"
"USEP","09 Jun 2019","17","83.71","0.00","5335.707","0.000"
"USEP","09 Jun 2019","18","83.78","0.00","5462.134","0.000"
"USEP","09 Jun 2019","19","84.19","0.00","5571.827","0.000"
"USEP","09 Jun 2019","20","85.83","0.00","5661.396","0.000"
"USEP","09 Jun 2019","21","88.04","0.00","5755.344","0.000"
"USEP","09 Jun 2019","22","88.79","0.00","5801.426","0.000"
"USEP","09 Jun 2019","23","88.70","0.00","5786.814","0.000"
"USEP","09 Jun 2019","24","87.72","0.00","5742.964","0.000"
