Demand,Units
1.62161976,GW
1.687881418,GW
1.722803102,GW
1.726384814,GW
1.708476257,GW
1.681613423,GW
1.661018584,GW
1.655646017,GW
1.669972862,GW
1.698626552,GW
1.730861953,GW
1.900993236,GW
2.195588985,GW
2.309308316,GW
2.094405643,GW
1.70758083,GW
1.459547327,GW
1.369109118,GW
1.306429172,GW
1.284938904,GW
1.309115455,GW
1.374481685,GW
1.466710749,GW
1.567894092,GW
1.659227728,GW
1.726384814,GW
1.762201926,GW
1.767574493,GW
1.750561364,GW
1.725489386,GW
1.704894546,GW
1.700417407,GW
1.713848824,GW
1.741607086,GW
1.773842487,GW
1.961882327,GW
2.253791792,GW
2.353184279,GW
2.126641044,GW
1.736234519,GW
1.486410161,GW
1.393285669,GW
1.328814867,GW
1.304638316,GW
1.326128583,GW
1.38880853,GW
1.479246739,GW
1.577743797,GW
1.66639115,GW
1.730861953,GW
1.763097354,GW
1.764888209,GW
1.745188798,GW
1.716535108,GW
1.693253985,GW
1.685195134,GW
1.69504484,GW
1.720116819,GW
1.748770509,GW
1.926960643,GW
2.216183824,GW
2.318262595,GW
2.093510215,GW
1.701312835,GW
1.448802193,GW
1.353886845,GW
1.287625188,GW
1.261657781,GW
1.281357193,GW
1.342246284,GW
1.430893637,GW
1.528495268,GW
1.616247193,GW
1.67892714,GW
1.710267113,GW
1.710267113,GW
1.688776846,GW
1.6583323,GW
1.634155749,GW
1.625201471,GW
1.635946605,GW
1.661914011,GW
1.691463129,GW
1.849058423,GW
2.140072461,GW
2.256478076,GW
2.044261685,GW
1.655646017,GW
1.404030803,GW
1.310906311,GW
1.246435509,GW
1.222258958,GW
1.186441845,GW
1.251808075,GW
1.34403714,GW
1.442534198,GW
1.526704412,GW
1.579534653,GW
1.594756926,GW
1.575057514,GW
1.531181551,GW
1.48282845,GW
1.445220482,GW
1.432684493,GW
1.449697621,GW
1.491782728,GW
1.544612969,GW
1.746084225,GW
2.063961097,GW
2.191111846,GW
1.986058878,GW
1.604606632,GW
1.358363985,GW
1.267030348,GW
1.20076869,GW
1.177487567,GW
1.201664118,GW
1.267925776,GW
1.361945696,GW
1.461338182,GW
1.546403824,GW
1.600129493,GW
1.616247193,GW
1.596547781,GW
1.554462674,GW
1.506109573,GW
1.469397033,GW
1.456861043,GW
1.473874172,GW
1.515063851,GW
1.566998664,GW
1.768469921,GW
2.084555937,GW
2.210811258,GW
2.004862862,GW
1.622515188,GW
1.375377113,GW
1.283148049,GW
1.215990963,GW
1.191814412,GW
1.215095535,GW
1.336873717,GW
1.427311926,GW
1.526704412,GW
1.616247193,GW
1.681613423,GW
1.716535108,GW
1.720116819,GW
1.702208263,GW
1.675345428,GW
1.653855161,GW
1.647587166,GW
1.660123156,GW
1.68698599,GW
1.717430535,GW
1.868757835,GW
2.158876445,GW
2.278863771,GW
2.070229092,GW
1.682508851,GW
1.431789065,GW
1.342246284,GW
1.277775482,GW
1.255389787,GW
1.27867091,GW
1.342246284,GW
1.434475348,GW
1.534763263,GW
1.626096899,GW
1.692358557,GW
1.729071097,GW
1.735339092,GW
1.720116819,GW
1.695940268,GW
1.678031712,GW
1.673554573,GW
1.687881418,GW
1.716535108,GW
1.747875081,GW
1.91173837,GW
2.202752407,GW
2.315576311,GW
2.100673637,GW
1.712953396,GW
1.464024466,GW
1.372690829,GW
1.310010883,GW
1.288520616,GW
1.312697166,GW
1.378063396,GW
1.47029246,GW
1.571475803,GW
1.662809439,GW
1.730861953,GW
1.768469921,GW
1.775633343,GW
1.762201926,GW
1.739816231,GW
1.722803102,GW
1.719221391,GW
1.733548236,GW
1.76041107,GW
1.789960188,GW
1.959196044,GW
2.248419226,GW
2.354079707,GW
2.132013611,GW
1.740711658,GW
1.489991872,GW
1.398658236,GW
1.334187434,GW
1.310010883,GW
1.332396578,GW
1.395076525,GW
1.484619305,GW
1.583116364,GW
1.672659145,GW
1.737129947,GW
1.771156204,GW
1.775633343,GW
1.758620215,GW
1.732652808,GW
1.711162541,GW
1.704894546,GW
1.71563968,GW
1.740711658,GW
1.767574493,GW
1.909052086,GW
2.192902701,GW
2.3119946,GW
2.100673637,GW
1.709371685,GW
1.455070188,GW
1.36015484,GW
1.292997755,GW
1.267925776,GW
1.287625188,GW
1.348514279,GW
1.437161632,GW
1.534763263,GW
1.62161976,GW
1.686090562,GW
1.720116819,GW
1.724593958,GW
1.70758083,GW
1.682508851,GW
1.661914011,GW
1.656541445,GW
1.667286578,GW
1.692358557,GW
1.719221391,GW
1.866071552,GW
2.150817594,GW
2.266327782,GW
2.053215963,GW
1.662809439,GW
1.410298797,GW
1.317174305,GW
1.251808075,GW
1.228526952,GW
1.191814412,GW
1.257180642,GW
1.349409706,GW
1.448802193,GW
1.532076979,GW
1.586698076,GW
1.604606632,GW
1.588488931,GW
1.549985535,GW
1.505214145,GW
1.472083316,GW
1.463129038,GW
1.481037594,GW
1.521331846,GW
1.571475803,GW
1.759515642,GW
2.072019947,GW
2.200066124,GW
1.995013156,GW
1.612665482,GW
1.364631979,GW
1.269716632,GW
1.204350402,GW
1.180173851,GW
1.205245829,GW
1.271507487,GW
1.364631979,GW
1.464024466,GW
1.549090108,GW
1.603711204,GW
1.622515188,GW
1.607292915,GW
1.568789519,GW
1.524913557,GW
1.492678156,GW
1.48282845,GW
1.500737006,GW
1.541031257,GW
1.590279787,GW
1.755038503,GW
2.063065669,GW
2.204543263,GW
2.010235429,GW
1.627887755,GW
1.378063396,GW
1.287625188,GW
1.22136353,GW
1.196291551,GW
1.219572674,GW
1.341350856,GW
1.431789065,GW
1.531181551,GW
1.62161976,GW
1.68698599,GW
1.722803102,GW
1.728175669,GW
1.712057969,GW
1.687881418,GW
1.669077434,GW
1.663704867,GW
1.677136284,GW
1.703103691,GW
1.732652808,GW
1.870548691,GW
2.157085589,GW
2.281550054,GW
2.076497086,GW
1.688776846,GW
1.437161632,GW
1.34403714,GW
1.280461765,GW
1.257180642,GW
1.280461765,GW
1.344932567,GW
1.436266204,GW
1.537449546,GW
1.627887755,GW
1.695940268,GW
1.733548236,GW
1.743397942,GW
1.730861953,GW
1.711162541,GW
1.695940268,GW
1.694149412,GW
1.708476257,GW
1.736234519,GW
1.765783637,GW
1.922483503,GW
2.209020402,GW
2.321844306,GW
2.106046204,GW
1.716535108,GW
1.466710749,GW
1.377167968,GW
1.314488022,GW
1.292997755,GW
1.317174305,GW
1.382540535,GW
1.4747696,GW
1.575952942,GW
1.667286578,GW
1.735339092,GW
1.773842487,GW
1.781901338,GW
1.770260776,GW
1.748770509,GW
1.73175738,GW
1.729071097,GW
1.743397942,GW
1.770260776,GW
