Demand,units
39.118,GW
34.468,GW
30.321,GW
29.133,GW
28.744,GW
27.574,GW
26.909,GW
26.338,GW
28.473,GW
34.921,GW
41.074,GW
42.114,GW
42.548,GW
42.085,GW
41.94,GW
41.727,GW
41.496,GW
41.394,GW
41.681,GW
44.882,GW
45.43,GW
44.517,GW
42.777,GW
39.763,GW
36.154,GW
32.024,GW
28.258,GW
26.41,GW
25.752,GW
24.243,GW
23.036,GW
22.017,GW
22.33,GW
24.909,GW
27.813,GW
31.404,GW
33.92,GW
34.909,GW
35.197,GW
35.283,GW
34.764,GW
34.091,GW
34.719,GW
37.984,GW
39.209,GW
38.797,GW
36.672,GW
33.866,GW
31.074,GW
28.046,GW
25.234,GW
23.941,GW
23.399,GW
21.708,GW
20.776,GW
19.885,GW
19.877,GW
21.346,GW
23.356,GW
26.669,GW
29.677,GW
31.246,GW
31.977,GW
32.475,GW
32.549,GW
32.832,GW
34.111,GW
37.868,GW
38.57,GW
37.814,GW
36.212,GW
34.082,GW
31.332,GW
27.872,GW
24.993,GW
24.566,GW
24.484,GW
23.755,GW
23.277,GW
23.32,GW
25.935,GW
33.06,GW
39.401,GW
40.552,GW
40.968,GW
40.67,GW
40.283,GW
40.488,GW
40.621,GW
40.953,GW
41.622,GW
44.636,GW
45.041,GW
44.627,GW
43.309,GW
40.88,GW
36.905,GW
32.095,GW
27.844,GW
26.335,GW
25.97,GW
24.868,GW
24.155,GW
23.715,GW
25.982,GW
32.647,GW
38.416,GW
39.35,GW
39.768,GW
39.242,GW
38.547,GW
38.835,GW
38.829,GW
39.167,GW
40.332,GW
43.58,GW
44.268,GW
43.954,GW
42.307,GW
39.403,GW
35.715,GW
31.029,GW
26.858,GW
25.27,GW
25.058,GW
23.954,GW
23.295,GW
22.955,GW
25.152,GW
31.866,GW
37.847,GW
38.752,GW
39.265,GW
39.162,GW
39.933,GW
40.216,GW
40.264,GW
40.102,GW
41.197,GW
44.282,GW
44.952,GW
44.59,GW
42.895,GW
40.823,GW
37.505,GW
32.951,GW
28.839,GW
27.396,GW
27.05,GW
26.215,GW
25.538,GW
24.862,GW
26.712,GW
33.363,GW
39.6,GW
40.757,GW
40.975,GW
39.378,GW
38.193,GW
37.602,GW
37.992,GW
39.575,GW
42.272,GW
44.669,GW
45.228,GW
45.334,GW
45.398,GW
44.136,GW
40.85,GW
36.093,GW
31.945,GW
30.48,GW
30.227,GW
29.139,GW
28.47,GW
27.901,GW
29.982,GW
36.495,GW
42.698,GW
43.56,GW
44.281,GW
43.743,GW
43.21,GW
42.664,GW
42.139,GW
41.844,GW
42.456,GW
44.459,GW
44.991,GW
44.585,GW
44.093,GW
41.316,GW
37.745,GW
33.982,GW
30.514,GW
29.28,GW
28.869,GW
27.531,GW
26.859,GW
25.948,GW
26.714,GW
29.187,GW
32.491,GW
36.464,GW
39.092,GW
39.96,GW
40.18,GW
40.239,GW
39.859,GW
39.33,GW
39.479,GW
42.169,GW
43.614,GW
42.838,GW
41.5,GW
39.314,GW
36.628,GW
33.741,GW
30.879,GW
29.813,GW
29.336,GW
27.966,GW
27.104,GW
26.093,GW
26.36,GW
27.938,GW
29.861,GW
33.249,GW
36.024,GW
37.011,GW
37.15,GW
37.232,GW
37.179,GW
37.6,GW
39.351,GW
43.275,GW
44.725,GW
43.799,GW
42.498,GW
40.001,GW
37.2,GW
33.56,GW
29.895,GW
29.068,GW
29.021,GW
28.132,GW
27.738,GW
27.565,GW
29.854,GW
36.66,GW
42.166,GW
43.616,GW
44.247,GW
43.825,GW
43.073,GW
42.71,GW
42.286,GW
42.297,GW
43.335,GW
45.223,GW
45.297,GW
44.589,GW
44.297,GW
41.752,GW
37.789,GW
33.507,GW
29.509,GW
28.642,GW
28.455,GW
27.621,GW
27.096,GW
26.83,GW
29.384,GW
36.211,GW
42.358,GW
43.246,GW
43.376,GW
42.589,GW
42.032,GW
41.954,GW
42.981,GW
43.258,GW
44.367,GW
45.774,GW
46.387,GW
46.253,GW
45.603,GW
44.43,GW
41.211,GW
36.611,GW
32.108,GW
30.681,GW
30.426,GW
29.582,GW
28.978,GW
28.508,GW
30.774,GW
37.514,GW
42.955,GW
43.919,GW
44.375,GW
43.462,GW
42.814,GW
42.195,GW
41.593,GW
42.118,GW
44.089,GW
45.719,GW
47.081,GW
46.909,GW
46.08,GW
45.582,GW
42.053,GW
37.252,GW
32.707,GW
31.363,GW
31.114,GW
30.053,GW
29.614,GW
29.117,GW
31.281,GW
37.746,GW
43.131,GW
44.221,GW
45.456,GW
45.421,GW
45.146,GW
44.938,GW
44.115,GW
43.642,GW
44.456,GW
45.94,GW
46.406,GW
46.334,GW
45.637,GW
44.159,GW
40.593,GW
35.628,GW
31.175,GW
29.714,GW
29.355,GW
28.048,GW
27.191,GW
26.499,GW
28.425,GW
34.765,GW
40.274,GW
41.174,GW
41.509,GW
40.732,GW
39.955,GW
39.319,GW
38.468,GW
38.11,GW
39.127,GW
41.666,GW
43.681,GW
43.18,GW
41.16,GW
38.532,GW
34.852,GW
31.154,GW
27.629,GW
26.524,GW
26.105,GW
24.726,GW
23.753,GW
22.898,GW
23.54,GW
26.287,GW
28.4,GW
32.469,GW
34.2,GW
34.739,GW
34.494,GW
34.353,GW
33.923,GW
33.915,GW
34.655,GW
37.392,GW
39.591,GW
39.126,GW
37.52,GW
34.936,GW
31.991,GW
29.222,GW
26.567,GW
25.731,GW
25.089,GW
23.294,GW
22.486,GW
21.24,GW
21.045,GW
22.806,GW
24.67,GW
27.846,GW
29.753,GW
30.695,GW
31.63,GW
32.612,GW
32.949,GW
33.701,GW
35.379,GW
38.68,GW
40.711,GW
40.137,GW
38.489,GW
36.522,GW
33.863,GW
30.492,GW
27.078,GW
26.45,GW
26.261,GW
25.509,GW
25.307,GW
25.179,GW
27.7,GW
34.919,GW
40.774,GW
41.853,GW
42.239,GW
40.727,GW
39.319,GW
39.033,GW
39.204,GW
39.794,GW
41.549,GW
44.325,GW
46.246,GW
46.254,GW
44.943,GW
43.535,GW
39.76,GW
34.959,GW
30.523,GW
29.56,GW
29.424,GW
28.585,GW
28.152,GW
27.841,GW
29.994,GW
36.787,GW
42.722,GW
43.678,GW
44.076,GW
43.636,GW
44.148,GW
44.549,GW
44.247,GW
43.901,GW
44.884,GW
46.334,GW
46.32,GW
46.23,GW
46.209,GW
44.44,GW
40.67,GW
35.906,GW
31.495,GW
30.222,GW
30.085,GW
29.116,GW
28.734,GW
28.462,GW
30.859,GW
37.894,GW
43.728,GW
44.731,GW
44.986,GW
44.147,GW
42.618,GW
41.631,GW
41.414,GW
41.997,GW
44.046,GW
45.728,GW
46.725,GW
46.886,GW
46.528,GW
45.144,GW
42.13,GW
37.591,GW
33.399,GW
31.939,GW
31.509,GW
30.776,GW
30.459,GW
29.996,GW
32.061,GW
38.969,GW
44.358,GW
45.591,GW
46.079,GW
45.042,GW
44.47,GW
44.8,GW
44.52,GW
44.778,GW
45.608,GW
46.847,GW
46.896,GW
46.562,GW
46.663,GW
44.784,GW
40.845,GW
36.014,GW
31.677,GW
30.624,GW
30.331,GW
29.144,GW
28.796,GW
28.271,GW
30.106,GW
36.508,GW
41.982,GW
44.094,GW
45.223,GW
45.135,GW
45.027,GW
45.101,GW
44.618,GW
44.087,GW
44.08,GW
44.967,GW
45.785,GW
45.815,GW
45.214,GW
42.573,GW
39.115,GW
35.178,GW
31.577,GW
30.169,GW
29.834,GW
28.459,GW
27.975,GW
27.032,GW
27.317,GW
30.103,GW
32.746,GW
36.582,GW
37.861,GW
37.482,GW
36.816,GW
35.94,GW
34.966,GW
35.327,GW
37.207,GW
40.38,GW
43.253,GW
42.866,GW
41.815,GW
39.868,GW
37.203,GW
34.204,GW
31.512,GW
30.504,GW
30.281,GW
28.753,GW
28.204,GW
27.427,GW
27.495,GW
29.062,GW
30.256,GW
32.962,GW
34.677,GW
35.205,GW
34.977,GW
35.009,GW
35.081,GW
36.174,GW
38.518,GW
41.336,GW
43.603,GW
43.148,GW
41.391,GW
38.667,GW
35.14,GW
30.921,GW
27.159,GW
26.014,GW
25.737,GW
25.076,GW
24.606,GW
24.317,GW
26.849,GW
33.803,GW
39.786,GW
41.269,GW
42.344,GW
42.145,GW
41.722,GW
41.465,GW
40.396,GW
39.978,GW
41.274,GW
43.711,GW
44.983,GW
44.955,GW
44.248,GW
42.953,GW
39.428,GW
35.189,GW
31.015,GW
30.061,GW
29.908,GW
29.051,GW
28.543,GW
28.264,GW
30.3,GW
36.708,GW
41.998,GW
42.962,GW
43.308,GW
42.771,GW
42.454,GW
42.934,GW
42.827,GW
42.831,GW
43.282,GW
45.033,GW
45.432,GW
44.44,GW
43.702,GW
40.962,GW
36.985,GW
32.707,GW
28.751,GW
27.517,GW
27.43,GW
26.615,GW
26.328,GW
26.196,GW
28.401,GW
35.364,GW
40.313,GW
41.005,GW
41.194,GW
40.055,GW
38.916,GW
39.075,GW
39.002,GW
39.145,GW
40.357,GW
42.727,GW
44.517,GW
44.283,GW
43.18,GW
41.938,GW
38.319,GW
33.508,GW
29.596,GW
28.164,GW
27.863,GW
26.646,GW
26.184,GW
25.65,GW
27.898,GW
34.246,GW
39.089,GW
39.735,GW
39.933,GW
38.788,GW
38.169,GW
37.414,GW
36.514,GW
36.488,GW
38.255,GW
41.687,GW
44.265,GW
44.249,GW
42.845,GW
40.633,GW
36.801,GW
32.081,GW
28.231,GW
26.92,GW
26.715,GW
25.297,GW
24.236,GW
23.254,GW
24.879,GW
31.084,GW
36.607,GW
37.822,GW
39.049,GW
39.047,GW
38.932,GW
38.965,GW
38.059,GW
37.032,GW
36.942,GW
38.863,GW
41.24,GW
41.093,GW
39.324,GW
36.479,GW
33.308,GW
29.566,GW
26.617,GW
25.249,GW
24.781,GW
23.51,GW
22.831,GW
22.181,GW
22.794,GW
25.361,GW
28.003,GW
30.919,GW
31.831,GW
31.867,GW
31.277,GW
30.568,GW
30.403,GW
30.807,GW
32.235,GW
35.253,GW
38.197,GW
37.88,GW
36.487,GW
34.817,GW
32.824,GW
30.455,GW
28.08,GW
27.669,GW
27.211,GW
26.42,GW
25.597,GW
24.625,GW
24.857,GW
26.465,GW
28.153,GW
31.182,GW
33.415,GW
34.097,GW
34.636,GW
34.558,GW
33.582,GW
32.731,GW
34.374,GW
37.513,GW
41.164,GW
40.881,GW
39.927,GW
37.594,GW
34.687,GW
30.935,GW
27.596,GW
27.255,GW
27.401,GW
26.257,GW
26.013,GW
25.712,GW
28.092,GW
34.931,GW
39.382,GW
40.341,GW
40.612,GW
39.746,GW
39.011,GW
39.073,GW
38.755,GW
39.199,GW
40.429,GW
41.981,GW
44.502,GW
44.635,GW
44.117,GW
42.511,GW
38.853,GW
33.944,GW
29.781,GW
28.642,GW
28.33,GW
27.09,GW
26.362,GW
25.888,GW
27.974,GW
34.571,GW
39.527,GW
40.126,GW
40.239,GW
39.56,GW
38.754,GW
38.514,GW
38.089,GW
38.157,GW
39.198,GW
41.554,GW
44.487,GW
44.51,GW
43.495,GW
40.936,GW
37.392,GW
33.186,GW
29.078,GW
27.598,GW
27.375,GW
26.129,GW
25.337,GW
24.874,GW
26.765,GW
33.347,GW
38.184,GW
38.813,GW
38.757,GW
37.617,GW
36.133,GW
35.427,GW
34.851,GW
35.377,GW
37.221,GW
39.917,GW
43.182,GW
42.913,GW
42.076,GW
39.981,GW
36.338,GW
32.191,GW
28.265,GW
27.247,GW
27.062,GW
25.947,GW
25.51,GW
25.503,GW
27.888,GW
34.566,GW
39.101,GW
39.286,GW
38.653,GW
37.193,GW
35.463,GW
34.531,GW
33.871,GW
34.159,GW
36.198,GW
38.972,GW
42.732,GW
43.204,GW
42.071,GW
40.054,GW
36.695,GW
32.409,GW
28.842,GW
27.884,GW
27.662,GW
26.498,GW
25.901,GW
25.754,GW
27.762,GW
34.133,GW
38.437,GW
38.808,GW
38.323,GW
36.326,GW
34.412,GW
33.296,GW
32.3,GW
32.421,GW
34.078,GW
37.393,GW
40.508,GW
41,GW
40.181,GW
37.335,GW
34.209,GW
30.338,GW
26.776,GW
25.694,GW
25.172,GW
23.884,GW
23.031,GW
22.688,GW
23.486,GW
26.529,GW
29.182,GW
32.314,GW
33.3,GW
33.105,GW
32.469,GW
32.378,GW
31.678,GW
31.265,GW
32.369,GW
34.805,GW
38.081,GW
37.696,GW
36.667,GW
33.793,GW
30.953,GW
28.096,GW
25.434,GW
24.553,GW
24.158,GW
22.373,GW
21.382,GW
20.742,GW
21.244,GW
23.155,GW
24.646,GW
26.747,GW
28.168,GW
28.497,GW
28.847,GW
28.877,GW
28.498,GW
28.5,GW
30.123,GW
33.259,GW
36.214,GW
36.712,GW
35.357,GW
33.414,GW
30.766,GW
27.546,GW
24.418,GW
23.699,GW
23.585,GW
22.527,GW
21.96,GW
21.789,GW
24.069,GW
30.067,GW
34.108,GW
36.638,GW
37.176,GW
36.803,GW
36.635,GW
37.04,GW
36.715,GW
36.107,GW
36.888,GW
38.633,GW
41.827,GW
42.502,GW
40.989,GW
38.517,GW
35.406,GW
31.35,GW
27.33,GW
26.377,GW
26.107,GW
25.223,GW
24.596,GW
24.378,GW
26.52,GW
32.402,GW
36.418,GW
37.406,GW
37.263,GW
35.707,GW
34.857,GW
35.347,GW
35.665,GW
36.457,GW
37.982,GW
39.953,GW
42.821,GW
43.082,GW
42.479,GW
39.523,GW
35.67,GW
31.195,GW
27.293,GW
25.873,GW
25.412,GW
24.097,GW
23.327,GW
22.799,GW
24.93,GW
30.31,GW
34.338,GW
36.172,GW
36.419,GW
35.716,GW
35.519,GW
35.503,GW
34.942,GW
35.128,GW
36.326,GW
38.416,GW
41.116,GW
41.467,GW
40.094,GW
38.45,GW
35.006,GW
30.994,GW
27.329,GW
26.339,GW
26.011,GW
24.767,GW
23.933,GW
23.713,GW
25.873,GW
31.005,GW
35.102,GW
37.054,GW
37.324,GW
36.275,GW
35.261,GW
33.763,GW
32.639,GW
32.544,GW
34.163,GW
36.821,GW
39.85,GW
41.055,GW
40.183,GW
38.293,GW
35.232,GW
31.228,GW
27.839,GW
26.681,GW
26.168,GW
24.911,GW
24.144,GW
23.835,GW
25.784,GW
31.115,GW
34.715,GW
36.529,GW
36.439,GW
35.603,GW
34.435,GW
33.46,GW
31.904,GW
31.671,GW
33.472,GW
35.808,GW
38.77,GW
39.415,GW
38.873,GW
36.508,GW
33.548,GW
30.109,GW
27.022,GW
25.799,GW
25.44,GW
23.811,GW
23.051,GW
22.468,GW
23.131,GW
25.85,GW
28.352,GW
30.457,GW
31.061,GW
30.396,GW
28.129,GW
26.934,GW
26.355,GW
26.896,GW
29.246,GW
32.483,GW
36.267,GW
36.751,GW
35.885,GW
33.976,GW
31.635,GW
29.141,GW
26.869,GW
26.292,GW
25.829,GW
24.462,GW
23.696,GW
23.024,GW
23.543,GW
25.323,GW
26.777,GW
28.284,GW
28.937,GW
28.747,GW
28.033,GW
27.564,GW
26.928,GW
27.331,GW
29.647,GW
33.914,GW
37.795,GW
38.202,GW
37.373,GW
35.32,GW
32.473,GW
29.108,GW
25.879,GW
25.385,GW
25.18,GW
24.423,GW
24.055,GW
23.986,GW
26.533,GW
33.287,GW
37.124,GW
37.399,GW
36.703,GW
34.79,GW
33.139,GW
32.466,GW
31.754,GW
32.094,GW
34.031,GW
37.183,GW
40.65,GW
41.633,GW
40.916,GW
38.609,GW
35.357,GW
31.105,GW
27.521,GW
26.181,GW
25.926,GW
25.045,GW
24.812,GW
24.674,GW
27.178,GW
33.796,GW
37.519,GW
37.44,GW
35.877,GW
33.741,GW
32.536,GW
31.713,GW
31.252,GW
31.581,GW
33.522,GW
36.907,GW
39.565,GW
41.276,GW
40.636,GW
39.324,GW
35.73,GW
31.665,GW
27.808,GW
26.562,GW
26.211,GW
25.307,GW
24.758,GW
24.729,GW
27.231,GW
33.517,GW
36.814,GW
36.659,GW
35.74,GW
33.859,GW
32.524,GW
31.634,GW
31.012,GW
31.483,GW
33.564,GW
36.887,GW
39.889,GW
41.313,GW
40.514,GW
38.97,GW
36.136,GW
32.064,GW
28.301,GW
26.953,GW
26.576,GW
25.375,GW
24.689,GW
24.372,GW
26.486,GW
32.618,GW
37.199,GW
38.059,GW
38.34,GW
38.129,GW
38.065,GW
38.154,GW
37.994,GW
37.577,GW
38.457,GW
40.007,GW
41.77,GW
42.554,GW
41.709,GW
39.853,GW
36.449,GW
32.346,GW
28.598,GW
27.238,GW
26.781,GW
25.595,GW
24.87,GW
24.765,GW
27.024,GW
33.06,GW
37.753,GW
38.487,GW
38.914,GW
38.7,GW
38.293,GW
38.192,GW
37.576,GW
37.061,GW
37.001,GW
38.874,GW
40.563,GW
41.003,GW
39.67,GW
37.547,GW
34.386,GW
30.684,GW
27.48,GW
26.276,GW
25.735,GW
24.294,GW
23.418,GW
22.682,GW
23.36,GW
26.023,GW
27.617,GW
29.919,GW
30.486,GW
30.326,GW
29.819,GW
28.807,GW
27.955,GW
28.12,GW
28.929,GW
30.961,GW
33.493,GW
33.875,GW
32.935,GW
31.021,GW
28.4,GW
25.654,GW
23.159,GW
22.281,GW
21.975,GW
20.661,GW
19.701,GW
19.028,GW
19.631,GW
21.39,GW
23.546,GW
26.85,GW
29.838,GW
31.115,GW
31.834,GW
32.086,GW
31.993,GW
32.071,GW
33.202,GW
34.483,GW
35.797,GW
36.704,GW
35.751,GW
33.938,GW
31.275,GW
27.826,GW
24.444,GW
23.492,GW
23.442,GW
22.527,GW
21.866,GW
21.502,GW
24.051,GW
30.19,GW
34.449,GW
34.747,GW
34.444,GW
33.182,GW
32.682,GW
33.05,GW
32.974,GW
33.729,GW
35.236,GW
38.28,GW
40.859,GW
42.24,GW
41.113,GW
39.241,GW
35.57,GW
31.248,GW
27.328,GW
26.589,GW
26.186,GW
25.39,GW
24.876,GW
24.564,GW
26.76,GW
32.656,GW
36.634,GW
36.773,GW
35.754,GW
34.318,GW
33.954,GW
34.084,GW
34.459,GW
34.795,GW
36.551,GW
39.068,GW
41.48,GW
42.472,GW
41.458,GW
39.555,GW
35.884,GW
31.817,GW
27.727,GW
26.205,GW
25.662,GW
24.204,GW
23.212,GW
22.772,GW
24.933,GW
31.358,GW
36.124,GW
36.949,GW
37.388,GW
36.869,GW
36.882,GW
36.95,GW
36.864,GW
36.309,GW
36.811,GW
38.958,GW
40.598,GW
41.503,GW
40.567,GW
39.062,GW
35.655,GW
31.419,GW
27.201,GW
25.944,GW
25.608,GW
24.576,GW
23.889,GW
23.249,GW
25.566,GW
31.239,GW
34.886,GW
34.924,GW
34.286,GW
33.907,GW
33.885,GW
34.284,GW
34.257,GW
34.611,GW
35.969,GW
37.846,GW
39.479,GW
40.611,GW
39.929,GW
38.022,GW
35.039,GW
31.245,GW
27.564,GW
26.697,GW
26.853,GW
26.05,GW
25.754,GW
25.737,GW
27.963,GW
33.233,GW
36.09,GW
36.606,GW
36.945,GW
37.262,GW
37.157,GW
37.399,GW
36.838,GW
35.855,GW
36.311,GW
38.157,GW
39.534,GW
40.415,GW
39.409,GW
36.229,GW
32.656,GW
28.888,GW
25.612,GW
24.569,GW
24.09,GW
22.565,GW
21.85,GW
21.327,GW
21.905,GW
24.172,GW
26.938,GW
28.698,GW
29.083,GW
28.622,GW
27.213,GW
26.521,GW
26.376,GW
26.626,GW
28.205,GW
31.334,GW
34.971,GW
36.87,GW
36.049,GW
34.318,GW
32.407,GW
30.182,GW
27.685,GW
26.836,GW
26.164,GW
25.124,GW
24.137,GW
23.284,GW
23.426,GW
24.822,GW
26.052,GW
28.085,GW
29.898,GW
30.309,GW
29.861,GW
28.69,GW
27.473,GW
27.108,GW
28.971,GW
31.952,GW
34.775,GW
36.727,GW
36.119,GW
34.586,GW
31.706,GW
28.148,GW
24.692,GW
23.982,GW
23.769,GW
22.837,GW
22.476,GW
22.298,GW
25.025,GW
31.39,GW
35.269,GW
35.191,GW
34.295,GW
32.77,GW
32.145,GW
32.017,GW
31.924,GW
32.778,GW
35.15,GW
38.794,GW
41.003,GW
42.028,GW
41.435,GW
38.651,GW
34.469,GW
29.656,GW
25.459,GW
24.134,GW
23.756,GW
22.662,GW
22.012,GW
22.048,GW
24.311,GW
30.776,GW
35.733,GW
37.512,GW
38.312,GW
38.958,GW
38.999,GW
39.272,GW
38.928,GW
37.789,GW
36.471,GW
38.08,GW
40.019,GW
41.675,GW
40.719,GW
38.672,GW
34.86,GW
30.556,GW
26.883,GW
25.207,GW
24.83,GW
23.815,GW
23.133,GW
22.527,GW
24.794,GW
30.688,GW
34.651,GW
34.837,GW
34.148,GW
33.308,GW
33.101,GW
33.152,GW
33.133,GW
33.271,GW
34.818,GW
37.547,GW
39.477,GW
41.028,GW
40.399,GW
38.087,GW
34.767,GW
30.328,GW
26.278,GW
24.877,GW
24.469,GW
23.235,GW
22.684,GW
22.154,GW
24.406,GW
30.395,GW
34.81,GW
35.264,GW
35.122,GW
33.844,GW
32.897,GW
32.092,GW
31.162,GW
31.135,GW
32.89,GW
35.71,GW
38.044,GW
39.705,GW
39.217,GW
37.445,GW
34.36,GW
30.681,GW
26.743,GW
25.611,GW
25.146,GW
23.777,GW
22.659,GW
21.478,GW
23.349,GW
28.816,GW
33.031,GW
33.618,GW
33.791,GW
33.354,GW
32.918,GW
32.698,GW
32.471,GW
31.895,GW
32.256,GW
34.617,GW
36.405,GW
37.826,GW
37.323,GW
35.237,GW
33.117,GW
30.125,GW
26.992,GW
25.626,GW
24.946,GW
23.871,GW
23.366,GW
22.479,GW
22.65,GW
24.564,GW
27.31,GW
30.538,GW
32.174,GW
32.233,GW
32.186,GW
31.868,GW
31.353,GW
31.228,GW
31.512,GW
32.85,GW
34.355,GW
34.866,GW
34.588,GW
32.936,GW
30.509,GW
28.27,GW
25.66,GW
24.822,GW
24.352,GW
22.865,GW
22.2,GW
21.363,GW
21.828,GW
22.901,GW
23.398,GW
24.31,GW
25.439,GW
26.001,GW
26.489,GW
26.685,GW
26.594,GW
27.429,GW
29.448,GW
32.88,GW
35.595,GW
37.28,GW
37.022,GW
35.136,GW
32.777,GW
29.293,GW
25.978,GW
25.457,GW
25.202,GW
24.559,GW
24.264,GW
24.218,GW
26.86,GW
32.667,GW
36.476,GW
37.041,GW
36.95,GW
36.421,GW
36.157,GW
36.616,GW
36.691,GW
37.077,GW
37.554,GW
40.404,GW
41.615,GW
43.201,GW
42.586,GW
40.225,GW
37.505,GW
33.09,GW
29.061,GW
27.84,GW
27.564,GW
26.456,GW
25.888,GW
25.491,GW
27.631,GW
33.242,GW
37.159,GW
37.333,GW
36.721,GW
35.579,GW
35.123,GW
35.265,GW
35.394,GW
35.445,GW
35.957,GW
38.307,GW
40.195,GW
41.788,GW
41.163,GW
38.734,GW
35.511,GW
31.212,GW
27.338,GW
26.218,GW
25.914,GW
24.84,GW
24.064,GW
23.988,GW
26.279,GW
31.813,GW
35.851,GW
36.263,GW
36.213,GW
35.418,GW
34.799,GW
34.449,GW
33.841,GW
33.517,GW
34.397,GW
36.734,GW
38.542,GW
40.542,GW
40.392,GW
38.062,GW
34.484,GW
30.254,GW
26.548,GW
25.354,GW
25.02,GW
23.855,GW
23.285,GW
23.197,GW
25.678,GW
31.066,GW
35.141,GW
35.756,GW
35.821,GW
35.052,GW
35.444,GW
35.588,GW
35.31,GW
35.46,GW
35.898,GW
37.477,GW
38.718,GW
40.239,GW
39.759,GW
37.971,GW
34.474,GW
30.515,GW
26.982,GW
25.391,GW
24.839,GW
23.428,GW
22.558,GW
22.34,GW
24.47,GW
29.527,GW
33.785,GW
34.687,GW
34.765,GW
34.458,GW
34.438,GW
34.236,GW
33.489,GW
33.222,GW
33.684,GW
35.776,GW
37.432,GW
38.155,GW
37.761,GW
35.976,GW
33.228,GW
29.761,GW
26.928,GW
25.601,GW
25.07,GW
23.662,GW
22.888,GW
22.33,GW
23.123,GW
25.418,GW
27.944,GW
29.924,GW
29.983,GW
29.363,GW
28.909,GW
28.563,GW
28.282,GW
28.232,GW
29.518,GW
32.022,GW
34.711,GW
36.301,GW
36.107,GW
34.507,GW
32.351,GW
29.65,GW
27.021,GW
25.708,GW
25.2,GW
23.895,GW
22.955,GW
22.15,GW
22.213,GW
22.992,GW
23.532,GW
24.305,GW
24.315,GW
23.814,GW
23.151,GW
23.027,GW
22.525,GW
22.814,GW
24.897,GW
28.708,GW
32.103,GW
34.286,GW
34.486,GW
33.145,GW
30.313,GW
26.958,GW
23.624,GW
22.758,GW
22.489,GW
21.535,GW
21.285,GW
21.492,GW
23.924,GW
