Demand,Unit
16.46909047,GW
17.05305822,GW
17.08905623,GW
16.73307589,GW
16.22510394,GW
15.81312669,GW
15.68313387,GW
15.89712205,GW
16.38109533,GW
17.62102685,GW
19.36293065,GW
20.35887565,GW
19.68091309,GW
17.35704143,GW
14.34920754,GW
11.93134107,GW
10.75540601,GW
9.605469521,GW
9.189492494,GW
9.587470515,GW
10.71340833,GW
12.33131898,GW
14.1072209,GW
15.70713255,GW
16.87106827,GW
17.47503491,GW
17.5350316,GW
17.20504982,GW
16.72307644,GW
16.33509787,GW
16.22110416,GW
16.43909212,GW
16.93106495,GW
18.22699338,GW
19.97089707,GW
20.91484494,GW
20.16888614,GW
17.79501724,GW
14.76318468,GW
12.33531876,GW
10.61141397,GW
9.455477805,GW
9.03150122,GW
9.421479683,GW
10.54141783,GW
12.14732914,GW
13.91523151,GW
15.5051437,GW
16.66907942,GW
17.2850454,GW
17.37104065,GW
17.075057,GW
16.62508185,GW
16.26310184,GW
16.16110748,GW
16.37909544,GW
16.85306926,GW
18.12299913,GW
19.82490514,GW
20.71485599,GW
19.91690005,GW
17.4970337,GW
14.4332029,GW
11.99133776,GW
10.25143385,GW
9.091497906,GW
8.663521542,GW
8.467532366,GW
9.603469632,GW
11.22538006,GW
12.98728275,GW
14.53319738,GW
15.6011384,GW
16.06911256,GW
15.96911808,GW
15.47514536,GW
14.85117982,GW
14.36720655,GW
14.22121461,GW
14.48320014,GW
15.06716789,GW
16.41509345,GW
18.3009893,GW
19.44692601,GW
18.89695638,GW
16.65508019,GW
13.68524421,GW
11.28137697,GW
9.499475375,GW
8.343539214,GW
7.929562076,GW
8.347538993,GW
9.505475044,GW
11.14938426,GW
12.93328574,GW
14.50119915,GW
15.59113895,GW
16.07711211,GW
15.99111686,GW
15.51114337,GW
14.89717728,GW
14.42720323,GW
14.29521052,GW
14.57519506,GW
15.18316148,GW
16.59908329,GW
18.52497693,GW
19.67691331,GW
19.1229439,GW
16.8830676,GW
13.92723084,GW
11.53336305,GW
9.711463668,GW
8.561527175,GW
8.153549706,GW
8.577526291,GW
10.30743075,GW
11.93934063,GW
13.73124167,GW
15.34515254,GW
16.52308748,GW
17.1330538,GW
17.19705026,GW
16.86906838,GW
16.38909488,GW
16.00111631,GW
15.89112239,GW
16.1171099,GW
16.61708229,GW
17.91301072,GW
19.67091364,GW
20.63886018,GW
19.92089983,GW
17.56902972,GW
14.55119639,GW
12.13133003,GW
10.38142667,GW
9.229490286,GW
8.809513479,GW
9.205491611,GW
10.32942954,GW
11.93934063,GW
13.71124277,GW
15.30515475,GW
16.46109091,GW
17.04905844,GW
17.09105612,GW
16.73907556,GW
16.23710328,GW
15.82912581,GW
15.69913299,GW
15.90912139,GW
16.38109533,GW
17.5530306,GW
19.26493606,GW
20.26288095,GW
19.60091751,GW
17.28104562,GW
14.26721207,GW
11.83734626,GW
10.39342601,GW
9.235489954,GW
8.811513369,GW
9.201491832,GW
10.32142998,GW
11.93134107,GW
13.70124333,GW
15.2951553,GW
16.44909157,GW
17.03505921,GW
17.07105722,GW
16.71507688,GW
16.20710493,GW
15.79712758,GW
15.66913465,GW
15.88312283,GW
16.36509621,GW
17.56303005,GW
19.29293451,GW
20.30487863,GW
19.65491452,GW
17.34704198,GW
14.34520776,GW
11.92734129,GW
10.23543473,GW
9.085498238,GW
8.669521211,GW
9.069499121,GW
10.19743683,GW
11.81534748,GW
13.59324929,GW
15.19316093,GW
16.35909654,GW
16.95906341,GW
17.01506031,GW
16.68107876,GW
16.1951056,GW
15.80312725,GW
