Demand,Units
28.59742,GW
28.887804,GW
29.332038,GW
29.501948,GW
29.44906,GW
30.041963,GW
30.833634,GW
29.3202,GW
26.967918,GW
24.874801,GW
23.729023,GW
22.731706,GW
22.460207,GW
22.319363,GW
22.569029,GW
23.844906,GW
26.987294,GW
28.343643,GW
27.586376,GW
28.216444,GW
28.593323,GW
28.891908,GW
29.056838,GW
28.971933,GW
28.872702,GW
29.043691,GW
29.363156,GW
29.505798,GW
29.496195,GW
29.804823,GW
30.864148,GW
29.451521,GW
26.827564,GW
24.753301,GW
23.792506,GW
22.339228,GW
22.103721,GW
21.968939,GW
22.204975,GW
23.412322,GW
26.52655,GW
27.804074,GW
26.999377,GW
27.7625,GW
28.254898,GW
28.427957,GW
28.463555,GW
28.442988,GW
28.331538,GW
28.563918,GW
28.985406,GW
29.362529,GW
29.44459,GW
29.740979,GW
30.75892,GW
29.289798,GW
26.813151,GW
24.868195,GW
23.645458,GW
22.874367,GW
22.553761,GW
22.483576,GW
22.64605,GW
23.853017,GW
26.998485,GW
28.29365,GW
27.598619,GW
28.557184,GW
28.820236,GW
28.942959,GW
28.890372,GW
28.629108,GW
28.549279,GW
28.43759,GW
28.465853,GW
28.57521,GW
28.595501,GW
28.745495,GW
29.710885,GW
28.458331,GW
26.400596,GW
24.706078,GW
23.361992,GW
23.056369,GW
22.748502,GW
22.522773,GW
22.515727,GW
22.823592,GW
23.515464,GW
24.652329,GW
26.164594,GW
27.604037,GW
28.049573,GW
27.889085,GW
27.64249,GW
27.362607,GW
27.101925,GW
26.745159,GW
26.508034,GW
26.529236,GW
26.75818,GW
27.27221,GW
28.25494,GW
27.091579,GW
25.264412,GW
23.913961,GW
22.491902,GW
21.725809,GW
21.28476,GW
21.131239,GW
21.041547,GW
21.144068,GW
21.524521,GW
22.634363,GW
24.856719,GW
26.439126,GW
26.950503,GW
26.823019,GW
26.722164,GW
26.516654,GW
26.099699,GW
25.550811,GW
25.431237,GW
25.683194,GW
26.022608,GW
26.813652,GW
28.021677,GW
26.93632,GW
24.758476,GW
23.027426,GW
22.033758,GW
21.308939,GW
21.06069,GW
20.944345,GW
21.189817,GW
22.435484,GW
25.512796,GW
27.210816,GW
26.691505,GW
27.597216,GW
27.970845,GW
28.246495,GW
28.380123,GW
28.288953,GW
28.250572,GW
28.376379,GW
28.847966,GW
29.111831,GW
29.34299,GW
29.834405,GW
30.730876,GW
29.00627,GW
26.537093,GW
24.52825,GW
23.331774,GW
22.590967,GW
22.375732,GW
22.27973,GW
22.477958,GW
23.741671,GW
26.852312,GW
28.31262,GW
27.533479,GW
28.113709,GW
28.368551,GW
28.514465,GW
28.514157,GW
28.41516,GW
28.463436,GW
28.784729,GW
29.296566,GW
29.426905,GW
29.44297,GW
29.915217,GW
31.121661,GW
29.237478,GW
26.881747,GW
24.807938,GW
23.550863,GW
22.611641,GW
22.317609,GW
22.214068,GW
22.372751,GW
23.693693,GW
26.636305,GW
28.122286,GW
27.653067,GW
28.441349,GW
28.891845,GW
29.155944,GW
29.338559,GW
29.24848,GW
29.188411,GW
29.369196,GW
29.565459,GW
29.775476,GW
29.528127,GW
29.986341,GW
30.716416,GW
29.224578,GW
27.047385,GW
25.074198,GW
23.739028,GW
22.914712,GW
22.67693,GW
22.566521,GW
22.819196,GW
23.991862,GW
27.069033,GW
28.500685,GW
27.762645,GW
28.591607,GW
28.878186,GW
29.062952,GW
29.126274,GW
29.034413,GW
28.940015,GW
29.095269,GW
29.478318,GW
29.595799,GW
29.823868,GW
30.110907,GW
30.695237,GW
29.019215,GW
26.86036,GW
25.234338,GW
24.024719,GW
23.037002,GW
22.658276,GW
22.578413,GW
22.561958,GW
23.893456,GW
26.772577,GW
28.329539,GW
27.884235,GW
28.68277,GW
28.655868,GW
28.816165,GW
28.890129,GW
28.646428,GW
28.483439,GW
28.518776,GW
28.481972,GW
28.374269,GW
28.292398,GW
28.447756,GW
29.391044,GW
27.961919,GW
26.142028,GW
24.502105,GW
23.243187,GW
22.513391,GW
22.096053,GW
21.948571,GW
21.975189,GW
22.291852,GW
23.002316,GW
24.061767,GW
25.655357,GW
27.106132,GW
27.374532,GW
27.325893,GW
27.181037,GW
27.012791,GW
26.653973,GW
26.189397,GW
25.97657,GW
25.992011,GW
26.235388,GW
26.783387,GW
28.131041,GW
26.978449,GW
25.242658,GW
23.542747,GW
22.339686,GW
22.349923,GW
21.976465,GW
21.798134,GW
21.766057,GW
21.922253,GW
22.395587,GW
23.545696,GW
25.523721,GW
26.931803,GW
27.382839,GW
27.190048,GW
27.084252,GW
26.961093,GW
26.598222,GW
26.172884,GW
25.930429,GW
26.267944,GW
26.524986,GW
27.515454,GW
28.792162,GW
27.616307,GW
25.322703,GW
23.591047,GW
22.535468,GW
22.114765,GW
21.82807,GW
21.805346,GW
21.983555,GW
23.176412,GW
26.2111,GW
27.838562,GW
27.244515,GW
28.283292,GW
28.644495,GW
29.136638,GW
29.363477,GW
29.32018,GW
29.240387,GW
29.107814,GW
29.339441,GW
29.351777,GW
29.293665,GW
30.194702,GW
31.165709,GW
29.407155,GW
26.98682,GW
25.092019,GW
23.744409,GW
22.965475,GW
22.666099,GW
22.49513,GW
22.755892,GW
23.984075,GW
26.739818,GW
28.516443,GW
27.649857,GW
28.524193,GW
28.68215,GW
28.842302,GW
28.990789,GW
28.846102,GW
28.881283,GW
28.940807,GW
29.426599,GW
29.535888,GW
29.613525,GW
30.228678,GW
31.073754,GW
29.171144,GW
26.864626,GW
24.933535,GW
23.697562,GW
23.171307,GW
22.825437,GW
22.668978,GW
22.908651,GW
24.201852,GW
27.153019,GW
28.696817,GW
28.468099,GW
29.121811,GW
29.334033,GW
29.559365,GW
29.607854,GW
29.559308,GW
29.389959,GW
29.308195,GW
29.643556,GW
30.001751,GW
30.032644,GW
30.521944,GW
31.091097,GW
29.445743,GW
27.237263,GW
25.221195,GW
23.886395,GW
22.785578,GW
22.451148,GW
22.234362,GW
22.273673,GW
23.584329,GW
26.465525,GW
28.138766,GW
27.61304,GW
28.336495,GW
28.638562,GW
28.939403,GW
29.123014,GW
28.956712,GW
28.749278,GW
28.901832,GW
29.194836,GW
29.333741,GW
29.5085,GW
29.901936,GW
30.368838,GW
28.837098,GW
26.449481,GW
24.436277,GW
23.313971,GW
22.82069,GW
22.382239,GW
22.248381,GW
22.363715,GW
23.754657,GW
26.805126,GW
28.562396,GW
28.094406,GW
28.867786,GW
29.001995,GW
29.196603,GW
29.258539,GW
28.938855,GW
28.688308,GW
28.510413,GW
28.48531,GW
28.290246,GW
28.171627,GW
28.596617,GW
29.639941,GW
28.133422,GW
26.312507,GW
24.591277,GW
23.339739,GW
22.953001,GW
22.547417,GW
22.330863,GW
22.424578,GW
22.71693,GW
23.404488,GW
24.59732,GW
26.171972,GW
27.557116,GW
28.024661,GW
27.721069,GW
27.510261,GW
27.285001,GW
26.951008,GW
26.653427,GW
26.513948,GW
26.614307,GW
26.880096,GW
27.592175,GW
28.831205,GW
27.434367,GW
25.723267,GW
24.234561,GW
23.176409,GW
22.492007,GW
22.073534,GW
21.795406,GW
21.749549,GW
21.941898,GW
22.32903,GW
23.523616,GW
25.45724,GW
26.86407,GW
27.377247,GW
27.314637,GW
27.24664,GW
27.152711,GW
26.712101,GW
26.287427,GW
26.216451,GW
26.475125,GW
26.840646,GW
27.898952,GW
29.010194,GW
27.577134,GW
25.230893,GW
23.559916,GW
22.471631,GW
21.785388,GW
21.603352,GW
21.469188,GW
21.710344,GW
23.057362,GW
26.146485,GW
27.91195,GW
27.297005,GW
28.297464,GW
28.526343,GW
28.748913,GW
29.006709,GW
28.936857,GW
28.873315,GW
28.947755,GW
29.312706,GW
29.471024,GW
29.522149,GW
30.310626,GW
31.083792,GW
29.381516,GW
26.81218,GW
24.846883,GW
23.602542,GW
22.859307,GW
22.629878,GW
22.457671,GW
22.68572,GW
23.869746,GW
26.808653,GW
28.376939,GW
27.688028,GW
28.494129,GW
28.70912,GW
29.004731,GW
29.084867,GW
28.846077,GW
28.760082,GW
28.839908,GW
29.323459,GW
29.433648,GW
29.610539,GW
30.282358,GW
30.946352,GW
29.103124,GW
26.763537,GW
24.709994,GW
23.436854,GW
22.693206,GW
22.357007,GW
22.206402,GW
22.366767,GW
23.696791,GW
26.601524,GW
28.160505,GW
27.608694,GW
28.412635,GW
28.5625,GW
28.817237,GW
28.883589,GW
28.816138,GW
28.704785,GW
28.814352,GW
29.090593,GW
29.300016,GW
29.396916,GW
30.086714,GW
30.465827,GW
28.493507,GW
26.336095,GW
24.37637,GW
23.243014,GW
22.599042,GW
22.237177,GW
22.087141,GW
22.31838,GW
23.689863,GW
26.432165,GW
27.845977,GW
27.241356,GW
27.950785,GW
28.180798,GW
28.273928,GW
28.446924,GW
28.448266,GW
28.399379,GW
28.418953,GW
28.76189,GW
28.912749,GW
28.944457,GW
