Demand,Unit
9.68674102,GW
9.189187709,GW
8.700963523,GW
8.607672277,GW
8.732060605,GW
8.990166385,GW
8.856448933,GW
9.590340066,GW
10.83733305,GW
11.86664646,GW
12.02213187,GW
11.8417688,GW
11.3877514,GW
11.50903002,GW
11.35976403,GW
11.36287374,GW
12.87419192,GW
15.11318182,GW
14.66538384,GW
14.71202946,GW
13.74491021,GW
12.62230555,GW
11.55878535,GW
9.692960436,GW
8.94663047,GW
8.483283949,GW
8.296701458,GW
8.162984006,GW
8.234507294,GW
8.909313972,GW
9.245162457,GW
9.761374017,GW
10.86532043,GW
11.85731734,GW
11.87597559,GW
11.76402609,GW
11.53701739,GW
11.38464169,GW
11.33488636,GW
11.40019023,GW
11.87597559,GW
14.6902615,GW
14.97946436,GW
14.45081397,GW
13.6640578,GW
12.67206088,GW
11.22604658,GW
10.18740404,GW
9.304246912,GW
8.707182939,GW
8.613891694,GW
8.49883249,GW
8.713402356,GW
8.856448933,GW
8.405541245,GW
9.083457631,GW
9.867104095,GW
10.83111363,GW
10.96172138,GW
10.94928255,GW
10.90263692,GW
10.73782239,GW
10.21850112,GW
10.42996128,GW
12.11542312,GW
14.43526543,GW
14.71513917,GW
14.48502076,GW
13.46814618,GW
12.40773569,GW
10.72227385,GW
9.347782827,GW
8.632549943,GW
8.057253927,GW
7.932865599,GW
7.892439393,GW
8.06969276,GW
8.788035352,GW
10.12210017,GW
10.94928255,GW
12.12164253,GW
12.75913271,GW
13.12918799,GW
13.16028507,GW
12.88974046,GW
12.45438131,GW
12.41706481,GW
12.61297643,GW
14.45081397,GW
16.26377385,GW
15.72268462,GW
15.77865937,GW
14.38240039,GW
12.830656,GW
11.23226599,GW
9.938627384,GW
9.279369247,GW
9.005714926,GW
8.840900392,GW
8.700963523,GW
8.816022726,GW
9.839116721,GW
10.66318939,GW
11.47482323,GW
12.6782803,GW
13.19449186,GW
13.65783838,GW
13.51790151,GW
13.04833558,GW
12.38285802,GW
12.41706481,GW
13.05144528,GW
14.04033249,GW
16.13627581,GW
16.04609427,GW
