Demand,Unit
4.451382126,GW
4.484869149,GW
4.561410916,GW
4.779076566,GW
5.537318443,GW
6.278816809,GW
6.352966646,GW
5.61625214,GW
4.566194777,GW
3.917981689,GW
3.671612877,GW
3.497001971,GW
3.434811786,GW
3.492218111,GW
3.659653226,GW
3.901238177,GW
4.164350501,GW
4.401151592,GW
4.570978637,GW
4.654696194,GW
4.654696194,GW
4.594897939,GW
4.511180382,GW
4.444206336,GW
4.417895103,GW
4.444206336,GW
4.511180382,GW
4.752765333,GW
5.527750722,GW
6.250113647,GW
6.28838453,GW
5.530142652,GW
4.470517568,GW
3.81991255,GW
3.571151808,GW
3.391757042,GW
3.322391066,GW
3.377405461,GW
3.540056715,GW
3.776857806,GW
4.0375782,GW
4.26959543,GW
4.437030545,GW
4.518356172,GW
4.518356172,GW
4.456165987,GW
4.372448429,GW
4.303082453,GW
4.279163151,GW
4.305474383,GW
4.37484036,GW
4.621209171,GW
5.398586491,GW
6.123341345,GW
6.161612229,GW
5.405762281,GW
4.350921057,GW
3.70270797,GW
3.453947228,GW
3.279336322,GW
3.217146136,GW
3.121468928,GW
3.293687903,GW
3.542448645,GW
3.805560969,GW
4.030402409,GW
4.171526291,GW
4.207405245,GW
4.15239085,GW
4.032794339,GW
3.896454317,GW
3.793601318,GW
3.757722365,GW
3.803169039,GW
3.915589759,GW
4.178702082,GW
4.991958355,GW
5.802822697,GW
5.939162719,GW
5.250286818,GW
4.219364896,GW
3.580719529,GW
3.331958787,GW
3.157347881,GW
3.095157696,GW
3.159739811,GW
3.336742647,GW
3.585503389,GW
3.853399573,GW
4.078241013,GW
4.221756826,GW
4.26241964,GW
4.205013314,GW
4.087808734,GW
3.951468712,GW
3.848615713,GW
3.81273676,GW
3.858183434,GW
3.968212223,GW
4.250459988,GW
5.078067842,GW
5.879364464,GW
5.996569044,GW
5.295733492,GW
4.26241964,GW
3.621382342,GW
3.37022967,GW
3.193226834,GW
3.128644719,GW
3.190834904,GW
3.513745483,GW
3.757722365,GW
4.023226618,GW
4.26481157,GW
4.437030545,GW
4.523140033,GW
4.527923893,GW
4.470517568,GW
4.391583871,GW
4.329393686,GW
4.307866314,GW
4.341353337,GW
4.413111243,GW
4.654696194,GW
5.429681583,GW
6.161612229,GW
6.211842763,GW
5.465560537,GW
4.413111243,GW
3.769682016,GW
3.525705134,GW
3.353486159,GW
3.293687903,GW
3.355878089,GW
3.528097064,GW
3.772073946,GW
4.04236206,GW
4.283947011,GW
4.460949847,GW
4.551843195,GW
4.556627056,GW
4.506396521,GW
4.429854754,GW
4.370056499,GW
4.355704918,GW
4.391583871,GW
4.468125638,GW
4.669047776,GW
5.410546142,GW
6.164004159,GW
6.259681367,GW
5.542102303,GW
4.49443687,GW
3.851007643,GW
3.604638831,GW
3.437203716,GW
3.379797391,GW
3.444379507,GW
3.616598482,GW
3.865359224,GW
4.135647338,GW
4.37962422,GW
4.556627056,GW
4.647520404,GW
4.657088125,GW
4.60446566,GW
4.527923893,GW
4.468125638,GW
4.451382126,GW
4.484869149,GW
4.561410916,GW
4.764724984,GW
5.508615281,GW
6.254897507,GW
6.343398925,GW
5.61625214,GW
4.566194777,GW
3.917981689,GW
3.669220947,GW
3.497001971,GW
3.432419856,GW
3.492218111,GW
3.659653226,GW
3.901238177,GW
4.164350501,GW
4.401151592,GW
4.570978637,GW
4.654696194,GW
4.654696194,GW
4.594897939,GW
4.511180382,GW
4.441814406,GW
4.417895103,GW
4.444206336,GW
4.511180382,GW
4.733629892,GW
5.494263699,GW
6.223802414,GW
6.278816809,GW
5.530142652,GW
4.472909498,GW
3.81991255,GW
3.571151808,GW
3.391757042,GW
3.324782996,GW
3.377405461,GW
3.540056715,GW
3.776857806,GW
4.0375782,GW
4.27198736,GW
4.439422475,GW
4.520748103,GW
4.518356172,GW
4.458557917,GW
4.37484036,GW
4.305474383,GW
4.279163151,GW
4.307866314,GW
4.37723229,GW
4.561410916,GW
5.288557701,GW
6.037231858,GW
6.132909066,GW
5.410546142,GW
4.355704918,GW
3.7050999,GW
3.456339158,GW
3.284120182,GW
3.219538067,GW
3.123860858,GW
3.296079833,GW
3.544840576,GW
3.807952899,GW
4.032794339,GW
4.173918222,GW
4.212189105,GW
4.15478278,GW
4.035186269,GW
3.901238177,GW
3.798385178,GW
3.762506225,GW
3.807952899,GW
3.917981689,GW
4.15717471,GW
4.94651168,GW
5.766943744,GW
5.929594998,GW
5.255070678,GW
4.226540686,GW
3.583111459,GW
3.334350717,GW
3.159739811,GW
3.095157696,GW
3.159739811,GW
3.339134577,GW
3.59028725,GW
3.855791503,GW
4.080632943,GW
4.224148756,GW
4.26481157,GW
4.207405245,GW
4.090200664,GW
3.953860642,GW
3.851007643,GW
3.81512869,GW
3.860575364,GW
3.972996084,GW
4.240892268,GW
5.05654047,GW
5.862620952,GW
5.994177114,GW
5.298125422,GW
4.26481157,GW
3.623774273,GW
3.37022967,GW
3.193226834,GW
3.128644719,GW
3.190834904,GW
3.513745483,GW
3.757722365,GW
4.023226618,GW
4.26481157,GW
4.437030545,GW
4.523140033,GW
4.527923893,GW
4.470517568,GW
4.393975801,GW
4.329393686,GW
4.307866314,GW
4.341353337,GW
4.413111243,GW
4.597289869,GW
5.322044724,GW
6.075502741,GW
6.183139601,GW
5.467952467,GW
4.417895103,GW
3.769682016,GW
3.528097064,GW
3.355878089,GW
3.296079833,GW
3.358270019,GW
3.528097064,GW
3.774465876,GW
4.04475399,GW
4.286338942,GW
4.463341777,GW
4.554235126,GW
4.559018986,GW
4.508788451,GW
4.432246685,GW
4.372448429,GW
4.358096848,GW
4.393975801,GW
4.470517568,GW
4.637952683,GW
5.343572096,GW
6.108989764,GW
6.242937856,GW
5.546886164,GW
4.501612661,GW
3.853399573,GW
3.616598482,GW
3.449163367,GW
3.391757042,GW
3.456339158,GW
3.630950063,GW
3.877318875,GW
4.14999892,GW
4.393975801,GW
4.570978637,GW
4.661871985,GW
4.669047776,GW
4.616425311,GW
4.542275474,GW
4.482477219,GW
4.463341777,GW
4.499220731,GW
4.573370567,GW
4.769508845,GW
5.50383142,GW
6.254897507,GW
6.350574715,GW
5.630603721,GW
4.580546358,GW
3.92994134,GW
3.681180598,GW
3.506569692,GW
3.444379507,GW
3.501785832,GW
3.669220947,GW
3.910805898,GW
4.173918222,GW
4.410719313,GW
4.580546358,GW
4.664263915,GW
4.664263915,GW
4.60446566,GW
4.520748103,GW
4.453774057,GW
4.427462824,GW
4.453774057,GW
4.520748103,GW
4.692967078,GW
5.403370351,GW
6.154436438,GW
6.259681367,GW
5.542102303,GW
4.48726108,GW
3.829480271,GW
3.573543738,GW
3.394148972,GW
3.324782996,GW
3.379797391,GW
3.542448645,GW
3.779249737,GW
4.0375782,GW
4.27198736,GW
4.439422475,GW
4.520748103,GW
4.518356172,GW
4.458557917,GW
4.37484036,GW
4.305474383,GW
4.279163151,GW
4.307866314,GW
4.37723229,GW
4.520748103,GW
5.197664353,GW
5.963082021,GW
6.104205904,GW
5.412938072,GW
4.360488778,GW
3.70749183,GW
3.465906879,GW
3.291295973,GW
3.226713857,GW
3.131036649,GW
3.305647554,GW
3.552016366,GW
3.81752062,GW
4.03997013,GW
4.181094012,GW
4.219364896,GW
4.161958571,GW
4.04236206,GW
3.908413968,GW
3.805560969,GW
3.769682016,GW
3.81512869,GW
3.92754941,GW
4.15717471,GW
4.93694396,GW
5.759767953,GW
5.931986928,GW
5.262246469,GW
4.233716477,GW
3.59028725,GW
3.341526508,GW
3.166915602,GW
3.102333486,GW
3.166915602,GW
3.343918438,GW
3.59507111,GW
3.860575364,GW
4.087808734,GW
4.231324547,GW
4.26959543,GW
4.214581035,GW
4.094984525,GW
3.961036433,GW
3.858183434,GW
3.82230448,GW
3.867751154,GW
3.977779944,GW
4.205013314,GW
4.977606773,GW
5.800430766,GW
5.975041672,GW
5.305301212,GW
4.276771221,GW
3.630950063,GW
3.379797391,GW
3.200402625,GW
3.135820509,GW
3.198010695,GW
3.523313204,GW
3.767290085,GW
4.032794339,GW
4.27198736,GW
4.446598266,GW
4.532707754,GW
4.535099684,GW
4.480085289,GW
4.401151592,GW
4.338961406,GW
4.317434034,GW
4.348529127,GW
4.422678964,GW
4.561410916,GW
5.223975585,GW
5.996569044,GW
6.156828368,GW
5.477520188,GW
4.432246685,GW
3.779249737,GW
