Demand,Unit
45.22671703,GW
44.3579953,GW
45.27990408,GW
47.7974242,GW
51.37868521,GW
55.31452652,GW
58.8603295,GW
61.53741075,GW
63.15075111,GW
63.68262155,GW
63.43441535,GW
62.84935785,GW
62.38840347,GW
62.4238615,GW
63.026648,GW
64.00174382,GW
67.15750848,GW
76.09293199,GW
83.78732446,GW
83.237725,GW
73.45130877,GW
60.29637971,GW
51.98147171,GW
48.36475267,GW
45.84723256,GW
44.92532378,GW
45.7763165,GW
48.22292055,GW
51.73326551,GW
55.59819076,GW
59.07307768,GW
61.66151385,GW
63.20393815,GW
63.68262155,GW
63.36349929,GW
62.70752573,GW
62.1933843,
62.14019726,
62.65433869,
63.55851845,
67.05113439,
76.11066101,
83.53911825,
82.58175145,
72.52939999,
59.28582586,
50.91773082,
47.26555375,
44.67711757,
43.70202175,
44.49982742,
46.89324444,
50.36813136,
54.19759858,
57.61929846,
60.20773463,
61.7147009,
62.15792627,
61.838804,
61.16510144,
60.65096001,
60.59777296,
61.12964341,
62.03382317,
65.59735516,
74.71006883,
82.13852608,
81.19888829,
71.16426585,
57.95614974,
49.64124175,
46.0245227,
43.48927357,
42.5673648,
41.57453996,
44.10978909,
47.67332109,
51.53824634,
54.87130114,
57.17607308,
58.23981398,
58.13343989,
57.21153111,
56.02368711,
55.15496538,
55.01313326,
55.72229386,
57.08742801,
60.68641803,
70.18917003,
78.57499408,
78.66363915,
69.3204483,
56.37826741,
48.11654646,
44.51755644,
41.96457829,
41.06039853,
41.98230731,
44.53528545,
48.13427548,
52.01692974,
55.38544258,
57.69021452,
58.77168442,
58.64758132,
57.70794353,
56.50237052,
55.61591977,
55.45635864,
56.16551923,
57.53065338,
61.39557863,
71.05789176,
79.35507073,
79.23096763,
69.76367367,
56.80376377,
48.55977184,
44.90759477,
42.3368876,
41.39724981,
42.30142957,
46.6095802,
50.15538318,
54.03803744,
57.53065338,
60.1722766,
61.7147009,
62.21111332,
61.90972006,
61.28920454,
60.79279212,
60.79279212,
61.3601206,
62.31748741,
65.84556137,
74.97600405,
82.51083539,
81.6953007,
71.74932334,
58.59439428,
50.31494431,
46.7336833,
44.2338922,
43.34744145,
44.25162121,
46.7336833,
50.2972153,
54.21532759,
57.74340156,
60.4027538,
62.01609415,
62.56569362,
62.31748741,
61.76788794,
61.34239159,
61.37784962,
61.99836514,
63.00891899,
65.96966448,
74.76325587,
82.56402243,
82.22717115,
72.56485802,
59.46311601,
51.16593703,
47.62013405,
45.15580097,
44.30480826,
45.22671703,
47.74423715,
51.32549816,
55.26133947,
58.80714245,
61.48422371,
63.11529308,
63.68262155,
63.46987338,
62.92027391,
62.49477756,
62.53023559,
63.13302209,
64.12584693,
67.12205045,
75.93337086,
83.64549234,
83.18453795,
73.43357975,
60.26092168,
51.92828467,
48.32929464,
45.79404551,
44.87213674,
45.74085847,
48.18746252,
51.69780748,
55.54500371,
59.01989063,
61.62605583,
63.16848012,
63.66489254,
63.36349929,
62.74298376,
62.24657135,
62.21111332,
62.72525475,
63.62943451,
66.92703128,
75.88018381,
83.3618281,
82.51083539,
72.51167098,
59.26809684,
50.88227279,
47.2123667,
44.64165954,
43.66656372,
44.46436939,
46.85778641,
50.33267333,
54.16214055,
57.60156944,
60.1722766,
61.69697188,
62.15792627,
61.838804,
61.20055947,
60.70414705,
60.66868902,
61.18283045,
62.10473923,
64.90592358,
73.55768286,
81.28753336,
80.89749503,
71.18199486,
57.97387875,
49.62351273,
46.00679369,
43.47154456,
