Demand,Units
28.446691,GW
28.91385495,GW
27.33699694,GW
24.76543908,GW
23.0549003,GW
22.35487309,GW
21.83452432,GW
21.64047161,GW
21.81440034,GW
22.31318769,GW
23.03190146,GW
23.82104918,GW
24.52970096,GW
25.03567545,GW
25.28147556,GW
25.27428842,GW
25.08886027,GW
24.83156074,GW
24.62025889,GW
24.53545067,GW
24.60875947,GW
24.80424962,GW
25.05579944,GW
26.33079767,GW
28.10889553,GW
28.58037177,GW
27.00207633,GW
24.40608219,GW
22.66392001,GW
21.91645769,GW
21.37023523,GW
21.15318367,GW
21.30555099,GW
21.78565179,GW
22.485679,GW
23.25901501,GW
23.95329252,GW
24.44776759,GW
24.68350571,GW
24.66913143,GW
24.47795357,GW
24.21777918,GW
24.00503991,GW
23.92166911,GW
23.99785277,GW
24.19909263,GW
24.44201788,GW
25.61064647,GW
27.39880633,GW
27.95796564,GW
26.45154158,GW
23.88142114,GW
22.15363324,GW
21.35729838,GW
20.8311999,GW
20.63858461,GW
20.25766631,GW
20.78807707,GW
21.5355394,GW
22.32468711,GW
22.97440436,GW
23.3524478,GW
23.39557063,GW
23.13539625,GW
22.684044,GW
22.19531864,GW
21.82733719,GW
21.69940613,GW
21.85464831,GW
22.24706603,GW
22.78035164,GW
24.3701465,GW
26.46735328,GW
27.21769046,GW
25.84638459,GW
23.37544665,GW
21.69653128,GW
20.92750755,GW
20.39565936,GW
20.20591892,GW
20.40715878,GW
20.95338124,GW
21.71378041,GW
22.51442755,GW
23.17420679,GW
23.55943737,GW
23.60974733,GW
23.35532266,GW
22.90684527,GW
22.41955733,GW
22.05301331,GW
21.92508226,GW
22.07601215,GW
22.46555501,GW
22.99165349,GW
24.56563665,GW
26.65565629,GW
27.40599347,GW
26.03037531,GW
23.55081281,GW
21.86039802,GW
21.13162226,GW
20.58827465,GW
20.38703479,GW
20.57677523,GW
21.64334646,GW
22.3706848,GW
23.17133193,GW
23.89148313,GW
24.41326933,GW
24.67344371,GW
24.68350571,GW
24.51532668,GW
24.27958857,GW
24.0884107,GW
24.02660132,GW
24.12290897,GW
24.34427281,GW
24.60300976,GW
25.74145238,GW
27.54542394,GW
28.15058093,GW
26.68440484,GW
24.13297096,GW
22.4181199,GW
21.70659327,GW
21.1963065,GW
21.01662805,GW
21.20493106,GW
21.72240498,GW
22.46268016,GW
23.27482672,GW
24.00791476,GW
24.54263781,GW
24.81862389,GW
24.84449759,GW
24.69213027,GW
24.47364129,GW
24.29971255,GW
24.25658973,GW
24.37158393,GW
24.6101969,GW
24.89480755,GW
26.13099524,GW
27.95796564,GW
28.53149923,GW
27.04376173,GW
24.50382726,GW
22.80766277,GW
22.08032443,GW
21.58441193,GW
21.41767034,GW
21.61891019,GW
22.14788353,GW
22.89678327,GW
23.71899183,GW
24.45926701,GW
24.99830234,GW
25.27716328,GW
25.30591183,GW
25.15354451,GW
24.9336181,GW
24.75537708,GW
24.70650455,GW
24.81431161,GW
