Demand,Units
1.097110189,GW
1.138681086,GW
1.156755389,GW
1.149525668,GW
1.126029074,GW
1.09891762,GW
1.079035886,GW
1.075421026,GW
1.091687898,GW
1.120606783,GW
1.156755389,GW
1.321231546,GW
1.561619775,GW
1.644761569,GW
1.4676334,GW
1.16398511,GW
0.972397499,GW
0.901907717,GW
0.851299669,GW
0.833225366,GW
0.849492239,GW
0.943478614,GW
1.012160965,GW
1.086265607,GW
1.153140528,GW
1.203748577,GW
1.234474892,GW
1.247126904,GW
1.241704613,GW
1.232667461,GW
1.22543774,GW
1.22543774,GW
1.236282322,GW
1.254356625,GW
1.274238358,GW
1.417025351,GW
1.637531848,GW
1.704406768,GW
1.520048878,GW
1.209170868,GW
1.015775826,GW
0.948900905,GW
0.900100287,GW
0.883833414,GW
0.900100287,GW
0.948900905,GW
1.017583256,GW
1.093495329,GW
1.16037025,GW
1.212785728,GW
1.245319473,GW
1.256164055,GW
1.254356625,GW
1.245319473,GW
1.238089752,GW
1.241704613,GW
1.254356625,GW
1.272430928,GW
1.295927522,GW
1.453173957,GW
1.675487884,GW
1.735133083,GW
1.543545472,GW
1.234474892,GW
1.04288728,GW
0.976012359,GW
0.929019172,GW
0.912752299,GW
0.930826602,GW
0.97962722,GW
1.050117002,GW
1.126029074,GW
1.194711425,GW
1.247126904,GW
1.279660649,GW
1.292312661,GW
1.290505231,GW
1.281468079,GW
1.276045788,GW
1.277853219,GW
1.290505231,GW
1.308579534,GW
1.326653837,GW
1.46944083,GW
1.689947326,GW
1.756822247,GW
1.570656927,GW
1.259778916,GW
1.066383874,GW
0.997701523,GW
0.948900905,GW
0.932634032,GW
0.948900905,GW
0.994086662,GW
1.062769014,GW
1.135066225,GW
1.201941146,GW
1.252549195,GW
1.28327551,GW
1.294120091,GW
1.290505231,GW
1.279660649,GW
1.270623498,GW
1.270623498,GW
1.281468079,GW
1.297734952,GW
1.312194394,GW
1.444136806,GW
1.661028441,GW
1.731518223,GW
1.545352902,GW
1.234474892,GW
1.037464989,GW
0.965167778,GW
0.914559729,GW
0.894677996,GW
0.909137439,GW
0.954323196,GW
1.021198117,GW
1.093495329,GW
1.158562819,GW
1.209170868,GW
1.238089752,GW
1.248934334,GW
1.245319473,GW
1.236282322,GW
1.22724517,GW
1.229052601,GW
1.238089752,GW
1.254356625,GW
1.272430928,GW
1.418832782,GW
1.637531848,GW
1.697177047,GW
1.505589436,GW
1.192903995,GW
0.997701523,GW
0.927211741,GW
0.878411124,GW
0.862144251,GW
0.831417936,GW
0.880218554,GW
0.948900905,GW
1.023005547,GW
1.086265607,GW
1.126029074,GW
1.144103377,GW
1.136873656,GW
1.113377062,GW
1.088073038,GW
1.068191305,GW
1.064576444,GW
1.080843317,GW
1.111569632,GW
1.145910807,GW
1.306772103,GW
1.547160333,GW
1.632109557,GW
1.458596248,GW
1.153140528,GW
0.961552917,GW
0.892870566,GW
0.844069948,GW
0.825995645,GW
0.844069948,GW
0.894677996,GW
0.965167778,GW
1.03927242,GW
1.10253248,GW
1.144103377,GW
1.16037025,GW
1.153140528,GW
1.131451365,GW
1.10433991,GW
1.084458177,GW
1.080843317,GW
1.097110189,GW
1.126029074,GW
1.16217768,GW
1.308579534,GW
1.547160333,GW
1.641146708,GW
1.473055691,GW
1.169407401,GW
0.976012359,GW
0.905522578,GW
0.85672196,GW
0.836840227,GW
0.85491453,GW
0.948900905,GW
1.017583256,GW
1.091687898,GW
1.158562819,GW
1.209170868,GW
1.241704613,GW
1.254356625,GW
1.250741764,GW
1.241704613,GW
1.236282322,GW
1.238089752,GW
1.248934334,GW
1.267008637,GW
1.28508294,GW
1.426062503,GW
1.646568999,GW
1.71163649,GW
1.525471169,GW
1.214593158,GW
1.021198117,GW
0.952515766,GW
0.905522578,GW
0.887448275,GW
0.905522578,GW
0.952515766,GW
1.021198117,GW
1.097110189,GW
1.16579254,GW
1.218208019,GW
1.250741764,GW
1.263393776,GW
1.263393776,GW
1.256164055,GW
1.250741764,GW
1.254356625,GW
1.267008637,GW
1.28508294,GW
1.304964673,GW
1.444136806,GW
1.664643302,GW
1.733325653,GW
1.548967763,GW
1.239897183,GW
1.046502141,GW
0.97962722,GW
0.932634032,GW
0.91636716,GW
0.934441463,GW
0.983242081,GW
1.053731862,GW
1.129643935,GW
1.198326286,GW
1.250741764,GW
1.28327551,GW
1.297734952,GW
1.295927522,GW
1.288697801,GW
1.28327551,GW
1.28689037,GW
1.299542382,GW
1.317616685,GW
1.333883558,GW
1.454981388,GW
1.673680453,GW
1.753207386,GW
1.574271787,GW
1.265201207,GW
1.069998735,GW
0.999508953,GW
0.950708335,GW
0.932634032,GW
0.950708335,GW
0.995894093,GW
1.064576444,GW
1.136873656,GW
1.203748577,GW
1.254356625,GW
1.28508294,GW
1.295927522,GW
1.292312661,GW
1.28327551,GW
1.274238358,GW
1.276045788,GW
1.28508294,GW
1.301349813,GW
1.315809255,GW
1.447751667,GW
1.664643302,GW
1.733325653,GW
1.548967763,GW
1.236282322,GW
1.03927242,GW
0.968782638,GW
0.91817459,GW
0.898292857,GW
0.912752299,GW
0.957938056,GW
1.024812977,GW
1.097110189,GW
1.16217768,GW
1.210978298,GW
1.241704613,GW
1.252549195,GW
1.248934334,GW
1.238089752,GW
1.229052601,GW
1.229052601,GW
1.239897183,GW
1.256164055,GW
1.272430928,GW
1.40618077,GW
1.624879835,GW
1.693562187,GW
1.509204297,GW
1.196518855,GW
1.001316384,GW
0.932634032,GW
0.883833414,GW
0.865759111,GW
0.836840227,GW
0.885640845,GW
0.954323196,GW
1.028427838,GW
1.091687898,GW
1.131451365,GW
1.149525668,GW
1.142295947,GW
1.120606783,GW
1.093495329,GW
1.075421026,GW
1.071806165,GW
1.088073038,GW
1.118799353,GW
1.153140528,GW
1.288697801,GW
1.5272786,GW
1.626687266,GW
1.464018539,GW
1.16037025,GW
0.966975208,GW
0.896485426,GW
0.847684808,GW
0.829610506,GW
0.847684808,GW
0.898292857,GW
0.968782638,GW
1.04288728,GW
1.106147341,GW
1.147718237,GW
1.16579254,GW
1.158562819,GW
1.138681086,GW
1.111569632,GW
1.093495329,GW
1.091687898,GW
1.107954771,GW
1.136873656,GW
1.171214831,GW
1.314001825,GW
1.552582624,GW
1.644761569,GW
1.476670551,GW
1.173022262,GW
0.97962722,GW
0.909137439,GW
0.85852939,GW
0.840455087,GW
0.85672196,GW
0.950708335,GW
1.019390687,GW
1.093495329,GW
1.16037025,GW
1.212785728,GW
1.243512043,GW
1.256164055,GW
1.254356625,GW
1.245319473,GW
1.239897183,GW
1.241704613,GW
1.252549195,GW
1.270623498,GW
1.288697801,GW
1.420640212,GW
1.639339278,GW
1.71163649,GW
1.5272786,GW
1.218208019,GW
1.023005547,GW
0.956130626,GW
0.909137439,GW
0.891063136,GW
0.909137439,GW
0.956130626,GW
1.024812977,GW
1.10072505,GW
1.169407401,GW
1.22182288,GW
1.254356625,GW
1.267008637,GW
1.267008637,GW
1.259778916,GW
1.254356625,GW
1.256164055,GW
1.268816067,GW
1.288697801,GW
1.306772103,GW
1.420640212,GW
1.641146708,GW
1.726095932,GW
1.552582624,GW
1.245319473,GW
1.050117002,GW
0.983242081,GW
0.938056323,GW
0.921789451,GW
0.939863754,GW
0.988664372,GW
1.057346723,GW
1.133258795,GW
1.201941146,GW
1.254356625,GW
1.288697801,GW
1.303157243,GW
1.303157243,GW
1.295927522,GW
1.290505231,GW
1.294120091,GW
1.306772103,GW
1.324846406,GW
1.341113279,GW
1.456788818,GW
1.673680453,GW
1.755014817,GW
1.579694078,GW
1.270623498,GW
1.073613595,GW
1.004931244,GW
0.956130626,GW
0.938056323,GW
0.954323196,GW
1.001316384,GW
1.068191305,GW
1.142295947,GW
1.209170868,GW
1.257971486,GW
1.290505231,GW
1.301349813,GW
1.299542382,GW
1.290505231,GW
1.28327551,GW
1.28508294,GW
1.294120091,GW
1.310386964,GW
1.324846406,GW
1.451366527,GW
1.666450732,GW
1.736940514,GW
1.552582624,GW
1.239897183,GW
1.04288728,GW
0.972397499,GW
0.921789451,GW
0.901907717,GW
0.91817459,GW
0.963360347,GW
1.028427838,GW
1.10072505,GW
1.167599971,GW
1.216400589,GW
1.247126904,GW
1.257971486,GW
1.254356625,GW
1.245319473,GW
1.236282322,GW
1.238089752,GW
1.247126904,GW
1.265201207,GW
1.279660649,GW
1.389913897,GW
1.606805532,GW
1.688139896,GW
1.512819157,GW
1.203748577,GW
1.006738674,GW
0.936248893,GW
0.887448275,GW
0.869373972,GW
0.840455087,GW
0.889255705,GW
0.957938056,GW
1.032042699,GW
1.093495329,GW
1.135066225,GW
1.153140528,GW
1.145910807,GW
1.124221644,GW
1.09891762,GW
1.080843317,GW
1.079035886,GW
1.093495329,GW
1.124221644,GW
1.158562819,GW
1.28689037,GW
1.523663739,GW
1.626687266,GW
1.4676334,GW
1.16398511,GW
0.970590069,GW
0.901907717,GW
0.853107099,GW
0.835032796,GW
0.853107099,GW
0.903715148,GW
0.974204929,GW
1.048309571,GW
1.111569632,GW
1.153140528,GW
1.171214831,GW
1.16579254,GW
1.144103377,GW
1.116991922,GW
1.09891762,GW
1.097110189,GW
1.113377062,GW
1.142295947,GW
1.176637122,GW
1.319424116,GW
1.558004915,GW
1.65199129,GW
1.483900272,GW
1.178444553,GW
0.985049511,GW
0.914559729,GW
0.865759111,GW
0.845877378,GW
0.863951681,GW
0.957938056,GW
1.026620408,GW
1.10072505,GW
1.167599971,GW
1.218208019,GW
1.252549195,GW
1.265201207,GW
1.263393776,GW
1.256164055,GW
1.252549195,GW
1.254356625,GW
1.267008637,GW
1.28327551,GW
1.299542382,GW
1.40979563,GW
1.626687266,GW
1.709829059,GW
1.536315751,GW
1.22543774,GW
1.030235268,GW
0.961552917,GW
0.912752299,GW
0.896485426,GW
0.912752299,GW
0.961552917,GW
1.030235268,GW
1.106147341,GW
1.173022262,GW
1.22724517,GW
1.259778916,GW
1.274238358,GW
1.274238358,GW
1.268816067,GW
1.265201207,GW
1.268816067,GW
1.281468079,GW
1.301349813,GW
1.317616685,GW
1.418832782,GW
1.635724417,GW
1.726095932,GW
1.558004915,GW
1.250741764,GW
1.055539292,GW
0.986856941,GW
0.939863754,GW
0.923596881,GW
0.941671184,GW
0.990471802,GW
1.060961583,GW
1.136873656,GW
1.205556007,GW
1.257971486,GW
1.290505231,GW
1.306772103,GW
1.306772103,GW
1.299542382,GW
1.295927522,GW
1.297734952,GW
1.310386964,GW
1.330268697,GW
1.34653557,GW
1.464018539,GW
1.680910175,GW
1.760437108,GW
1.583308939,GW
1.272430928,GW
1.077228456,GW
1.006738674,GW
0.957938056,GW
0.939863754,GW
0.956130626,GW
1.003123814,GW
1.071806165,GW
1.144103377,GW
1.210978298,GW
1.261586346,GW
1.292312661,GW
1.303157243,GW
1.301349813,GW
1.290505231,GW
1.28327551,GW
1.28508294,GW
1.294120091,GW
1.310386964,GW
1.324846406,GW
1.435099654,GW
1.65018386,GW
1.731518223,GW
1.556197484,GW
1.243512043,GW
1.046502141,GW
0.974204929,GW
0.923596881,GW
0.905522578,GW
0.91998202,GW
0.965167778,GW
1.030235268,GW
1.10433991,GW
1.169407401,GW
1.218208019,GW
1.248934334,GW
1.259778916,GW
1.256164055,GW
1.245319473,GW
1.238089752,GW
1.238089752,GW
1.248934334,GW
1.265201207,GW
1.279660649,GW
1.375454455,GW
1.59053866,GW
1.680910175,GW
1.514626587,GW
1.205556007,GW
1.008546105,GW
0.939863754,GW
0.891063136,GW
0.872988833,GW
0.844069948,GW
0.892870566,GW
0.961552917,GW
1.035657559,GW
1.097110189,GW
1.138681086,GW
1.154947959,GW
1.149525668,GW
1.126029074,GW
1.10072505,GW
1.080843317,GW
1.079035886,GW
1.093495329,GW
1.124221644,GW
1.158562819,GW
1.290505231,GW
1.52908603,GW
1.630302126,GW
1.46944083,GW
1.167599971,GW
0.974204929,GW
0.905522578,GW
0.85672196,GW
0.838647657,GW
0.85672196,GW
0.907330008,GW
0.97781979,GW
1.051924432,GW
1.115184492,GW
1.156755389,GW
1.173022262,GW
1.167599971,GW
1.145910807,GW
1.120606783,GW
1.10253248,GW
1.09891762,GW
1.115184492,GW
1.144103377,GW
1.178444553,GW
1.310386964,GW
1.548967763,GW
1.648376429,GW
1.485707703,GW
1.183866843,GW
0.988664372,GW
0.91817459,GW
0.867566542,GW
0.849492239,GW
0.865759111,GW
0.959745487,GW
1.028427838,GW
1.10253248,GW
1.169407401,GW
1.22182288,GW
1.254356625,GW
1.267008637,GW
1.265201207,GW
1.257971486,GW
1.252549195,GW
1.254356625,GW
1.267008637,GW
1.28508294,GW
1.299542382,GW
1.393528758,GW
1.608612963,GW
1.700791908,GW
1.536315751,GW
1.229052601,GW
1.032042699,GW
0.965167778,GW
0.91636716,GW
0.900100287,GW
0.91636716,GW
0.965167778,GW
1.033850129,GW
1.109762201,GW
1.176637122,GW
1.229052601,GW
1.263393776,GW
1.276045788,GW
1.276045788,GW
1.268816067,GW
1.265201207,GW
1.268816067,GW
1.281468079,GW
1.299542382,GW
1.317616685,GW
1.422447642,GW
1.641146708,GW
1.729710793,GW
1.561619775,GW
1.254356625,GW
1.059154153,GW
0.990471802,GW
0.943478614,GW
0.927211741,GW
0.947093475,GW
0.995894093,GW
1.064576444,GW
1.140488516,GW
1.209170868,GW
1.261586346,GW
1.295927522,GW
1.310386964,GW
1.310386964,GW
1.303157243,GW
1.297734952,GW
1.301349813,GW
1.314001825,GW
1.332076128,GW
1.348343,GW
1.460403679,GW
1.677295314,GW
1.760437108,GW
1.586923799,GW
1.277853219,GW
1.080843317,GW
1.012160965,GW
0.963360347,GW
0.945286044,GW
0.961552917,GW
1.008546105,GW
1.075421026,GW
1.149525668,GW
1.216400589,GW
1.265201207,GW
1.297734952,GW
1.308579534,GW
1.304964673,GW
1.295927522,GW
1.288697801,GW
1.288697801,GW
1.299542382,GW
1.315809255,GW
1.330268697,GW
1.420640212,GW
1.632109557,GW
1.726095932,GW
1.559812345,GW
1.250741764,GW
1.050117002,GW
0.97781979,GW
0.927211741,GW
0.907330008,GW
0.921789451,GW
0.968782638,GW
1.033850129,GW
1.106147341,GW
1.171214831,GW
1.22182288,GW
1.252549195,GW
1.263393776,GW
1.259778916,GW
1.248934334,GW
1.241704613,GW
1.241704613,GW
1.252549195,GW
1.268816067,GW
1.28327551,GW
1.379069315,GW
1.59415352,GW
1.684525035,GW
1.518241448,GW
1.209170868,GW
1.012160965,GW
0.943478614,GW
