Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,CO2_Budget,1,1,360
1,PP_CO2,1,1,1
2,BESS,1,1,1
3,EL_Demand,1,1,1
4,RE_WIND_Existing,1,1,1
