country_1,country_2,country_3,country_4,emissions,cost
KH,TH,VN,,19.822491468404248,39.21080982177838
KH,TH,VN,,0.0,49.39679456846838
KH,TH,VN,LA,146.63521342863308,31.23550875649683
KH,TH,VN,LA,140.5234121148236,31.246169585709822
KH,TH,VN,LA,132.40398250320908,31.28814036002886
KH,TH,VN,LA,120.44866921298866,31.39118926956494
KH,TH,VN,LA,100.37389664325828,31.72829689208227
KH,TH,VN,LA,80.29911889944755,32.4463958598958
KH,TH,VN,LA,66.20200897065224,33.37806274735187
KH,TH,VN,LA,60.22433981697208,33.871965478916316
KH,TH,VN,LA,40.14955985842214,36.00863438378346
KH,TH,VN,LA,20.074779938094107,39.613338587054926
KH,TH,VN,LA,0.0,49.90809467499864
KH,VN,LA,,88.48263259783137,16.033586102201767
KH,VN,LA,,82.87971990049527,16.050037153198794
KH,VN,LA,,76.78960915080687,16.089714129884065
KH,VN,LA,,71.03976049774484,16.142848598953957
KH,VN,LA,,59.19980054638645,16.36250645239507
KH,VN,LA,,47.3598404384021,16.785936797252667
KH,VN,LA,,38.39480494989638,17.340673084819798
KH,VN,LA,,35.51988032276994,17.58716383861732
KH,VN,LA,,23.679920236407007,18.86720935605443
KH,VN,LA,,11.839960112819002,20.817152851578577
KH,VN,LA,,0.0,26.290310502643695
KR,,,,112.0429914911112,26.6080338740882
KR,,,,96.0368484244098,28.11514503269772
KR,,,,94.84304932501864,28.26120403085791
KR,,,,80.0307065499032,30.318510176978762
KR,,,,64.02456572147375,33.24571240496905
KR,,,,63.22870018639731,33.416509317744676
KR,,,,48.018424977084145,37.02012505137009
KR,,,,32.0122831297845,41.51095726414947
KR,,,,31.614350420174823,41.63326792317221
KR,,,,16.006141618984312,47.042843006910864
KR,,,,0.0,57.39573185576668
KR,ID,,,310.3411921994312,64.94746649306059
KR,ID,,,271.5485431654538,66.34063309555032
KR,ID,,,232.75589413276705,67.98977006770099
KR,ID,,,218.35019116634192,68.7690711302163
KR,ID,,,193.96324513234467,70.34984353327198
KR,ID,,,155.1705960994579,74.15276702694943
KR,ID,,,116.37794706609976,79.80815041397673
KR,ID,,,109.17509556595525,81.10210898495951
KR,ID,,,77.58529803309798,88.27744857935643
KR,ID,,,38.7926490327316,100.67203500308796
KR,ID,,,4.842130011641344e-11,127.42348417008922
KR,ID,PH,,363.04789232853705,69.65425186249301
KR,ID,PH,,317.66690566481924,70.04937484482463
KR,ID,PH,,272.28591913218804,70.69992205272435
KR,ID,PH,,255.52020219884403,70.99779458954332
KR,ID,PH,,226.90493263132515,71.60100701067529
KR,ID,PH,,181.52394609923104,72.8778901877591
KR,ID,PH,,136.14295956639958,74.89339613502425
KR,ID,PH,,127.76010109933688,75.3611301779935
KR,ID,PH,,90.76197303311406,78.19688647295153
KR,ID,PH,,45.38098653311995,84.87981104230813
KR,ID,PH,,7.427729808801921e-11,97.48770458703302
KR,LA,,,114.06129677974047,26.02702044507003
KR,LA,,,97.76682834125604,26.616272890517788
KR,LA,,,96.82504780314495,26.651337619631338
KR,LA,,,81.47235723255139,27.336934077436794
KR,LA,,,65.17788603183925,28.384529067306396
KR,LA,,,64.5500325973402,28.431673573130006
KR,LA,,,48.88341463931737,29.722864781520627
KR,LA,,,32.58894308367658,31.90331697284001
KR,LA,,,32.27501633589758,31.952524347614705
KR,LA,,,16.294471545520512,35.00679213928453
KR,LA,,,0.0,40.78714944255447
KR,MY,,,207.59229219945533,33.82562405422961
KR,MY,,,202.39524959909173,33.996804748820885
KR,MY,,,172.99357683258404,35.03638665790233
KR,MY,,,151.7964371986535,35.876761492310855
KR,MY,,,138.39486146642577,36.55036036373715
KR,MY,,,103.79614609944367,39.10808458723482
KR,MY,,,101.19762479912312,39.363721493525
KR,MY,,,69.19743073244398,43.41117811138639
KR,MY,,,50.59881239939643,46.34160162406091
KR,MY,,,34.59871536626532,49.288932917171834
KR,MY,,,1.3179493774756395e-10,60.24078082103971
KR,MY,ID,,405.8904923253973,72.70120599271132
KR,MY,ID,,384.4786719989557,72.87024237875595
KR,MY,ID,,347.90613599808825,73.4960820534519
KR,MY,ID,,289.92178013259235,75.11456873623406
KR,MY,ID,,256.3191146319445,76.2082689325709
KR,MY,ID,,231.93742409912971,77.1512862867113
KR,MY,ID,,173.95306806615693,80.3574743992589
KR,MY,ID,,128.15955733258016,83.93675614317664
KR,MY,ID,,115.96871206584534,85.1135511847075
KR,MY,ID,,57.98435603292897,94.24407810702179
KR,MY,ID,,6.486435493520398e-11,113.87784063599176
KR,MY,PH,,260.2989921993932,39.64649179722892
KR,MY,PH,,223.11342186462443,40.17118911170544
KR,MY,PH,,207.5514537655487,40.43453227545938
KR,MY,PH,,185.92785156616165,40.86230229976936
KR,MY,PH,,148.74228123198134,41.80850587116223
KR,MY,PH,,138.36763583321107,42.16891508169435
KR,MY,PH,,111.55671093266882,43.40474235124892
KR,MY,PH,,74.37114063299305,46.47839778884362
KR,MY,PH,,69.1838179326695,47.04611159233428
KR,MY,PH,,37.18557029960641,52.22006265291454
KR,MY,PH,,1.4754177009817782e-10,64.86213633630443
KR,PH,,,164.7497724073348,30.853592019662614
KR,PH,,,150.59880536615088,31.13378944078259
KR,PH,,,141.2140596520999,31.34553073037981
KR,PH,,,117.6784195517919,31.989557941470096
KR,PH,,,100.3987355614519,32.637203985739724
KR,PH,,,94.1428592993877,32.91913385489526
KR,PH,,,70.60713409314232,34.6669507658939
KR,PH,,,50.19940316836577,37.02831161856486
KR,PH,,,47.07146453022329,37.49984698925241
KR,PH,,,23.5357060069715,42.258530825054116
KR,PH,,,0.0001668943662416,51.17354175647058
KR,TH,,,177.92151927143547,39.10117199583388
KR,TH,,,155.68134373491264,39.68894981022621
KR,TH,,,133.44115825618235,40.32963522853364
KR,TH,,,118.8431071199924,40.796971654184624
KR,TH,,,111.20096470048748,41.06726887593844
KR,TH,,,88.96077532209718,42.15003604236087
KR,TH,,,66.72058173779438,43.67910695871608
KR,TH,,,59.42155492684429,44.35687443676173
KR,TH,,,44.48038792761099,46.08182912091909
KR,TH,,,22.24019388714473,50.26010896073687
KR,TH,,,0.0,59.43801851406113
KR,TH,LA,,179.93985739484418,39.427020966515514
KR,TH,LA,,157.44737292952485,40.01847267118386
KR,TH,LA,,134.9548939425833,40.66568114183995
KR,TH,LA,,120.16443934031471,41.137554590220475
KR,TH,LA,,112.46241182177802,41.408907252219535
KR,TH,LA,,89.96992987097114,42.49453284814761
KR,TH,LA,,67.47744774679796,44.034395243609296
KR,TH,LA,,60.08222088737831,44.71566280938764
KR,TH,LA,,44.984965168758016,46.43731606588919
KR,TH,LA,,22.49248257565313,50.61697838274573
KR,TH,LA,,0.0,59.66726377344688
KR,TH,VN,,261.64897062788503,51.68107844478524
KR,TH,VN,,228.94288767966316,51.96241358127518
KR,TH,VN,,196.236772925032,52.410906816796206
KR,TH,VN,,189.36100051514407,52.52991106466806
KR,TH,VN,,163.53064704708402,53.10078690116803
KR,TH,VN,,130.82451991524985,54.438103570427366
KR,TH,VN,,98.1183903416798,56.64978603525763
KR,TH,VN,,94.6805028487547,56.93953179932423
KR,TH,VN,,65.4122602429723,60.09069989380864
KR,TH,VN,,32.70613015135136,66.04214912773175
KR,TH,VN,,0.0,79.98834539371317
KR,VN,LA,,197.7887769677736,37.01681821661384
KR,VN,LA,,173.06518532019345,37.33506714226997
KR,VN,LA,,148.3415926596125,37.76827787493815
KR,VN,LA,,135.06792707373614,38.05664254832125
KR,VN,LA,,123.6179930827194,38.35223506857983
KR,VN,LA,,98.89439480663437,39.30865198388242
KR,VN,LA,,74.17079646138312,40.94547773623526
KR,VN,LA,,67.53396412623665,41.56787773113247
KR,VN,LA,,49.447197671511184,43.95387542201687
KR,VN,LA,,24.723598818379767,49.30653737659337
KR,VN,LA,,0.0,59.53622195971908
LA,,,,2.016666594849396,0.3478205203986661
LA,,,,1.983333333297164,0.34784467902952637
LA,,,,1.7299791429989575,0.3494328919712206
LA,,,,1.4416492856325944,0.35561166667218486
LA,,,,1.3213315568546553,0.3598853883108459
LA,,,,1.1533194286663762,0.3673321185080841
LA,,,,0.8649895712623231,0.3862430072684826
LA,,,,0.6606657785975049,0.40648682210483283
LA,,,,0.5766597142915874,0.4159260796413151
LA,,,,0.2883298571086597,0.4608392598444731
LA,,,,0.0,0.5593776747525925
LA,KH,,,10.217725919794171,2.3247254923781933
LA,KH,,,9.421877995221964,2.328243092618395
LA,KH,,,9.40757136957271,2.3283677682500925
LA,KH,,,7.851564998616314,2.3551461927895323
LA,KH,,,6.281251998833933,2.4299282337411747
LA,KH,,,6.27171425887299,2.4305589195905766
LA,KH,,,4.71093899880953,2.575766043911665
LA,KH,,,3.140625999319178,2.8009644975852552
LA,KH,,,3.1358571302292164,2.801913712936541
LA,KH,,,1.5703129997481284,3.2204175832005917
LA,KH,,,0.0,4.0372162599892265
LA,TH,,,67.63313459837306,15.633755860799479
LA,TH,,,59.40975913480773,15.687351653064107
LA,TH,,,56.93573860163058,15.715843603247908
LA,TH,,,50.92265125949693,15.821092808019229
LA,TH,,,42.435543058789555,16.06176803030794
LA,TH,,,33.94843443700791,16.454578996506175
LA,TH,,,28.4678703281557,16.80221130167214
LA,TH,,,25.46132584840229,17.070496800000594
LA,TH,,,16.97421723468905,18.228874697806027
LA,TH,,,8.487108608961414,20.034863396095524
LA,TH,,,0.0,24.908091251659094
MY,,,,95.54888773439237,9.28566415315163
MY,,,,94.99999854783728,9.285692654601034
MY,,,,76.43943307207363,9.331356374443214
MY,,,,75.9378437620167,9.334072057592094
MY,,,,57.329579971372674,9.508819431168739
MY,,,,56.95338516007351,9.514533887771291
MY,,,,38.21971999370338,9.881291819362586
MY,,,,37.96892333372458,9.888496068004345
MY,,,,19.1098599957374,10.859704143078094
MY,,,,18.984461739666852,10.869763520700891
MY,,,,0.0,15.147512132915761
MY,PH,,,147.87119949788828,16.87776251281938
MY,PH,,,127.07656392629232,16.92051924182481
MY,PH,,,112.6666635653846,17.011872922697947
MY,PH,,,105.89714010192256,17.08030050489143
MY,PH,,,84.71771304844987,17.40376706154377
MY,PH,,,75.13893436768548,17.622042252688594
MY,PH,,,63.538285684017005,17.9581045221908
MY,PH,,,42.35885708261473,18.99406733398257
MY,PH,,,37.569467230484534,19.387498332215653
MY,PH,,,21.17942853131676,21.237522581572595
MY,PH,,,0.0,26.909949563885267
NG,,,,49.71507814696993,19.88232487225364
NG,,,,49.71507276256166,19.882324339676366
NG,,,,49.71504543985404,19.88232056815434
NG,,,,49.71459102258414,19.882280426649288
NG,,,,44.45666047817704,19.923691504515617
NG,,,,35.56532760582236,20.2693770127657
NG,,,,28.874931925378267,20.77141974676192
NG,,,,26.673996630250414,21.006310051260392
NG,,,,17.78266449599101,22.26790629098033
NG,,,,8.891332265898162,24.919828335459453
NG,,,,0.0,32.92427866245431
NG,KE,,,46.398365546105424,21.64963702234455
NG,KE,,,46.39836218074926,21.649638075766237
NG,KE,,,46.39836065972716,21.649638343525012
NG,KE,,,46.39836040043149,21.64963825225251
NG,KE,,,46.39836030646964,21.6496384599102
NG,KE,,,37.83509730299196,21.76369268201731
NG,KE,,,30.136264276032477,22.107193594198
NG,KE,,,28.376323057191687,22.230267268542296
NG,KE,,,18.91754877932575,23.206545295130343
NG,KE,,,9.45877439775737,24.98937713882385
NG,KE,,,0.0,30.399557754320394
PE,,,,9.539503020911535,4.1160517535283
PE,,,,8.37431190283725,4.126756336376009
PE,,,,7.177981684154985,4.158748957423241
PE,,,,7.094495989073793,4.16187195214051
PE,,,,5.981651407764773,4.212507177358176
PE,,,,4.785321128514713,4.294632108470456
PE,,,,3.588990847771412,4.425568375949467
PE,,,,3.5472479937193593,4.4308514988384
PE,,,,2.3926605639888496,4.594077071347049
PE,,,,1.196330281613799,4.820712540339737
PE,,,,0.0,5.384160769979177
PH,,,,52.66666490198361,7.603415673664511
PH,,,,46.118360883209704,7.635000926427001
PH,,,,39.53002499939437,7.740871042161452
PH,,,,37.33333324243936,7.799664138223677
PH,,,,32.94168749318721,7.951056646838139
PH,,,,26.353349999825625,8.299633577290697
PH,,,,19.765012475133343,8.885282945897563
PH,,,,18.58500549539716,9.013761169364422
PH,,,,13.176674972097327,9.780784121992465
PH,,,,6.58833747829913,11.033320875236585
PH,,,,0.0,14.118402591605204
SG,,,,37.49546872762298,4.345879627044009
SG,,,,37.477233796302095,4.346545227254736
SG,,,,37.09867573387574,4.361492644592801
SG,,,,36.72011794065394,4.377473742526041
SG,,,,36.341560054323445,4.393456260510063
SG,,,,35.963002118810316,4.409521102706889
SG,,,,35.58444420192699,4.425805024631645
SG,,,,35.20588626442703,4.442088573464844
SG,,,,34.827328352341105,4.458371285985378
SG,BN,,,41.98739539138748,4.536527271082371
SG,BN,,,40.0096676203052,4.5824756037735135
SG,BN,,,35.56414898411008,4.709730189475595
SG,BN,,,31.11863037891387,4.88002142740808
SG,BN,,,26.67311175570597,5.170192782985504
SG,BN,TH,,86.40400422202005,18.929048868046863
SG,BN,TH,,86.33771520782666,18.926926310662907
SG,BN,TH,,85.33936013899746,18.891566923378228
SG,BN,TH,,77.04813077772819,18.975625856618073
SG,BN,TH,,64.50648739705748,19.089686070394833
SG,BN,TH,,61.638764830358824,19.147118428176224
SG,BN,TH,,46.232082218532106,19.689191596562313
SG,BN,TH,,32.25296923524576,20.535683507440012
SG,BN,TH,,30.81926519182231,20.65974851033667
SG,BN,TH,,15.410548545545,22.860517681933118
SG,BN,TH,,0.0029769765319507,29.68126946603505
SG,ID,,,215.70975738389632,43.387141889643026
SG,ID,,,206.3189752648937,43.39433480913523
SG,ID,,,176.84520965754228,43.63920502230408
SG,ID,,,162.69263212464583,43.915060978024115
SG,ID,,,147.3710297383778,44.34991325385508
SG,ID,,,117.89682840006292,45.44025353327277
SG,ID,,,88.42262374260063,47.16888887985905
SG,ID,,,81.34632303368357,47.738688484511364
SG,ID,,,58.94841716117864,50.16777150769643
SG,ID,,,29.474208639418677,55.656851417103766
SG,ID,,,0.0,70.12589565925971
SG,ID,BN,,215.51480121592633,43.60272684740575
SG,ID,BN,,210.2518200105631,43.60171286474499
SG,ID,BN,,180.21605917956012,43.8197027248783
SG,ID,BN,,164.01516074738325,44.18524341223902
SG,ID,BN,,150.1840358632177,44.545811181255424
SG,ID,BN,,120.14614343156413,45.621020434112864
SG,ID,BN,,90.11319395543136,47.28406853452068
SG,ID,BN,,82.0088881648555,47.96023411537044
SG,ID,BN,,60.07590376281384,50.34112502865709
SG,ID,BN,,30.0530902360205,55.839257234494
SG,ID,BN,,0.0137165104869499,70.15986152192657
SG,ID,BN,TH,250.51148042755577,57.95336628129464
SG,ID,BN,TH,248.55167335167457,57.9512065030972
SG,ID,BN,TH,229.62690845789183,58.004762521402995
SG,ID,BN,TH,219.6300910276833,58.08141497545488
SG,ID,BN,TH,191.3616954899424,58.44990392401806
SG,ID,BN,TH,153.0900312788381,59.623325901470515
SG,ID,BN,TH,114.81426108904964,61.36723597698269
SG,ID,BN,TH,109.81586381106762,61.6684062914739
SG,ID,BN,TH,76.54298096238567,64.2897977778461
SG,ID,BN,TH,38.275019672928714,70.41042871563107
SG,ID,BN,TH,0.0204178106549949,84.39141953361641
SG,ID,MY,,281.4270657779529,52.434632954101644
SG,ID,MY,,281.4270406016929,52.43462846246103
SG,ID,MY,,281.40885292355347,52.43480663219296
SG,ID,MY,,236.67351268786032,52.55781724102066
SG,ID,MY,,200.6615534926103,53.0100228840234
SG,ID,MY,,189.338834020251,53.240960341266
SG,ID,MY,,142.0041273143411,54.535449401581076
SG,ID,MY,,100.33078512093864,56.60275248963348
SG,ID,MY,,94.66941886892326,57.01485300020404
SG,ID,MY,,47.33470980985319,62.93115349795474
SG,ID,MY,,0.0,79.74803120161167
SG,ID,MY,PH,300.55574849950375,59.43864687642048
SG,ID,MY,PH,300.54915774963985,59.438626638646625
SG,ID,MY,PH,300.5419486349957,59.4386219920225
SG,ID,MY,PH,274.3208726851826,59.48929405240367
SG,ID,MY,PH,237.83146072045855,59.74999121928678
SG,ID,MY,PH,219.45688500854388,60.001422457060755
SG,ID,MY,PH,164.59269064373086,61.240435206801365
SG,ID,MY,PH,118.91578545533233,63.0505907785557
SG,ID,MY,PH,109.72847296522768,63.54372508921024
SG,ID,MY,PH,54.864238147101034,68.93572461038349
SG,ID,MY,PH,0.0,85.1461797713564
SG,ID,PH,,233.1925894120254,50.4137722323278
SG,ID,PH,,233.19125776122516,50.4137153739949
SG,ID,PH,,216.3752072191104,50.44998381947836
SG,ID,PH,,199.99997958070884,50.582063715807294
SG,ID,PH,,180.3127251050163,50.85675319286111
SG,ID,PH,,144.25017756492704,51.69480062619889
SG,ID,PH,,108.18763818076114,53.11159339114903
SG,ID,PH,,99.93132887993214,53.56247141474597
SG,ID,PH,,72.1250917645972,55.709301645527056
SG,ID,PH,,36.06254618481339,60.869392268560276
SG,ID,PH,,0.0,74.31072109720147
SG,MY,,,129.3175218308622,12.692264865452614
SG,MY,,,113.99999682209857,12.712931796217871
SG,MY,,,106.435810629919,12.743339948294025
SG,MY,,,91.08016288229426,12.844093550244594
SG,MY,,,79.82686133600592,12.983989870243127
SG,MY,,,68.31012253035142,13.196672828233071
SG,MY,,,53.217907907509115,13.603146166129548
SG,MY,,,45.540081773191545,13.867368271771038
SG,MY,,,26.60895397073156,14.844171870383047
SG,MY,,,22.77004089031558,15.147788816356313
SG,MY,,,0.0,19.97280987265234
SG,MY,PH,,181.31908278209045,20.279622000015205
SG,MY,PH,,165.33333307509446,20.297620799803383
SG,MY,PH,,154.792884625764,20.338347624237176
SG,MY,PH,,124.065137235788,20.594179561827573
SG,MY,PH,,123.83431328886849,20.597020177026607
SG,MY,PH,,92.87573489989072,21.206362753591467
SG,MY,PH,,82.71009257900975,21.50001843341455
SG,MY,PH,,61.917156541822834,22.248061933524717
SG,MY,PH,,41.35504641459765,23.482525296399874
SG,MY,PH,,30.95857830157736,24.52332041809303
SG,MY,PH,,0.0,32.31722258008375
SG,PH,,,80.25136343478579,11.39176163641262
SG,PH,,,80.25130091989018,11.391762209557214
SG,PH,,,75.16847422880693,11.40101486760548
SG,PH,,,67.11175286358176,11.45710490627103
SG,PH,,,60.13477998481182,11.556826079320963
SG,PH,,,45.101084911507726,11.922849969019689
SG,PH,,,44.74116928574593,11.935226988082828
SG,PH,,,30.06738998170072,12.692312224228164
SG,PH,,,22.37058466466114,13.343843282247045
SG,PH,,,15.0336949886497,14.33855877426737
SG,PH,,,0.0,19.27192654542601
TH,,,,65.87856397938502,15.290458553263914
TH,,,,57.643739978128686,15.346360335133102
TH,,,,55.666666077490525,15.369192478215885
TH,,,,49.408919903678786,15.479687506835944
TH,,,,41.174098901766385,15.716820102232257
TH,,,,32.93927950309055,16.104729878421413
TH,,,,27.807204426267443,16.437453150726874
TH,,,,24.70445985063068,16.725749111551337
TH,,,,16.469639970655457,17.891831808247865
TH,,,,8.234819975724456,19.722782917246633
TH,,,,0.0,24.790924503643623
TH,VN,LA,,140.7070444873722,29.278235695604035
TH,VN,LA,,132.6713098790493,29.30303011786766
TH,VN,LA,,127.45363045167076,29.332789131691186
TH,VN,LA,,113.71826695500052,29.466284075033666
TH,VN,LA,,94.76522377657147,29.830513773871473
TH,VN,LA,,75.81217915675026,30.548707954414706
TH,VN,LA,,63.72681806087,31.311586119905787
TH,VN,LA,,56.859134494702246,31.866926387374942
TH,VN,LA,,37.90608967198256,33.85268232733883
TH,VN,LA,,18.953044857849218,37.21106334370376
