country_1,country_2,country_3,country_4,emissions,cost
KR,,,,63.22870133282087,33.4164237214387
KR,,,,48.01842523272781,37.020083936008334
KR,,,,32.012283481852634,41.510845851263745
KR,,,,31.61435065978166,41.63318835442419
KR,,,,16.006141739251074,47.042779647061806
KR,,,,4.817524875813095e-11,57.39565585684033
KR,ID,,,310.34119219892074,64.94746677788221
KR,ID,,,271.5485431656351,66.34063282263274
KR,ID,,,232.7558941328497,67.98976991042834
KR,ID,,,218.3501911655472,68.76907192723965
KR,ID,,,193.96324513298225,70.34984240055917
KR,ID,,,155.17059609982542,74.15276614444919
KR,ID,,,116.3779470657084,79.80815092447455
KR,ID,,,109.1750955660646,81.10210841420175
KR,ID,,,77.58529803284043,88.27744920956434
KR,ID,,,38.79264903257039,100.67203506749544
KR,ID,,,9.522537843598675e-11,127.42348613917216
KR,ID,PH,,363.04789233204315,72.26146859004243
KR,ID,PH,,317.66690566587516,73.79152752397935
KR,ID,PH,,272.28591913283395,75.62218833844005
KR,ID,PH,,255.5202021996972,76.45327969043593
KR,ID,PH,,226.90493263261448,78.15791233225922
KR,ID,PH,,181.5239460995363,82.24084664131502
KR,ID,PH,,136.14295956603073,88.47026415522055
KR,ID,PH,,127.76010109946078,89.90757997125596
KR,ID,PH,,90.76197303277551,97.59346213388562
KR,ID,PH,,45.38098653284387,111.28248822574785
KR,ID,PH,,5.937108932741676e-11,141.54189175556078
KR,LA,,,114.06129931269513,26.921649828790258
KR,LA,,,97.76682895961083,28.394702286408837
KR,LA,,,96.82504829402302,28.505996211502154
KR,LA,,,81.47235753493443,30.594212677803604
KR,LA,,,65.17788615332107,33.52100503631801
KR,LA,,,64.55003261552238,33.655633622928576
KR,LA,,,48.88341467602586,37.33089493120806
KR,LA,,,32.58894311067671,41.87309207257602
KR,LA,,,32.27501633473782,41.96960957938341
KR,LA,,,16.29447153324821,47.473119794729826
KR,LA,,,0.0,57.95508012157908
KR,MY,,,207.59229219787423,33.93482858909918
KR,MY,,,202.39524959968537,34.116839104250744
KR,MY,,,172.99357683271543,35.217891006100956
KR,MY,,,151.79643719971716,36.20444390476481
KR,MY,,,138.39486146602133,36.96902428988247
KR,MY,,,103.7961460994058,40.137781327127826
KR,MY,,,101.19762479913508,40.46666853451654
KR,MY,,,69.19743073243521,45.796458142152815
KR,MY,,,50.59881239912452,50.24890436443333
KR,MY,,,34.59871536648505,54.828305865264376
KR,MY,,,1.0426452943188339e-10,72.54317571637763
KR,MY,ID,,405.8904923325866,73.34418556754531
KR,MY,ID,,384.47867199848423,73.77471925291985
KR,MY,ID,,347.90613599947943,74.84591826690922
KR,MY,ID,,289.9217801320932,76.96887612453132
KR,MY,ID,,256.31911463256836,78.50406184498985
KR,MY,ID,,231.93742409937968,79.88341749667076
KR,MY,ID,,173.9530680656352,84.85791201381262
KR,MY,ID,,128.1595573330007,91.18770665546955
KR,MY,ID,,115.96871206631266,93.33122178424583
KR,MY,ID,,57.98435603268601,108.09417347146854
KR,MY,ID,,6.693363781631474e-11,142.57100356601472
KR,MY,PH,,260.2989921996557,41.23125071238588
KR,MY,PH,,223.11342186631052,42.50833815832462
KR,MY,PH,,207.5514537658095,43.1051155413475
KR,MY,PH,,185.9278515660173,44.07612823856768
KR,MY,PH,,148.7422812326589,46.44588692159502
KR,MY,PH,,138.36763583279796,47.39795481178258
KR,MY,PH,,111.55671093299908,50.56336330337635
KR,MY,PH,,74.37114063252464,57.13243798969522
KR,MY,PH,,69.1838179326762,58.28846703618075
KR,MY,PH,,37.1855702995284,66.9376731383507
KR,MY,PH,,1.5040643135122248e-10,86.66158424120363
KR,PH,,,164.74969219937032,33.471829255752745
KR,PH,,,150.59806853270837,34.1817762987417
KR,PH,,,141.21402186639125,34.730251965766
KR,PH,,,117.6783515659042,36.77641027079102
KR,PH,,,100.39871236650968,38.98932518377587
KR,PH,,,94.14268123245452,39.93836657947754
KR,PH,,,70.60701093291053,44.277504771337405
KR,PH,,,50.19935616598108,49.158578759206364
KR,PH,,,47.07134063263253,49.99337117858667
KR,PH,,,23.535670312866625,57.34009216830121
KR,PH,,,1.1025296345413156e-10,71.51406411051877
KR,TH,,,177.92153300465543,41.00850100725064
KR,TH,,,155.6813492104722,42.08567134017003
KR,TH,,,133.44116246681068,43.54984324400972
KR,TH,,,118.84310856331464,45.047856916053775
KR,TH,,,111.2009684684322,46.013625048743215
KR,TH,,,88.96077521465449,49.482770471475405
KR,TH,,,66.72058169147218,54.158555553722266
KR,TH,,,59.42155495496578,55.92551763437069
KR,TH,,,44.48038788207527,59.948124608212375
KR,TH,,,22.2401939126213,67.38066058527785
KR,TH,,,0.0,82.18669103655533
KR,TH,LA,,179.93985555477352,41.33788896514715
KR,TH,LA,,157.44737616075415,42.418801257184285
KR,TH,LA,,134.95489496101845,43.87845118605818
KR,TH,LA,,120.16444098168184,45.375717524468705
KR,TH,LA,,112.46241290293798,46.339373534183906
KR,TH,LA,,89.9699303929356,49.81269910755134
KR,TH,LA,,67.47744778645395,54.50801321080007
KR,TH,LA,,60.08222081718354,56.290501966866245
KR,TH,LA,,44.984965197250055,60.339818195628794
KR,TH,LA,,22.49248259646082,67.83152680782948
KR,TH,LA,,0.0,82.74606456909714
KR,TH,VN,,261.64903452218647,54.048576148067
KR,TH,VN,,228.94290953637977,55.28490823178038
KR,TH,VN,,196.23677771190145,56.89551161635583
KR,TH,VN,,189.36100360467023,57.30122593378225
KR,TH,VN,,163.53065070293863,59.229449814057
KR,TH,VN,,130.8245206880964,62.87732038205165
KR,TH,VN,,98.11839041759318,68.08653118768196
KR,TH,VN,,94.68050284355384,68.74405948342435
KR,TH,VN,,65.41226020808779,75.46567164093365
KR,TH,VN,,32.7061301388589,85.69521020437242
KR,TH,VN,,0.0,106.43602142161235
KR,VN,LA,,197.78878681866496,39.58579191420564
KR,VN,LA,,173.06518966800846,40.679522277508624
KR,VN,LA,,148.34159152412175,42.17620011190434
KR,VN,LA,,135.06792732104302,43.3250177634481
KR,VN,LA,,123.61799374836605,44.48656008484185
KR,VN,LA,,98.89439537476171,47.78493186694586
KR,VN,LA,,74.17079648741544,52.22264098055462
KR,VN,LA,,67.53396419677212,53.71791096451752
KR,VN,LA,,49.44719766066895,58.37268737717674
KR,VN,LA,,24.723598845627368,66.55207178684225
KR,VN,LA,,0.0,82.20439912420358
LA,,,,2.016666594849396,0.3478205203986661
LA,,,,1.983333333297164,0.34784467902952637
LA,,,,1.7299791429989575,0.3494328919712206
LA,,,,1.4416492856325944,0.35561166667218486
LA,,,,1.3213315568546553,0.3598853883108459
LA,,,,1.1533194286663762,0.3673321185080841
LA,,,,0.8649895712623231,0.3862430072684826
LA,,,,0.6606657785975049,0.40648682210483283
LA,,,,0.5766597142915874,0.4159260796413151
LA,,,,0.2883298571086597,0.4608392598444731
LA,,,,0.0,0.5593776747525925
LA,KH,,,10.992187727787387,2.33751063473734
LA,KH,,,9.421877998670055,2.3507115010720647
LA,KH,,,9.407571388462877,2.350965285802196
LA,KH,,,7.851564998402901,2.392594965909117
LA,KH,,,6.281251999140042,2.491651808250628
LA,KH,,,6.271714259128264,2.4924429566331776
LA,KH,,,4.710938999500885,2.6557524646927
LA,KH,,,3.1406259996169195,2.9315199276873054
LA,KH,,,3.1358571303963254,2.932675259844529
LA,KH,,,1.5703129996575806,3.3954538267259085
LA,KH,,,0.0,4.366208088218119
LA,TH,,,67.8967898507798,15.638284320620391
LA,TH,,,59.40975810861299,15.69540713078944
LA,TH,,,56.9357403602393,15.724459704005904
LA,TH,,,50.92265142644292,15.833056989635125
LA,TH,,,42.43554300414037,16.078988347481097
LA,TH,,,33.948434458229265,16.479945190266427
LA,TH,,,28.467870324914596,16.84012709609548
LA,TH,,,25.461325847929288,17.121973441268526
LA,TH,,,16.974217224784674,18.311722556616292
LA,TH,,,8.48710861481427,20.18711227938497
LA,TH,,,0.0,25.35029785900438
MY,,,,95.54888773439237,9.28566415315163
MY,,,,94.99999854783728,9.285692654601034
MY,,,,76.43943307207363,9.331356374443214
MY,,,,75.9378437620167,9.334072057592094
MY,,,,57.329579971372674,9.508819431168739
MY,,,,56.95338516007351,9.514533887771291
MY,,,,38.21971999370338,9.881291819362586
MY,,,,37.96892333372458,9.888496068004345
MY,,,,19.1098599957374,10.859704143078094
MY,,,,18.984461739666852,10.869763520700891
MY,,,,0.0,15.147512132915761
MY,PH,,,148.2558544291214,16.889066744428014
MY,PH,,,127.07657036996578,16.9364529233536
MY,PH,,,112.66666656249858,17.032792080985892
MY,PH,,,105.897142776827,17.106091634485267
MY,PH,,,84.7177142790809,17.45186620202973
MY,PH,,,75.13893417121494,17.692913471940887
MY,PH,,,63.53828559177954,18.108122535194045
MY,PH,,,42.35885704256557,19.399813252352747
MY,PH,,,37.56946719985494,19.82770547043426
MY,PH,,,21.17942855035109,21.80704665768972
MY,PH,,,0.0,29.265913737797742
PH,,,,52.66666490198361,7.603415673664511
PH,,,,46.118360883209704,7.635000926427001
PH,,,,39.53002499939437,7.740871042161452
PH,,,,37.33333324243936,7.799664138223677
PH,,,,32.94168749318721,7.951056646838139
PH,,,,26.353349999825625,8.299633577290697
PH,,,,19.765012475133343,8.885282945897563
PH,,,,18.58500549539716,9.013761169364422
PH,,,,13.176674972097327,9.780784121992465
PH,,,,6.58833747829913,11.033320875236585
PH,,,,0.0,14.118402591605204
SG,,,,37.49546872762298,4.345879627044009
SG,,,,37.477233796302095,4.346545227254736
SG,,,,37.09867573387574,4.361492644592801
SG,,,,36.72011794065394,4.377473742526041
SG,,,,36.341560054323445,4.393456260510063
SG,,,,35.963002118810316,4.409521102706889
SG,,,,35.58444420192699,4.425805024631645
SG,,,,35.20588626442703,4.442088573464844
SG,,,,34.827328352341105,4.458371285985378
SG,BN,,,41.98738416748093,4.644141747947905
SG,BN,,,40.009667623468665,4.677654993421702
SG,BN,,,35.564148992706784,4.890844650563689
SG,BN,TH,,107.86577576853992,19.93462831114706
SG,BN,TH,,96.7581685957455,20.01973352874115
SG,BN,TH,,92.45653290225606,20.09005469031934
SG,BN,TH,,77.04711097949047,20.56130553125438
SG,BN,TH,,64.505446402141,21.230212649696902
SG,BN,TH,,61.637688771990646,21.473278184054394
SG,BN,TH,,46.22826656231373,23.996273496246605
SG,ID,,,235.75689695470072,44.559922206982854
SG,ID,,,206.3194263293041,44.68689497183438
SG,ID,,,176.84523906384118,45.30587606799697
SG,ID,,,162.69263853688898,45.776528060422876
SG,ID,,,147.37103516564676,46.387205724804474
SG,ID,,,117.89683333797215,48.12905128096752
SG,ID,,,88.42262599593364,51.21837275919956
SG,ID,,,81.34632381928988,52.25204217249208
SG,ID,,,58.94841719890166,57.502977557793486
SG,ID,BN,,239.37712775682365,44.808878450765576
SG,ID,BN,,210.25176287046912,44.96168364783304
SG,ID,BN,,180.2153251849594,45.584427070595105
SG,ID,BN,,164.01535548381528,46.104967525199335
SG,ID,BN,,150.18133606966518,46.64505574266413
SG,ID,BN,,120.14898067044015,48.3939437154211
SG,ID,BN,,90.1131139871164,51.45736172219693
SG,ID,BN,,82.01458387051684,52.662878194888314
SG,ID,BN,,60.09214423011925,57.8202289055846
SG,ID,BN,,30.2346165255314,74.57899297574049
SG,ID,BN,,0.5284971852173828,80.83285247105218
SG,ID,BN,TH,305.60738036824034,60.02926942858204
SG,ID,BN,TH,267.8957017535817,60.195497357822006
SG,ID,BN,TH,229.63349021390863,60.995397956844684
SG,ID,BN,TH,219.63399329029627,61.301777625420144
SG,ID,BN,TH,191.3624484725715,62.292928402990846
SG,ID,BN,TH,153.08409208242594,64.42355231662593
SG,ID,BN,TH,114.82224109830122,68.0977913408396
SG,ID,BN,TH,109.82225048102048,68.77047458410071
SG,ID,BN,TH,76.55749622893342,74.94647666427706
SG,ID,BN,TH,38.26786285758327,99.46278716156557
SG,ID,BN,TH,0.4817044422266213,106.2269892568756
SG,ID,MY,,331.309863660334,53.845493500673214
SG,ID,MY,,300.99992680062604,53.89196151777374
SG,ID,MY,,284.00819703405415,53.98044824468292
SG,ID,MY,,236.6735289290854,54.64598053951761
SG,ID,MY,,200.6615616968032,55.65385908582625
SG,ID,MY,,189.33883401866825,56.08043774635817
SG,ID,MY,,142.00412941140294,58.604647823374435
SG,ID,MY,,100.33078548899294,62.70072168328556
SG,ID,MY,,94.6694195439221,63.48844439647874
SG,ID,MY,,47.334709908150856,78.42530785642705
SG,ID,MY,PH,383.3324267456318,61.448864197990936
SG,ID,MY,PH,356.6665457159746,61.48310607020116
SG,ID,MY,PH,329.18538362695847,61.620342026081616
SG,ID,MY,PH,274.32117995381657,62.42276391167269
SG,ID,MY,PH,237.8315764219224,63.453132031703404
SG,ID,MY,PH,219.4569494556149,64.14312995144968
SG,ID,MY,PH,164.59271496774804,67.18366651292914
SG,ID,MY,PH,118.9157909391833,71.70159761272018
SG,ID,MY,PH,109.72847676353425,72.96514188468541
SG,ID,MY,PH,54.86423843960478,87.5427096621961
SG,ID,PH,,288.6597259605095,52.16324874742564
SG,ID,PH,,252.43778380711592,52.319703207996554
SG,ID,PH,,216.375264702129,53.03978222615845
SG,ID,PH,,199.99999215416577,53.565690662958275
SG,ID,PH,,180.31272479038896,54.33736104123915
SG,ID,PH,,144.25018335641417,56.41980137419507
SG,ID,PH,,108.18763856449752,60.05354048288633
SG,ID,PH,,99.9313293529706,61.20517263360631
SG,ID,PH,,72.12509230957852,66.37097777466623
SG,ID,PH,,36.062546106809705,86.95648977458067
SG,MY,,,132.99983712285706,13.631542147897227
SG,MY,,,113.9999956122561,13.676899222321024
SG,MY,,,106.43581574434604,13.724547073113362
SG,MY,,,91.08016323233348,13.913212185460338
SG,MY,,,79.82686181752206,14.121292394870983
SG,MY,,,68.31012264532313,14.493281134044858
SG,MY,,,53.21790793647806,15.370896163956735
SG,MY,,,45.540081749988104,16.10977108670244
SG,MY,PH,,185.6665149356557,21.234956139152388
SG,MY,PH,,165.333328822022,21.278689204028005
SG,MY,PH,,154.7928911153248,21.3414779570721
SG,MY,PH,,124.06513929466588,21.7595724422592
SG,MY,PH,,123.83431291494752,21.764146618896973
SG,MY,PH,,92.87573494623196,22.825212040288033
SG,MY,PH,,82.71009283675156,23.42301147977993
SG,MY,PH,,61.91715660015964,25.38499300062428
SG,MY,PH,,41.35504634594455,29.453991934552455
SG,PH,,,90.20218176472578,11.949287849227675
SG,PH,,,89.33333282035036,11.95008433373799
SG,PH,,,75.16847494838086,12.135654448726097
SG,PH,,,67.11175403296888,12.43641834856232
SG,PH,,,60.134779986527384,12.82652725974673
SG,PH,,,45.10108494459716,14.749922282932378
SG,PH,,,44.7411693465502,14.817153248573188
TH,,,,65.87856397938502,15.290458553263914
TH,,,,57.643739978128686,15.346360335133102
TH,,,,55.666666077490525,15.369192478215885
TH,,,,49.408919903678786,15.479687506835944
TH,,,,41.174098901766385,15.716820102232257
TH,,,,32.93927950309055,16.104729878421413
TH,,,,27.807204426267443,16.437453150726874
TH,,,,24.70445985063068,16.725749111551337
TH,,,,16.469639970655457,17.891831808247865
TH,,,,8.234819975724456,19.722782917246633
TH,,,,0.0,24.790924503643623
TH,VN,LA,,151.6234750876871,29.39811498040659
TH,VN,LA,,132.671309684045,29.493726057862737
TH,VN,LA,,127.4536340348008,29.546779595856094
TH,VN,LA,,113.71826842905924,29.766640486252427
TH,VN,LA,,94.7652234656403,30.309023845172977
TH,VN,LA,,75.81217928487301,31.221146366828076
TH,VN,LA,,63.72681812675733,32.06683686160415
TH,VN,LA,,56.85913453912568,32.67365029052001
TH,VN,LA,,37.90608971588678,34.92630294282964
TH,VN,LA,,18.95304484986195,38.58107275048258
TH,VN,LA,,0.0,49.599540729887664
TH,VN,LA,KR,263.66735119921367,54.383572617568774
TH,VN,LA,KR,230.7089322997159,55.62604598864435
TH,VN,LA,KR,197.75051339907205,57.24158810702509
TH,VN,LA,KR,190.68233779941136,57.65790035433494
TH,VN,LA,KR,164.79209449957364,59.58001687369901
TH,VN,LA,KR,131.83367559957415,63.23423816212866
TH,VN,LA,KR,98.87525669970276,68.45883752784056
TH,VN,LA,KR,95.34116889952072,69.13233621017282
TH,VN,LA,KR,65.91683779956614,75.86614431595528
TH,VN,LA,KR,32.958418899748004,86.14703006695451
TH,VN,LA,KR,2.2784958788143326e-10,106.99528821584924
VN,,,,83.66638324862274,13.75982240550237
VN,,,,73.26155012172225,13.801231782953014
VN,,,,70.6666640371365,13.823877442223699
VN,,,,62.79561573703817,13.933767698706692
VN,,,,52.32968089186825,14.23013494201193
VN,,,,41.86374478983847,14.745125272693949
VN,,,,35.25894779954975,15.227065596780484
VN,,,,31.39780868883169,15.56269720604644
VN,,,,20.931872466979915,16.690543219754723
VN,,,,10.465936224101188,18.394126949673872
VN,,,,0.0,24.249257687589257
VN,KH,,,92.70088137188104,15.74950424721632
VN,KH,,,81.11369906280987,15.797657035515922
VN,KH,,,75.4682776610312,15.855520526840438
VN,KH,,,69.52602862259283,15.95446812134726
VN,KH,,,57.938357359829894,16.297381609803125
VN,KH,,,46.350685924975615,16.90345753991636
VN,KH,,,37.734139142144855,17.584662138992535
VN,KH,,,34.76301444728098,17.857069402342383
VN,KH,,,23.17534294968158,19.20002966800063
VN,KH,,,11.587671486780824,21.3779246693206
VN,KH,,,0.0,28.056077415340987
VN,KR,,,195.7704780683728,39.25283385178201
VN,KR,,,171.29917100767295,40.34404869225995
VN,KR,,,146.82785908142796,41.84090964788983
VN,KR,,,133.74659612196294,42.981296519697096
VN,KR,,,122.3565504953664,44.146747971446594
VN,KR,,,97.88524063701055,47.44093371982579
VN,KR,,,73.41393053316007,51.865027107894434
VN,KR,,,66.87329814428645,53.34579128770939
VN,KR,,,48.94262023953527,57.98014804512355
VN,KR,,,24.471310100537476,66.10723111453056
VN,KR,,,0.0,81.64501144603936
VN,LA,,,85.74522930102867,14.107632179807748
VN,LA,,,75.02757257915724,14.15020532062677
VN,LA,,,71.83922634523678,14.17862898665812
VN,LA,,,64.30934878298359,14.287061108028883
VN,LA,,,53.59112424075577,14.59227086472512
VN,LA,,,42.87289944234203,15.120638049335053
VN,LA,,,35.91961357517116,15.630440177689605
VN,LA,,,32.15467459226678,15.958759903587104
VN,LA,,,21.436449714414582,17.11539102431459
VN,LA,,,10.718224854134355,18.859588184549164
VN,LA,,,0.0,24.808622147905847
VN,TH,,,149.60506757964964,29.050309776461543
VN,TH,,,130.90528967920582,29.14468218276151
VN,TH,,,126.13230308768802,29.19270928964586
VN,TH,,,112.20453680504151,29.413280760426225
VN,TH,,,93.50378035416055,29.946871357694878
VN,TH,,,74.80302465110256,30.84569471089901
VN,TH,,,63.06615230814167,31.663682567597235
VN,TH,,,56.102268600353774,32.27743279692141
VN,TH,,,37.4015123619631,34.50185517664241
VN,TH,,,18.70075622064707,38.11676995846874
VN,TH,,,0.0,49.04017371731203
