Demand,Unit
16.92737978,GW
16.58450544,GW
15.89222581,GW
15.57384249,GW
15.5207786,GW
15.58690437,GW
15.86773479,GW
16.30040955,GW
16.7763518,GW
17.23433395,GW
17.73558359,GW
18.17887113,GW
18.70461179,GW
19.22627061,GW
19.8769155,GW
20.69328298,GW
21.6794549,GW
22.19703189,GW
21.91130327,GW
21.40760453,GW
20.65246461,GW
19.66302722,GW
18.77563576,GW
18.15846195,GW
17.45475317,GW
16.56083078,GW
16.0130482,GW
15.89467491,GW
16.23754926,GW
17.03350755,GW
18.1445837,GW
19.02462785,GW
19.68996735,GW
20.00590156,GW
20.35938868,GW
20.61980991,GW
20.95696968,GW
21.4459738,GW
22.04926937,GW
22.34724351,GW
22.66562682,GW
22.72358892,GW
22.32030338,GW
21.90232323,GW
21.14636694,GW
20.09978382,GW
19.14545023,GW
18.52337821,GW
17.59435201,GW
16.70614419,GW
16.11427777,GW
15.9803935,GW
16.29551135,GW
17.10208242,GW
18.18295297,GW
19.10626459,GW
19.67445636,GW
20.14713314,GW
20.49327295,GW
21.02146271,GW
21.40760453,GW
22.00028733,GW
22.79053105,GW
23.63710413,GW
24.17835577,GW
24.34734384,GW
24.20856137,GW
23.8387469,GW
22.85502408,GW
21.60271636,GW
20.35612321,GW
19.5479194,GW
18.33887916,GW
17.16330998,GW
16.52572698,GW
16.37061716,GW
16.60818009,GW
17.42209848,GW
18.63848603,GW
19.73650029,GW
20.79859439,GW
21.58557264,GW
22.13988616,GW
22.79951109,GW
23.62649135,GW
24.20856137,GW
24.97268133,GW
25.22085705,GW
25.08697278,GW
24.33754743,GW
23.42403222,GW
22.87053506,GW
21.99620549,GW
20.76593969,GW
19.65894538,GW
18.8099232,GW
17.7478291,GW
16.69308231,GW
16.13142148,GW
15.93875876,GW
15.97876076,GW
16.29714408,GW
17.0498349,GW
18.10621443,GW
19.29566185,GW
20.00835066,GW
20.45898552,GW
20.58715521,GW
20.55613325,GW
20.18958425,GW
19.8467099,GW
19.93487759,GW
20.13978583,GW
20.10223292,GW
19.96671592,GW
19.86222088,GW
19.42301518,GW
18.70297906,GW
