Demand,Unit
35.02395442,GW
35.06496608,GW
35.27002436,GW
35.47508264,GW
35.51609429,GW
35.43407098,GW
35.35204767,GW
35.2290127,GW
35.06496608,GW
34.94193111,GW
34.85990779,GW
34.77788448,GW
34.77788448,GW
34.77788448,GW
34.81889614,GW
34.98294276,GW
35.14698939,GW
35.2290127,GW
35.18800104,GW
35.14698939,GW
35.06496608,GW
35.06496608,GW
35.02395442,GW
34.98294276,GW
35.02395442,GW
35.06496608,GW
35.27002436,GW
35.47508264,GW
35.51609429,GW
35.43407098,GW
35.35204767,GW
35.2290127,GW
35.06496608,GW
34.94193111,GW
34.85990779,GW
60.65665013,GW
58.81875163,GW
57.1208454,GW
57.17484242,GW
56.33088903,GW
54.60498435,GW
51.18917299,GW
50.19522788,GW
48.97529526,GW
47.50537643,GW
46.15145121,GW
46.03145783,GW
46.48543276,GW
44.92551891,GW
46.03545761,GW
48.07534496,GW
49.92524279,GW
50.94718635,GW
52.03912605,GW
52.82508264,GW
52.14911998,GW
52.17111876,GW
53.21506111,GW
55.90691244,GW
59.87669321,GW
58.72275693,GW
57.81280719,GW
57.59681912,GW
56.8728591,GW
54.7669754,GW
52.82708253,GW
50.94718635,GW
49.08928896,GW
47.82135898,GW
47.18539411,GW
47.00740394,GW
47.54337434,GW
44.32555205,GW
44.50954188,GW
45.70547584,GW
47.90735423,GW
49.8472471,GW
50.46521297,GW
50.60920502,GW
50.83319265,GW
51.60714991,GW
51.83313743,GW
55.57893056,GW
59.1307344,GW
57.56682077,GW
57.87080399,GW
57.83880575,GW
57.99479714,GW
56.66487059,GW
53.5410431,GW
51.5131551,GW
48.92129824,GW
47.48737743,GW
47.17539466,GW
48.80330475,GW
50.61120491,GW
48.06534551,GW
49.0632904,GW
50.24722501,GW
51.69314516,GW
53.14106519,GW
54.00701737,GW
54.89896811,GW
54.39299605,GW
54.57298611,GW
54.96496447,GW
60.19667554,GW
62.85652864,GW
61.20661976,GW
60.42066317,GW
59.20273043,GW
58.7667545,GW
56.87685888,GW
53.95502024,GW
51.60714991,GW
49.36327383,GW
47.857357,GW
47.34338538,GW
48.69731061,GW
50.10923263,GW
47.55937345,GW
47.55937345,GW
49.17328432,GW
51.48915642,GW
53.05506994,GW
53.62903824,GW
54.18100776,GW
53.61103924,GW
53.66303637,GW
54.29300158,GW
58.07479272,GW
61.44260673,GW
60.36866604,GW
59.74670039,GW
59.12273485,GW
58.02879526,GW
56.25289334,GW
52.84308165,GW
50.37721783,GW
49.20528255,GW
47.49137721,GW
47.00940382,GW
47.94735203,GW
49.28527814,GW
47.41338151,GW
47.31938671,GW
49.05529084,GW
50.8051942,GW
51.90713334,GW
52.60709468,GW
53.03907083,GW
52.60509479,GW
52.61109446,GW
53.57304134,GW
56.01290659,GW
60.39666449,GW
59.17873175,GW
58.39877483,GW
57.70681304,GW
56.93485567,GW
54.7669754,GW
51.98712892,GW
49.15328543,GW
47.15139598,GW
45.89746523,GW
45.79747076,GW
47.3393856,GW
48.78730564,GW
45.65947838,GW
46.25144568,GW
48.34732994,GW
50.23522567,GW
51.31116625,GW
51.92113257,GW
52.54909789,GW
52.0491255,GW
52.79108452,GW
53.94502079,GW
57.236839,GW
60.65265035,GW
59.30872457,GW
59.02874004,GW
57.89680255,GW
