Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,EL_Demand,0,,11
1,RE_PV,0,,2
2,RE_Wind,0,,1
3,CG,0,,0
4,EL_Demand,1,,12
5,RE_PV,1,,2
6,RE_Wind,1,,1
7,CG,1,,0
8,EL_Demand,2,,13
9,RE_PV,2,,2
10,RE_Wind,2,,1
11,CG,2,,0
12,EL_Demand,3,,14
13,RE_PV,3,,2
14,RE_Wind,3,,1
15,CG,3,,0
16,EL_Transport,0,1,0
17,EL_Transport,0,2,0
18,EL_Transport,0,3,0
19,EL_Transport,1,2,0
20,EL_Transport,1,3,0
21,EL_Transport,2,3,0
