NGA
0.0
0.0
0.0
0.0
0.0
0.0
0.0020512687865232
0.0690049668309085
0.1872598880307521
0.3038160745225146
0.3973175375149368
0.4566302762874407
0.4720637431910101
0.4481052089496747
0.398456948842264
0.3458093453350258
0.3013145379361749
0.1602765340661941
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0020026783061955
0.0694787987205085
0.1893799533930566
0.3055187504191293
0.3997632678819752
0.4575169964817638
0.4733768332033418
0.4487886545857206
0.3991870688907101
0.3445707903899075
0.2977420423050314
0.1586621363165448
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0020449682558716
0.0747977600723128
0.2001221060180785
0.3164436417511861
0.4072029886360673
0.4655497418272173
0.4812582835750643
0.4562318460076334
0.4060851422098492
0.3524752422066868
0.3067144415109996
0.1625889691411047
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0019975916248383
0.074540375584715
0.1996837750795471
0.3195272039300847
0.4130189326711512
0.4720589508789573
0.4871062901592767
0.4625473633531934
0.4118329184229197
0.359037413692838
0.3117118077664503
0.1629812267593578
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0019179146254936
0.0749511372255962
0.2012251007994781
0.3199369762868698
0.4148082826833433
0.4737617628218877
0.4892321796689445
0.4631584983685977
0.411679631732223
0.3595034750137409
0.3130090831453661
0.1619772516778249
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0018227043240765
0.0738361143841141
0.1979265460676097
0.3122617963625913
0.4052475491850319
0.4640816381755779
0.479020283247079
0.4537646623718144
0.4033567588778058
0.3502344141371029
0.3054416540233211
0.162283465499664
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0017088852215479
0.0702196854664368
0.1896669557940563
0.3027269232148486
0.3952166566950346
0.4531814059601438
0.4677421269311289
0.4417175440548281
0.392327898162401
0.3385755833805182
0.2958213361329589
0.1706697113573225
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0015998704696805
0.0691516640226563
0.1907388467721893
0.3036418553728394
0.3937136803232538
0.4529312345777
0.4688123862716672
0.4429090648067995
0.3946637027925659
0.3410166136106834
0.2994586899947057
0.1677869059117018
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0015422479122463
0.0669638489386969
0.1855740463170986
0.3044211889344829
0.3966023477863251
0.4574385215769643
0.4775059336213357
0.454133618157461
0.4045509048868387
0.3515178830141615
