KOR
0.1557514606942313
0.3927282136266796
0.6020604646128621
0.7380493717583457
0.800893915164288
0.7821368672336655
0.6916917062817127
0.582427989654758
0.2185067511278888
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0037607029499628
0.1480925022879675
0.3640491847985491
0.5510928885727038
0.6732055913845671
0.6985341847896678
0.6632268170141135
0.5943271425086121
0.5003185754655564
0.1933810728455439
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0037473873131575
0.1531123212325677
0.395100635825799
0.5971641780700113
0.7376892815724972
0.8008162666968838
0.7740894495515869
0.7009940101179486
0.5791062661596755
0.2331613945800476
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0014139832310295
0.0755514642780929
0.227152891185866
0.4010915098939293
0.545061158753624
0.5622239502631741
0.495120055874551
0.4136753818009117
0.2279096257182801
0.0902929316626654
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0009423343944184
0.0448757807803833
0.1617567610331087
0.375481743705657
0.5414658862611272
0.6447061609350767
0.6443505838437322
0.5643663325017845
0.4921148071381395
0.2147395213160195
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0038509525602785
0.1542002645979954
0.3965753008254178
0.606852777387128
0.7447912758040872
0.8101109792079872
0.794857950516754
0.7162958352000991
0.6000053152343743
0.2975179883954417
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0019723363166278
0.0781439326504531
0.1795175423923291
0.2141152042316093
0.2075606892681061
0.2477362163166946
0.2468444171623006
0.218253152887629
0.1763745315963773
0.0771068739396069
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0003681598850556
0.021657501786335
0.0646017382055068
0.1440168798157012
0.2722226703297337
0.3065008656807417
0.2900370456158679
0.3038992278445343
0.177272048557581
0.0941058735945058
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0032963433383136
0.1439394769689262
0.3643513375045729
0.5175861927795109
0.567021268261912
0.5809368391690841
0.5239938963051681
0.4325918050188281
0.32868820785073
0.2252479516020935
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0032736911397826
0.1485147558888942
0.3866158228421315
0.5928394111226662
0.7068155716040844
0.744710496390424
0.7329463816848596
0.6358052213917014
0.5278008730711476
0.3328515914170252
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0044285147660087
0.163863993375694
0.4194598144646244
0.6365677586247493
0.7753260458109476
0.8264475306223735
0.7995025376173849
0.6916109309664039
0.5433800526926063
0.3506973466905705
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.004517192973179
0.1615074861099124
0.4091638900152589
0.6174912037705923
0.7629344219010719
0.8386307442187313
0.8124115067231792
0.7287045492439768
0.5858906406138432
0.3765963293225848
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0029160221600724
0.0972074261098346
0.2514821568409292
0.4120308818783731
0.4986446656084154
0.57096661704301
0.4984498938111395
0.4251784464107758
0.3296864778426375
0.2622216635567798
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0037724780731027
0.1351756135424059
0.3452031086579783
0.5397549605037635
0.701987114941647
0.7671290863459039
0.728077846177232
0.6268965301340343
0.4824984807606274
0.3285528180784124
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0022358086388423
0.0798148788794015
0.217277856084647
0.3792165540894053
0.5290960356977339
0.6470107962704386
0.6862728619723404
0.6413003624029676
0.461448033768872
0.3435415139029631
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0020235277312985
0.0655687824119847
0.134611662764314
0.20669714395458
0.2588149028896774
0.2727468907790969
0.2184880224739614
0.1027609892545572
0.0491570583870773
0.0455661543429823
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0005134958958998
0.0318069389681839
0.1032091355036821
0.2101743510944727
0.3075112948174815
0.4070187485278693
0.401887096518106
0.2805925706801613
0.2121252909602979
0.2229396605796427
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0019272730906966
0.0914176046183153
0.2680864304079026
0.440506387569536
0.6037711355333121
0.6644865795995096
0.6662475772042808
0.5583013612038173
0.4015287572883621
0.2994789448109036
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0055304772025703
0.1478904933121392
0.369039845517872
0.5407655947125873
0.6875966163325817
0.8046600720004375
0.8090594455485351
0.6460242690962585
0.5191136351917987
0.3676358134318858
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0052938435051458
0.1287588938872363
0.3147682529871392
0.4579870692768148
0.5606058479447908
0.6476913007130344
0.6428896032416277
0.5476094215377048
0.47332964753511
0.3635914997432461
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0062010459608419
0.165141097721324
0.4083513121049966
0.6154796157701405
0.7473249814896599
0.7879453156542411
0.753854585046313
0.6494565749629331
0.4932812208307143
0.3215749272350623
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0013973174418438
0.0421512276032667
0.1632433574229164
0.3009933995712036
0.4126197273477688
0.4934541031474213
0.5088527719491013
0.4012295737121172
0.2772691470726288
0.1881273477491208
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0057542355173865
0.1528791302133971
0.4010433963869689
0.6182722760355142
0.7765252294534886
0.8504883522181619
0.8364764244238447
0.7432448676453544
0.5932580903297089
0.4438983231730241
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.008157165700319
0.1752061186314437
0.4319712774790477
0.6630135463653972
0.8129169753978489
0.8812613603494199
0.8566456125933074
0.7673961224800976
0.5902751818069785
0.4641525975224247
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0087325219403334
0.1794837734947011
0.4336602773282821
0.6316315132278288
0.7891884516639196
0.8704085764499286
0.8653586764267803
0.7755197018880788
0.5454232395124777
0.367444084310867
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0092259209292959
0.1774457358193747
0.4313751997424492
0.6494253794262856
0.7970846505283058
0.8761359941593962
0.8598927296863519
0.7804928111574758
0.6312796209689207
0.4907944186535958
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0095420473755931
0.1853160376432203
0.4501783304982186
0.6678525493088924
0.8114960696696001
0.8857870422662464
0.8657838840289159
0.780953688099189
0.6377918430948982
0.488801874603349
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0037629239965394
0.1111470383639549
0.3427780797627362
0.562949773436178
0.7235341614297575
0.773854614862226
0.7370469906901417
0.6494640239065387
0.5486689319135485
0.3759117904193744
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0086939664608959
0.1586721348905683
0.3973166435883619
0.5930388670267835
0.7154161489124382
0.7507067043090873
0.7421689165842746
0.696680628811077
0.6024003987811966
0.4604289592641154
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0116099184345889
0.1852462859279777
0.4373353024128608
0.6446852606352235
0.7856781452909681
0.8438851516952995
0.8196503983862101
0.6802644490742791
0.473090263360019
0.2658976042327418
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
