,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-01-07 07:00:00,2019-01-07 09:00:00+02:00,0.603,0.602,0.095,8.918
2019-01-07 08:00:00,2019-01-07 10:00:00+02:00,0.71,0.754,0.10200000000000001,12.327
2019-01-07 09:00:00,2019-01-07 11:00:00+02:00,0.729,0.774,0.117,14.003
2019-01-07 10:00:00,2019-01-07 12:00:00+02:00,0.676,0.682,0.136,14.583
2019-01-07 11:00:00,2019-01-07 13:00:00+02:00,0.597,0.5750000000000001,0.135,14.826
2019-01-07 12:00:00,2019-01-07 14:00:00+02:00,0.535,0.527,0.10300000000000001,14.948
2019-01-07 13:00:00,2019-01-07 15:00:00+02:00,0.34500000000000003,0.312,0.085,14.499
2019-01-07 14:00:00,2019-01-07 16:00:00+02:00,0.074,0.056,0.041,12.966
2019-01-07 15:00:00,2019-01-07 17:00:00+02:00,0.0,0.0,0.0,10.007
2019-01-07 16:00:00,2019-01-07 18:00:00+02:00,0.0,0.0,0.0,8.865
2019-01-07 17:00:00,2019-01-07 19:00:00+02:00,0.0,0.0,0.0,8.202
2019-01-07 18:00:00,2019-01-07 20:00:00+02:00,0.0,0.0,0.0,7.763
2019-01-07 19:00:00,2019-01-07 21:00:00+02:00,0.0,0.0,0.0,7.403
2019-01-07 20:00:00,2019-01-07 22:00:00+02:00,0.0,0.0,0.0,7.067
2019-01-07 21:00:00,2019-01-07 23:00:00+02:00,0.0,0.0,0.0,6.746
2019-01-07 22:00:00,2019-01-08 00:00:00+02:00,0.0,0.0,0.0,6.438
2019-01-07 23:00:00,2019-01-08 01:00:00+02:00,0.0,0.0,0.0,6.141
2019-01-08 00:00:00,2019-01-08 02:00:00+02:00,0.0,0.0,0.0,5.936
2019-01-08 01:00:00,2019-01-08 03:00:00+02:00,0.0,0.0,0.0,5.565
2019-01-08 02:00:00,2019-01-08 04:00:00+02:00,0.0,0.0,0.0,5.191
2019-01-08 03:00:00,2019-01-08 05:00:00+02:00,0.0,0.0,0.0,4.883
2019-01-08 04:00:00,2019-01-08 06:00:00+02:00,0.0,0.0,0.001,4.618
2019-01-08 05:00:00,2019-01-08 07:00:00+02:00,0.079,0.047,0.052000000000000005,5.366
2019-01-08 06:00:00,2019-01-08 08:00:00+02:00,0.259,0.166,0.124,7.569
2019-01-08 07:00:00,2019-01-08 09:00:00+02:00,0.431,0.328,0.161,10.308
2019-01-08 08:00:00,2019-01-08 10:00:00+02:00,0.538,0.45,0.177,12.953
2019-01-08 09:00:00,2019-01-08 11:00:00+02:00,0.643,0.615,0.159,14.911
2019-01-08 10:00:00,2019-01-08 12:00:00+02:00,0.733,0.791,0.117,16.004
2019-01-08 11:00:00,2019-01-08 13:00:00+02:00,0.671,0.711,0.108,16.356
2019-01-08 12:00:00,2019-01-08 14:00:00+02:00,0.561,0.5710000000000001,0.096,16.019
2019-01-08 13:00:00,2019-01-08 15:00:00+02:00,0.341,0.304,0.089,14.832
2019-01-08 14:00:00,2019-01-08 16:00:00+02:00,0.063,0.043000000000000003,0.042,12.9
2019-01-08 15:00:00,2019-01-08 17:00:00+02:00,0.0,0.0,0.0,11.105
2019-01-08 16:00:00,2019-01-08 18:00:00+02:00,0.0,0.0,0.0,10.658
2019-01-08 17:00:00,2019-01-08 19:00:00+02:00,0.0,0.0,0.0,10.454
2019-01-08 18:00:00,2019-01-08 20:00:00+02:00,0.0,0.0,0.0,9.634
2019-01-08 19:00:00,2019-01-08 21:00:00+02:00,0.0,0.0,0.0,8.551
2019-01-08 20:00:00,2019-01-08 22:00:00+02:00,0.0,0.0,0.0,7.062
2019-01-08 21:00:00,2019-01-08 23:00:00+02:00,0.0,0.0,0.0,5.944
2019-01-08 22:00:00,2019-01-09 00:00:00+02:00,0.0,0.0,0.0,5.142
2019-01-08 23:00:00,2019-01-09 01:00:00+02:00,0.0,0.0,0.0,4.534
2019-01-09 00:00:00,2019-01-09 02:00:00+02:00,0.0,0.0,0.0,3.975
2019-01-09 01:00:00,2019-01-09 03:00:00+02:00,0.0,0.0,0.0,3.436
2019-01-09 02:00:00,2019-01-09 04:00:00+02:00,0.0,0.0,0.0,2.894
2019-01-09 03:00:00,2019-01-09 05:00:00+02:00,0.0,0.0,0.0,2.417
2019-01-09 04:00:00,2019-01-09 06:00:00+02:00,0.0,0.0,0.001,2.337
2019-01-09 05:00:00,2019-01-09 07:00:00+02:00,0.107,0.073,0.054,3.79
2019-01-09 06:00:00,2019-01-09 08:00:00+02:00,0.367,0.302,0.10300000000000001,5.747
2019-01-09 07:00:00,2019-01-09 09:00:00+02:00,0.5680000000000001,0.539,0.114,9.161
2019-01-09 08:00:00,2019-01-09 10:00:00+02:00,0.638,0.621,0.136,12.761
2019-01-09 09:00:00,2019-01-09 11:00:00+02:00,0.677,0.673,0.14400000000000002,14.037
2019-01-09 10:00:00,2019-01-09 12:00:00+02:00,0.725,0.767,0.123,14.725
2019-01-09 11:00:00,2019-01-09 13:00:00+02:00,0.652,0.663,0.123,14.95
2019-01-09 12:00:00,2019-01-09 14:00:00+02:00,0.433,0.355,0.147,14.634
2019-01-09 13:00:00,2019-01-09 15:00:00+02:00,0.16,0.075,0.115,13.786
2019-01-09 14:00:00,2019-01-09 16:00:00+02:00,0.036000000000000004,0.016,0.037,11.873
2019-01-09 15:00:00,2019-01-09 17:00:00+02:00,0.0,0.0,0.0,10.471
2019-01-09 16:00:00,2019-01-09 18:00:00+02:00,0.0,0.0,0.0,10.221
2019-01-09 17:00:00,2019-01-09 19:00:00+02:00,0.0,0.0,0.0,9.988
2019-01-09 18:00:00,2019-01-09 20:00:00+02:00,0.0,0.0,0.0,9.803
2019-01-09 19:00:00,2019-01-09 21:00:00+02:00,0.0,0.0,0.0,9.361
2019-01-09 20:00:00,2019-01-09 22:00:00+02:00,0.0,0.0,0.0,8.726
2019-01-09 21:00:00,2019-01-09 23:00:00+02:00,0.0,0.0,0.0,8.074
2019-01-09 22:00:00,2019-01-10 00:00:00+02:00,0.0,0.0,0.0,7.429
2019-01-09 23:00:00,2019-01-10 01:00:00+02:00,0.0,0.0,0.0,6.774
2019-01-10 00:00:00,2019-01-10 02:00:00+02:00,0.0,0.0,0.0,6.249
2019-01-10 01:00:00,2019-01-10 03:00:00+02:00,0.0,0.0,0.0,6.008
2019-01-10 02:00:00,2019-01-10 04:00:00+02:00,0.0,0.0,0.0,5.816
2019-01-10 03:00:00,2019-01-10 05:00:00+02:00,0.0,0.0,0.0,5.784
2019-01-10 04:00:00,2019-01-10 06:00:00+02:00,0.0,0.0,0.001,5.874
2019-01-10 05:00:00,2019-01-10 07:00:00+02:00,0.074,0.044,0.05,6.871
2019-01-10 06:00:00,2019-01-10 08:00:00+02:00,0.417,0.387,0.085,10.051
2019-01-10 07:00:00,2019-01-10 09:00:00+02:00,0.644,0.6910000000000001,0.077,13.329
2019-01-10 08:00:00,2019-01-10 10:00:00+02:00,0.75,0.846,0.082,14.991
2019-01-10 09:00:00,2019-01-10 11:00:00+02:00,0.79,0.909,0.08700000000000001,16.108
2019-01-10 10:00:00,2019-01-10 12:00:00+02:00,0.782,0.902,0.08600000000000001,16.967
2019-01-10 11:00:00,2019-01-10 13:00:00+02:00,0.718,0.811,0.083,17.462
2019-01-10 12:00:00,2019-01-10 14:00:00+02:00,0.584,0.623,0.08,17.502
2019-01-10 13:00:00,2019-01-10 15:00:00+02:00,0.382,0.374,0.07200000000000001,16.946
2019-01-10 14:00:00,2019-01-10 16:00:00+02:00,0.108,0.093,0.04,14.662
2019-01-10 15:00:00,2019-01-10 17:00:00+02:00,0.0,0.0,0.0,12.455
2019-01-10 16:00:00,2019-01-10 18:00:00+02:00,0.0,0.0,0.0,11.122
2019-01-10 17:00:00,2019-01-10 19:00:00+02:00,0.0,0.0,0.0,9.821
2019-01-10 18:00:00,2019-01-10 20:00:00+02:00,0.0,0.0,0.0,8.539
2019-01-10 19:00:00,2019-01-10 21:00:00+02:00,0.0,0.0,0.0,7.473
2019-01-10 20:00:00,2019-01-10 22:00:00+02:00,0.0,0.0,0.0,6.607
2019-01-10 21:00:00,2019-01-10 23:00:00+02:00,0.0,0.0,0.0,5.921
2019-01-10 22:00:00,2019-01-11 00:00:00+02:00,0.0,0.0,0.0,5.402
2019-01-10 23:00:00,2019-01-11 01:00:00+02:00,0.0,0.0,0.0,5.025
2019-01-11 00:00:00,2019-01-11 02:00:00+02:00,0.0,0.0,0.0,4.736
2019-01-11 01:00:00,2019-01-11 03:00:00+02:00,0.0,0.0,0.0,4.559
2019-01-11 02:00:00,2019-01-11 04:00:00+02:00,0.0,0.0,0.0,4.466
2019-01-11 03:00:00,2019-01-11 05:00:00+02:00,0.0,0.0,0.0,4.35
2019-01-11 04:00:00,2019-01-11 06:00:00+02:00,0.0,0.001,0.001,4.241
2019-01-11 05:00:00,2019-01-11 07:00:00+02:00,0.216,0.197,0.045,6.033
2019-01-11 06:00:00,2019-01-11 08:00:00+02:00,0.47500000000000003,0.47400000000000003,0.066,10.011
2019-01-11 07:00:00,2019-01-11 09:00:00+02:00,0.653,0.711,0.07200000000000001,13.71
2019-01-11 08:00:00,2019-01-11 10:00:00+02:00,0.755,0.866,0.078,16.484
2019-01-11 09:00:00,2019-01-11 11:00:00+02:00,0.782,0.907,0.08700000000000001,17.917
2019-01-11 10:00:00,2019-01-11 12:00:00+02:00,0.749,0.852,0.095,18.71
2019-01-11 11:00:00,2019-01-11 13:00:00+02:00,0.684,0.759,0.093,19.122
2019-01-11 12:00:00,2019-01-11 14:00:00+02:00,0.559,0.589,0.08700000000000001,19.07
2019-01-11 13:00:00,2019-01-11 15:00:00+02:00,0.356,0.336,0.081,18.366
2019-01-11 14:00:00,2019-01-11 16:00:00+02:00,0.051000000000000004,0.032,0.04,15.573
2019-01-11 15:00:00,2019-01-11 17:00:00+02:00,0.0,0.0,0.0,13.333
2019-01-11 16:00:00,2019-01-11 18:00:00+02:00,0.0,0.0,0.0,12.533
2019-01-11 17:00:00,2019-01-11 19:00:00+02:00,0.0,0.0,0.0,12.095
2019-01-11 18:00:00,2019-01-11 20:00:00+02:00,0.0,0.0,0.0,11.568
2019-01-11 19:00:00,2019-01-11 21:00:00+02:00,0.0,0.0,0.0,10.851
2019-01-11 20:00:00,2019-01-11 22:00:00+02:00,0.0,0.0,0.0,10.257
2019-01-11 21:00:00,2019-01-11 23:00:00+02:00,0.0,0.0,0.0,9.829
2019-01-11 22:00:00,2019-01-12 00:00:00+02:00,0.0,0.0,0.0,9.052
2019-01-11 23:00:00,2019-01-12 01:00:00+02:00,0.0,0.0,0.0,8.666
2019-01-12 00:00:00,2019-01-12 02:00:00+02:00,0.0,0.0,0.0,8.512
2019-01-12 01:00:00,2019-01-12 03:00:00+02:00,0.0,0.0,0.0,8.899
2019-01-12 02:00:00,2019-01-12 04:00:00+02:00,0.0,0.0,0.0,9.07
2019-01-12 03:00:00,2019-01-12 05:00:00+02:00,0.0,0.0,0.0,8.87
2019-01-12 04:00:00,2019-01-12 06:00:00+02:00,0.0,0.001,0.001,8.33
2019-01-12 05:00:00,2019-01-12 07:00:00+02:00,0.186,0.162,0.05,8.53
2019-01-12 06:00:00,2019-01-12 08:00:00+02:00,0.423,0.398,0.083,11.219
2019-01-12 07:00:00,2019-01-12 09:00:00+02:00,0.56,0.554,0.106,14.458
2019-01-12 08:00:00,2019-01-12 10:00:00+02:00,0.655,0.681,0.11900000000000001,17.256
2019-01-12 09:00:00,2019-01-12 11:00:00+02:00,0.678,0.709,0.132,18.624
2019-01-12 10:00:00,2019-01-12 12:00:00+02:00,0.7020000000000001,0.762,0.11900000000000001,19.638
2019-01-12 11:00:00,2019-01-12 13:00:00+02:00,0.639,0.681,0.112,20.23
2019-01-12 12:00:00,2019-01-12 14:00:00+02:00,0.556,0.586,0.091,20.287
2019-01-12 13:00:00,2019-01-12 15:00:00+02:00,0.356,0.34,0.08,19.51
2019-01-12 14:00:00,2019-01-12 16:00:00+02:00,0.092,0.074,0.043000000000000003,15.591
2019-01-12 15:00:00,2019-01-12 17:00:00+02:00,0.0,0.0,0.0,12.179
2019-01-12 16:00:00,2019-01-12 18:00:00+02:00,0.0,0.0,0.0,11.236
2019-01-12 17:00:00,2019-01-12 19:00:00+02:00,0.0,0.0,0.0,10.689
2019-01-12 18:00:00,2019-01-12 20:00:00+02:00,0.0,0.0,0.0,10.604
2019-01-12 19:00:00,2019-01-12 21:00:00+02:00,0.0,0.0,0.0,10.848
2019-01-12 20:00:00,2019-01-12 22:00:00+02:00,0.0,0.0,0.0,10.718
2019-01-12 21:00:00,2019-01-12 23:00:00+02:00,0.0,0.0,0.0,10.197
2019-01-12 22:00:00,2019-01-13 00:00:00+02:00,0.0,0.0,0.0,9.075
2019-01-12 23:00:00,2019-01-13 01:00:00+02:00,0.0,0.0,0.0,7.93
2019-01-13 00:00:00,2019-01-13 02:00:00+02:00,0.0,0.0,0.0,7.337
2019-01-13 01:00:00,2019-01-13 03:00:00+02:00,0.0,0.0,0.0,7.116
2019-01-13 02:00:00,2019-01-13 04:00:00+02:00,0.0,0.0,0.0,6.82
2019-01-13 03:00:00,2019-01-13 05:00:00+02:00,0.0,0.0,0.0,6.424
2019-01-13 04:00:00,2019-01-13 06:00:00+02:00,0.0,0.001,0.001,6.039
2019-01-13 05:00:00,2019-01-13 07:00:00+02:00,0.112,0.077,0.057,6.44
2019-01-13 06:00:00,2019-01-13 08:00:00+02:00,0.352,0.28500000000000003,0.108,8.575
