,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-01-01 00:00:00,2019-01-01 02:00:00+02:00,0.0,0.0,0.0,14.724
2019-01-01 01:00:00,2019-01-01 03:00:00+02:00,0.0,0.0,0.0,14.607
2019-01-01 02:00:00,2019-01-01 04:00:00+02:00,0.0,0.0,0.0,14.567
2019-01-01 03:00:00,2019-01-01 05:00:00+02:00,0.0,0.0,0.006,14.571
2019-01-01 04:00:00,2019-01-01 06:00:00+02:00,0.022,0.0,0.037,14.891
2019-01-01 05:00:00,2019-01-01 07:00:00+02:00,0.076,0.001,0.097,15.636
2019-01-01 06:00:00,2019-01-01 08:00:00+02:00,0.162,0.006,0.188,16.793
2019-01-01 07:00:00,2019-01-01 09:00:00+02:00,0.203,0.008,0.232,17.68
2019-01-01 08:00:00,2019-01-01 10:00:00+02:00,0.23,0.01,0.262,18.398
2019-01-01 09:00:00,2019-01-01 11:00:00+02:00,0.264,0.012,0.299,18.999
2019-01-01 10:00:00,2019-01-01 12:00:00+02:00,0.272,0.013000000000000001,0.308,19.481
2019-01-01 11:00:00,2019-01-01 13:00:00+02:00,0.213,0.007,0.246,19.581
2019-01-01 12:00:00,2019-01-01 14:00:00+02:00,0.163,0.005,0.193,19.402
2019-01-01 13:00:00,2019-01-01 15:00:00+02:00,0.152,0.005,0.181,19.301
2019-01-01 14:00:00,2019-01-01 16:00:00+02:00,0.106,0.003,0.131,18.993
2019-01-01 15:00:00,2019-01-01 17:00:00+02:00,0.044,0.001,0.064,18.405
2019-01-01 16:00:00,2019-01-01 18:00:00+02:00,0.006,0.0,0.017,17.747
2019-01-01 17:00:00,2019-01-01 19:00:00+02:00,0.0,0.0,0.0,17.121
2019-01-01 18:00:00,2019-01-01 20:00:00+02:00,0.0,0.0,0.0,16.815
2019-01-01 19:00:00,2019-01-01 21:00:00+02:00,0.0,0.0,0.0,16.542
2019-01-01 20:00:00,2019-01-01 22:00:00+02:00,0.0,0.0,0.0,16.258
2019-01-01 21:00:00,2019-01-01 23:00:00+02:00,0.0,0.0,0.0,15.972
2019-01-01 22:00:00,2019-01-02 00:00:00+02:00,0.0,0.0,0.0,15.702
2019-01-01 23:00:00,2019-01-02 01:00:00+02:00,0.0,0.0,0.0,15.451
2019-01-02 00:00:00,2019-01-02 02:00:00+02:00,0.0,0.0,0.0,15.058
2019-01-02 01:00:00,2019-01-02 03:00:00+02:00,0.0,0.0,0.0,14.79
2019-01-02 02:00:00,2019-01-02 04:00:00+02:00,0.0,0.0,0.0,14.642
2019-01-02 03:00:00,2019-01-02 05:00:00+02:00,0.007,0.0,0.018000000000000002,14.899
2019-01-02 04:00:00,2019-01-02 06:00:00+02:00,0.08,0.003,0.101,16.486
2019-01-02 05:00:00,2019-01-02 07:00:00+02:00,0.20800000000000002,0.07100000000000001,0.176,18.035
2019-01-02 06:00:00,2019-01-02 08:00:00+02:00,0.36,0.212,0.214,20.121
2019-01-02 07:00:00,2019-01-02 09:00:00+02:00,0.519,0.43,0.20400000000000001,22.259
2019-01-02 08:00:00,2019-01-02 10:00:00+02:00,0.5720000000000001,0.459,0.253,23.598
2019-01-02 09:00:00,2019-01-02 11:00:00+02:00,0.608,0.487,0.279,24.544
2019-01-02 10:00:00,2019-01-02 12:00:00+02:00,0.597,0.461,0.293,25.132
2019-01-02 11:00:00,2019-01-02 13:00:00+02:00,0.585,0.47600000000000003,0.262,25.557
2019-01-02 12:00:00,2019-01-02 14:00:00+02:00,0.522,0.423,0.227,25.752
2019-01-02 13:00:00,2019-01-02 15:00:00+02:00,0.418,0.323,0.189,25.714
2019-01-02 14:00:00,2019-01-02 16:00:00+02:00,0.274,0.184,0.149,25.424
2019-01-02 15:00:00,2019-01-02 17:00:00+02:00,0.117,0.044,0.106,24.474
2019-01-02 16:00:00,2019-01-02 18:00:00+02:00,0.019,0.0,0.035,22.575
2019-01-02 17:00:00,2019-01-02 19:00:00+02:00,0.0,0.0,0.0,19.691
2019-01-02 18:00:00,2019-01-02 20:00:00+02:00,0.0,0.0,0.0,18.434
2019-01-02 19:00:00,2019-01-02 21:00:00+02:00,0.0,0.0,0.0,17.542
2019-01-02 20:00:00,2019-01-02 22:00:00+02:00,0.0,0.0,0.0,16.752
2019-01-02 21:00:00,2019-01-02 23:00:00+02:00,0.0,0.0,0.0,16.27
2019-01-02 22:00:00,2019-01-03 00:00:00+02:00,0.0,0.0,0.0,16.505
2019-01-02 23:00:00,2019-01-03 01:00:00+02:00,0.0,0.0,0.0,16.447
2019-01-03 00:00:00,2019-01-03 02:00:00+02:00,0.0,0.0,0.0,15.824
2019-01-03 01:00:00,2019-01-03 03:00:00+02:00,0.0,0.0,0.0,14.509
2019-01-03 02:00:00,2019-01-03 04:00:00+02:00,0.0,0.0,0.0,13.792
2019-01-03 03:00:00,2019-01-03 05:00:00+02:00,0.006,0.0,0.016,13.578
2019-01-03 04:00:00,2019-01-03 06:00:00+02:00,0.074,0.004,0.092,14.373
2019-01-03 05:00:00,2019-01-03 07:00:00+02:00,0.24,0.17300000000000001,0.108,16.272
2019-01-03 06:00:00,2019-01-03 08:00:00+02:00,0.448,0.434,0.097,18.837
2019-01-03 07:00:00,2019-01-03 09:00:00+02:00,0.598,0.63,0.108,21.065
2019-01-03 08:00:00,2019-01-03 10:00:00+02:00,0.657,0.683,0.147,22.618
2019-01-03 09:00:00,2019-01-03 11:00:00+02:00,0.682,0.6980000000000001,0.17500000000000002,23.649
2019-01-03 10:00:00,2019-01-03 12:00:00+02:00,0.707,0.752,0.162,24.486
2019-01-03 11:00:00,2019-01-03 13:00:00+02:00,0.652,0.664,0.169,24.886
2019-01-03 12:00:00,2019-01-03 14:00:00+02:00,0.5710000000000001,0.556,0.16,24.986
2019-01-03 13:00:00,2019-01-03 15:00:00+02:00,0.429,0.353,0.17,24.551
2019-01-03 14:00:00,2019-01-03 16:00:00+02:00,0.248,0.11800000000000001,0.181,23.689
2019-01-03 15:00:00,2019-01-03 17:00:00+02:00,0.11,0.02,0.122,22.695
2019-01-03 16:00:00,2019-01-03 18:00:00+02:00,0.017,0.0,0.032,21.063
2019-01-03 17:00:00,2019-01-03 19:00:00+02:00,0.0,0.0,0.0,19.097
2019-01-03 18:00:00,2019-01-03 20:00:00+02:00,0.0,0.0,0.0,18.248
2019-01-03 19:00:00,2019-01-03 21:00:00+02:00,0.0,0.0,0.0,17.593
2019-01-03 20:00:00,2019-01-03 22:00:00+02:00,0.0,0.0,0.0,17.004
2019-01-03 21:00:00,2019-01-03 23:00:00+02:00,0.0,0.0,0.0,16.18
2019-01-03 22:00:00,2019-01-04 00:00:00+02:00,0.0,0.0,0.0,15.642
2019-01-03 23:00:00,2019-01-04 01:00:00+02:00,0.0,0.0,0.0,15.249
2019-01-04 00:00:00,2019-01-04 02:00:00+02:00,0.0,0.0,0.0,14.961
2019-01-04 01:00:00,2019-01-04 03:00:00+02:00,0.0,0.0,0.0,14.759
2019-01-04 02:00:00,2019-01-04 04:00:00+02:00,0.0,0.0,0.0,14.575
2019-01-04 03:00:00,2019-01-04 05:00:00+02:00,0.006,0.0,0.016,14.552
2019-01-04 04:00:00,2019-01-04 06:00:00+02:00,0.074,0.003,0.094,15.317
2019-01-04 05:00:00,2019-01-04 07:00:00+02:00,0.218,0.113,0.14200000000000002,16.59
2019-01-04 06:00:00,2019-01-04 08:00:00+02:00,0.421,0.378,0.12,18.836
