Asset_Number,Asset_Class,Location_1,Location_2,Start_Time,End_Time,Period,Transport_Time
0,CO2_Budget,1,1,0,720,1,0
1,PP_CO2,1,1,0,720,1,0
2,BESS,1,1,0,720,1,0
3,EL_Demand,1,1,0,720,1,0
4,RE_WIND_Existing,1,1,0,720,1,0
