Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,CO2_Budget,11,11,375
1,RE_PV_Openfield_Lim,11,11,11
2,RE_WIND_Onshore_Lim,11,11,11
3,PP_CO2,11,11,11
4,BESS,11,11,0
5,EL_to_HTH,11,11,11
6,EL_to_NH3,11,11,0
7,NH3_Storage,11,11,0
8,NH3_to_EL,11,11,0
9,NH3_to_HTH,11,11,0
10,FF_to_HTH,11,11,11
11,EL_Demand,11,11,11
12,HTH_Demand,11,11,11
