country_1,country_2,country_3,country_4,collaboration_emissions,technology_cost,technology_name
ID,MY,,,171.04416929965342,9.332751410430647e-08,RE_PV_Rooftop_Lim_[ID]
ID,MY,,,171.04416929965342,2.8811004229311794,RE_PV_Openfield_Lim_[ID]
ID,MY,,,171.04416929965342,7.32922415370932e-05,RE_WIND_Onshore_Lim_[ID]
ID,MY,,,171.04416929965342,20.989708871472942,RE_WIND_Offshore_Lim_[ID]
ID,MY,,,171.04416929965342,17.58252079307183,PP_CO2_[ID]
ID,MY,,,171.04416929965342,0.0005777327237446831,BESS_[ID]
ID,MY,,,171.04416929965342,14.108078225410349,EL_to_HTH_[ID]
ID,MY,,,171.04416929965342,0.20231025228827282,EL_to_NH3_[ID]
ID,MY,,,171.04416929965342,0.9215289497382227,NH3_Storage_[ID]
ID,MY,,,171.04416929965342,2.5883308676454756e-06,NH3_to_EL_[ID]
ID,MY,,,171.04416929965342,0.0634660279127725,NH3_to_HTH_[ID]
ID,MY,,,171.04416929965342,0.0,EL_Demand_[ID]
ID,MY,,,171.04416929965342,0.0,HTH_Demand_[ID]
ID,MY,,,171.04416929965342,1.0068103337415634e-07,RE_PV_Rooftop_Lim_[MY]
ID,MY,,,171.04416929965342,1.985978758661838,RE_PV_Openfield_Lim_[MY]
ID,MY,,,171.04416929965342,1.0723316916806769,RE_WIND_Onshore_Lim_[MY]
ID,MY,,,171.04416929965342,2.1089591976983322e-06,RE_WIND_Offshore_Lim_[MY]
ID,MY,,,171.04416929965342,4.6364449820092055,PP_CO2_[MY]
ID,MY,,,171.04416929965342,0.0005662399214855425,BESS_[MY]
ID,MY,,,171.04416929965342,1.4900316694321665,EL_to_HTH_[MY]
ID,MY,,,171.04416929965342,0.001015638890032756,EL_to_NH3_[MY]
ID,MY,,,171.04416929965342,0.06180308176296328,NH3_Storage_[MY]
ID,MY,,,171.04416929965342,2.7947338152681038e-06,NH3_to_EL_[MY]
ID,MY,,,171.04416929965342,0.006690791551667508,NH3_to_HTH_[MY]
ID,MY,,,171.04416929965342,0.0,EL_Demand_[MY]
ID,MY,,,171.04416929965342,0.0,HTH_Demand_[MY]
ID,MY,,,171.04416929965342,0.0001966671497355659,NH3_Transport_[ID-MY]
ID,MY,,,171.04416929965342,0.2041077213808826,EL_Transport_[ID-MY]
ID,MY,,,299.3251771458518,1.5198452101189502e-07,RE_PV_Rooftop_Lim_[ID]
ID,MY,,,299.3251771458518,1.401176563673833,RE_PV_Openfield_Lim_[ID]
ID,MY,,,299.3251771458518,4.636478423371214e-05,RE_WIND_Onshore_Lim_[ID]
ID,MY,,,299.3251771458518,11.024587304910163,RE_WIND_Offshore_Lim_[ID]
ID,MY,,,299.3251771458518,26.48079204358214,PP_CO2_[ID]
ID,MY,,,299.3251771458518,0.0007729077658218386,BESS_[ID]
ID,MY,,,299.3251771458518,14.165562337194446,EL_to_HTH_[ID]
ID,MY,,,299.3251771458518,0.03230122316798833,EL_to_NH3_[ID]
ID,MY,,,299.3251771458518,0.3786210808836102,NH3_Storage_[ID]
ID,MY,,,299.3251771458518,5.081648490323632e-06,NH3_to_EL_[ID]
ID,MY,,,299.3251771458518,0.0297115883902656,NH3_to_HTH_[ID]
ID,MY,,,299.3251771458518,0.0,EL_Demand_[ID]
ID,MY,,,299.3251771458518,0.0,HTH_Demand_[ID]
ID,MY,,,299.3251771458518,1.7446466748874468e-07,RE_PV_Rooftop_Lim_[MY]
ID,MY,,,299.3251771458518,0.13441226730100544,RE_PV_Openfield_Lim_[MY]
ID,MY,,,299.3251771458518,4.405435523388017e-06,RE_WIND_Onshore_Lim_[MY]
ID,MY,,,299.3251771458518,6.764602386634918e-07,RE_WIND_Offshore_Lim_[MY]
ID,MY,,,299.3251771458518,6.763422351570011,PP_CO2_[MY]
ID,MY,,,299.3251771458518,0.0010454630837078494,BESS_[MY]
ID,MY,,,299.3251771458518,1.4853502332650117,EL_to_HTH_[MY]
ID,MY,,,299.3251771458518,0.008560723605660455,EL_to_NH3_[MY]
ID,MY,,,299.3251771458518,0.0375465956705556,NH3_Storage_[MY]
ID,MY,,,299.3251771458518,5.180996839450939e-06,NH3_to_EL_[MY]
ID,MY,,,299.3251771458518,0.004744402827115641,NH3_to_HTH_[MY]
ID,MY,,,299.3251771458518,0.0,EL_Demand_[MY]
ID,MY,,,299.3251771458518,0.0,HTH_Demand_[MY]
ID,MY,,,299.3251771458518,8.931720226294358e-05,NH3_Transport_[ID-MY]
ID,MY,,,299.3251771458518,0.021390818912046045,EL_Transport_[ID-MY]
ID,MY,,,419.3924790398286,3.6876549781206527e-07,RE_PV_Rooftop_Lim_[ID]
ID,MY,,,419.3924790398286,0.9691986165374998,RE_PV_Openfield_Lim_[ID]
ID,MY,,,419.3924790398286,5.150052802906332e-05,RE_WIND_Onshore_Lim_[ID]
ID,MY,,,419.3924790398286,0.0008622743644649458,RE_WIND_Offshore_Lim_[ID]
ID,MY,,,419.3924790398286,36.41186531612322,PP_CO2_[ID]
ID,MY,,,419.3924790398286,0.0049582815845387,BESS_[ID]
ID,MY,,,419.3924790398286,14.154687191146143,EL_to_HTH_[ID]
ID,MY,,,419.3924790398286,0.049534502343762894,EL_to_NH3_[ID]
ID,MY,,,419.3924790398286,0.043263759164708177,NH3_Storage_[ID]
ID,MY,,,419.3924790398286,1.4283711628899177e-05,NH3_to_EL_[ID]
ID,MY,,,419.3924790398286,0.009487862337272286,NH3_to_HTH_[ID]
ID,MY,,,419.3924790398286,0.0,EL_Demand_[ID]
